"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056";"5180.905056"
"4am";" 89.444576";" 27.521408";" 34.401760";" 41.282112";" 34.401760";" 34.401760";" 61.923168";" 48.162464";" 55.042816";" 48.162464";" 48.162464";" 55.042816";"  0.000000";"103.205280";" 48.162464";" 48.162464";"  6.880352";" 48.162464";" 27.521408";" 34.401760";" 68.803520"
"5am";"103.205280";" 41.282112";" 41.282112";" 41.282112";" 48.162464";" 34.401760";" 61.923168";" 48.162464";" 68.803520";" 48.162464";" 48.162464";" 55.042816";"  0.000000";"110.085632";" 48.162464";" 61.923168";"  6.880352";" 55.042816";" 41.282112";" 34.401760";" 68.803520"
"6am";"185.769504";" 82.564224";" 55.042816";" 55.042816";" 82.564224";" 34.401760";" 55.042816";" 55.042816";" 61.923168";" 75.683872";" 68.803520";" 41.282112";"  0.000000";" 96.324928";" 61.923168";" 61.923168";"  6.880352";" 55.042816";" 48.162464";" 48.162464";" 75.683872"
"7am";"405.94077";"110.08563";" 75.68387";" 48.16246";"137.60704";" 41.28211";" 55.04282";" 55.04282";" 61.92317";" 96.32493";" 96.32493";" 27.52141";"  0.00000";" 68.80352";" 75.68387";" 68.80352";" 13.76070";" 41.28211";"116.96598";" 48.16246";" 82.56422"
"8am";"598.59062";"213.29091";"165.12845";" 89.44458";"213.29091";"151.36774";"123.84634";" 89.44458";"172.00880";"240.81232";"261.45338";" 55.04282";" 13.76070";"123.84634";" 82.56422";"103.20528";" 61.92317";" 96.32493";"165.12845";" 75.68387";" 89.44458"
"9am";"743.07802";"288.97478";"330.25690";"137.60704";"337.13725";"144.48739";"144.48739";"103.20528";"275.21408";"261.45338";"261.45338";" 48.16246";" 27.52141";"206.41056";"110.08563";"158.24810";" 61.92317";"185.76950";"275.21408";"116.96598";"137.60704"
"10am";"825.64224";"302.73549";"337.13725";"151.36774";"378.41936";"137.60704";"165.12845";" 96.32493";"261.45338";"344.01760";"261.45338";"103.20528";" 48.16246";"213.29091";"130.72669";"144.48739";" 68.80352";"192.64986";"302.73549";"123.84634";"110.08563"
"11am";"605.47098";"350.89795";"240.81232";"123.84634";"288.97478";"116.96598";"151.36774";"103.20528";"199.53021";"268.33373";"316.49619";" 89.44458";" 27.52141";"240.81232";"151.36774";"144.48739";" 68.80352";"178.88915";"206.41056";"165.12845";"103.20528"
