"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841";"21735.841"
"4am";" 5119.600";" 6279.294";"11624.615";" 7389.961";" 9599.675";" 8818.960";" 8885.114";"10616.181";" 7313.477";" 5459.328";" 8011.608";" 8197.973";"12426.751";" 6446.498";" 9292.201";" 7878.304";" 6545.467";" 7025.770";" 9838.512";" 7000.510";" 6706.325";" 5870.033";" 8867.418";" 8754.516";" 9699.342";" 9630.982";" 8456.246";" 7214.977";" 8413.687";" 5857.035";" 9570.335";" 8940.629";" 7004.482";" 4362.374";" 7701.659";"10615.890";" 8745.735";" 5960.417";"10246.898";" 6264.095";" 7858.804";" 4740.631";"11482.762";" 5767.935";" 8042.770";"11502.029";" 7986.671";" 9420.181";"11939.657";"11062.586";"10905.609";" 9861.815";"12737.993";" 5055.397";"14225.136";"15458.723";"13261.710";" 9393.119";"10054.687";"12620.953";"12096.240";" 4654.059";"13002.776";" 2488.678";"10380.614";"11779.458";" 1116.904";" 8113.680";"  181.410";"    0.000";"   87.588";"    0.000";"    0.000";" 3424.926";"14032.876";" 9581.681";" 7256.558";"18597.593";" 8595.273";"  202.416";"   10.013";" 2593.757";"16150.840";" 3554.181";" 8909.803";" 3565.523";" 6992.155";"10451.732";" 4533.906";" 8663.437";"11223.300";"16273.098";" 7128.065";"14854.814";"11908.456";"18255.682";"13916.847";"10156.586";" 7253.776";" 8535.303";"    0.000";"    0.000";"  375.109";"20436.754"
"5am";" 5007.468";" 6463.735";"11727.029";" 7485.040";" 9599.615";" 8914.517";" 8969.695";"10554.361";" 7303.624";" 5419.217";" 7889.389";" 8136.410";"12211.624";" 6879.283";" 9235.548";" 7956.560";" 6541.645";" 7059.477";" 9804.805";" 7023.049";" 6662.835";" 5934.487";" 8488.754";" 8557.903";" 9523.641";" 9577.402";" 8612.097";" 7167.402";" 8413.687";" 5850.276";" 9448.053";" 8940.629";" 6897.791";" 4325.443";" 7821.391";"10659.037";" 8373.050";" 6037.383";"10246.898";" 6222.017";" 7759.927";" 4709.724";"11252.975";" 5719.572";" 8042.770";"11359.391";" 7905.000";" 9501.852";"12004.889";"10903.960";"10973.790";"10026.408";"11980.910";" 5022.808";"14845.043";"15458.723";"13258.689";" 9405.240";" 9964.771";"12488.063";"12066.346";" 5020.708";"12526.136";" 2459.833";"10209.306";"11892.904";" 1127.995";" 8212.928";"  181.410";"    0.000";"  229.385";"    0.000";"    0.000";" 3373.477";"14076.995";" 9521.991";" 7169.396";"18547.271";" 8552.762";"  202.416";"   10.013";" 2536.873";"16018.675";" 3529.194";" 8695.320";" 3501.456";" 7178.208";"10288.254";" 4741.083";" 8698.600";"10939.981";"16005.857";" 6866.678";"14755.020";"11819.549";"18104.223";"14356.236";"10283.105";" 7270.043";" 8570.547";"    0.000";"    0.000";"  375.109";"20278.900"
"6am";" 4963.035";" 6898.647";"11597.737";" 7175.231";" 9528.145";" 9177.993";" 8908.679";"10404.879";" 6943.909";" 5427.398";" 7774.397";" 7955.782";"11832.469";" 6517.362";" 9799.939";" 8105.961";" 6605.971";" 6885.872";" 9804.805";" 6468.477";" 6460.632";" 5988.624";" 7616.473";" 8438.285";" 9199.445";" 9052.335";" 8796.515";" 7058.625";" 8050.796";" 5851.051";" 9515.848";" 8651.857";" 6678.327";" 4023.897";" 8485.545";"10944.613";" 8326.548";" 5796.821";"10371.257";" 6248.331";" 7454.325";" 4323.331";" 9744.926";" 5427.091";" 7787.998";"11173.427";" 7579.901";" 9359.354";"11519.659";"10259.012";"10524.436";" 9927.299";"11116.247";" 5099.128";"14307.674";"14623.143";"13027.707";" 9019.667";" 9691.659";"12299.955";"11776.746";" 5115.725";"11689.793";" 2293.138";"10194.162";"11842.245";" 1127.995";" 8143.485";"  181.410";"    0.000";"  229.385";"   58.605";"    0.000";" 3235.047";"13429.801";" 9666.633";" 7034.399";"18244.190";" 8584.742";"  164.504";"   10.013";" 2321.222";"15499.437";" 3424.753";" 8664.354";" 3367.038";" 6517.629";"10385.859";" 4915.076";" 8786.552";"10568.997";"15519.233";" 6813.630";"14067.177";"11727.204";"18384.123";"14269.769";"10548.654";" 7221.540";" 8899.935";"    0.000";"   80.189";"  375.109";"19798.769"
"7am";" 5794.969";" 7965.834";"11202.547";" 6965.210";" 8818.546";" 9846.950";"11915.722";" 8859.611";" 9165.196";" 6130.243";" 7243.818";" 7430.279";"10936.298";" 6148.719";"11463.605";" 7099.210";" 6268.222";" 6362.403";" 7624.091";" 6813.074";" 6873.701";" 5568.948";" 7168.343";" 8953.319";" 8020.938";" 6967.408";" 7088.536";" 6354.553";" 7203.845";" 6538.578";"10844.341";" 7513.016";" 5720.377";" 3152.578";"10363.786";" 9695.432";" 7731.842";" 6116.899";"10113.862";" 5193.767";" 6356.016";" 3984.318";" 7776.609";" 4574.705";" 6738.047";"10121.761";" 8309.454";" 8791.229";"10676.401";" 9016.573";"10030.203";" 8640.193";" 9575.016";" 4695.066";"14405.548";"13628.290";"10425.306";" 8686.952";" 9862.423";"11985.327";"11148.996";" 6457.064";" 9966.194";" 2660.101";" 8874.601";"13306.056";" 1316.372";" 9259.025";"  181.410";"  209.183";"  229.385";"  200.271";"   69.586";" 2622.375";"10854.843";"12394.631";" 6709.413";"14733.119";" 7908.242";"  239.592";"   80.462";" 2176.336";"13733.453";" 3027.439";" 9573.588";" 3153.990";" 7122.225";" 8625.330";" 4808.119";" 8350.700";" 8477.707";"14968.945";" 5776.934";"12435.033";"10737.136";"18652.368";"15002.207";"12026.766";" 7780.685";"10170.603";"  110.308";"  139.225";"  496.975";"18571.856"
"8am";" 6260.661";"13269.938";"13680.751";" 7131.126";" 8832.496";"11415.214";"12721.705";" 9361.441";" 8582.393";" 6343.346";" 6641.522";" 6541.755";"11226.504";" 5896.349";"11905.678";" 6656.053";" 6054.753";" 5445.266";" 5887.239";" 7292.086";" 7122.608";" 6253.990";" 7434.550";" 9361.325";" 6959.764";" 6360.246";" 7080.035";" 5198.509";" 6161.679";" 6976.705";"12119.173";" 6520.121";" 5608.396";" 2723.022";"13698.680";" 8789.536";" 7631.149";" 6540.393";" 9977.245";" 4656.099";" 6519.481";" 3781.385";" 7627.404";" 3840.312";" 7161.965";" 7347.921";" 8222.873";"10013.486";"10854.898";" 6841.098";" 9665.064";" 7797.909";" 8766.901";" 4524.792";"14904.596";"12511.873";" 9144.055";" 9314.729";"11739.197";" 9914.279";"10651.893";" 7412.874";" 8231.033";" 2020.787";" 8119.471";"13373.016";" 1575.179";" 9992.736";"  327.640";"  176.594";"  229.385";"  200.271";"   69.586";" 2145.484";" 9715.540";"18182.747";" 7429.888";"14610.126";" 7087.736";"  261.069";"  184.132";" 2040.054";"12620.713";" 2947.113";" 9442.516";" 3082.167";" 7542.294";" 8075.085";" 5645.268";" 7923.902";" 8488.552";"15238.780";" 5223.866";"12756.653";" 8597.943";"19006.638";"15051.672";"13428.642";" 7777.180";"12608.256";"  160.635";"  130.516";"  496.975";"17318.333"
"9am";" 6970.314";"16614.230";"13411.475";" 7870.352";" 9640.511";"12224.386";"13492.353";" 9446.862";" 9002.180";" 6042.625";" 6059.903";" 6300.511";"10407.843";" 5772.018";"12594.370";" 6110.438";" 6279.207";" 5112.065";" 5455.506";" 6600.515";" 7297.747";" 5974.707";" 7558.955";" 9729.747";" 6538.498";" 5969.251";" 7021.943";" 5079.133";" 5569.609";" 6996.886";"12637.377";" 5646.381";" 5129.936";" 2396.430";"15698.851";" 7499.436";" 8171.034";" 6697.915";"10153.821";" 4596.757";" 7433.947";" 3673.798";" 7148.783";" 3195.185";" 6809.564";" 7623.912";" 7778.006";"10733.486";"10290.927";" 6294.080";" 9566.840";" 7357.313";" 8344.859";" 4495.262";"15787.769";"12662.626";" 8042.195";" 9665.165";"12591.659";" 9312.848";"10649.717";" 9643.883";" 6582.306";" 1657.494";" 6959.723";"13205.058";" 1553.288";"11517.456";"  327.640";"  235.526";"  355.322";"  190.520";"  156.356";" 1933.880";" 8124.906";"21042.856";" 7598.472";"14693.530";" 6923.065";"  315.861";"  297.513";" 1950.247";"11889.426";" 3084.950";" 9627.716";" 3550.785";" 7494.775";" 8734.764";" 5920.093";" 7499.248";" 8251.658";"15020.915";" 4435.141";"12392.145";" 7487.283";"19475.242";"14376.610";"13794.656";" 6671.853";"15039.070";"  332.338";"  280.595";"  549.596";"18224.444"
"10am";" 7868.516";"19395.781";"13503.354";" 7694.981";" 9661.185";"12282.991";"14487.920";"10504.982";" 8445.817";" 6188.587";" 6015.780";" 6378.665";" 9797.912";" 6557.240";"12108.934";" 6271.712";" 5810.491";" 4496.496";" 5299.847";" 6471.265";" 6862.972";" 5550.022";" 7642.090";" 9178.222";" 6404.174";" 5361.711";" 6769.862";" 5092.572";" 4977.489";" 6998.526";"12332.419";" 5508.027";" 4871.932";" 2331.142";"16384.798";" 7071.091";" 7831.783";" 8092.998";" 9933.356";" 4320.157";" 7511.655";" 3709.220";" 6244.583";" 2834.373";" 6506.939";" 7519.496";" 7769.114";"10708.978";"10423.299";" 6089.326";" 9125.480";" 6930.736";" 7246.534";" 4193.578";"15791.548";"11875.765";" 7684.522";" 9238.139";"12865.516";" 9666.701";"10468.860";" 9580.470";" 7072.314";" 1674.218";" 7443.844";"12812.288";" 1531.157";"12127.523";"  327.802";"  316.367";"  643.837";"  190.520";"  156.356";" 1890.061";" 8184.189";"21568.071";" 7251.349";"14383.535";" 7163.697";"  315.861";"  397.989";" 1829.245";"11712.802";" 2861.618";" 9047.568";" 4060.963";" 7228.405";" 9035.492";" 6415.832";" 8146.460";" 8289.091";"14557.723";" 4406.630";"11982.772";" 7761.672";"18872.244";"14153.880";"13519.432";" 5992.979";"16420.937";"  332.338";"  247.050";"  375.109";"17890.833"
"11am";" 8622.093";"18251.750";"13805.267";" 7706.553";" 9201.934";"12132.905";"14010.589";"10223.538";" 9062.561";" 5933.226";" 6187.269";" 6526.873";" 9909.619";" 6256.949";"12030.401";" 6199.497";" 5859.168";" 4894.627";" 5527.425";" 7121.990";" 7029.861";" 6058.710";" 7446.130";" 9460.571";" 6895.597";" 5341.753";" 6684.604";" 4722.707";" 4997.620";" 6964.534";"12683.284";" 5698.897";" 4690.928";" 2330.924";"15734.328";" 7497.919";" 6838.745";" 8367.077";"10024.219";" 4294.371";" 6827.589";" 3607.893";" 6928.701";" 2833.240";" 6481.984";" 6936.814";" 7457.357";"10613.458";" 9988.381";" 6555.309";" 8694.367";" 6728.641";" 8101.263";" 3835.524";"16133.042";"12813.945";" 8310.245";"10039.487";"12759.286";" 9570.655";"10173.921";" 8127.182";" 7292.393";" 1684.028";" 8289.256";"13510.018";" 1418.503";"11597.233";"  285.970";"  279.728";"  643.837";"  190.520";"  107.993";" 1899.608";" 8490.826";"21089.876";" 7063.110";"14045.562";" 6524.571";"  315.861";"  397.989";" 1853.814";"11838.305";" 2800.444";" 9248.568";" 3921.406";" 7174.369";" 8409.030";" 6637.961";" 7527.901";" 8186.163";"15061.814";" 4793.068";"11816.302";" 8304.401";"19172.700";"14274.220";"12900.325";" 6998.229";"15022.141";"  331.293";"  272.282";"  427.730";"18467.102"
