"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",54.22222,8,2.666667,32,3.111111
"050","4am",55.72519,11.235687,2.791031,25.28626,4.961832
"100","4am",51.78869,10.108153,4.034942,26.99667,7.071547
"120","4am",47.7116,11.912226,2.131661,33.22884,5.015674
"140","4am",49.54128,11.837822,2.841077,30.30482,5.474993
"180","4am",53.24336,14.75838,2.786243,22.72529,6.486722
"200","4am",49.73854,12.519225,2.799139,29.86773,5.075361
"240","4am",54.27444,9.206488,2.542744,29.15388,4.822446
"260","4am",50.07791,11.37426,2.742287,30.60143,5.204113
"300","4am",56.14073,13.706022,1.683574,23.65638,4.813296
"350","4am",55.80609,10.033822,2.254791,26.4938,5.411499
"360","4am",59.5,10.4,2.1,23.1,4.9
"400","4am",63.54029,9.511229,1.849406,19.41876,5.680317
"425","4am",60.55453,15.120148,1.959335,16.48799,5.878004
"450","4am",52.47276,10.813076,1.508801,29.67309,5.532272
"500","4am",56.76823,13.361638,2.172827,21.92807,5.769231
"560","4am",56.99627,11.473881,2.238806,23.13433,6.156716
"600","4am",52.14592,10.515021,4.291845,27.25322,5.793991
"625","4am",53.67077,11.855905,2.827177,27.04058,4.605563
"650","4am",66.66667,12.010796,1.079622,15.51957,4.723347
"700","4am",59.63719,10.31746,2.437642,22.73243,4.875283
"750","4am",57.62548,9.362934,1.447876,26.06178,5.501931
"800","4am",52.04886,12.174941,1.891253,28.84161,5.043341
"820","4am",59.15769,11.557297,2.007835,23.26151,4.015671
"840","4am",61.57935,11.693242,1.670463,19.43812,5.618831
"845","4am",55.11064,10.221286,2.212856,27.60801,4.847208
"001","5am",57.22146,7.427785,2.475928,29.98624,2.888583
"050","5am",55.74863,11.354439,2.761247,25.18448,4.951202
"100","5am",51.13732,10.278012,4.085931,27.33783,7.16091
"120","5am",47.44157,12.002527,2.147821,33.35439,5.053696
"140","5am",49.86776,11.78372,2.82104,30.12048,5.406994
"180","5am",53.14136,14.703316,2.792321,22.86213,6.500873
"200","5am",49.89261,12.519178,2.792268,29.73305,5.062903
"240","5am",54.59695,9.150327,2.527233,28.97603,4.749455
"260","5am",49.85915,11.392801,2.785603,30.70423,5.258216
"300","5am",55.365,13.962181,1.71504,24.07652,4.881266
"350","5am",54.86111,10.300926,2.314815,26.96759,5.555556
"360","5am",58.77551,10.612245,2.142857,23.46939,5
"400","5am",63.54029,9.511229,1.849406,19.41876,5.680317
"425","5am",59.96996,15.321066,1.990237,16.74803,5.97071
"450","5am",51.70358,10.988075,1.53322,30.15332,5.621806
"500","5am",56.29424,13.523761,2.199191,22.16886,5.813953
"560","5am",56.03448,11.685824,2.298851,23.75479,6.226054
"600","5am",52.34043,10.425532,4.468085,27.02128,5.744681
"625","5am",53.60731,11.917808,2.83105,26.9863,4.657534
"650","5am",66.48575,12.075984,1.085482,15.6038,4.748982
"700","5am",59.22944,10.408281,2.472685,22.94422,4.945371
"750","5am",56.41791,9.552239,1.492537,26.86567,5.671642
"800","5am",51.24099,12.44996,1.921537,29.26341,5.124099
"820","5am",58.19095,11.809045,2.01005,23.86935,4.120603
"840","5am",60.65319,11.975117,1.710731,19.90669,5.754277
"845","5am",52.90179,10.491071,2.34375,29.12946,5.133929
"001","6am",71.00271,5.149051,1.626016,20.41554,1.806685
"050","6am",55.70852,11.417042,2.753382,25.13648,4.984572
"100","6am",51.0828,10.191083,4.118896,27.47346,7.133758
"120","6am",46.07843,12.418301,2.156863,34.11765,5.228758
"140","6am",51.78067,11.334087,2.713397,28.91464,5.257207
"180","6am",52.2758,14.511041,2.884182,23.65931,6.669671
"200","6am",49.45055,13.156288,2.777778,29.60928,5.006105
"240","6am",56.13148,8.723135,2.444164,28.19216,4.50906
"260","6am",49.26611,11.391193,2.839821,31.17422,5.328653
"300","6am",51.63636,14.909091,1.866667,26.25455,5.333333
"350","6am",49.06915,11.43617,2.526596,30.71809,6.25
"360","6am",54.7836,11.389522,2.3918,25.85421,5.580866
"400","6am",62.02532,10.126582,1.969058,19.83122,6.04782
"425","6am",56.98619,16.368806,2.152721,18.07474,6.417547
"450","6am",48.39302,11.478421,1.652893,32.41506,6.060606
"500","6am",54.23139,14.006427,2.30316,23.24585,6.213176
"560","6am",53.21577,12.240664,2.385892,25.72614,6.431535
"600","6am",58.85609,9.04059,3.874539,23.61624,4.612546
"625","6am",53.20129,12.02211,2.855827,27.13035,4.790419
"650","6am",64.79076,12.554113,1.154401,16.45022,5.050505
"700","6am",57.01917,10.760668,2.659246,24.30427,5.256648
"750","6am",53.64527,9.793254,1.305767,29.16213,6.09358
"800","6am",48.47705,12.998713,2.059202,30.97383,5.491205
"820","6am",53.52273,12.897727,2.159091,26.81818,4.602273
"840","6am",57.03057,12.401747,1.921397,22.27074,6.375546
"845","6am",49.57265,10.500611,2.564103,31.74603,5.616606
"001","7am",81.79461,3.73444,0.93361,12.5,1.037344
"050","7am",54.17246,13.908206,2.758461,24.33936,4.821511
"100","7am",50.95735,9.791123,4.221062,27.63272,7.397737
"120","7am",46.13385,13.320338,2.209227,33.20338,5.133203
"140","7am",53.39168,10.722101,2.516411,28.17287,5.196937
