"district","hour","rev5","rev1","rev2","rev3","rev4"
"400","8am",249.9702,0,291.6319,402.7298,416.617
"425","8am",319.4064,0,361.0681,611.0383,902.6702
"450","8am",402.7298,0,249.9702,472.166,499.9404
"500","8am",1347.0617,180.534,1152.6404,2277.5064,2388.6043
"560","8am",194.4213,0,166.6468,361.0681,277.7447
"600","8am",1916.4383,222.1957,1013.7681,2944.0937,3499.583
"625","8am",1735.9043,444.3915,1027.6553,2444.1532,1985.8745
"650","8am",166.6468,0,0,0,0
"700","8am",180.534,0,222.1957,458.2787,319.4064
"750","8am",0,0,0,194.4213,0
"800","8am",902.6702,194.4213,944.3319,1374.8362,1138.7532
"820","8am",361.0681,0,430.5043,749.9107,416.617
"840","8am",166.6468,0,263.8575,222.1957,236.083
"845","8am",194.4213,0,0,361.0681,222.1957
"001","9am",6513.1129,638.8128,3319.049,11082.013,15387.0556
"050","9am",4374.4788,1458.1596,3888.4256,6804.7448,7068.6023
"100","9am",1763.6788,472.166,1388.7234,2777.4469,2805.2213
"120","9am",1374.8362,499.9404,1013.7681,2166.4086,2499.7022
"140","9am",4430.0277,1291.5128,3569.0192,6485.3384,7165.8129
"180","9am",1458.1596,347.1809,1124.866,1902.5511,2430.266
"200","9am",3777.3277,1208.1894,3194.0639,5999.2852,5638.2171
"240","9am",2180.2958,569.3766,1722.0171,3652.3426,4443.915
"260","9am",2333.0554,527.7149,1680.3554,3221.8384,3888.4256
"300","9am",930.4447,291.6319,597.1511,1152.6404,1083.2043
"350","9am",0,0,194.4213,249.9702,180.534
"360","9am",277.7447,0,0,208.3085,277.7447
"400","9am",194.4213,0,374.9553,444.3915,444.3915
"425","9am",402.7298,0,430.5043,736.0234,999.8809
"450","9am",458.2787,0,263.8575,569.3766,583.2638
"500","9am",1722.0171,208.3085,1291.5128,2721.8979,2832.9958
"560","9am",222.1957,0,194.4213,388.8426,319.4064
"600","9am",2069.1979,291.6319,1110.9787,3152.4022,3832.8767
"625","9am",2069.1979,569.3766,1083.2043,2805.2213,2208.0703
"650","9am",249.9702,0,0,0,0
"700","9am",236.083,0,263.8575,472.166,402.7298
"750","9am",0,0,0,263.8575,0
"800","9am",1069.317,263.8575,1138.7532,1638.6936,1263.7383
"820","9am",444.3915,194.4213,472.166,874.8958,486.0532
"840","9am",180.534,0,291.6319,208.3085,236.083
"845","9am",208.3085,0,166.6468,374.9553,222.1957
"001","10am",7068.6023,763.7979,3513.4703,11470.8555,15873.1088
"050","10am",4763.3214,1541.483,4249.4937,7665.7533,7499.1065
"100","10am",1958.1,597.1511,1430.3851,2930.2064,2902.432
"120","10am",1402.6107,541.6021,1166.5277,2110.8596,2583.0256
"140","10am",4818.8703,1374.8362,3694.0043,7110.264,7735.1895
"180","10am",1472.0468,333.2936,1124.866,2069.1979,2402.4915
"200","10am",4096.7341,1291.5128,3471.8086,6527.0001,6318.6916
"240","10am",2444.1532,652.7,1805.3405,3818.9894,4652.2235
"260","10am",2680.2362,597.1511,1749.7915,3457.9213,4110.6214
"300","10am",1027.6553,347.1809,694.3617,1277.6256,1110.9787
"350","10am",166.6468,0,222.1957,249.9702,208.3085
"360","10am",305.5192,0,0,236.083,319.4064
"400","10am",166.6468,0,374.9553,444.3915,486.0532
"425","10am",513.8277,0,499.9404,763.7979,1083.2043
"450","10am",499.9404,0,236.083,638.8128,611.0383
"500","10am",1985.8745,249.9702,1444.2724,2916.3192,2999.6426
"560","10am",222.1957,0,208.3085,444.3915,333.2936
"600","10am",2138.6341,291.6319,1110.9787,3221.8384,3999.5235
"625","10am",2346.9426,666.5872,1277.6256,3027.4171,2527.4766
"650","10am",361.0681,0,166.6468,180.534,0
"700","10am",319.4064,0,277.7447,569.3766,430.5043
"750","10am",0,0,0,319.4064,0
"800","10am",1194.3021,291.6319,1360.949,1860.8894,1402.6107
"820","10am",499.9404,208.3085,499.9404,819.3468,527.7149
"840","10am",180.534,0,277.7447,236.083,236.083
"845","10am",208.3085,0,208.3085,416.617,222.1957
"001","11am",6957.5044,861.0085,3596.7937,11901.3598,16206.4024
"050","11am",5179.9384,1735.9043,4457.8022,8193.4682,7637.9789
"100","11am",1958.1,652.7,1541.483,3263.5001,3082.966
"120","11am",1458.1596,541.6021,1124.866,2221.9575,2555.2511
"140","11am",4902.1937,1416.4979,3818.9894,7290.798,7929.6108
"180","11am",1499.8213,388.8426,1166.5277,2138.6341,2458.0405
"200","11am",4263.3809,1360.949,3652.3426,6693.6469,6374.2405
"240","11am",2444.1532,638.8128,1888.6639,3902.3128,4693.8852
"260","11am",2832.9958,638.8128,1847.0022,3541.2447,4193.9448
"300","11am",1222.0766,319.4064,652.7,1305.4,1222.0766
"350","11am",180.534,0,236.083,263.8575,194.4213
"360","11am",277.7447,0,0,277.7447,291.6319
"400","11am",180.534,0,374.9553,444.3915,486.0532
"425","11am",513.8277,180.534,499.9404,694.3617,1069.317
"450","11am",499.9404,0,249.9702,680.4745,666.5872
"500","11am",1930.3256,277.7447,1347.0617,2985.7554,2985.7554
"560","11am",249.9702,0,236.083,416.617,361.0681
"600","11am",2235.8447,305.5192,1208.1894,3360.7107,4124.5086
"625","11am",2402.4915,611.0383,1333.1745,3207.9511,2555.2511
"650","11am",305.5192,0,0,222.1957,180.534
"700","11am",361.0681,0,236.083,499.9404,486.0532
"750","11am",0,0,0,291.6319,180.534
"800","11am",1472.0468,305.5192,1541.483,1930.3256,1388.7234
"820","11am",652.7,208.3085,541.6021,847.1213,472.166
"840","11am",194.4213,0,277.7447,263.8575,222.1957
"845","11am",236.083,0,249.9702,430.5043,249.9702
"001","12am",6985.2789,861.0085,3749.5533,12054.1194,16303.6131
"050","12am",5291.0363,1930.3256,4582.7873,8221.2427,8110.1448
"100","12am",1958.1,680.4745,1472.0468,3124.6277,3152.4022
"120","12am",1513.7085,541.6021,1152.6404,2360.8298,2555.2511
"140","12am",4916.0809,1541.483,4110.6214,7415.7831,7915.7236
"180","12am",1513.7085,347.1809,1138.7532,2069.1979,2430.266
"200","12am",4263.3809,1485.9341,3527.3575,6457.5639,6346.4661
"240","12am",2652.4618,680.4745,1888.6639,3999.5235,4596.6746
"260","12am",2805.2213,666.5872,1860.8894,3721.7788,4360.5916
"300","12am",1194.3021,291.6319,611.0383,1305.4,1249.8511
"350","12am",180.534,0,249.9702,236.083,208.3085
"360","12am",291.6319,0,0,263.8575,249.9702
"400","12am",208.3085,0,347.1809,527.7149,541.6021
"425","12am",458.2787,0,527.7149,652.7,1069.317
"450","12am",555.4894,0,263.8575,666.5872,666.5872
"500","12am",1999.7617,305.5192,1388.7234,2832.9958,2957.9809
"560","12am",249.9702,0,222.1957,402.7298,430.5043
"600","12am",2346.9426,319.4064,1333.1745,3527.3575,4291.1554
"625","12am",2444.1532,638.8128,1541.483,3541.2447,2652.4618
"650","12am",291.6319,0,166.6468,236.083,166.6468
"700","12am",402.7298,0,263.8575,555.4894,486.0532
"750","12am",0,0,0,236.083,249.9702
"800","12am",1555.3702,291.6319,1708.1298,2013.649,1374.8362
"820","12am",694.3617,208.3085,611.0383,985.9936,472.166
"840","12am",194.4213,0,263.8575,291.6319,249.9702
"845","12am",277.7447,0,277.7447,430.5043,305.5192
"001","1pm",7193.5874,902.6702,3777.3277,12248.5407,16636.9067
"050","1pm",5304.9235,1888.6639,4568.9001,8665.6342,8346.2278
"100","1pm",2110.8596,638.8128,1555.3702,3180.1767,3207.9511
"120","1pm",1597.0319,555.4894,1110.9787,2374.7171,2569.1383
"140","1pm",5249.3746,1472.0468,4041.1852,7415.7831,8068.4831
"180","1pm",1472.0468,402.7298,1194.3021,2041.4234,2652.4618
"200","1pm",4402.2533,1416.4979,3513.4703,6540.8874,6318.6916
"240","1pm",2624.6873,722.1362,1930.3256,3971.749,4749.4341
"260","1pm",3069.0788,694.3617,1944.2128,3638.4554,4346.7043
"300","1pm",1138.7532,305.5192,652.7,1458.1596,1152.6404
"350","1pm",194.4213,0,249.9702,249.9702,208.3085
"360","1pm",277.7447,0,0,249.9702,291.6319
"400","1pm",180.534,0,305.5192,513.8277,541.6021
"425","1pm",444.3915,0,527.7149,749.9107,1152.6404
"450","1pm",611.0383,0,305.5192,611.0383,638.8128
"500","1pm",2055.3107,291.6319,1499.8213,2874.6575,2957.9809
"560","1pm",222.1957,0,291.6319,416.617,361.0681
"600","1pm",2374.7171,305.5192,1402.6107,3638.4554,4485.5767
"625","1pm",2610.8,666.5872,1735.9043,3846.7639,2819.1086
"650","1pm",291.6319,0,180.534,277.7447,0
"700","1pm",388.8426,0,263.8575,583.2638,541.6021
"750","1pm",0,0,166.6468,263.8575,208.3085
"800","1pm",1638.6936,361.0681,1694.2426,2138.6341,1416.4979
"820","1pm",736.0234,263.8575,708.2489,1055.4298,486.0532
"840","1pm",222.1957,0,263.8575,319.4064,319.4064
"845","1pm",277.7447,0,277.7447,486.0532,319.4064
"001","2pm",7318.5725,930.4447,3763.4405,12012.4577,16373.0492
"050","2pm",5402.1341,1749.7915,4305.0426,8151.8065,7999.047
"100","2pm",2152.5213,652.7,1513.7085,3055.1915,3249.6128
"120","2pm",1583.1447,472.166,1041.5426,2319.1681,2499.7022
"140","2pm",5346.5852,1305.4,3846.7639,7290.798,7985.1597
"180","2pm",1527.5958,347.1809,1180.4149,2096.9724,2610.8
"200","2pm",4193.9448,1291.5128,3249.6128,6249.2554,6207.5937
"240","2pm",2541.3639,624.9255,1916.4383,3818.9894,4610.5618
"260","2pm",2971.8681,652.7,1763.6788,3569.0192,4416.1405
"300","2pm",916.5575,333.2936,624.9255,1374.8362,972.1064
"350","2pm",194.4213,0,194.4213,236.083,194.4213
"360","2pm",277.7447,0,0,222.1957,194.4213
"400","2pm",194.4213,0,305.5192,472.166,513.8277
"425","2pm",416.617,0,513.8277,833.2341,1055.4298
"450","2pm",499.9404,0,249.9702,569.3766,583.2638
"500","2pm",1763.6788,249.9702,1374.8362,2874.6575,2805.2213
"560","2pm",180.534,0,236.083,388.8426,319.4064
"600","2pm",2499.7022,291.6319,1388.7234,3735.666,4513.3511
"625","2pm",2819.1086,694.3617,1763.6788,4027.2979,2930.2064
"650","2pm",333.2936,0,0,222.1957,0
"700","2pm",402.7298,0,291.6319,624.9255,611.0383
"750","2pm",0,0,0,277.7447,236.083
"800","2pm",1777.566,361.0681,1888.6639,2305.2809,1652.5809
"820","2pm",652.7,291.6319,736.0234,1027.6553,472.166
"840","2pm",249.9702,0,277.7447,388.8426,305.5192
"845","2pm",222.1957,0,291.6319,444.3915,361.0681
"001","3pm",6304.8044,874.8958,3138.515,10109.9066,14345.513
"050","3pm",4513.3511,1610.9192,3610.6809,6971.3916,7026.9406
"100","3pm",1722.0171,472.166,1083.2043,2360.8298,2610.8
"120","3pm",1319.2873,430.5043,930.4447,1833.1149,2208.0703
"140","3pm",4207.832,958.2192,3221.8384,5735.4278,6818.632
"180","3pm",1374.8362,291.6319,1083.2043,1860.8894,2319.1681
"200","3pm",3360.7107,1069.317,2485.8149,5346.5852,5388.2469
"240","3pm",1930.3256,583.2638,1333.1745,3194.0639,3902.3128
"260","3pm",2666.349,569.3766,1458.1596,2971.8681,3818.9894
"300","3pm",791.5724,277.7447,444.3915,1124.866,847.1213
"350","3pm",0,0,0,194.4213,166.6468
"360","3pm",222.1957,0,0,0,236.083
"400","3pm",208.3085,0,291.6319,347.1809,527.7149
"425","3pm",402.7298,0,416.617,611.0383,930.4447
"450","3pm",472.166,0,208.3085,486.0532,444.3915
"500","3pm",1499.8213,222.1957,1222.0766,2388.6043,2485.8149
"560","3pm",0,0,0,333.2936,291.6319
"600","3pm",1999.7617,236.083,1097.0915,3235.7256,3943.9745
"625","3pm",2194.183,638.8128,1402.6107,3180.1767,2541.3639
"650","3pm",277.7447,0,0,194.4213,0
"700","3pm",347.1809,0,194.4213,541.6021,444.3915
"750","3pm",0,0,0,249.9702,194.4213
"800","3pm",1527.5958,361.0681,1624.8064,2138.6341,1555.3702
"820","3pm",569.3766,166.6468,583.2638,930.4447,458.2787
"840","3pm",180.534,0,236.083,333.2936,263.8575
"845","3pm",0,0,263.8575,388.8426,291.6319
"001","4pm",3874.5384,749.9107,1916.4383,5846.5256,9512.7555
"050","4pm",3444.0341,1263.7383,2652.4618,5082.7278,5707.6533
"100","4pm",1055.4298,513.8277,694.3617,1610.9192,2041.4234
"120","4pm",916.5575,319.4064,694.3617,1277.6256,1374.8362
"140","4pm",3082.966,736.0234,2221.9575,3916.2001,4610.5618
"180","4pm",1138.7532,361.0681,874.8958,1333.1745,1694.2426
"200","4pm",2430.266,749.9107,1819.2277,3457.9213,3652.3426
"240","4pm",1374.8362,499.9404,985.9936,2374.7171,2666.349
"260","4pm",1985.8745,499.9404,1083.2043,2263.6192,2999.6426
"300","4pm",513.8277,236.083,388.8426,888.783,624.9255
"350","4pm",0,0,0,0,0
"360","4pm",0,0,0,0,180.534
"400","4pm",0,0,222.1957,249.9702,319.4064
"425","4pm",374.9553,0,291.6319,430.5043,708.2489
"450","4pm",291.6319,0,222.1957,319.4064,388.8426
"500","4pm",1277.6256,0,763.7979,1833.1149,1944.2128
"560","4pm",0,0,0,0,208.3085
"600","4pm",1180.4149,180.534,472.166,1694.2426,2277.5064
"625","4pm",1597.0319,472.166,1027.6553,2263.6192,1805.3405
"650","4pm",236.083,0,180.534,236.083,166.6468
"700","4pm",249.9702,0,166.6468,444.3915,388.8426
"750","4pm",0,0,0,208.3085,0
"800","4pm",1319.2873,277.7447,1235.9639,1513.7085,1097.0915
"820","4pm",416.617,0,402.7298,680.4745,347.1809
"840","4pm",0,0,180.534,0,236.083
"845","4pm",0,0,263.8575,277.7447,0
"001","5pm",2374.7171,638.8128,1263.7383,3235.7256,5179.9384
"050","5pm",2652.4618,1097.0915,1833.1149,3763.4405,3916.2001
"100","5pm",833.2341,527.7149,458.2787,1472.0468,1458.1596
"120","5pm",569.3766,249.9702,499.9404,1027.6553,694.3617
"140","5pm",2069.1979,555.4894,1513.7085,2735.7852,2916.3192
"180","5pm",791.5724,263.8575,666.5872,833.2341,1402.6107
"200","5pm",1735.9043,611.0383,1291.5128,2138.6341,2138.6341
"240","5pm",1041.5426,402.7298,680.4745,1624.8064,1791.4532
"260","5pm",1444.2724,347.1809,777.6851,1749.7915,2083.0851
"300","5pm",402.7298,236.083,374.9553,791.5724,597.1511
"350","5pm",0,0,0,0,0
"360","5pm",0,0,0,0,0
"400","5pm",0,0,0,208.3085,0
"425","5pm",277.7447,0,291.6319,402.7298,611.0383
"450","5pm",222.1957,0,208.3085,236.083,222.1957
"500","5pm",916.5575,166.6468,499.9404,1263.7383,1235.9639
"560","5pm",0,0,0,0,0
"600","5pm",555.4894,0,347.1809,694.3617,1069.317
"625","5pm",1055.4298,416.617,777.6851,1708.1298,1208.1894
"650","5pm",208.3085,0,0,180.534,0
"700","5pm",222.1957,0,0,486.0532,305.5192
"750","5pm",0,0,0,236.083,222.1957
"800","5pm",972.1064,263.8575,1041.5426,1124.866,874.8958
"820","5pm",430.5043,0,347.1809,597.1511,361.0681
"840","5pm",0,0,0,0,208.3085
"845","5pm",0,0,222.1957,166.6468,0
"001","6pm",1944.2128,680.4745,1263.7383,2694.1235,3582.9064
"050","6pm",2416.3788,985.9936,1569.2575,3319.049,3680.1171
"100","6pm",902.6702,458.2787,541.6021,1360.949,1235.9639
"120","6pm",555.4894,222.1957,444.3915,1097.0915,611.0383
"140","6pm",1791.4532,611.0383,1458.1596,2430.266,2444.1532
"180","6pm",805.4596,263.8575,499.9404,749.9107,1222.0766
"200","6pm",1652.5809,541.6021,1110.9787,2138.6341,1999.7617
"240","6pm",722.1362,361.0681,680.4745,1388.7234,1333.1745
"260","6pm",1333.1745,319.4064,791.5724,1597.0319,1930.3256
"300","6pm",458.2787,249.9702,291.6319,985.9936,694.3617
"350","6pm",0,0,0,0,194.4213
"360","6pm",0,0,0,194.4213,263.8575
"400","6pm",0,0,0,222.1957,0
"425","6pm",263.8575,0,222.1957,319.4064,624.9255
"450","6pm",222.1957,0,194.4213,277.7447,277.7447
"500","6pm",749.9107,166.6468,472.166,999.8809,1138.7532
"560","6pm",0,0,0,0,0
"600","6pm",430.5043,0,277.7447,527.7149,777.6851
"625","6pm",916.5575,374.9553,680.4745,1513.7085,1041.5426
"650","6pm",194.4213,0,0,222.1957,0
"700","6pm",180.534,0,0,472.166,333.2936
"750","6pm",0,0,0,263.8575,208.3085
"800","6pm",944.3319,277.7447,902.6702,1222.0766,944.3319
"820","6pm",402.7298,0,388.8426,652.7,361.0681
"840","6pm",0,0,194.4213,0,194.4213
"845","6pm",0,0,208.3085,180.534,0
"001","7pm",1833.1149,583.2638,1124.866,2333.0554,3249.6128
"050","7pm",2124.7468,958.2192,1527.5958,2708.0107,3180.1767
"100","7pm",958.2192,402.7298,611.0383,1194.3021,1277.6256
"120","7pm",458.2787,236.083,361.0681,888.783,652.7
"140","7pm",1513.7085,444.3915,1305.4,2055.3107,1971.9873
"180","7pm",694.3617,208.3085,361.0681,694.3617,1124.866
"200","7pm",1485.9341,499.9404,985.9936,1694.2426,1597.0319
"240","7pm",611.0383,263.8575,722.1362,1360.949,1208.1894
"260","7pm",1083.2043,277.7447,708.2489,1597.0319,1777.566
"300","7pm",430.5043,291.6319,319.4064,805.4596,638.8128
"350","7pm",166.6468,0,0,0,0
"360","7pm",0,0,0,180.534,291.6319
"400","7pm",0,0,0,208.3085,0
"425","7pm",236.083,0,194.4213,291.6319,555.4894
"450","7pm",208.3085,0,0,249.9702,305.5192
"500","7pm",708.2489,0,583.2638,902.6702,1291.5128
"560","7pm",0,0,0,0,194.4213
"600","7pm",361.0681,0,277.7447,555.4894,541.6021
"625","7pm",874.8958,333.2936,638.8128,1347.0617,1013.7681
"650","7pm",166.6468,0,0,263.8575,0
"700","7pm",208.3085,0,0,444.3915,361.0681
"750","7pm",0,0,0,277.7447,166.6468
"800","7pm",791.5724,249.9702,847.1213,1069.317,763.7979
"820","7pm",388.8426,0,319.4064,569.3766,347.1809
"840","7pm",0,0,166.6468,0,208.3085
"845","7pm",0,0,180.534,0,0
"001","8pm",1652.5809,513.8277,861.0085,2013.649,2888.5447
"050","8pm",1513.7085,763.7979,1249.8511,2319.1681,2638.5745
"100","8pm",708.2489,361.0681,472.166,874.8958,916.5575
"120","8pm",361.0681,208.3085,263.8575,694.3617,430.5043
"140","8pm",1166.5277,416.617,999.8809,1583.1447,1527.5958
"180","8pm",638.8128,222.1957,222.1957,569.3766,861.0085
"200","8pm",1208.1894,402.7298,652.7,1305.4,1305.4
"240","8pm",513.8277,249.9702,430.5043,999.8809,819.3468
"260","8pm",708.2489,263.8575,499.9404,1180.4149,1305.4
"300","8pm",333.2936,236.083,236.083,611.0383,513.8277
"350","8pm",0,0,0,0,0
"360","8pm",0,0,0,0,180.534
"400","8pm",0,0,0,222.1957,0
"425","8pm",194.4213,0,180.534,249.9702,430.5043
"450","8pm",166.6468,0,0,208.3085,0
"500","8pm",555.4894,0,541.6021,736.0234,985.9936
"560","8pm",0,0,0,0,166.6468
"600","8pm",263.8575,0,194.4213,458.2787,486.0532
"625","8pm",680.4745,291.6319,569.3766,1110.9787,791.5724
"650","8pm",194.4213,0,0,194.4213,0
"700","8pm",0,0,0,402.7298,291.6319
"750","8pm",0,0,0,263.8575,0
"800","8pm",402.7298,236.083,569.3766,722.1362,513.8277
"820","8pm",347.1809,0,194.4213,402.7298,277.7447
"840","8pm",0,0,0,0,208.3085
"845","8pm",0,0,180.534,0,0
"001","9pm",1166.5277,430.5043,611.0383,1416.4979,2221.9575
"050","9pm",1013.7681,527.7149,805.4596,1583.1447,1694.2426
"100","9pm",541.6021,236.083,277.7447,597.1511,444.3915
"120","9pm",222.1957,0,0,486.0532,333.2936
"140","9pm",749.9107,305.5192,666.5872,1194.3021,1124.866
"180","9pm",541.6021,0,194.4213,361.0681,694.3617
"200","9pm",805.4596,249.9702,374.9553,847.1213,819.3468
"240","9pm",319.4064,180.534,263.8575,722.1362,569.3766
"260","9pm",486.0532,236.083,374.9553,652.7,763.7979
"300","9pm",194.4213,208.3085,194.4213,430.5043,347.1809
"350","9pm",0,0,0,0,0
"360","9pm",0,0,0,0,0
"400","9pm",0,0,0,208.3085,0
"425","9pm",0,0,180.534,0,208.3085
"450","9pm",0,0,0,166.6468,0
"500","9pm",416.617,0,444.3915,513.8277,736.0234
"560","9pm",0,0,0,0,0
"600","9pm",277.7447,0,166.6468,388.8426,416.617
"625","9pm",430.5043,0,347.1809,791.5724,472.166
"650","9pm",0,0,0,180.534,0
"700","9pm",0,0,0,194.4213,208.3085
"750","9pm",0,0,0,166.6468,0
"800","9pm",305.5192,208.3085,388.8426,472.166,305.5192
"820","9pm",194.4213,0,0,249.9702,0
"840","9pm",0,0,0,0,0
"845","9pm",0,0,0,0,0
"001","10pm",861.0085,374.9553,486.0532,1069.317,1416.4979
"050","10pm",638.8128,486.0532,597.1511,874.8958,999.8809
"100","10pm",486.0532,208.3085,208.3085,416.617,319.4064
"120","10pm",194.4213,0,0,333.2936,166.6468
"140","10pm",666.5872,263.8575,402.7298,888.783,680.4745
"180","10pm",402.7298,0,0,361.0681,541.6021
"200","10pm",569.3766,166.6468,277.7447,569.3766,486.0532
"240","10pm",263.8575,180.534,222.1957,458.2787,361.0681
"260","10pm",277.7447,0,263.8575,499.9404,319.4064
"300","10pm",0,0,0,236.083,222.1957
"350","10pm",0,0,0,0,0
"360","10pm",0,0,0,0,0
"400","10pm",0,0,0,0,0
"425","10pm",0,0,0,0,0
"450","10pm",0,0,0,0,0
"500","10pm",166.6468,0,180.534,277.7447,388.8426
"560","10pm",0,0,0,0,0
"600","10pm",0,0,0,180.534,291.6319
"625","10pm",277.7447,0,305.5192,583.2638,333.2936
"650","10pm",0,0,0,0,0
"700","10pm",0,0,0,0,0
"750","10pm",0,0,0,0,0
"800","10pm",208.3085,0,305.5192,333.2936,222.1957
"820","10pm",0,0,0,0,0
"840","10pm",0,0,0,0,0
"845","10pm",0,0,0,0,0
