"district","hour","act1","act2","act3","act4","act5"
"001","4am",0,430.5043,0,194.4213,680.4745
"050","4am",236.083,569.3766,499.9404,0,694.3617
"100","4am",0,513.8277,0,277.7447,430.5043
"120","4am",0,0,0,0,249.9702
"140","4am",486.0532,805.4596,0,513.8277,722.1362
"180","4am",1249.8511,361.0681,0,166.6468,0
"200","4am",263.8575,1138.7532,166.6468,0,291.6319
"240","4am",0,361.0681,0,277.7447,388.8426
"260","4am",0,319.4064,0,624.9255,749.9107
"300","4am",0,0,0,0,0
"350","4am",0,0,0,0,0
"360","4am",0,0,0,0,0
"400","4am",0,0,0,0,0
"425","4am",0,0,0,0,0
"450","4am",0,0,0,0,0
"500","4am",0,305.5192,0,0,208.3085
"560","4am",0,0,0,0,0
"600","4am",0,236.083,0,0,166.6468
"625","4am",0,291.6319,249.9702,0,666.5872
"650","4am",0,0,0,0,0
"700","4am",0,0,0,0,180.534
"750","4am",0,0,0,0,0
"800","4am",0,0,0,458.2787,652.7
"820","4am",0,0,0,0,416.617
"840","4am",0,0,0,0,0
"845","4am",0,0,0,0,0
"001","5am",0,1083.2043,0,194.4213,722.1362
"050","5am",222.1957,930.4447,597.1511,0,708.2489
"100","5am",0,722.1362,0,277.7447,458.2787
"120","5am",0,208.3085,166.6468,0,263.8575
"140","5am",486.0532,1527.5958,0,513.8277,777.6851
"180","5am",1235.9639,611.0383,0,166.6468,0
"200","5am",263.8575,1583.1447,194.4213,0,291.6319
"240","5am",0,777.6851,0,291.6319,416.617
"260","5am",0,499.9404,0,624.9255,777.6851
"300","5am",0,180.534,0,0,0
"350","5am",0,0,0,0,0
"360","5am",0,0,0,0,0
"400","5am",0,222.1957,0,0,0
"425","5am",0,0,0,0,166.6468
"450","5am",0,0,0,0,0
"500","5am",0,430.5043,0,0,208.3085
"560","5am",0,0,0,0,0
"600","5am",0,361.0681,0,0,180.534
"625","5am",0,583.2638,249.9702,0,694.3617
"650","5am",0,0,0,0,0
"700","5am",0,0,0,0,180.534
"750","5am",0,0,0,0,0
"800","5am",0,236.083,0,458.2787,680.4745
"820","5am",0,0,0,0,416.617
"840","5am",0,0,0,0,0
"845","5am",0,0,0,0,0
"001","6am",0,6249.2554,0,208.3085,777.6851
"050","6am",208.3085,2333.0554,749.9107,0,819.3468
"100","6am",0,2027.5362,0,305.5192,555.4894
"120","6am",0,763.7979,194.4213,0,291.6319
"140","6am",444.3915,4777.2086,166.6468,555.4894,1013.7681
"180","6am",1235.9639,1374.8362,0,194.4213,180.534
"200","6am",249.9702,3221.8384,541.6021,180.534,513.8277
"240","6am",0,2791.3341,0,319.4064,472.166
"260","6am",0,1597.0319,0,652.7,791.5724
"300","6am",0,597.1511,0,0,180.534
"350","6am",0,0,0,0,0
"360","6am",0,194.4213,0,0,0
"400","6am",0,555.4894,0,0,0
"425","6am",0,236.083,0,0,222.1957
"450","6am",0,347.1809,0,0,0
"500","6am",0,1360.949,0,0,249.9702
"560","6am",0,305.5192,0,0,0
"600","6am",0,1597.0319,0,0,194.4213
"625","6am",0,1638.6936,263.8575,0,763.7979
"650","6am",0,0,0,0,0
"700","6am",0,291.6319,0,0,194.4213
"750","6am",0,0,0,0,0
"800","6am",0,597.1511,0,458.2787,722.1362
"820","6am",0,263.8575,0,0,472.166
"840","6am",0,0,0,0,0
"845","6am",0,180.534,0,0,0
"001","7am",0,17428.479,291.6319,263.8575,972.1064
"050","7am",0,5985.398,2902.432,166.6468,1069.317
"100","7am",0,4193.9448,361.0681,388.8426,597.1511
"120","7am",0,2652.4618,624.9255,0,361.0681
"140","7am",305.5192,9804.3874,708.2489,652.7,1277.6256
"180","7am",1194.3021,2666.349,0,249.9702,222.1957
"200","7am",222.1957,7138.0384,1930.3256,263.8575,833.2341
"240","7am",0,5513.232,0,319.4064,513.8277
"260","7am",0,4110.6214,0,736.0234,1069.317
"300","7am",0,1222.0766,333.2936,0,236.083
"350","7am",0,222.1957,0,0,0
"360","7am",0,361.0681,0,0,0
"400","7am",0,888.783,0,0,0
"425","7am",0,847.1213,0,0,263.8575
"450","7am",0,708.2489,263.8575,0,0
"500","7am",0,3277.3873,458.2787,0,374.9553
"560","7am",0,597.1511,0,0,0
"600","7am",0,4999.4043,0,0,222.1957
"625","7am",0,3319.049,499.9404,0,888.783
"650","7am",0,0,0,0,0
"700","7am",0,569.3766,0,0,222.1957
"750","7am",0,0,0,0,0
"800","7am",0,1652.5809,0,527.7149,777.6851
"820","7am",0,819.3468,0,0,513.8277
"840","7am",0,444.3915,0,0,0
"845","7am",0,388.8426,0,0,0
"001","8am",0,29315.9516,638.8128,319.4064,1069.317
"050","8am",0,10373.764,5888.1873,236.083,1388.7234
"100","8am",0,5790.9767,472.166,472.166,819.3468
"120","8am",0,4082.8469,1485.9341,0,527.7149
"140","8am",222.1957,14039.9939,1680.3554,874.8958,1888.6639
"180","8am",1166.5277,4027.2979,0,347.1809,333.2936
"200","8am",194.4213,11109.7874,2999.6426,388.8426,1235.9639
"240","8am",0,8748.9576,624.9255,458.2787,680.4745
"260","8am",0,6277.0299,694.3617,916.5575,1235.9639
"300","8am",0,1944.2128,513.8277,0,444.3915
"350","8am",0,347.1809,0,0,0
"360","8am",0,458.2787,0,0,0
"400","8am",0,1110.9787,0,0,0
"425","8am",0,1374.8362,194.4213,0,291.6319
"450","8am",0,958.2192,291.6319,0,249.9702
"500","8am",0,5679.8788,652.7,0,611.0383
"560","8am",0,847.1213,0,0,0
"600","8am",0,8554.5363,0,0,319.4064
"625","8am",0,4693.8852,777.6851,236.083,1124.866
"650","8am",0,194.4213,0,0,0
"700","8am",0,833.2341,0,0,222.1957
