"district","hour","rev5","rev1","rev2","rev3","rev4"
"560","6am",27.90456,2.904564,16.28631,26.24481,26.659751
"600","6am",25.83026,19.372694,14.94465,21.21771,18.634686
"625","6am",27.17642,9.949332,17.31921,25.33395,20.221096
"650","6am",20.63492,5.483405,11.83261,35.64214,26.406926
"700","6am",23.12925,6.060606,17.0068,30.42672,23.376623
"750","6am",28.07399,9.793254,17.84548,26.11534,18.171926
"800","6am",29.94423,9.309309,17.71772,24.75332,18.275418
"820","6am",26.13636,8.636364,20.51136,29.71591,15
"840","6am",27.42358,6.375546,20.87336,26.55022,18.777293
"845","6am",24.17582,9.279609,31.37973,26.86203,8.302808
"001","7am",18.5166,3.423237,9.751037,29.66805,38.641079
"050","7am",20.14372,9.4344,11.47427,23.57441,35.373204
"100","7am",22.06266,15.187119,15.926893,22.75892,24.064404
"120","7am",26.5757,8.447044,17.54386,26.90058,20.532814
"140","7am",23.05799,10.585339,16.684902,26.55908,23.112691
"180","7am",25.17448,9.022931,19.192423,24.42672,22.18345
"200","7am",22.32922,9.208546,17.664761,27.05387,23.743605
"240","7am",19.87395,7.941176,12.773109,26.68067,32.731092
"260","7am",25.47479,8.284217,15.979044,27.66863,22.59332
"300","7am",25.96669,3.048264,15.269546,30.14395,25.57155
"350","7am",28.16456,6.962025,12.183544,27.53165,25.158228
"360","7am",27.22222,5.972222,18.333333,26.94444,21.527778
"400","7am",24.10866,4.244482,18.845501,26.99491,25.806452
"425","7am",25.3202,4.729064,18.374384,27.78325,23.793103
"450","7am",26.06383,5.319149,15.319149,27.02128,26.276596
"500","7am",26.16487,2.897252,14.545998,31.66069,24.731183
"560","7am",30.87167,3.026634,16.464891,25.66586,23.970944
"600","7am",23.2859,13.712807,13.842173,24.83829,24.320828
"625","7am",28.119,10.316699,16.93858,24.76008,19.865643
"650","7am",21.79487,6.593407,12.820513,33.51648,25.274725
"700","7am",25.07184,6.393678,18.247126,28.52011,21.767241
"750","7am",28.57143,10.344828,17.857143,25.36946,17.857143
"800","7am",30.23364,9.53271,18.224299,24.57944,17.429907
"820","7am",26.94035,9.429121,20.525978,29.31366,13.790892
"840","7am",27.91625,7.278166,20.937188,25.12463,18.743769
"845","7am",26.37363,9.340659,31.181319,25.96154,7.142857
"001","8am",17.46317,2.694934,9.162774,29.24901,41.430111
"050","8am",19.92654,9.573003,13.544536,23.85216,33.103765
"100","8am",23.01802,14.774775,16.216216,23.28829,22.702703
"120","8am",25.93052,8.498759,16.997519,26.73697,21.836228
"140","8am",22.64651,10.315566,16.202599,26.65076,24.184566
"180","8am",25.2352,8.854455,18.815717,25.29054,21.804095
"200","8am",21.87959,9.309838,17.973568,27.25404,23.582966
"240","8am",19.73466,7.960199,13.225539,27.48756,31.59204
"260","8am",25.7439,8.258108,15.680374,27.38215,22.935473
"300","8am",26.84357,3.332305,14.902808,30.14502,24.776304
"350","8am",28.44828,6.37931,12.586207,28.62069,23.965517
"360","8am",28.87538,5.775076,17.933131,27.05167,20.364742
"400","8am",24.15842,3.960396,19.80198,28.11881,23.960396
"425","8am",25.91549,5.183099,18.647887,27.60563,22.647887
"450","8am",26.07223,5.191874,15.124153,27.76524,25.846501
"500","8am",25.82247,3.072626,14.52514,31.90565,24.674115
"560","8am",31.7757,3.337784,16.82243,25.23364,22.830441
"600","8am",22.70916,10.756972,11.952191,26.59363,27.988048
"625","8am",28.18182,10.382775,17.033493,24.97608,19.425837
"650","8am",23.8512,7.439825,12.691466,32.1663,23.851204
"700","8am",24.59397,7.115236,18.020108,27.91957,22.351121
"750","8am",28.32447,10.638298,18.484043,26.59574,15.957447
"800","8am",30.29858,9.495839,18.502203,24.52276,17.180617
"820","8am",27.06767,9.569378,20.779221,28.98154,13.602187
"840","8am",28.78788,7.142857,21.428571,24.89177,17.748918
"845","8am",25.72614,9.405256,31.120332,25.3112,8.437068
"001","9am",17.94538,2.60078,9.135241,29.19376,41.124837
"050","9am",20.09419,9.553712,13.276519,24.5795,32.496075
"100","9am",22.9337,14.305177,16.57584,23.34242,22.84287
"120","9am",25.41436,8.839779,16.574586,26.58072,22.590546
"140","9am",22.36122,10.216315,16.783946,26.45296,24.185562
"180","9am",25.08399,9.294513,18.197088,25.08399,22.340426
"200","9am",21.80365,8.818493,17.922374,27.91096,23.544521
"240","9am",20.1586,8.013356,13.063439,27.00334,31.761269
"260","9am",25.59002,8.226568,15.745111,27.54552,22.892785
"300","9am",27.08861,3.164557,14.936709,29.90506,24.905063
"350","9am",29.2769,6.525573,13.227513,28.7478,22.222222
"360","9am",28.72841,5.965463,18.053375,26.53061,20.722135
"400","9am",22.88136,3.389831,20.974576,28.81356,23.940678
"425","9am",26.08441,5.216882,18.87456,27.08089,22.743259
"450","9am",26.00473,5.437352,15.72104,26.95035,25.886525
"500","9am",26.35071,3.096367,14.249605,31.4376,24.865719
"560","9am",31.52022,3.48675,16.875872,25.1046,23.012552
"600","9am",22.31719,10.25641,11.870845,26.49573,29.059829
"625","9am",28.40376,10.469484,16.666667,24.88263,19.577465
"650","9am",24.71396,7.093822,13.272311,30.66362,24.256293
"700","9am",24.25463,7.091056,17.96938,28.0419,22.64303
"750","9am",28.11634,11.357341,18.559557,26.86981,15.096953
"800","9am",30.33981,9.514563,18.640777,24.41748,17.087379
"820","9am",26.45429,9.418283,21.468144,29.08587,13.573407
"840","9am",28.66972,7.33945,21.788991,24.42661,17.775229
"845","9am",25.84746,9.463277,31.073446,25.28249,8.333333
"001","10am",18.36991,2.789969,9.247649,28.96552,40.626959
"050","10am",20.1375,9.181637,13.61721,25.10534,31.958306
"100","10am",23.23462,14.53303,16.492027,23.32574,22.414579
"120","10am",25.15567,8.841843,17.185554,25.8406,22.976339
"140","10am",22.39959,9.835221,16.709578,26.44181,24.6138
"180","10am",24.39446,9.16955,17.877739,25.66321,22.89504
"200","10am",21.44457,8.510638,17.74916,27.57559,24.720045
"240","10am",20.07481,7.938487,13.175395,27.05736,31.753948
"260","10am",25.54422,8.027211,15.918367,27.58503,22.92517
"300","10am",26.99171,3.34608,14.945825,30.11472,24.601657
"350","10am",28,6.181818,14,29.27273,22.545455
"360","10am",29.35484,5.967742,17.419355,26.6129,20.645161
"400","10am",22.47191,3.820225,21.573034,28.31461,23.820225
"425","10am",25.98331,5.005959,19.189511,27.05602,22.765197
"450","10am",26.06061,5.454545,15.030303,28.72727,24.727273
"500","10am",26.21699,3.054407,14.412981,31.3713,24.944321
"560","10am",30.64516,3.812317,17.008798,25.80645,22.727273
"600","10am",22.1172,10.018904,11.625709,26.55955,29.678639
"625","10am",28.06855,10.375174,16.767022,24.77999,20.009264
"650","10am",25.058,6.960557,13.457077,31.78654,22.737819
"700","10am",24.47326,6.969206,17.990276,28.20097,22.366288
"750","10am",27.5321,10.699001,18.830243,27.8174,15.121255
"800","10am",29.70345,9.431211,19.105493,24.55032,17.209528
"820","10am",26.42045,9.730114,21.519886,28.19602,14.133523
"840","10am",28.4689,7.535885,21.411483,25,17.583732
"845","10am",24.8237,9.590973,31.170663,25.66996,8.744711
"001","11am",17.77229,2.931194,9.287257,29.3428,40.666461
"050","11am",20.31182,9.203118,13.577306,25.6388,31.268948
"100","11am",22.68271,14.171123,16.57754,23.88592,22.682709
"120","11am",24.93827,8.888889,17.530864,25.67901,22.962963
"140","11am",21.85261,9.877175,16.60696,26.74002,24.923234
"180","11am",24.12205,9.326425,18.019574,25.27346,23.258492
"200","11am",21.45424,8.377108,17.721869,27.8131,24.633674
"240","11am",19.90875,7.797594,13.396931,26.79386,32.102862
"260","11am",25.67295,8.041723,15.915209,27.38896,22.981157
"300","11am",27.30474,3.169014,14.788732,29.89757,24.839949
"350","11am",27.25599,6.813996,14.548803,29.65009,21.731123
"360","11am",29.83871,5.806452,17.580645,26.77419,20
"400","11am",23.74429,3.881279,20.547945,28.53881,23.287671
"425","11am",25.83732,5.322967,18.54067,27.27273,23.026316
"450","11am",26.11312,4.933815,15.042118,28.27918,25.631769
"500","11am",26.17751,3.107978,14.098045,31.65652,24.959949
"560","11am",31.15942,3.768116,17.391304,24.34783,23.333333
"600","11am",21.90651,10.174152,11.824015,26.3978,29.697525
"625","11am",28.07018,9.879963,17.036011,25.25392,19.759926
"650","11am",25.23364,7.009346,13.317757,31.30841,23.130841
"700","11am",24.81869,7.010475,17.485898,27.71958,22.965351
"750","11am",27.54663,10.186514,19.799139,27.25968,15.208034
"800","11am",30.24691,9.401709,19.135802,24.35897,16.8566
"820","11am",27.01556,9.405941,21.287129,28.57143,13.719943
"840","11am",28.24791,7.628129,22.05006,25.26818,16.805721
"845","11am",24.96474,9.308886,30.606488,26.09309,9.026798
"001","12am",17.66329,2.851886,9.444956,29.46949,40.570377
"050","12am",19.94928,9.42519,13.440406,25.0634,32.121724
"100","12am",22.67261,14.253898,15.946548,24.05345,23.073497
"120","12am",25.07683,8.420406,17.578365,26.06023,22.864167
"140","12am",21.89781,9.942109,16.914171,26.93179,24.31412
"180","12am",24.00231,9.253904,18.10295,25.50607,23.13476
"200","12am",21.57025,8.732782,17.493113,27.41047,24.793388
"240","12am",20.30415,7.768187,13.193588,27.0037,31.730374
"260","12am",25.07553,7.75428,15.91138,27.92884,23.329977
"300","12am",27.33951,3.098052,14.564037,30.02236,24.976046
"350","12am",27.52809,6.928839,14.606742,29.02622,21.910112
"360","12am",28.89246,5.457464,17.335474,27.92937,20.385233
"400","12am",23.74728,4.139434,20.043573,27.23312,24.836601
"425","12am",25.81797,5.116002,18.560381,27.00773,23.497918
"450","12am",27.01711,5.012225,14.792176,28.23961,24.938875
"500","12am",26.32414,3.139867,14.176974,31.81097,24.548049
"560","12am",31.23167,3.225806,16.422287,25.07331,24.046921
"600","12am",22.19275,9.372237,12.290009,26.5252,29.619805
"625","12am",27.87851,9.564823,16.953762,25.70263,19.900272
"650","12am",25.17483,7.459207,12.587413,31.46853,23.310023
"700","12am",24.87884,7.108239,17.20517,27.78675,23.021002
"750","12am",27.35043,10.541311,19.65812,26.49573,15.954416
"800","12am",30.21176,9.082353,19.623529,24.14118,16.941176
"820","12am",26.92308,9.090909,21.258741,29.3007,13.426573
"840","12am",28.27346,7.87949,21.784473,24.91309,17.149479
"845","12am",25,8.75,30.694444,25.69444,9.861111
"001","1pm",17.82805,2.926094,9.411765,29.3816,40.45249
"050","1pm",19.60867,9.362508,13.254786,25.37345,32.40059
"100","1pm",22.93333,14.088889,16.444444,23.82222,22.71111
"120","1pm",25.10743,8.287293,17.188459,26.08963,23.32719
"140","1pm",22.71475,9.691961,16.604057,26.49637,24.49286
"180","1pm",23.61032,9.512894,18.395415,25.04298,23.4384
"200","1pm",21.68675,8.680175,17.36035,27.49179,24.78094
"240","1pm",19.73039,8.047386,13.276144,26.91993,32.02614
"260","1pm",25.35023,7.871915,15.943963,27.58506,23.24883
"300","1pm",26.74858,3.182105,14.902331,30.56081,24.60618
"350","1pm",28.46442,7.116105,14.794007,27.90262,21.72285
"360","1pm",28.77814,5.787781,17.845659,27.65273,19.93569
"400","1pm",23.80952,3.896104,19.69697,27.27273,25.32468
"425","1pm",25.32239,4.747948,18.52286,27.54982,23.85698
"450","1pm",27.89281,5.115713,14.616322,28.13642,24.23873
"500","1pm",26.22951,2.994956,14.533417,31.55738,24.68474
"560","1pm",30.07519,3.609023,18.045113,24.81203,23.45865
"600","1pm",21.56357,9.364261,12.542955,26.54639,29.98282
"625","1pm",27.64732,9.437306,17.058042,25.91936,19.93797
"650","1pm",25.35211,7.042254,12.910798,32.15962,22.53521
"700","1pm",24.02855,7.057891,17.76368,28.15226,22.99762
"750","1pm",28.42999,10.183876,18.953324,26.44979,15.98303
"800","1pm",29.94403,9.141791,19.496269,24.58022,16.83769
"820","1pm",26.84798,9.065551,21.408647,28.87029,13.80753
"840","1pm",28.48904,7.958478,21.107266,24.91349,17.53172
"845","1pm",24.55662,8.867667,30.013643,26.33015,10.23192
"001","2pm",18.24263,2.979629,9.425357,29.1578,40.19459
"050","2pm",20.05082,9.210248,13.12725,25.19585,32.41584
"100","2pm",22.61021,14.40419,16.804889,23.2213,22.95941
"120","2pm",25.13966,8.317815,17.194289,25.88454,23.46369
"140","2pm",22.94264,9.625935,16.259352,26.73317,24.4389
"180","2pm",23.62917,9.214245,18.48502,25.8338,22.83776
"200","2pm",21.57895,8.725762,17.091413,27.45152,25.15235
"240","2pm",19.97529,7.825371,13.30313,27.10049,31.79572
"260","2pm",25.15723,8.043694,15.690169,27.40814,23.70076
"300","2pm",26.56493,3.270009,14.606042,30.48894,25.07007
"350","2pm",29.5539,6.69145,13.754647,27.13755,22.86245
"360","2pm",28.75817,5.718954,18.627451,27.94118,18.95425
"400","2pm",24.35345,3.663793,20.258621,26.50862,25.21552
"425","2pm",25.25656,4.846066,18.643101,28.44926,22.80502
"450","2pm",27.0303,5.090909,14.30303,28.60606,24.9697
"500","2pm",25.75616,2.899906,14.593078,31.83661,24.91425
"560","2pm",30.51852,3.851852,17.777778,23.85185,24
"600","2pm",21.94093,9.113924,12.320675,26.66667,29.95781
"625","2pm",27.40676,9.323504,16.999133,26.32264,19.94796
"650","2pm",26.03687,7.373272,11.751152,32.48848,22.35023
"700","2pm",24.16472,6.759907,17.482517,28.43823,23.15462
"750","2pm",29.13165,10.22409,18.067227,26.7507,15.82633
"800","2pm",29.22662,8.81295,19.829137,24.77518,17.35612
"820","2pm",26.66667,9.347079,21.649485,28.59107,13.7457
"840","2pm",28.16742,7.80543,21.38009,25.22624,17.42081
"845","2pm",24.32432,9.054054,29.864865,26.08108,10.67568
"001","3pm",18.24441,3.304647,9.328744,28.33046,40.79174
"050","3pm",19.80435,9.782609,12.73913,24.8913,32.78261
"100","3pm",22.6601,14.957456,16.121809,22.79445,23.46619
"120","3pm",25.34418,8.260325,17.95995,25.34418,23.09136
"140","3pm",22.9435,10.039422,16.583443,26.12352,24.31012
"180","3pm",24.39024,8.960764,18.557794,26.13998,21.95122
"200","3pm",21.79267,8.877434,16.924399,27.23368,25.17182
"240","3pm",19.87097,7.913978,12.430108,27.1828,32.60215
"260","3pm",25.40362,8.138386,15.815486,27.5453,23.0972
"300","3pm",26.15565,3.101229,14.335869,30.39789,26.00936
"350","3pm",28.79046,6.132879,12.947189,27.59796,24.53152
"360","3pm",27.31343,6.119403,19.104478,27.46269,20
"400","3pm",24.03846,3.846154,19.038462,25.57692,27.5
"425","3pm",25.24116,4.608789,18.649518,27.97428,23.52626
"450","3pm",27.80931,4.653802,14.415437,28.37684,24.74461
"500","3pm",25.27703,2.905061,14.705001,31.80593,25.30698
"560","3pm",29.681,3.606103,17.059639,24.96533,24.68793
"600","3pm",21.34089,10.103872,11.898017,26.72332,29.9339
"625","3pm",27.58778,9.667123,16.963064,25.71819,20.06384
"650","3pm",24.28884,7.002188,11.159737,33.04158,24.50766
"700","3pm",24.92401,6.914894,17.021277,28.26748,22.87234
"750","3pm",29.11051,10.377358,18.463612,26.41509,15.63342
"800","3pm",28.83326,8.895843,19.624497,25.16764,17.47877
"820","3pm",26.55936,8.383635,21.730382,29.17505,14.15158
"840","3pm",27.8022,7.362637,21.538462,25.6044,17.69231
"845","3pm",23.93273,9.184994,29.883571,26.77878,10.21992
"001","4pm",18.01397,4.241517,9.181637,26.1477,42.41517
"050","4pm",19.51052,9.766697,12.305581,24.22232,34.194876
"100","4pm",22.23757,15.883978,15.976059,22.14549,23.756906
"120","4pm",25.90909,8.506494,18.506494,25.25974,21.818182
"140","4pm",23.33143,10.667427,16.742727,26.18369,23.074729
"180","4pm",23.72881,9.720837,18.793619,26.76969,20.987039
"200","4pm",22.12149,9.277727,17.437292,26.56392,24.599577
"240","4pm",20.08032,8.21062,12.048193,27.21999,32.440875
"260","4pm",25.36716,7.977303,15.921228,27.67023,23.064085
"300","4pm",25.37708,2.778513,14.263033,30.98703,26.594337
"350","4pm",28.10651,5.473373,12.426036,26.47929,27.514793
"360","4pm",27.52044,5.722071,17.166213,28.61035,20.980926
"400","4pm",23.35526,3.125,17.598684,28.125,27.796053
"425","4pm",25.03597,4.220624,18.177458,28.48921,24.076739
"450","4pm",26.17108,4.582485,15.173116,28.00407,26.069246
"500","4pm",25.60181,2.747097,13.650524,31.97395,26.026621
"560","4pm",29.70923,3.286979,16.182048,24.90518,25.916561
"600","4pm",23.54533,14.479026,11.096076,23.68065,27.198917
"625","4pm",27.45557,9.775491,17.259121,25.86529,19.644528
"650","4pm",23.37662,6.493506,12.430427,33.95176,23.747681
"700","4pm",23.78571,6.571429,16.428571,30,23.214286
"750","4pm",29.17197,10.063694,18.216561,26.87898,15.66879
"800","4pm",29.06667,8.844444,19.111111,25.64444,17.333333
"820","4pm",26.81067,8.19568,21.029225,28.84371,15.120712
"840","4pm",28.4375,7.083333,21.145833,24.58333,18.75
"845","4pm",23.91034,8.592777,31.13325,27.77086,8.592777
"001","5pm",18.84164,5.571848,10.19062,25.07331,40.322581
"050","5pm",19.26412,9.960159,11.60066,23.74033,35.434732
"100","5pm",22.11712,15.945946,15.81081,23.01802,23.108108
"120","5pm",25.99206,8.597884,18.12169,25.99206,21.296296
"140","5pm",23.2782,11.067669,17.14286,26.19549,22.315789
"180","5pm",23.12139,9.200385,19.50867,25.72254,22.447013
"200","5pm",22.28553,9.591643,17.69547,26.24248,24.184869
"240","5pm",19.98188,8.47304,11.59946,26.46126,33.484368
"260","5pm",24.7909,8.096353,15.92506,28.57143,22.61626
"300","5pm",24.52921,2.583293,13.97875,30.73394,28.174795
"350","5pm",27.49658,4.651163,11.35431,27.63338,28.864569
"360","5pm",26.19617,5.502392,16.02871,29.66507,22.607656
"400","5pm",22.58065,2.764977,16.89708,28.87865,28.878648
"425","5pm",24.55395,3.780799,17.41716,28.29227,25.95582
"450","5pm",25.88583,4.232283,15.05906,27.65748,27.165354
"500","5pm",25.59087,2.74382,13.90926,31.26868,26.487368
"560","5pm",29.37063,3.263403,15.73427,24.59207,27.039627
"600","5pm",24.7191,19.662921,14.04494,20.22472,21.348315
"625","5pm",26.85714,10,17.2381,25.85714,20.047619
"650","5pm",22.35915,5.633803,11.97183,33.97887,26.056338
"700","5pm",23.10275,6.044325,16.25252,31.63197,22.968435
"750","5pm",28.57143,9.563164,17.82763,26.32822,17.709563
"800","5pm",28.9083,8.951965,19.08297,25.15284,17.90393
"820","5pm",26.6906,7.959306,20.3471,29.32376,15.679234
"840","5pm",27.61628,6.589147,20.73643,26.16279,18.895349
"845","5pm",23.50792,8.404385,30.57247,28.50183,9.013398
"001","6pm",19.25676,6.756757,11.57095,25.33784,37.077703
"050","6pm",19.14441,9.950366,11.39211,23.44599,36.067124
"100","6pm",22.08426,15.742794,16.00887,22.97118,23.192905
"120","6pm",25.56291,8.543046,17.81457,26.49007,21.589404
"140","6pm",23.25228,11.398176,17.14286,26.10942,22.097264
"180","6pm",23.56046,9.213052,18.85797,25.71977,22.648752
"200","6pm",22.43049,9.278351,17.33833,26.8666,24.086223
"240","6pm",19.7131,8.607126,11.75382,26.46923,33.456733
"260","6pm",24.7829,8.383434,16.09886,28.12291,22.61189
"300","6pm",24.42604,2.627219,13.63314,30.46154,28.852071
"350","6pm",27.77778,4.780362,11.11111,27.39018,28.940568
"360","6pm",24.53704,5.324074,15.97222,29.62963,24.537037
"400","6pm",22.74143,3.115265,16.19938,30.06231,27.88162
"425","6pm",24.94828,3.806372,17.0873,27.88581,26.272238
"450","6pm",26.39692,3.949904,15.0289,27.26397,27.360308
"500","6pm",25.68291,2.785217,13.71184,30.71773,27.102303
"560","6pm",28.88889,3.111111,15.11111,25.66667,27.222222
"600","6pm",25,21.218487,14.07563,20.16807,19.537815
"625","6pm",26.98104,9.868741,17.64706,25.61983,19.883325
"650","6pm",21.83333,5.833333,12.16667,34,26.166667
"700","6pm",22.87234,5.718085,16.2234,31.8484,23.337766
"750","6pm",27.94457,9.468822,18.01386,26.44342,18.12933
"800","6pm",28.92919,8.80829,18.69603,25.30225,18.264249
"820","6pm",26.60819,8.128655,20.11696,29.47368,15.672515
"840","6pm",27.74621,6.439394,20.73864,25.66288,19.412879
"845","6pm",23.23601,8.394161,30.65693,28.58881,9.124088
"001","7pm",19.76744,6.529517,11.44902,24.95528,37.298748
"050","7pm",19.43105,10.02893,11.42719,23.07136,36.041466
"100","7pm",22.15465,15.291051,15.81234,22.98002,23.761946
"120","7pm",25.21681,8.739159,17.3449,26.41761,22.281521
"140","7pm",23.36535,11.310815,17.44654,26.24729,21.629997
"180","7pm",23.33493,9.29564,18.78294,25.92238,22.664111
"200","7pm",22.98156,9.408773,17.70502,26.12842,23.776224
"240","7pm",19.27205,8.492767,11.94587,27.15819,33.131125
"260","7pm",24.48021,8.249497,16.13011,28.60496,22.535211
"300","7pm",24.60635,2.773208,13.49001,30.36428,28.766157
"350","7pm",27.74275,4.413619,11.60151,27.86885,28.373266
"360","7pm",24.51977,5.423729,15.81921,29.15254,25.084746
"400","7pm",22.63868,3.148426,16.49175,28.93553,28.785607
"425","7pm",24.847,3.71277,17.05426,28.11098,26.27499
"450","7pm",26.29559,4.222649,14.97121,26.8714,27.639155
"500","7pm",25.25732,2.692003,13.96147,30.4038,27.685405
"560","7pm",29.52586,3.017241,14.3319,25.96983,27.155172
"600","7pm",25.054,21.382289,14.47084,21.81425,17.278618
"625","7pm",26.9849,9.936678,17.4379,25.57233,20.068193
"650","7pm",20.88091,6.362153,12.23491,34.58401,25.93801
"700","7pm",23.14267,5.785667,16.5023,31.22945,23.339908
"750","7pm",27.94118,9.38914,18.32579,26.24434,18.099548
"800","7pm",28.69565,8.869565,18.95652,25.56522,17.913043
"820","7pm",26.78161,7.988506,20.22989,29.02299,15.977011
"840","7pm",27.56707,6.382979,20.35153,25.80944,19.888992
"845","7pm",23.52232,8.082027,30.39807,28.82992,9.167672
"001","8pm",19.98069,6.660232,10.52124,24.71042,38.127413
"050","8pm",18.98611,10.041433,11.3088,22.95881,36.70485
"100","8pm",22.14825,15.801154,16.28939,22.37017,23.391034
"120","8pm",25.49538,8.586526,17.7675,26.48613,21.664465
"140","8pm",23.19202,11.627182,17.36284,25.93516,21.882793
"180","8pm",23.82087,9.480705,18.38971,26.34588,21.962839
"200","8pm",22.78846,9.358974,17.40385,26.15385,24.294872
"240","8pm",19.96198,8.697719,11.69202,26.61597,33.032319
"260","8pm",24.27901,8.551308,16.13011,28.60496,22.434608
"300","8pm",24.51867,2.621202,13.70912,30.17861,28.972396
"350","8pm",27.88698,4.668305,11.30221,28.00983,28.132678
"360","8pm",25.19337,5.635359,15.58011,28.39779,25.19337
"400","8pm",22.64151,3.047896,15.96517,29.02758,29.317852
"425","8pm",24.86056,3.665339,17.37052,28.20717,25.896414
"450","8pm",26.25118,3.966006,15.10859,27.57318,27.101039
"500","8pm",25.32501,2.600104,14.24857,30.60322,27.223089
"560","8pm",29.3501,2.93501,14.36059,26.10063,27.253669
"600","8pm",24.23581,22.707424,14.62882,21.39738,17.030568
"625","8pm",26.81729,10.21611,17.5835,25.49116,19.891945
"650","8pm",21.4511,6.309148,12.14511,34.0694,26.025237
"700","8pm",23.16059,5.758157,16.37876,31.28599,23.416507
"750","8pm",28.74449,8.920705,18.06167,26.54185,17.731278
"800","8pm",28.49581,9.042788,18.9678,25.6727,17.820909
"820","8pm",26.74806,7.880133,19.75583,29.30078,16.315205
"840","8pm",27.86158,5.944987,20.40816,26.08696,19.698314
"845","8pm",23.57143,8.452381,30.95238,27.97619,9.047619
"001","9pm",19.27313,7.15859,11.01322,23.45815,39.096916
"050","9pm",19.13626,10.225862,11.16902,22.71035,36.758501
