"district","hour","rev5","rev1","rev2","rev3","rev4"
"260","8am",10693.17,3430.1469,6513.1129,11373.645,9526.6427
"300","8am",12081.894,1499.8213,6707.5342,13567.828,11151.4491
"350","8am",2291.394,513.8277,1013.7681,2305.281,1930.3256
"360","8am",2638.575,527.7149,1638.6936,2471.928,1860.8894
"400","8am",1694.243,277.7447,1388.7234,1971.987,1680.3554
"425","8am",6388.128,1277.6256,4596.6746,6804.745,5582.6682
"450","8am",3207.951,638.8128,1860.8894,3416.26,3180.1767
"500","8am",11554.179,1374.8362,6499.2257,14276.077,11040.3513
"560","8am",3305.162,347.1809,1749.7915,2624.687,2374.7171
"600","8am",3166.289,1499.8213,1666.4681,3707.892,3902.3128
"625","8am",8179.581,3013.5298,4943.8554,7249.136,5638.2171
"650","8am",1513.709,472.166,805.4596,2041.423,1513.7085
"700","8am",4416.141,1277.6256,3235.7256,5013.292,4013.4107
"750","8am",2957.981,1110.9787,1930.3256,2777.447,1666.4681
"800","8am",8596.198,2694.1235,5249.3746,6957.504,4874.4192
"820","8am",5499.345,1944.2128,4221.7192,5888.187,2763.5596
"840","8am",3694.004,916.5575,2749.6724,3194.064,2277.5064
"845","8am",2583.026,944.3319,3124.6277,2541.364,847.1213
"001","9am",7665.753,1110.9787,3902.3128,12470.736,17567.3514
"050","9am",12442.962,5915.9618,8221.2427,15220.409,20122.6025
"100","9am",7013.053,4374.4788,5068.8405,7138.038,6985.2789
"120","9am",5749.315,1999.7617,3749.5533,6013.172,5110.5022
"140","9am",11915.247,5443.7958,8943.3789,14095.543,12887.3534
"180","9am",6221.481,2305.2809,4513.3511,6221.481,5541.0065
"200","9am",10609.847,4291.1554,8721.1831,13581.715,11456.9683
"240","9am",6707.534,2666.349,4346.7043,8985.041,10568.1853
"260","9am",10540.411,3388.4852,6485.3384,11345.87,9429.4321
"300","9am",11887.473,1388.7234,6554.7746,13123.436,10929.2534
"350","9am",2305.281,513.8277,1041.5426,2263.619,1749.7915
"360","9am",2541.364,527.7149,1597.0319,2346.943,1833.1149
"400","9am",1499.821,222.1957,1374.8362,1888.664,1569.2575
"425","9am",6179.819,1235.9639,4471.6894,6415.902,5388.2469
"450","9am",3055.192,638.8128,1847.0022,3166.289,3041.3043
"500","9am",11581.953,1360.949,6263.1427,13817.798,10929.2534
"560","9am",3138.515,347.1809,1680.3554,2499.702,2291.3937
"600","9am",3263.5,1499.8213,1735.9043,3874.538,4249.4937
"625","9am",8401.777,3096.8532,4929.9682,7360.234,5790.9767
"650","9am",1499.821,430.5043,805.4596,1860.889,1472.0468
"700","9am",4180.058,1222.0766,3096.8532,4832.758,3902.3128
"750","9am",2819.109,1138.7532,1860.8894,2694.123,1513.7085
"800","9am",8679.521,2721.8979,5332.698,6985.279,4888.3065
"820","9am",5304.924,1888.6639,4305.0426,5832.638,2721.8979
"840","9am",3471.809,888.783,2638.5745,2957.981,2152.5213
"845","9am",2541.364,930.4447,3055.1915,2485.815,819.3468
"001","10am",8137.919,1235.9639,4096.7341,12831.804,17997.8557
"050","10am",12609.609,5749.315,8526.7619,15720.349,20011.5046
"100","10am",7082.489,4430.0277,5027.1788,7110.264,6832.5193
"120","10am",5610.443,1971.9873,3832.8767,5763.202,5124.3895
"140","10am",12081.894,5304.9235,9012.8151,14262.19,13276.196
"180","10am",5874.3,2208.0703,4305.0426,6179.819,5513.232
"200","10am",10637.621,4221.7192,8804.5065,13678.926,12262.4279
"240","10am",6707.534,2652.4618,4402.2533,9040.59,10609.847
"260","10am",10429.313,3277.3873,6499.2257,11262.547,9359.9959
"300","10am",11762.487,1458.1596,6513.1129,13123.436,10720.9449
"350","10am",2138.634,472.166,1069.317,2235.845,1722.0171
"360","10am",2527.477,513.8277,1499.8213,2291.394,1777.566
"400","10am",1388.723,236.083,1333.1745,1749.792,1472.0468
"425","10am",6054.834,1166.5277,4471.6894,6304.804,5304.9235
"450","10am",2985.755,624.9255,1722.0171,3291.275,2832.9958
"500","10am",11443.081,1333.1745,6290.9171,13692.813,10887.5917
"560","10am",2902.432,361.0681,1610.9192,2444.153,2152.5213
"600","10am",3249.613,1472.0468,1708.1298,3902.313,4360.5916
"625","10am",8415.664,3110.7405,5027.1788,7429.67,5999.2852
"650","10am",1499.821,416.617,805.4596,1902.551,1360.949
"700","10am",4193.945,1194.3021,3082.966,4832.758,3832.8767
"750","10am",2680.236,1041.5426,1833.1149,2708.011,1472.0468
"800","10am",8485.1,2694.1235,5457.6831,7013.053,4916.0809
"820","10am",5166.051,1902.5511,4207.832,5513.232,2763.5596
"840","10am",3305.162,874.8958,2485.8149,2902.432,2041.4234
"845","10am",2444.153,944.3319,3069.0788,2527.477,861.0085
"001","11am",7999.047,1319.2873,4180.0575,13206.76,18303.375
"050","11am",13026.226,5902.0746,8707.2959,16442.485,20053.166
"100","11am",7068.602,4416.1405,5166.0512,7443.558,7068.602
"120","11am",5610.443,1999.7617,3943.9745,5777.089,5166.051
"140","11am",11859.698,5360.4724,9012.8151,14512.16,13526.166
"180","11am",5818.751,2249.732,4346.7043,6096.496,5610.443
"200","11am",10776.494,4207.832,8901.7172,13970.558,12373.526
"240","11am",6665.872,2610.8,4485.5767,8971.153,10748.719
"260","11am",10595.96,3319.049,6568.6618,11304.209,9484.981
"300","11am",11845.811,1374.8362,6415.9022,12970.677,10776.494
"350","11am",2055.311,513.8277,1097.0915,2235.845,1638.694
"360","11am",2569.138,499.9404,1513.7085,2305.281,1722.017
"400","11am",1444.272,236.083,1249.8511,1735.904,1416.498
"425","11am",5999.285,1235.9639,4305.0426,6332.579,5346.585
"450","11am",3013.53,569.3766,1735.9043,3263.5,2957.981
"500","11am",11345.87,1347.0617,6110.3831,13720.587,10818.156
"560","11am",2985.755,361.0681,1666.4681,2333.055,2235.845
"600","11am",3319.049,1541.483,1791.4532,3999.523,4499.464
"625","11am",8443.438,2971.8681,5124.3895,7596.317,5943.736
"650","11am",1499.821,416.617,791.5724,1860.889,1374.836
"700","11am",4277.268,1208.1894,3013.5298,4777.209,3957.862
"750","11am",2666.349,985.9936,1916.4383,2638.575,1472.047
"800","11am",8846.168,2749.6724,5596.5554,7124.151,4929.968
"820","11am",5304.924,1847.0022,4180.0575,5610.443,2694.123
"840","11am",3291.275,888.783,2569.1383,2944.094,1958.1
"845","11am",2458.04,916.5575,3013.5298,2569.138,888.783
"001","12am",7999.047,1291.5128,4277.2682,13345.632,18372.811
"050","12am",13109.549,6193.7065,8832.281,16470.26,21108.5961
"100","12am",7068.602,4443.915,4971.6299,7499.107,7193.5874
"120","12am",5665.992,1902.5511,3971.749,5888.187,5166.0512
"140","12am",12081.894,5485.4575,9332.2214,14859.341,13415.0683
"180","12am",5763.202,2221.9575,4346.7043,6124.27,5554.8937
"200","12am",10873.704,4402.2533,8818.3938,13817.798,12498.5109
"240","12am",6860.294,2624.6873,4457.8022,9123.913,10720.9449
"260","12am",10373.764,3207.9511,6582.5491,11554.179,9651.6278
"300","12am",11887.473,1347.0617,6332.5788,13054,10859.8172
"350","12am",2041.423,513.8277,1083.2043,2152.521,1624.8064
"360","12am",2499.702,472.166,1499.8213,2416.379,1763.6788
"400","12am",1513.709,263.8575,1277.6256,1735.904,1583.1447
"425","12am",6027.06,1194.3021,4332.8171,6304.804,5485.4575
"450","12am",3069.079,569.3766,1680.3554,3207.951,2832.9958
"500","12am",11526.404,1374.8362,6207.5937,13928.896,10748.7193
"560","12am",2957.981,305.5192,1555.3702,2374.717,2277.5064
"600","12am",3485.696,1472.0468,1930.3256,4166.17,4652.2235
"625","12am",8540.649,2930.2064,5193.8256,7874.062,6096.4959
"650","12am",1499.821,444.3915,749.9107,1874.777,1388.7234
"700","12am",4277.268,1222.0766,2957.9809,4777.209,3957.8618
"750","12am",2666.349,1027.6553,1916.4383,2583.026,1555.3702
"800","12am",8915.604,2680.2362,5790.9767,7124.151,4999.4043
"820","12am",5346.585,1805.3405,4221.7192,5818.751,2666.349
"840","12am",3388.485,944.3319,2610.8,2985.755,2055.3107
"845","12am",2499.702,874.8958,3069.0788,2569.138,985.9936
"001","1pm",8207.355,1347.0617,4332.8171,13526.166,18622.781
"050","1pm",12942.902,6179.8193,8748.9576,16748.005,21386.341
"100","1pm",7165.813,4402.2533,5138.2767,7443.558,7096.377
"120","1pm",5679.879,1874.7766,3888.4256,5902.075,5277.149
"140","1pm",12595.722,5374.3597,9207.2363,14692.694,13581.715
"180","1pm",5721.541,2305.2809,4457.8022,6068.721,5679.879
"200","1pm",10998.69,4402.2533,8804.5065,13942.783,12567.947
"240","1pm",6707.534,2735.7852,4513.3511,9151.687,10887.592
"260","1pm",10554.298,3277.3873,6638.098,11484.743,9679.402
"300","1pm",11790.262,1402.6107,6568.6618,13470.617,10845.93
"350","1pm",2110.86,527.7149,1097.0915,2069.198,1610.919
"360","1pm",2485.815,499.9404,1541.483,2388.604,1722.017
"400","1pm",1527.596,249.9702,1263.7383,1749.792,1624.806
"425","1pm",5999.285,1124.866,4388.366,6527,5652.104
"450","1pm",3180.177,583.2638,1666.4681,3207.951,2763.56
"500","1pm",11554.179,1319.2873,6402.015,13901.122,10873.704
"560","1pm",2777.447,333.2936,1666.4681,2291.394,2166.409
"600","1pm",3485.696,1513.7085,2027.5362,4291.155,4846.645
"625","1pm",8665.634,2957.9809,5346.5852,8124.032,6249.255
"650","1pm",1499.821,416.617,763.7979,1902.551,1333.174
"700","1pm",4207.832,1235.9639,3110.7405,4929.968,4027.298
"750","1pm",2791.334,999.8809,1860.8894,2596.913,1569.257
"800","1pm",8915.604,2721.8979,5804.8639,7318.572,5013.292
"820","1pm",5346.585,1805.3405,4263.3809,5749.315,2749.672
"840","1pm",3430.147,958.2192,2541.3639,2999.643,2110.86
"845","1pm",2499.702,902.6702,3055.1915,2680.236,1041.543
"001","2pm",8332.341,1360.949,4305.0426,13317.858,18358.924
"050","2pm",13151.211,6040.9469,8610.0853,16525.809,21261.356
"100","2pm",7193.587,4582.7873,5346.5852,7388.009,7304.685
"120","2pm",5624.33,1860.8894,3846.7639,5790.977,5249.375
"140","2pm",12776.256,5360.4724,9054.4768,14887.115,13609.49
"180","2pm",5804.864,2263.6192,4541.1256,6346.466,5610.443
"200","2pm",10818.156,4374.4788,8568.4236,13762.249,12609.609
"240","2pm",6735.309,2638.5745,4485.5767,9137.8,10720.945
"260","2pm",10554.298,3374.5979,6582.5491,11498.63,9943.26
"300","2pm",11845.811,1458.1596,6513.1129,13595.602,11179.224
"350","2pm",2208.07,499.9404,1027.6553,2027.536,1708.13
"360","2pm",2444.153,486.0532,1583.1447,2374.717,1610.919
"400","2pm",1569.257,236.083,1305.4,1708.13,1624.806
"425","2pm",6152.045,1180.4149,4541.1256,6929.73,5554.894
"450","2pm",3096.853,583.2638,1638.6936,3277.387,2860.77
"500","2pm",11470.856,1291.5128,6499.2257,14178.866,11095.9
"560","2pm",2860.77,361.0681,1666.4681,2235.845,2249.732
"600","2pm",3610.681,1499.8213,2027.5362,4388.366,4929.968
"625","2pm",8776.732,2985.7554,5443.7958,8429.551,6388.128
"650","2pm",1569.257,444.3915,708.2489,1958.1,1347.062
"700","2pm",4318.93,1208.1894,3124.6277,5082.728,4138.396
"750","2pm",2888.545,1013.7681,1791.4532,2652.462,1569.257
"800","2pm",9026.702,2721.8979,6124.2703,7651.866,5360.472
"820","2pm",5388.247,1888.6639,4374.4788,5777.089,2777.447
"840","2pm",3457.921,958.2192,2624.6873,3096.853,2138.634
"845","2pm",2499.702,930.4447,3069.0788,2680.236,1097.092
"001","3pm",7360.234,1333.1745,3763.4405,11429.194,16456.373
"050","3pm",12651.27,6249.2554,8137.9193,15900.883,20941.949
"100","3pm",7026.941,4638.3363,4999.4043,7068.602,7276.911
"120","3pm",5624.33,1833.1149,3985.6362,5624.33,5124.389
"140","3pm",12123.556,5304.9235,8762.8448,13803.911,12845.692
"180","3pm",6388.128,2346.9426,4860.532,6846.407,5749.315
"200","3pm",10568.185,4305.0426,8207.3555,13206.76,12206.879
"240","3pm",6415.902,2555.2511,4013.4107,8776.732,10526.524
"260","3pm",10707.058,3430.1469,6665.8725,11609.728,9734.951
"300","3pm",12415.187,1472.0468,6804.7448,14428.836,12345.751
"350","3pm",2346.943,499.9404,1055.4298,2249.732,1999.762
"360","3pm",2541.364,569.3766,1777.566,2555.251,1860.889
"400","3pm",1735.904,277.7447,1374.8362,1847.002,1985.875
"425","3pm",6540.887,1194.3021,4832.7575,7249.136,6096.496
"450","3pm",3402.372,569.3766,1763.6788,3471.809,3027.417
"500","3pm",11720.826,1347.0617,6818.632,14748.243,11734.713
"560","3pm",2971.868,361.0681,1708.1298,2499.702,2471.928
"600","3pm",3138.515,1485.9341,1749.7915,3930.087,4402.253
"625","3pm",8401.777,2944.0937,5166.0512,7832.4,6110.383
"650","3pm",1541.483,444.3915,708.2489,2096.972,1555.37
"700","3pm",4555.013,1263.7383,3110.7405,5166.051,4180.058
"750","3pm",2999.643,1069.317,1902.5511,2721.898,1610.919
"800","3pm",8957.266,2763.5596,6096.4959,7818.513,5429.909
"820","3pm",5499.345,1735.9043,4499.4639,6040.947,2930.206
"840","3pm",3513.47,930.4447,2721.8979,3235.726,2235.845
"845","3pm",2569.138,985.9936,3207.9511,2874.658,1097.092
"001","4pm",5013.292,1180.4149,2555.2511,7276.911,11804.1492
"050","4pm",11845.811,5929.849,7471.3321,14706.581,20761.4153
"100","4pm",6707.534,4791.0958,4818.8703,6679.76,7165.8129
"120","4pm",5541.006,1819.2277,3957.8618,5402.134,4666.1107
"140","4pm",11359.758,5193.8256,8151.8065,12748.481,11234.7725
"180","4pm",6610.324,2708.0107,5235.4873,7457.445,5846.5256
"200","4pm",10165.456,4263.3809,8012.9342,12206.879,11304.2087
"240","4pm",6249.255,2555.2511,3749.5533,8471.213,10096.0193
"260","4pm",10554.298,3319.049,6624.2108,11512.517,9596.0789
"300","4pm",13317.858,1458.1596,7485.2193,16261.951,13956.6705
"350","4pm",2638.575,513.8277,1166.5277,2485.815,2583.0256
"360","4pm",2805.221,583.2638,1749.7915,2916.319,2138.6341
"400","4pm",1971.987,263.8575,1485.9341,2374.717,2346.9426
"425","4pm",7249.136,1222.0766,5263.2618,8249.017,6971.3916
"450","4pm",3569.019,624.9255,2069.1979,3818.989,3555.132
"500","4pm",12554.06,1347.0617,6693.6469,15678.688,12762.3683
"560","4pm",3263.5,361.0681,1777.566,2735.785,2846.883
"600","4pm",2416.379,1485.9341,1138.7532,2430.266,2791.3341
"625","4pm",8151.807,2902.432,5124.3895,7679.641,5832.6384
"650","4pm",1749.792,486.0532,930.4447,2541.364,1777.566
"700","4pm",4624.449,1277.6256,3194.0639,5832.638,4513.3511
"750","4pm",3180.177,1097.0915,1985.8745,2930.206,1708.1298
"800","4pm",9082.251,2763.5596,5971.5107,8012.934,5416.0214
"820","4pm",5860.413,1791.4532,4596.6746,6304.804,3305.1618
"840","4pm",3791.215,944.3319,2819.1086,3277.387,2499.7022
"845","4pm",2666.349,958.2192,3471.8086,3096.853,958.2192
"001","5pm",3569.019,1055.4298,1930.3256,4749.434,7637.979
"050","5pm",11415.307,5902.0746,6874.181,14067.768,20997.498
"100","5pm",6818.632,4916.0809,4874.4192,7096.377,7124.151
"120","5pm",5457.683,1805.3405,3805.1022,5457.683,4471.689
"140","5pm",10748.719,5110.5022,7915.7236,12095.781,10304.328
"180","5pm",6665.872,2652.4618,5624.3299,7415.783,6471.451
"200","5pm",9776.613,4207.832,7762.964,11512.517,10609.847
"240","5pm",6124.27,2596.9128,3555.132,8110.145,10262.666
"260","5pm",10290.441,3360.7107,6610.3235,11859.698,9387.77
"300","5pm",14109.43,1485.9341,8040.7087,17678.449,16206.402
"350","5pm",2791.334,472.166,1152.6404,2805.221,2930.206
"360","5pm",3041.304,638.8128,1860.8894,3444.034,2624.687
"400","5pm",2041.423,249.9702,1527.5958,2610.8,2610.8
"425","5pm",8026.821,1235.9639,5693.7661,9248.898,8485.1
"450","5pm",3652.343,597.1511,2124.7468,3902.313,3832.877
"500","5pm",13081.775,1402.6107,7110.264,15984.207,13540.053
"560","5pm",3499.583,388.8426,1874.7766,2930.206,3221.838
"600","5pm",1833.115,1458.1596,1041.5426,1499.821,1583.145
"625","5pm",7832.4,2916.3192,5027.1788,7540.768,5846.526
"650","5pm",1763.679,444.3915,944.3319,2680.236,2055.311
"700","5pm",4777.209,1249.8511,3360.7107,6540.887,4749.434
"750","5pm",3360.711,1124.866,2096.9724,3096.853,2083.085
"800","5pm",9193.349,2846.883,6068.7214,7999.047,5693.766
"820","5pm",6193.706,1847.0022,4721.6597,6804.745,3638.455
"840","5pm",3957.862,944.3319,2971.8681,3749.553,2708.011
"845","5pm",2680.236,958.2192,3485.6958,3249.613,1027.655
"001","6pm",3166.289,1110.9787,1902.5511,4166.17,6096.496
"050","6pm",11248.66,5846.5256,6693.6469,13776.136,21191.92
"100","6pm",6915.843,4929.9682,5013.2916,7193.587,7263.024
"120","6pm",5360.472,1791.4532,3735.666,5554.894,4527.238
"140","6pm",10623.734,5207.7129,7832.4001,11929.134,10096.019
"180","6pm",6818.632,2666.349,5457.6831,7443.558,6554.775
"200","6pm",9971.034,4124.5086,7707.415,11943.021,10707.058
"240","6pm",5915.962,2583.0256,3527.3575,7943.498,10040.47
"260","6pm",10304.328,3485.6958,6693.6469,11693.051,9401.658
"300","6pm",14331.626,1541.483,7999.047,17872.871,16928.539
"350","6pm",2985.755,513.8277,1194.3021,2944.094,3110.74
"360","6pm",2944.094,638.8128,1916.4383,3555.132,2944.094
"400","6pm",2027.536,277.7447,1444.2724,2680.236,2485.815
"425","6pm",8374.002,1277.6256,5735.4278,9359.996,8818.394
"450","6pm",3805.102,569.3766,2166.4086,3930.087,3943.975
"500","6pm",13317.858,1444.2724,7110.264,15928.658,14053.881
"560","6pm",3610.681,388.8426,1888.6639,3207.951,3402.372
"600","6pm",1652.581,1402.6107,930.4447,1333.174,1291.513
"625","6pm",7707.415,2819.1086,5041.0661,7318.572,5679.879
"650","6pm",1819.228,486.0532,1013.7681,2832.996,2180.296
"700","6pm",4777.209,1194.3021,3388.4852,6651.985,4874.419
"750","6pm",3360.711,1138.7532,2166.4086,3180.177,2180.296
"800","6pm",9304.447,2832.9958,6013.1725,8137.919,5874.3
"820","6pm",6318.692,1930.3256,4777.2086,6999.166,3721.779
"840","6pm",4068.96,944.3319,3041.3043,3763.44,2846.883
"845","6pm",2652.462,958.2192,3499.583,3263.5,1041.543
"001","7pm",3069.079,1013.7681,1777.566,3874.538,5790.977
"050","7pm",11193.111,5777.0895,6582.5491,13290.083,20761.415
"100","7pm",7082.489,4888.3065,5054.9533,7346.347,7596.317
"120","7pm",5249.375,1819.2277,3610.6809,5499.345,4638.336
"140","7pm",10470.975,5068.8405,7818.5129,11762.487,9693.29
"180","7pm",6763.083,2694.1235,5443.7958,7512.994,6568.662
"200","7pm",10040.47,4110.6214,7735.1895,11415.307,10387.651
"240","7pm",5735.428,2527.4766,3555.132,8082.37,9859.936
"260","7pm",10137.681,3416.2596,6679.7597,11845.811,9332.221
"300","7pm",14539.934,1638.6936,7971.2725,17942.307,16997.975
"350","7pm",3055.192,486.0532,1277.6256,3069.079,3124.628
"360","7pm",3013.53,666.5872,1944.2128,3582.906,3082.966
"400","7pm",2096.972,291.6319,1527.5958,2680.236,2666.349
"425","7pm",8457.326,1263.7383,5804.8639,9568.304,8943.379
"450","7pm",3805.102,611.0383,2166.4086,3888.426,3999.523
"500","7pm",13290.083,1416.4979,7346.3469,15998.094,14567.709
"560","7pm",3805.102,388.8426,1847.0022,3346.823,3499.583
"600","7pm",1610.919,1374.8362,930.4447,1402.611,1110.979
"625","7pm",7693.528,2832.9958,4971.6299,7290.798,5721.541
"650","7pm",1777.566,541.6021,1041.5426,2944.094,2208.07
"700","7pm",4888.306,1222.0766,3485.6958,6596.436,4929.968
"750","7pm",3430.147,1152.6404,2249.732,3221.838,2221.957
"800","7pm",9165.575,2832.9958,6054.8342,8165.694,5721.541
"820","7pm",6471.451,1930.3256,4888.3065,7013.053,3860.651
"840","7pm",4138.396,958.2192,3055.1915,3874.538,2985.755
"845","7pm",2708.011,930.4447,3499.583,3319.049,1055.43
"001","8pm",2874.658,958.2192,1513.7085,3555.132,5485.458
"050","8pm",10818.156,5721.5405,6443.6767,13081.775,20914.175
