"district","hour","act1","act2","act3","act4","act5"
"001","4am",80.88889,4.7407407,0.14814815,2.07407407,8.1481481
"050","4am",94.06011,1.2166031,0.88263359,0.3101145,1.7891221
"100","4am",93.05324,1.9966722,0.20798669,1.08153078,1.9966722
"120","4am",94.67085,0.8777429,0.68965517,0.62695925,1.630094
"140","4am",92.3942,2.1308079,0.14797277,1.24297129,1.7756733
"180","4am",95.25468,1.4366565,0.04353505,0.56595559,1.0883761
"200","4am",93.90957,3.0759766,0.36911719,0.30759766,1.2919102
"240","4am",93.24858,1.5344147,0.13152126,1.0521701,1.8412977
"260","4am",92.64568,1.3088189,0,1.65160486,2.368339
"300","4am",97.08612,0.5396072,0.06475286,0.10792143,0.9712929
"350","4am",97.51973,0.2254791,0,0,0.2254791
"360","4am",95.9,0.8,0,0,0.7
"400","4am",96.69749,1.4531044,0.1321004,0.1321004,0.3963012
"425","4am",97.4122,0.3696858,0,0.25878004,0.7763401
"450","4am",96.39564,0.7544007,0,0.0838223,0.9220453
"500","4am",96.92807,0.9490509,0.02497502,0.07492507,0.974026
"560","4am",96.92164,1.0261194,0,0.09328358,0.5597015
"600","4am",87.98283,4.2918455,0.21459227,0,3.0042918
"625","4am",92.06566,1.4135887,0.86639307,0.59279526,2.7359781
"650","4am",96.35628,0.8097166,0,0.67476383,1.2145749
"700","4am",95.57823,0.6235828,0,0.51020408,1.3605442
"750","4am",95.94595,0.4826255,0.0965251,0,1.6409266
"800","4am",93.69582,0.7092199,0,1.41843972,2.4428684
"820","4am",95.20078,0.8814887,0,0.44074437,2.0568071
"840","4am",95.59605,0.3796507,0,0.07593014,1.2148823
"845","4am",96.52266,0.4214963,0,0.73761855,0.9483667
"001","5am",74.82806,11.0041265,0.13755158,1.92572215,7.9779917
"050","5am",93.09688,1.8567008,1.07117353,0.30945013,1.9043085
"100","5am",92.33361,2.6537489,0.25273799,1.09519798,2.064027
"120","5am",94.25142,1.2002527,0.75805433,0.63171194,1.7056222
"140","5am",90.6553,3.7320012,0.17631502,1.23420511,1.9100793
"180","5am",94.10995,2.2687609,0.04363002,0.56719023,1.1780105
"200","5am",92.72783,4.2344277,0.42957963,0.30684259,1.2580546
"240","5am",91.80828,2.788671,0.13071895,1.08932462,1.9607843
"260","5am",92.17527,1.7840376,0.0312989,1.65884194,2.3787167
"300","5am",96.83377,0.7475814,0.06596306,0.10993843,1.055409
"350","5am",97.56944,0.5787037,0,0,0.3472222
"360","5am",95.71429,1.0204082,0,0,0.9183673
"400","5am",95.37649,2.6420079,0.1321004,0.1321004,0.5284016
"425","5am",97.14608,0.413068,0,0.26286143,0.9012392
"450","5am",95.74106,1.4480409,0,0.08517888,0.9369676
"500","5am",96.61274,1.2386249,0.02527806,0.12639029,1.0111223
"560","5am",96.45594,1.4367816,0,0.09578544,0.5747126
"600","5am",85.74468,6.1702128,0.21276596,0,3.1914894
"625","5am",90.77626,2.6027397,0.86757991,0.59360731,2.8310502
"650","5am",96.47218,0.8141113,0,0.67842605,1.0854817
"700","5am",95.11213,1.1500863,0,0.51753882,1.3225992
"750","5am",96.0199,0.5970149,0.09950249,0,1.5920398
"800","5am",93.27462,1.0008006,0,1.44115292,2.5620496
"820","5am",94.77387,1.2060302,0,0.50251256,2.1105528
"840","5am",95.02333,1.0108865,0,0.0777605,1.244168
"845","5am",96.42857,0.5580357,0,0.78125,1.0044643
"001","6am",47.33514,41.282746,0.27100271,1.35501355,5.6007227
"050","6am",89.38998,4.462378,1.35295514,0.33230477,2.3973416
"100","6am",87.431,6.921444,0.33970276,1.27388535,2.3779193
"120","6am",90.98039,3.986928,0.98039216,0.65359477,1.7647059
"140","6am",82.92821,10.655738,0.36743923,1.27190503,2.4307518
"180","6am",91.032,4.867057,0,0.67598017,1.306895
"200","6am",87.39316,8.119658,1.19047619,0.3968254,1.7704518
"240","6am",85.58786,8.891698,0.12642225,1.13780025,2.191319
"260","6am",89.18315,4.435227,0.0319081,1.75494576,2.425016
"300","6am",95.05455,1.745455,0.07272727,0.14545455,1.4787879
"350","6am",96.2766,1.462766,0,0,0.3989362
"360","6am",93.39408,2.733485,0,0,1.1389522
"400","6am",91.84248,6.04782,0.28129395,0.14064698,0.4219409
"425","6am",96.18197,1.096669,0.08123477,0.32493907,1.056052
"450","6am",93.48026,3.305785,0,0.09182736,1.1937557
"500","6am",94.26888,3.374397,0.0803428,0.0803428,1.1515801
"560","6am",94.60581,3.319502,0,0.10373444,0.5186722
"600","6am",69.7417,22.140221,0.18450185,0,2.9520295
"625","6am",85.81299,6.817135,0.92123445,0.5988024,3.1782589
"650","6am",95.2381,1.010101,0,0.72150072,1.4430014
"700","6am",93.19728,2.473717,0,0.68027211,1.4842301
"750","6am",95.42982,1.305767,0.10881393,0,1.6322089
"800","6am",91.24839,2.273702,0,1.54440154,3.003003
"820","6am",93.06818,2.102273,0.05681818,0.51136364,2.5
"840","6am",94.06114,1.746725,0,0.08733624,1.3973799
"845","6am",93.77289,2.930403,0.12210012,0.73260073,1.2210012
"001","7am",24.42946,66.23444,1.14107884,0.9854772,3.8900415
"050","7am",77.46871,11.312007,4.98377376,0.4867872,2.7816412
"100","7am",78.1114,14.490862,1.13141862,1.6100957,2.4369017
"120","7am",78.42755,13.450292,3.05393112,0.8447044,2.014295
"140","7am",70.13129,20.842451,1.44967177,1.4770241,3.036105
"180","7am",83.89831,10.269192,0,1.1465603,1.3459621
"200","7am",73.45772,17.243455,4.30334036,0.6620524,2.4676497
"240","7am",75.5042,17.521008,0.50420168,1.1764706,2.3529412
"260","7am",80.48461,11.165684,0.32743942,1.9973805,3.1434185
"300","7am",91.02456,4.120802,0.79029071,0.3104714,1.6088061
"350","7am",94.3038,3.322785,0.15822785,0,0.3164557
"360","7am",89.44444,5.694444,0.41666667,0.1388889,1.25
"400","7am",82.85229,11.88455,1.52801358,0.3395586,0.5093379
"425","7am",91.72414,3.842365,0.54187192,0.5418719,1.4285714
"450","7am",87.44681,6.808511,2.0212766,0.106383,1.2765957
"500","7am",85.81243,9.229391,1.01553166,0.2389486,1.702509
"560","7am",90.07264,6.779661,1.21065375,0.2421308,0.3631961
"600","7am",43.72574,47.477361,0.64683053,0,2.457956
"625","7am",75.91171,14.347409,2.06333973,0.7197697,3.7907869
"650","7am",93.04029,2.014652,0.36630037,0.9157509,1.8315018
"700","7am",89.08046,4.885057,0.07183908,0.862069,2.0833333
"750","7am",92.73399,3.078818,0.12315271,0,1.7241379
"800","7am",84.20561,7.102804,0.23364486,1.9158879,3.317757
"820","7am",86.91469,6.670943,0.32071841,0.5772931,2.7581783
"840","7am",90.62812,4.586241,0,0.0997009,1.3958126
"845","7am",87.36264,7.554945,0.41208791,0.9615385,2.0604396
"001","8am",13.79806,77.650018,1.7247575,0.86237873,2.9823931
"050","8am",61.47842,20.156107,10.1698806,0.64279155,3.4894399
"100","8am",69.14414,20.765766,1.6666667,2.02702703,3.2882883
"120","8am",66.12903,20.223325,6.8238213,0.99255583,2.9156328
"140","8am",57.30575,29.063909,3.3147706,1.98886237,4.5346062
"180","8am",75.04151,17.266187,0.1106807,1.88157167,2.102933
"200","8am",60,25.961821,6.5785609,1.26284875,3.671072
"240","8am",61.60862,27.6534,1.9485904,1.69983416,2.9021559
"260","8am",70.84587,17.38549,1.7719826,2.5409562,3.744567
"300","8am",86.17711,6.695464,1.3576057,0.67880284,2.468374
"350","8am",88.62069,5.517241,1.3793103,0,1.3793103
"360","8am",84.65046,7.142857,1.8237082,0.15197568,2.2796353
"400","8am",75.44554,17.425743,2.1782178,0.1980198,0.7920792
"425","8am",85.69014,7.323944,1.2394366,1.4084507,1.6338028
"450","8am",81.71558,10.158014,2.3702032,0.22573363,2.7088036
"500","8am",75.82247,16.666667,1.6759777,0.55865922,2.5139665
"560","8am",85.71429,10.413885,1.4686248,0.2670227,0.5340454
"600","8am",29.58167,62.549801,1.0956175,0.09960159,2.5896414
"625","8am",67.27273,19.808612,3.1578947,1.19617225,4.8325359
"650","8am",88.84026,3.938731,0.6564551,1.96936543,2.8446389
"700","8am",85.76953,6.960557,0.154679,1.16009281,2.7068832
"750","8am",89.22872,5.452128,0.1329787,0.26595745,2.1276596
"800","8am",77.77778,10.817425,0.6363191,2.4473813,4.454234
"820","8am",83.80041,8.817498,0.4101162,0.8885851,3.4859877
