"variable","code_sec","ressect","poidsp"
"h8","7502","7501",532.686333400337
"h8","7502","7507",663.788570839375
"h8","7502","7512",412.77204158934
"h8","7502","7514",570.412832627277
"h8","7502","7702",501.365875460677
"h8","7502","7705",364.674712728067
"h8","7502","7706",177.998256740168
"h8","7502","7801",617.679792472174
"h8","7502","7812",503.931962293898
"h8","7502","7813",103.004872254222
"h8","7502","9105",637.48797895971
"h8","7502","9202",279.353207749413
"h8","7502","9203",359.833453329305
"h8","7502","9206",402.238279304829
"h8","7502","9209",526.818287773836
"h8","7502","9404",329.59889822714
"h8","7502","9407",437.032984032148
"h8","7502","9409",383.278811325502
"h8","7502","9505",570.029641791726
"h8","7503","7502",455.494052029921
"h8","7503","7506",414.625726156383
"h8","7503","7511",647.278504008032
"h8","7503","7706",155.545192864488
"h8","7503","7802",1136.76102280613
"h8","7503","7810",182.976944205538
"h8","7503","9201",336.910290492393
"h8","7503","9204",370.375162067735
"h8","7503","9205",603.352679200941
"h8","7503","9206",271.071431270177
"h8","7503","9510",341.382148737448
"h8","7507","7504",233.224465209501
"h8","7507","7706",103.090105052213
"h8","7507","9105",637.48797895971
"h8","7507","9114",398.118778010118
"h8","7507","9205",849.542542031492
"h8","7507","9212",139.457240969619
"h8","7507","9302",133.195569203824
"h8","7507","9306",288.385435051228
"h8","7507","9307",492.433751892329
"h8","7507","9404",275.348295003895
"h8","7507","9407",587.69076224018
"h8","7509","7508",319.983531409698
"h8","7509","7802",367.695932862556
"h8","7509","7809",314.188071274836
"h8","7509","7814",53.4837509479166
"h8","7509","9106",565.207291074725
"h8","7509","9112",181.319652418109
"h8","7509","9204",289.841903971932
"h8","7509","9206",373.302933120397
"h8","7509","9208",197.081649062174
"h8","7509","9210",1165.22329315663
"h8","7509","9212",320.095084934926
"h8","7509","9411",462.449153984002
"h8","7509","9503",186.626584244511
"h8","7509","9506",329.429503503102
"h8","7812","7502",727.205014274976
"h8","7812","7702",550.956282512734
"h8","7812","7802",557.915993844295
"h8","7812","7808",357.192573901013
"h8","7812","7811",420.893818379897
"h8","7812","7813",125.690941490286
"h8","7812","7815",164.017870910769
"h8","7812","7816",356.23384435119
"h8","7812","9105",561.487832134356
"h8","7812","9114",273.352173813023
"h8","7812","9202",243.289773283312
"h8","7812","9206",554.620611570573
"h8","7812","9505",546.728179807688
"h8","7812","9510",163.263093106864
"h8","7816","7510",338.84366981967
"h8","7816","7806",251.764021707593
"h8","7816","7808",277.437247918338
"h8","7816","7809",387.272412071411
"h8","7816","7813",690.943720503387
"h8","7816","7814",216.668699833845
"h8","7816","9102",131.961101566948
"h8","7816","9209",279.675692449758
"h8","9205","7502",591.535831058999
"h8","9205","7505",1095.72318862338
"h8","9205","7509",944.275813856214
"h8","9205","7511",861.885735770328
"h8","9205","7512",407.737940978098
"h8","9205","7701",358.259866921629
"h8","9205","7805",427.686957497601
"h8","9205","7809",474.163941578017
"h8","9205","7811",227.687287980111
"h8","9205","7814",71.4651533085516
"h8","9205","9108",105.951479807119
"h8","9205","9109",224.513922596065
"h8","9205","9114",326.736567593001
"h8","9205","9201",429.701868263758
"h8","9205","9203",534.561131353616
"h8","9205","9206",304.592420800322
"h8","9205","9208",438.639961215406
"h8","9205","9302",441.824608730279
"h8","9205","9304",683.838853616291
"h8","9205","9504",157.107987323224
"h8","9209","7510",367.124353138684
"h8","9209","7707",232.690305969189
"h8","9209","7802",509.452952006125
"h8","9209","7803",688.417837580427
"h8","9209","7809",382.104871841608
"h8","9209","9112",181.319652418109
"h8","9209","9114",455.532319333401
"h8","9209","9206",601.468421604649
"h8","9209","9208",271.348418043065
"h8","9209","9212",331.277736383545
"h8","9209","9512",641.159463852474
"h8","9312","7512",421.982080585066
"h8","9312","7713",56.2666149439662
"h8","9312","7804",266.815007036108
"h8","9312","9101",204.081684510766
"h8","9312","9104",120.569602292299
"h8","9312","9109",292.467211744226
"h8","9312","9204",257.385084631684
"h8","9312","9207",359.172284183156
"h8","9312","9311",360.282454553235
"h8","9312","9501",199.818421854183
"h8","9312","9509",545.063643319428
"h8","9312","9510",456.04980693768
"h9","7501","7502",3231.83910918457
"h9","7501","7503",665.268343369678
"h9","7501","7505",1093.76214129181
"h9","7501","7506",170.405310917739
"h9","7501","7509",1625.41849151467
"h9","7501","7510",466.334251525408
"h9","7501","7511",1601.05255619144
"h9","7501","7512",277.540206482223
"h9","7501","7513",897.828768966381
"h9","7501","7701",520.575047006143
"h9","7501","7707",151.007614000921
"h9","7501","7802",269.603949152847
"h9","7501","7806",91.5214058118846
"h9","7501","9102",206.833468432936
"h9","7501","9105",558.290294377097
"h9","7501","9107",195.754173414102
"h9","7501","9202",225.624484334212
"h9","7501","9203",1096.5150438676
"h9","7501","9205",1263.08159143841
"h9","7501","9209",233.170146866132
"h9","7501","9210",940.711632340043
"h9","7501","9304",274.781234858495
"h9","7501","9306",951.165385600662
"h9","7501","9309",667.478847384276
"h9","7501","9310",247.921492892388
"h9","7501","9312",416.216172147214
"h9","7501","9405",785.846634405004
"h9","7501","9406",510.634953321719
"h9","7501","9407",274.891712275686
"h9","7501","9409",390.47312775562
"h9","7501","9413",414.966717552901
"h9","7501","9414",155.515204764415
"h9","7501","9502",431.603352269752
"h9","7501","9503",222.941021191714
"h9","7501","9504",130.602945442071
"h9","7502","7501",2038.5969192738
"h9","7502","7503",868.662165636325
"h9","7502","7507",663.788570839375
"h9","7502","7508",558.322521195183
"h9","7502","7509",2259.54080472058
"h9","7502","7510",1555.61722221796
"h9","7502","7511",541.056778606534
"h9","7502","7512",762.626532115618
"h9","7502","7514",570.412832627277
"h9","7502","7702",501.365875460677
"h9","7502","7705",364.674712728067
"h9","7502","7706",177.998256740168
"h9","7502","7710",161.621528475549
"h9","7502","7801",3128.70226135167
"h9","7502","7802",439.876404713769
"h9","7502","7811",482.332779030251
"h9","7502","7812",906.156770169139
"h9","7502","7813",103.004872254222
"h9","7502","9103",302.412910098329
"h9","7502","9105",1397.37137163722
"h9","7502","9111",435.846612974571
"h9","7502","9112",152.30021979989
"h9","7502","9113",124.929671155372
"h9","7502","9114",326.736567593001
"h9","7502","9202",279.353207749413
"h9","7502","9203",359.833453329305
"h9","7502","9206",402.238279304829
"h9","7502","9209",1251.17239160624
"h9","7502","9210",1446.84390023226
"h9","7502","9211",348.490317661678
"h9","7502","9312",309.785491227057
"h9","7502","9402",460.730790623985
"h9","7502","9404",329.59889822714
"h9","7502","9409",1033.65552619682
"h9","7502","9411",141.363688362945
"h9","7502","9505",570.029641791726
"h9","7503","7501",957.766539288359
"h9","7503","7502",1442.55310126727
"h9","7503","7504",594.731986458205
"h9","7503","7505",1333.61426904183
"h9","7503","7506",1380.23768526306
"h9","7503","7507",1022.96005077448
"h9","7503","7510",1318.8811382211
"h9","7503","7511",2760.35850027276
"h9","7503","7512",1989.53552273994
"h9","7503","7514",738.095210086801
"h9","7503","7706",155.545192864488
"h9","7503","7708",787.179080865961
"h9","7503","7709",336.472178958751
"h9","7503","7711",354.746415583155
"h9","7503","7801",1571.72007790555
"h9","7503","7802",1136.76102280613
"h9","7503","7803",1115.40837164644
"h9","7503","7806",91.5214058118846
"h9","7503","7807",220.589953743151
"h9","7503","7810",182.976944205538
"h9","7503","7811",317.213550619015
"h9","7503","7812",503.931962293898
"h9","7503","7813",183.940758855262
"h9","7503","7814",109.620371640025
"h9","7503","9105",217.526108552144
"h9","7503","9107",524.741561231068
"h9","7503","9109",332.904248477344
"h9","7503","9111",602.897451700205
"h9","7503","9112",162.626802396559
"h9","7503","9201",1171.55504736129
"h9","7503","9203",621.917444035455
"h9","7503","9204",707.14741838807
"h9","7503","9205",2364.97757085254
"h9","7503","9206",1308.70155588848
"h9","7503","9207",819.208565576866
"h9","7503","9208",692.335097019872
"h9","7503","9209",953.178649229784
"h9","7503","9210",515.78911000045
"h9","7503","9303",214.628499407471
"h9","7503","9306",707.792817128421
"h9","7503","9403",319.535593288254
"h9","7503","9406",291.60866036391
"h9","7503","9407",228.572973434341
"h9","7503","9411",334.696540714457
"h9","7503","9412",200.444044796771
"h9","7503","9413",276.735398059986
"h9","7503","9414",53.8788940425826
"h9","7503","9504",285.048355319256
"h9","7503","9509",207.465755382877
"h9","7503","9510",341.382148737448
"h9","7503","9512",273.086734845747
"h9","7506","7501",983.772460049057
"h9","7506","7503",242.051953467107
"h9","7506","7507",308.497570964541
"h9","7506","7514",387.518720354775
"h9","7506","7702",866.521905910482
"h9","7506","7713",139.276989529276
"h9","7506","7801",549.054054139882
"h9","7506","7803",706.69874915838
"h9","7506","7816",230.840513054597
"h9","7506","9104",475.011676819543
"h9","7506","9107",279.404223648461
"h9","7506","9203",666.706489102292
"h9","7506","9204",255.878344983993
"h9","7506","9208",343.731191166261
"h9","7506","9409",773.759990823502
"h9","7506","9414",85.9863894266644
"h9","7506","9503",310.345612177453
"h9","7506","9504",158.443833671155
"h9","7506","9506",329.429503503102
"h9","7506","9512",261.658348932431
"h9","7507","7503",354.556528467304
"h9","7507","7504",233.224465209501
"h9","7507","7508",760.773477205433
"h9","7507","7509",856.054610162323
"h9","7507","7511",1442.00645123514
"h9","7507","7514",410.221039682742
"h9","7507","7706",103.090105052213
"h9","7507","7714",294.360249185841
"h9","7507","7806",146.750083714237
"h9","7507","7813",273.631109981583
"h9","7507","9105",637.48797895971
"h9","7507","9201",660.894856970281
"h9","7507","9205",849.542542031492
"h9","7507","9207",632.027643292445
"h9","7507","9209",279.675692449758
"h9","7507","9212",459.552325904545
"h9","7507","9302",133.195569203824
"h9","7507","9306",288.385435051228
"h9","7507","9307",492.433751892329
"h9","7507","9404",275.348295003895
"h9","7507","9407",946.822339352187
"h9","7507","9510",418.520752124007
"h9","7508","7501",580.122235332201
"h9","7508","7504",245.581325239223
"h9","7508","7505",426.948289860968
"h9","7508","7510",377.696747726225
"h9","7508","7514",1286.32743622892
"h9","7508","7714",176.900145948679
"h9","7508","7802",199.223983500981
"h9","7508","9113",150.648135545404
"h9","7508","9204",243.575485291093
"h9","7508","9205",325.848188417587
"h9","7508","9206",373.763042269884
"h9","7508","9207",632.027643292445
"h9","7508","9211",242.814594997695
"h9","7508","9302",155.632519381435
"h9","7508","9405",178.494965979066
"h9","7509","7502",444.27836311064
"h9","7509","7504",301.976503415748
"h9","7509","7506",316.06054921899
"h9","7509","7508",1056.14043829877
"h9","7509","7510",1486.13478131047
"h9","7509","7514",412.85760669342
"h9","7509","7701",786.171571902933
"h9","7509","7801",382.918547742721
"h9","7509","7802",733.550230096211
"h9","7509","7809",314.188071274836
"h9","7509","7813",120.604646908675
"h9","7509","7814",112.506412225248
"h9","7509","7816",718.831889913222
"h9","7509","9106",565.207291074725
"h9","7509","9107",318.010112278933
"h9","7509","9109",450.351711461246
"h9","7509","9112",181.319652418109
"h9","7509","9203",1061.63610637363
"h9","7509","9204",289.841903971932
"h9","7509","9205",390.293969845354
"h9","7509","9206",1065.49401229198
"h9","7509","9207",379.030226417033
"h9","7509","9208",1500.42796348548
"h9","7509","9209",591.456400141104
"h9","7509","9210",1165.22329315663
"h9","7509","9211",371.619978332467
"h9","7509","9212",320.095084934926
"h9","7509","9307",149.934612726906
"h9","7509","9404",328.893377012746
"h9","7509","9409",560.08417442051
"h9","7509","9411",609.425333798518
"h9","7509","9503",186.626584244511
"h9","7509","9512",436.036915656356
"h9","7510","7502",1047.66881613504
"h9","7510","7503",646.188603214767
"h9","7510","7504",311.972441749936
"h9","7510","7506",607.369739648441
"h9","7510","7509",198.261035135826
"h9","7510","7511",660.047496569215
"h9","7510","7801",287.032627350836
"h9","7510","7805",964.497363016426
"h9","7510","7811",632.401600217516
