"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42"
"4am";"2092.48";"3048.18";"3048.18";"4989.76";"2957.64";"3601.48";"5080.30";"4386.16";"3903.28";"4567.24";"5080.30";"6619.48";"5653.72";"5170.84";"5482.70";"6398.16";"4708.08";"4506.88";"5804.62";"4828.80";"4496.82";"5090.36";"4969.64";"4486.76";"4637.66";"4788.56";"8460.46";"5019.94";" 382.28"
"5am";"2132.72";"3128.66";"3038.12";"5009.88";"2907.34";"3521.00";"5100.42";"4366.04";"3782.56";"4577.30";"5241.26";"6649.66";"5693.96";"5060.18";"5341.86";"6367.98";"4607.48";"4426.40";"5643.66";"4758.38";"4466.64";"4959.58";"4718.14";"4355.98";"4527.00";"4657.78";"8349.80";"4959.58";" 653.90"
"6am";"2323.86";"3018.00";"2987.82";"5402.22";"2826.86";"3189.02";"5281.50";"4376.10";"3551.18";"4788.56";"5422.34";"7072.18";"5553.12";"4667.84";"4869.04";"5985.70";"4275.50";"4174.90";"5261.38";"4295.62";"4054.18";"4516.94";"4134.66";"3852.98";"4235.26";"4366.04";"8349.80";"4758.38";"2172.96"
"7am";"3510.94";"3088.42";"2857.04";"5814.68";"3410.34";"2857.04";"6136.60";"4355.98";"2756.44";"6056.12";"6488.70";"6931.34";"5915.28";"3762.44";"3571.30";"4607.48";"3219.20";"3178.96";"4013.94";"3400.28";"3873.10";"3621.60";"3440.52";"3028.06";"3671.90";"3601.48";"8349.80";"4124.60";"4305.68"
"8am";"5311.68";"2987.82";"2776.56";"6257.32";"4537.06";"2756.44";"6971.58";"4537.06";"2394.28";"7766.32";"7786.44";"6146.66";"6609.42";"2675.96";"2696.08";"3983.76";"2555.24";"2474.76";"3098.48";"2857.04";"3933.46";"3038.12";"3148.78";"2716.20";"3178.96";"2907.34";"8772.32";"3400.28";"6046.06"
"9am";"5623.54";"2877.16";"2615.60";"6327.74";"4607.48";"2675.96";"7233.14";"4577.30";"2193.08";"8319.62";"8812.56";"6146.66";"6921.28";"2474.76";"2424.46";"3873.10";"2454.64";"2384.22";"2917.40";"2504.94";"3863.04";"2786.62";"3138.72";"2535.12";"3007.94";"2555.24";"8913.16";"3178.96";"6991.70"
"10am";"5683.90";"2947.58";"2595.48";"6257.32";"4657.78";"2625.66";"7223.08";"4396.22";"2062.30";"8148.60";"9315.56";"6317.68";"7182.84";"2494.88";"2293.68";"3762.44";"2444.58";"2243.38";"2927.46";"2484.82";"3752.38";"2696.08";"3058.24";"2364.10";"2987.82";"2605.54";"8852.80";"3108.54";"7464.52"
"11am";"5553.12";"3007.94";"2665.90";"6136.60";"4547.12";"2555.24";"7021.88";"4466.64";"2152.84";"8098.30";"9476.52";"6438.40";"7122.48";"2494.88";"2273.56";"3692.02";"2414.40";"2343.98";"2897.28";"2535.12";"3923.40";"2796.68";"3168.90";"2404.34";"3078.36";"2625.66";"8711.96";"3199.08";"7796.50"
