"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988"
"4am";" 3.043945";" 1.305956";" 3.844384";" 2.953798";" 1.876143";" 1.269069";" 3.085469";" 1.355010";" 6.670905";"10.052817";" 2.302788";" 3.267950";" 1.364633";" 4.376013";" 4.418873";" 2.472505";" 2.707920";" 3.171267";" 2.900425"
"5am";"2.994445";"1.311503";"4.022303";"2.913156";"1.893302";"1.213627";"3.085469";"1.355418";"6.734964";"9.897952";"2.342794";"3.363771";"1.379265";"4.287241";"4.391452";"2.487900";"2.851307";"3.260726";"2.916015"
"6am";"2.9110088";"1.3566536";"4.1825361";"2.9573574";"1.8770311";"1.2636466";"3.0506063";"1.3882254";"6.6021298";"9.9692622";"2.3427942";"3.4707229";"1.4225660";"4.0392405";"4.5957046";"0.9334828";"2.9665829";"3.3134500";"2.9705805"
"7am";"2.5081121";"1.6466724";"4.0498458";"3.0932692";"1.1375594";"0.9269137";"2.9418495";"1.6885839";"6.6968966";"8.9882426";"2.7722220";"4.2692488";"1.5058591";"4.3289472";"5.9515216";"1.1074423";"3.0363063";"4.3978071";"3.2690260"
"8am";"2.1666918";"1.8082023";"4.3789631";"1.6477156";"1.6086113";"0.7012796";"3.3969930";"1.9727788";"6.5582013";"8.4646710";"2.8498739";"5.6747274";"1.5264645";"4.4344284";"7.7918172";"1.2358443";"3.5353629";"5.5154762";"5.5221427"
"9am";"0.9105008";"1.6950633";"4.4334844";"2.5149561";"1.6686960";"1.3034936";"3.4566730";"1.9998134";"8.2071969";"8.1194907";"2.9146455";"5.7012547";"1.7136242";"4.8683471";"8.1457727";"1.6221349";"3.1772017";"5.9747784";"3.7553189"
"10am";"1.133373";"1.952637";"4.243844";"3.107640";"1.631080";"1.666933";"1.750547";"2.659706";"8.692105";"6.432841";"2.341755";"4.146268";"2.256522";"4.700741";"8.516226";"2.331271";"3.930309";"5.649487";"3.655401"
"11am";"1.315297";"1.967851";"3.990569";"2.961047";"1.222063";"1.625565";"2.589478";"1.857612";"8.965230";"7.461734";"3.007596";"5.142240";"1.653982";"4.601761";"8.568710";"1.118154";"3.784486";"5.971663";"3.085860"
"12am";"1.372691";"1.420403";"3.600690";"3.423617";"1.212831";"1.336411";"3.249216";"1.621025";"8.185748";"8.348617";"2.854526";"5.016983";"1.624219";"5.602994";"7.667892";"1.184540";"5.556550";"4.265946";"3.079631"
