"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883"
"4am";" 645.0193";" 156.4429";" 597.2725";" 622.6692";"1187.7592";"1016.2642";" 440.7164";"1083.8520";" 600.3097";"1069.0132";" 475.7736";"1359.0969";" 730.1114";" 728.3083";" 520.0125";" 421.0627";" 536.9982";" 772.3824";" 428.7229";" 644.2741";"1108.1046";" 322.2853";" 341.2796";" 795.1354";" 905.2584";" 920.1555";" 362.6149";" 770.9915";" 352.3601";" 471.9549";" 740.7658";" 483.5510";" 754.1773";" 285.5730";" 353.9623";"1222.0197";" 921.1739";" 270.7715";" 344.7422";"1084.2271";" 388.3013"
"5am";" 645.0193";" 156.4429";" 597.2725";" 622.6692";"1187.7592";"1016.2642";" 440.7164";"1083.8520";" 600.3097";"1069.0132";" 475.7736";"1359.0969";" 730.1114";" 728.3083";" 520.0125";" 421.0627";" 536.9982";" 772.3824";" 428.7229";" 644.2741";"1108.1046";" 322.2853";" 341.2796";" 795.1354";" 905.2584";" 920.1555";" 362.6149";" 770.9915";" 352.3601";" 471.9549";" 740.7658";" 483.5510";" 754.1773";" 285.5730";" 353.9623";"1222.0197";" 921.1739";" 270.7715";" 344.7422";"1084.2271";" 388.3013"
"6am";" 645.0193";" 126.9894";" 597.2725";" 565.0589";"1187.7592";"1016.2642";" 440.7164";"1083.8520";" 600.3097";"1069.0132";" 475.7736";"1416.7072";" 730.1114";" 728.3083";" 466.5262";" 421.0627";" 536.9982";" 772.3824";" 428.7229";" 644.2741";"1108.1046";" 322.2853";" 341.2796";" 795.1354";" 905.2584";" 920.1555";" 362.6149";" 770.9915";" 352.3601";" 471.9549";" 766.0706";" 483.5510";" 754.1773";" 285.5730";" 353.9623";"1222.0197";" 921.1739";" 270.7715";" 344.7422";"1084.2271";" 388.3013"
"7am";" 677.3863";" 125.0005";" 695.6839";" 565.0589";"1187.7592";" 974.4904";" 416.4891";"1083.8520";" 665.1807";"1004.1422";" 475.7736";"1416.7072";" 771.8853";" 728.3083";" 466.5262";" 421.0627";" 566.4517";" 772.3824";" 428.7229";" 437.8025";"1175.2662";" 322.2853";" 341.2796";" 795.1354";" 953.4356";" 920.1555";" 362.6149";" 770.9915";" 352.3601";" 471.9549";" 781.7279";" 467.2985";" 713.2151";" 285.5730";" 395.5198";"1222.0197";" 921.1739";" 270.7715";" 277.5806";"1042.2985";" 388.3013"
"8am";" 797.4268";" 154.4540";" 710.3208";" 627.0195";"1096.2049";" 912.3411";" 444.0833";"1083.8520";" 623.4180";" 874.4000";" 691.7391";"1495.6918";" 646.4266";" 772.6552";" 495.0421";" 456.0839";" 499.7875";" 772.3824";" 428.7229";" 547.9196";"1105.8373";" 291.0131";" 376.0323";" 957.8651";" 790.7059";" 931.8168";" 362.6149";" 681.8577";" 293.0966";" 434.0402";" 659.6181";" 490.0793";" 754.1773";" 285.5730";" 336.0237";"1177.8960";" 857.6367";" 270.7715";" 277.5806";"1042.2985";" 388.3013"
"9am";"1097.5155";" 192.2854";" 710.3208";" 428.0969";"1067.0257";"1101.6358";" 406.1614";"1073.4060";" 623.4180";" 987.4543";" 780.5724";"1416.7072";" 772.5221";" 696.2075";" 387.0995";" 452.8572";" 410.7034";" 680.8811";" 428.7229";" 547.9196";"1205.5218";" 272.3727";" 341.0650";" 795.1354";" 875.4017";" 757.0254";" 309.9206";" 651.6996";" 394.3218";" 460.6240";" 632.4196";" 458.8325";" 669.0596";" 285.5730";" 267.4297";" 930.3323";" 989.5920";" 270.7715";" 277.5806";"1042.2985";" 392.3063"
"10am";" 860.8416";" 437.8783";" 633.4414";" 565.0589";"1015.8736";" 965.5567";" 463.2761";"1028.4420";" 668.2714";" 857.4463";" 714.9680";"1185.0973";" 898.6100";" 772.6552";" 387.8495";" 484.5999";" 301.1424";" 646.5367";" 428.7229";" 499.7423";"1130.8567";" 252.1337";" 402.3506";" 742.7292";" 858.2947";" 888.3438";" 309.9206";" 651.6996";" 394.3218";" 436.2708";" 676.3197";" 454.9004";" 669.0596";" 285.5730";" 248.8297";" 639.4717";" 962.5555";" 271.0793";" 316.5049";"1111.2636";" 433.8638"
"11am";" 757.6085";" 305.8023";" 657.6687";" 565.0589";"1129.9720";" 807.0510";" 508.2947";"1002.7257";" 687.9402";" 897.3620";" 618.8320";"1329.4295";" 900.2600";" 728.3083";" 479.3528";" 484.5999";" 302.1809";" 711.2253";" 428.7229";" 547.9196";"1112.5655";" 322.2853";" 495.2504";" 729.2087";" 835.6632";" 920.1555";" 332.1682";" 651.6996";" 394.3218";" 319.8800";" 679.1274";" 451.7623";" 754.1773";" 285.5730";" 294.4663";" 939.5324";" 850.2673";" 310.0036";" 339.4560";"1028.0284";" 374.0118"
"12am";" 785.3744";" 231.6288";" 640.3158";" 550.9237";" 972.4690";"1000.6709";" 458.1478";" 964.5449";" 760.4475";" 962.2331";" 597.6445";"1271.8192";" 900.2600";" 696.8245";" 479.3528";" 484.5999";" 302.1809";" 772.3824";" 428.7229";" 547.9196";"1183.2504";" 384.1607";" 305.8724";" 729.2087";" 913.6971";" 920.1555";" 362.6149";" 651.6996";" 394.3218";" 434.1122";" 683.4629";" 449.1960";" 754.1773";" 285.5730";" 294.4663";" 844.6922";" 830.1849";" 310.0036";" 279.4399";" 955.5211";" 388.3013"
"1pm";" 933.9482";" 266.5516";" 724.7230";" 622.6692";"1124.4588";" 955.6524";" 664.1128";" 870.9541";" 636.7305";" 969.0549";" 522.4586";"1163.3142";" 987.5479";" 617.3330";" 528.4015";" 484.5999";" 302.1809";" 582.4191";" 364.0581";" 547.9196";"1326.7265";" 368.0109";" 298.5890";" 626.0651";" 835.6632";" 834.6764";" 362.6149";" 651.6996";" 335.0583";" 407.3060";" 704.7586";" 450.5434";" 605.4059";" 285.5730";" 294.4663";"1033.4045";" 838.6456";" 347.8349";" 199.7092";" 955.5211";" 388.3013"
"2pm";"1475.3326";" 391.6056";" 588.8188";" 654.6014";" 799.2090";"1050.4382";" 346.8008";" 895.7269";" 636.7305";" 904.1838";" 600.5054";"1141.9918";"1128.7337";" 572.3691";" 741.3283";" 434.2769";" 402.4087";" 452.9722";" 428.7229";" 285.2094";"1387.3700";" 181.4573";" 311.3637";" 657.8570";" 835.6632";" 780.3237";" 372.4356";" 540.0648";" 335.0583";" 320.3816";" 704.7586";" 485.0111";" 605.4059";" 285.5730";" 245.0989";" 904.7990";" 946.3065";" 308.6028";" 145.6566";" 955.5211";" 448.7953"
"3pm";" 992.9378";" 457.1314";" 575.7987";" 701.2359";" 914.1120";" 961.9128";" 382.4651";"1021.0603";" 591.8771";"1052.3254";" 807.8495";" 926.4414";"1065.6826";" 571.9813";" 656.1477";" 385.8891";" 456.6958";" 660.7699";" 428.7229";" 524.0511";"1335.7574";" 216.2178";" 382.4310";" 691.9918";" 855.4887";" 846.3377";" 336.8684";" 566.2573";" 335.0583";" 488.2263";" 683.4629";" 515.3891";" 754.1773";" 285.5730";" 294.4663";" 998.6711";"1034.4430";" 244.2435";" 192.1070";" 815.4619";" 307.2588"
"4pm";" 981.1817";" 366.9894";" 605.2401";" 524.6753";" 901.7056";" 996.4823";" 365.7177";"1021.0603";" 674.5542";"1117.1965";" 580.0631";"1176.6349";"1012.2548";" 742.2000";" 693.8209";" 372.6750";" 449.6002";" 682.5340";" 374.9616";" 449.5082";"1315.8910";" 215.4788";" 353.9059";" 726.4975";" 754.9272";" 846.3377";" 387.2005";" 659.6374";" 352.3601";" 512.0297";" 735.5134";" 462.1809";" 783.5330";" 244.8515";" 249.1207";" 819.1590";"1073.2341";" 270.7715";" 406.8571";" 877.3372";" 307.2588"
"5pm";" 793.7781";" 228.1884";" 546.1666";" 498.0654";" 971.6326";" 925.1332";" 453.0016";" 951.7609";" 672.8169";"1170.9578";" 407.7676";"1183.9934";" 920.2399";" 848.2757";" 578.9099";" 397.8805";" 440.8052";" 626.5000";" 374.9616";" 649.0661";"1222.4465";" 243.2217";" 410.1334";" 726.4975";" 852.1577";" 884.0573";" 349.4809";" 770.9915";" 387.1103";" 536.9869";" 710.2085";" 620.4233";" 820.5992";" 227.6073";" 258.8976";" 998.6711";"1073.2341";" 270.7715";" 406.8571";"1017.3964";" 251.4119"
"6pm";" 721.1365";" 156.4429";" 667.8906";" 704.2779";"1086.2434";" 712.4694";" 482.3574";"1139.8860";" 672.8169";"1106.8446";" 378.6639";"1156.8039";"1015.8328";" 728.3083";" 608.5379";" 421.0627";" 477.8714";" 683.0683";" 372.1547";" 649.0661";"1318.2361";" 252.6211";" 356.0609";" 815.6313";" 696.6807";" 884.0573";" 319.0341";" 681.8577";" 352.3601";" 500.5528";" 832.9136";" 489.0466";" 754.1773";" 285.5730";" 308.6167";"1316.8571";" 795.1482";" 244.6115";" 344.7422";"1017.3964";" 388.3013"
"7pm";" 713.2024";" 156.4429";" 619.7133";" 716.6903";"1139.8484";" 805.6531";" 461.2228";"1139.8860";" 672.8169";"1122.7745";" 475.7736";"1257.9504";" 915.0378";" 728.3083";" 520.0125";" 421.0627";" 489.5327";" 626.5000";" 374.9616";" 596.0969";"1176.7426";" 279.3518";" 341.2796";" 769.3936";" 804.6969";" 978.0544";" 239.9331";" 681.8577";" 352.3601";" 475.5955";" 806.1680";" 560.8979";" 754.1773";" 285.5730";" 353.9623";"1329.9051";" 903.1369";" 244.6115";" 344.7422";" 949.8445";" 388.3013"
"8pm";" 773.1490";" 156.4429";" 643.6235";" 687.6971";"1139.8484";" 805.6531";" 485.4501";" 990.2612";" 600.3097";"1069.0132";" 475.7736";"1359.0969";" 812.8455";" 728.3083";" 520.0125";" 421.0627";" 477.8714";" 626.5000";" 428.7229";" 596.0969";"1176.7426";" 291.0131";" 341.2796";" 726.4975";" 804.6969";" 931.8168";" 270.3799";" 770.9915";" 352.3601";" 475.5955";" 764.6106";" 634.2619";" 754.1773";" 285.5730";" 353.9623";"1311.8681";" 921.1739";" 270.7715";" 344.7422";"1094.8590";" 388.3013"
