"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866";"20854.866"
"4am";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0"
"5am";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0"
"7am";"   0.000";"   0.000";"   0.000";"   0.000";"2586.504";"1349.315";"   0.000";"   0.000";"2404.738";"1846.580";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2062.099";"   0.000";"   0.000";"1996.093";"   0.000";"   0.000";"1855.263";"   0.000";"   0.000";"   0.000";"1085.903";"   0.000";"   0.000";"   0.000";"1253.731";"   0.000";"   0.000";"   0.000";"   0.000";"2023.916";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1534.706";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 672.426";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 912.245";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1991.511";"1524.083";"   0.000";"1958.042";"   0.000";" 883.622";"   0.000";"1961.223";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1975.640";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"1210.679";"   0.000";"   0.000";"   0.000";"3263.153";"1734.072";"   0.000";"   0.000";"4501.477";"2296.274";"1429.582";"   0.000";"1400.745";"   0.000";"1453.405";"   0.000";"   0.000";"   0.000";"   0.000";"2848.028";"   0.000";"   0.000";"2134.641";"   0.000";"   0.000";"2228.107";"   0.000";"   0.000";"   0.000";"1955.332";"   0.000";"   0.000";"   0.000";"1740.794";"1570.997";"   0.000";"   0.000";"   0.000";"2525.455";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1583.576";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 908.186";"   0.000";"   0.000";"1015.385";"   0.000";"   0.000";"   0.000";"1089.292";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2335.100";"2395.262";" 972.594";"3925.181";"   0.000";"1051.769";"   0.000";"2464.672";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1527.602";"   0.000";"   0.000";"   0.000";"   0.000";"2778.432";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 853.046";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1492.836";"   0.000";"   0.000";"   0.000";"4008.996";"1882.204";"   0.000";"   0.000";"4402.361";"2537.104";"1536.773";"   0.000";"1523.403";"   0.000";"1725.315";"   0.000";"   0.000";"   0.000";"   0.000";"2981.899";"   0.000";"   0.000";"2251.462";"   0.000";"   0.000";"2283.783";"   0.000";"   0.000";"   0.000";"2392.287";"   0.000";"   0.000";"   0.000";"1740.794";"1713.750";"   0.000";"   0.000";"   0.000";"2677.076";"   0.000";"   0.000";"1434.626";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1767.941";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 908.186";"   0.000";"   0.000";"1188.218";"1221.331";"   0.000";"   0.000";"1089.292";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2632.248";"2983.521";"1122.201";"5950.615";"   0.000";"1138.049";"   0.000";"2464.672";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1567.803";"   0.000";"   0.000";"   0.000";"   0.000";"2938.061";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 969.339";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"1492.836";"   0.000";"   0.000";"   0.000";"3742.643";"1919.614";"   0.000";"   0.000";"4319.895";"2712.134";"1516.204";"   0.000";"1523.403";"   0.000";"1856.537";"   0.000";"   0.000";"   0.000";"   0.000";"3189.367";"   0.000";"   0.000";"2349.179";"   0.000";"   0.000";"2284.663";"   0.000";"   0.000";"   0.000";"2574.851";"   0.000";"   0.000";"   0.000";"1788.862";"1896.153";"   0.000";"   0.000";"   0.000";"2677.076";"   0.000";"   0.000";"1586.154";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1495.327";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 908.186";"   0.000";"   0.000";"1243.817";"1221.331";"   0.000";"   0.000";"1089.292";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2814.739";"3310.488";"1122.201";"6579.070";"   0.000";"1178.755";"   0.000";"2543.059";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1570.189";"   0.000";"   0.000";"   0.000";"   0.000";"3016.921";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 969.339";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"1782.492";"   0.000";"   0.000";"1637.657";"3229.738";"1732.209";"   0.000";"1072.376";"4226.881";"2443.958";"1401.502";"   0.000";"1523.403";"   0.000";"1726.131";"   0.000";"   0.000";"   0.000";"   0.000";"3038.910";"   0.000";"   0.000";"2349.179";"   0.000";"   0.000";"2253.415";"   0.000";"   0.000";"   0.000";"2373.158";"   0.000";"   0.000";"   0.000";"1767.977";"1809.471";"   0.000";"   0.000";"   0.000";"1508.569";"   0.000";"   0.000";"1623.782";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1495.327";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 908.186";"   0.000";"   0.000";"1185.258";"1256.625";"   0.000";"   0.000";"1089.292";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2779.094";"3088.783";"1026.264";"6545.147";"   0.000";"1178.755";"   0.000";"2458.537";"   0.000";"   0.000";" 923.010";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1490.802";"   0.000";"   0.000";"   0.000";"   0.000";"2837.767";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 883.595";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
