"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618"
"4am";"18.36021";"34.84378";"35.41326";"46.44518";"70.62860";"78.10196";"64.84456";"42.60085";"62.05508";"61.01111";"53.08798";"43.68690";"36.61148";"76.00204";"80.84395";"88.14196";"93.69921";"77.22006";"79.53223";"66.18319";"84.81516";"78.04063";"82.37585";"86.02052";"81.00764";"85.18097";"87.60670";"82.47819";"79.12922";"81.88223";"69.82502"
"5am";"16.79700";"34.94638";"35.71642";"46.90414";"69.92693";"78.10196";"64.92536";"41.27081";"60.74552";"60.89282";"53.96656";"41.82938";"36.84704";"77.54228";"81.06204";"87.95724";"93.75341";"76.94501";"81.71971";"70.06964";"85.31089";"78.02354";"82.10372";"86.14878";"79.77623";"84.56281";"87.48863";"82.92740";"79.61836";"82.93407";"69.82502"
"6am";"17.16105";"33.14215";"36.93512";"44.67446";"69.22597";"79.46461";"66.34399";"43.66095";"60.05425";"60.01963";"53.69233";"43.15690";"36.39099";"76.42341";"80.51608";"88.27722";"93.79648";"75.47394";"83.54141";"71.09876";"84.71172";"77.53160";"81.44492";"87.11811";"81.29199";"84.29447";"87.43872";"82.94038";"79.32326";"82.07278";"69.12746"
"7am";"21.42113";"32.32756";"37.08392";"46.18895";"63.37159";"83.12884";"71.80948";"45.00129";"57.77887";"64.35972";"56.49410";"47.37965";"44.72557";"76.78560";"80.28636";"90.38769";"92.55303";"71.69363";"84.27780";"76.91152";"81.20410";"74.40714";"77.44888";"88.90477";"79.73440";"82.96333";"86.80712";"85.12737";"79.54782";"80.91118";"67.60659"
"8am";"36.34532";"33.48357";"36.13104";"47.63193";"60.97089";"76.29767";"74.39142";"50.17996";"57.01049";"57.02816";"56.57306";"46.40506";"47.80817";"79.53596";"74.61570";"89.24235";"91.15405";"73.13825";"83.13754";"82.43906";"77.29136";"69.05002";"72.13791";"86.31997";"79.84556";"78.66077";"84.02749";"85.61753";"79.98437";"74.74406";"66.68143"
"9am";"35.50886";"37.14653";"40.57563";"46.15615";"58.87785";"73.07790";"73.21359";"47.49703";"54.91382";"58.13691";"60.82899";"49.79066";"50.05975";"80.57448";"73.90969";"89.80003";"93.74032";"68.56615";"81.65374";"85.55720";"73.28436";"63.07671";"75.54204";"81.72725";"76.24855";"77.14262";"78.03600";"84.65090";"83.47239";"74.60666";"62.95428"
"10am";"34.25767";"31.63461";"39.74065";"46.40889";"59.52140";"74.29757";"74.98145";"46.49316";"52.65162";"58.04073";"61.10089";"54.03565";"51.60484";"80.28734";"76.81428";"89.28120";"91.59301";"71.27577";"84.26218";"86.04057";"76.70547";"65.07773";"76.44706";"82.48524";"74.29061";"77.05030";"76.57113";"84.18541";"83.86922";"77.99260";"63.96614"
"11am";"33.44317";"31.13709";"34.72241";"48.27527";"61.91659";"75.51177";"72.61316";"42.24613";"55.80441";"55.30598";"61.55031";"52.85179";"53.43683";"78.49711";"68.51767";"89.90903";"89.87154";"71.18071";"83.56578";"83.98193";"76.04958";"66.35169";"73.83812";"82.14150";"76.47224";"74.16951";"72.56527";"83.55472";"80.95374";"79.80281";"60.88095"
