"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6"
"4am";" 305.28";" 903.12";" 559.68";"1411.92";"1564.56";"1971.60";"1679.04";" 699.60";"1030.32";" 585.12";"1030.32";"1475.52";"2124.24";" 763.20";" 597.84";" 915.84";" 966.72";"1195.68";" 661.44";" 445.20";" 610.56";" 470.64";" 661.44";" 572.40";" 712.32";" 419.76";" 534.24";" 419.76";"  89.04"
"5am";" 305.28";" 903.12";" 559.68";"1411.92";"1564.56";"1958.88";"1679.04";" 712.32";"1030.32";" 585.12";"1030.32";"1475.52";"2124.24";" 763.20";" 597.84";" 915.84";" 966.72";"1195.68";" 648.72";" 445.20";" 610.56";" 470.64";" 661.44";" 572.40";" 712.32";" 419.76";" 534.24";" 419.76";" 101.76"
"6am";" 318.00";" 903.12";" 559.68";"1373.76";"1577.28";"1946.16";"1666.32";" 750.48";"1004.88";" 585.12";"1043.04";"1475.52";"2111.52";" 763.20";" 521.52";" 903.12";" 954.00";"1170.24";" 636.00";" 445.20";" 546.96";" 508.80";" 648.72";" 559.68";" 699.60";" 419.76";" 534.24";" 419.76";" 203.52"
"7am";" 750.48";"1806.24";" 496.08";"1539.12";"2569.44";"1221.12";"1170.24";" 928.56";" 839.52";" 407.04";" 699.60";"1246.56";"1411.92";" 610.56";" 330.72";" 763.20";" 686.88";" 826.80";" 521.52";" 343.44";" 407.04";" 457.92";" 470.64";" 521.52";" 572.40";" 330.72";" 457.92";" 419.76";" 546.96"
"8am";"1208.40";"3358.08";" 318.00";"1564.56";"2912.88";" 915.84";" 763.20";"1577.28";" 534.24";" 330.72";" 546.96";"1361.04";" 852.24";" 483.36";" 267.12";" 508.80";" 559.68";" 648.72";" 432.48";" 254.40";" 356.16";" 445.20";" 407.04";" 457.92";" 356.16";" 254.40";" 356.16";" 419.76";" 864.96"
"9am";"1233.84";"3536.16";" 318.00";"1564.56";"3180.00";" 814.08";" 814.08";"1602.72";" 470.64";" 343.44";" 470.64";"1373.76";" 826.80";" 470.64";" 267.12";" 457.92";" 546.96";" 610.56";" 419.76";" 241.68";" 343.44";" 445.20";" 394.32";" 445.20";" 330.72";" 241.68";" 356.16";" 419.76";" 928.56"
"10am";"1284.72";"3765.12";" 292.56";"1691.76";"3218.16";" 763.20";" 775.92";"1653.60";" 457.92";" 318.00";" 496.08";"1361.04";" 712.32";" 432.48";" 254.40";" 407.04";" 534.24";" 559.68";" 407.04";" 254.40";" 343.44";" 457.92";" 381.60";" 445.20";" 318.00";" 241.68";" 330.72";" 419.76";" 966.72"
"11am";"1246.56";"3752.40";" 305.28";"1729.92";"3256.32";" 712.32";" 839.52";"1539.12";" 432.48";" 356.16";" 496.08";"1500.96";" 750.48";" 470.64";" 228.96";" 445.20";" 521.52";" 546.96";" 419.76";" 254.40";" 318.00";" 457.92";" 381.60";" 419.76";" 318.00";" 228.96";" 343.44";" 407.04";" 954.00"
"12am";"1297.44";"3726.96";" 279.84";"1806.24";"3256.32";" 686.88";" 814.08";"1462.80";" 432.48";" 318.00";" 508.80";"1462.80";" 788.64";" 483.36";" 254.40";" 496.08";" 496.08";" 559.68";" 394.32";" 267.12";" 305.28";" 457.92";" 381.60";" 407.04";" 330.72";" 228.96";" 330.72";" 407.04";" 941.28"
