"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 99.4362560";"100.0000000";" 98.7223553";"100.0000000";"100.0000000";" 98.9013476";"100.0000000";"100.0000000";"100.0000000";" 99.5277691";"  0.0000000";"  3.4796398";"  0.0000000";"  0.0000000";"  0.0000000";"  0.6945428";"  0.0000000";"  0.0000000";"  0.0000000"
"5am";" 98.4632066";"100.0000000";" 98.6637832";" 99.5574188";"100.0000000";" 96.4211085";"100.0000000";" 99.6399019";"100.0000000";" 98.0367375";"  0.0000000";"  3.5791674";"  0.1979065";"  0.3234312";"  0.6085553";"  1.4019661";"  0.0000000";"  0.0000000";"  0.0000000"
"6am";" 95.3549859";"100.0000000";" 98.6110751";" 98.6744248";" 98.4990400";" 92.9346990";" 98.6307688";" 98.8914752";"100.0000000";" 95.4191350";"  0.0000000";"  3.6900918";"  2.2333922";" 10.3890238";"  0.6362885";"  2.5237702";"  0.0000000";"  0.5559370";"  0.4664282"
"7am";"84.4301635";"94.6523699";"88.6422942";"92.5423375";"83.0619418";"80.5958852";"87.7976868";"97.4980095";"94.7170159";"83.7489469";" 0.7163453";" 5.2000574";" 5.1924642";"15.9570919";" 1.8488234";" 2.9910982";"26.5876440";" 1.4990679";" 4.3529157"
"8am";"78.669289";"87.132440";"81.854328";"88.236442";"80.439591";"71.657694";"81.656478";"92.469090";"88.581408";"74.555063";" 1.874755";" 6.842354";"10.717224";"24.972294";" 1.815636";" 8.159045";"31.655714";" 4.574409";"14.992078"
"9am";"75.647340";"84.991694";"80.128606";"85.439657";"78.945197";"70.021830";"80.409029";"92.468699";"83.021712";"71.026974";" 2.243623";"10.707695";"12.810847";"27.684517";" 2.506438";" 9.758588";"34.834647";" 5.776571";"17.842732"
"10am";"76.073955";"84.810431";"79.863817";"83.694635";"78.571354";"69.603516";"80.407335";"89.973727";"83.943128";"71.909379";" 2.390126";" 8.176670";"14.415838";"31.287214";" 2.970592";"13.674906";"37.583997";" 8.334385";"22.126276"
"11am";"77.536067";"86.209253";"82.026189";"84.957080";"78.311515";"70.721405";"81.761211";"89.972173";"85.347845";"71.774275";" 2.332124";" 8.287270";"13.362906";"26.482627";" 1.807799";"11.882800";"36.202256";" 7.107285";"18.986872"
"12am";"80.506915";"89.263887";"86.169807";"85.820364";"87.091250";"69.179162";"84.405150";"93.761264";"86.999764";"80.922681";" 1.473567";" 2.223704";" 7.439781";"19.726593";" 1.047501";" 2.995442";" 1.254175";" 6.050598";"12.802914"
