"district","hour","mode1","mode2","mode3"
"101","4am",364.4583,1299.653,2548.6677
"102","4am",396.1664,1365.374,2295.2255
"103","4am",651.9715,2315.89,1456.5012
"104","4am",453.296,2599.965,861.8447
"105","4am",426.553,3034.036,1690.6807
"106","4am",246.4832,1917.091,1535.7801
"107","4am",755.437,3865.738,1841.6809
"108","4am",451.9584,3719.093,1380.2851
"109","4am",526.9324,1646.611,1281.8286
"110","4am",309.9545,2642.011,547.1394
"111","4am",576.9521,4786.509,1473.0981
"112","4am",480.3783,2107.925,1857.3367
"113","4am",292.7478,3691.018,1244.7481
"114","4am",623.4486,1083.612,857.5727
"115","4am",341.9951,2353.223,1589.0925
"116","4am",832.4335,1134.812,1080.2802
"117","4am",866.8852,2210.503,1128.4553
"118","4am",321.9608,2837.795,504.9047
"119","4am",319.9011,1442.934,982.538
"120","4am",988.4187,3009.369,2387.8849
"121","4am",171.9051,1440.575,542.8136
"122","4am",747.7183,5462.4,827.4739
"123","4am",198.8206,2484.354,485.5695
"124","4am",400.2686,2916.797,790.5965
"125","4am",521.6539,2737.675,636.9963
"126","4am",261.1454,1860.601,529.3604
"127","4am",199.9117,2288.146,433.3036
"128","4am",380.6443,3060.595,700.2095
"129","4am",310.1743,3885.934,622.6356
"130","4am",236.3294,4340.866,426.4571
"131","4am",272.127,2366.417,860.2002
"132","4am",287.4083,4451.83,898.9027
"133","4am",447.2345,2370.6,861.9369
"134","4am",362.0417,6013.064,970.9855
"201","4am",498.1137,5651.113,1632.1929
"202","4am",142.6412,5001.324,1153.3117
"203","4am",184.8326,3451.353,697.6021
"204","4am",291.4715,6599.829,1480.4909
"205","4am",197.3784,4224.626,1009.7102
"206","4am",314.0696,8264.694,1870.9809
"207","4am",406.1808,11241.832,2411.8121
"208","4am",325.2566,5914.778,876.8925
"209","4am",484.4138,9470.645,2513.0628
"210","4am",255.1511,7383.47,2008.683
"211","4am",398.7118,10335.123,4258.1845
"212","4am",204.2331,3848.701,526.2704
"213","4am",225.8693,4228.957,2349.7594
"214","4am",98.1752,7610.332,1455.8843
"215","4am",223.1564,4784.915,992.5046
"216","4am",222.3429,4440.034,994.8238
"217","4am",136.1778,10284.317,1142.1802
"218","4am",54.8889,5487.693,2754.8391
"219","4am",483.0472,4739.241,2690.4351
"220","4am",0,6678.671,1269.3434
"221","4am",86.4455,4349.527,1180.4658
"222","4am",251.5653,8874.146,2363.5095
"223","4am",75.8652,3688.533,1557.5311
"224","4am",144.5482,11085.49,2509.275
"225","4am",0,12101.91,2686.5602
"226","4am",58.3933,6898.064,2225.4841
"227","4am",41.7779,4042.934,930.3547
"228","4am",633.1037,12466.851,2648.5564
"229","4am",53.4868,4545.507,1685.9653
"230","4am",117.2222,6107.278,919.1318
"231","4am",94.4807,6616.241,3704.7567
"232","4am",101.4605,9770.417,1301.1025
"233","4am",398.1976,6550.208,2200.1079
"101","5am",385.6596,1402.057,2506.2765
"102","5am",396.1664,1365.374,2295.2255
"103","5am",651.9715,2433.956,1456.5012
"104","5am",453.296,2599.965,861.8447
"105","5am",426.553,3076.977,1655.1056
"106","5am",246.4832,1965.953,1511.3554
"107","5am",705.7715,3858.265,1841.6809
"108","5am",451.9584,3719.093,1380.2851
"109","5am",503.258,1686.837,1305.503
"110","5am",309.9545,2622.283,547.1394
"111","5am",576.9521,4975.155,1461.0997
"112","5am",480.3783,2165.223,1857.3367
"113","5am",292.7478,3750.459,1244.7481
"114","5am",623.4486,1132.076,857.5727
"115","5am",391.6606,2353.223,1617.4616
"116","5am",791.0201,1058.46,1080.2802
"117","5am",890.9417,2307.882,1083.159
"118","5am",321.9608,3068.482,554.0765
"119","5am",319.9011,1553.579,947.4426
"120","5am",988.4187,2829.045,2342.6468
"121","5am",171.9051,1568.635,542.8136
"122","5am",688.5114,5903.04,827.4739
"123","5am",198.8206,2898.603,471.8498
"124","5am",400.2686,2923.005,790.5965
"125","5am",521.6539,2670.164,636.9963
"126","5am",261.1454,1760.672,529.3604
"127","5am",199.9117,2288.146,433.3036
"128","5am",380.6443,3194.496,805.2179
"129","5am",310.1743,3863.597,662.7565
"130","5am",236.3294,4340.866,426.4571
"131","5am",272.127,2302.713,860.2002
"132","5am",233.9037,4888.184,853.3819
"133","5am",421.7554,2180.468,861.9369
"134","5am",362.0417,5945.954,970.9855
"201","5am",498.1137,5359.852,1632.1929
"202","5am",142.6412,5170.124,1153.3117
"203","5am",184.8326,3353.873,697.6021
"204","5am",291.4715,6404.18,1408.9458
"205","5am",197.3784,4218.021,1009.7102
"206","5am",314.0696,8186.266,1870.9809
"207","5am",406.1808,10997.491,2514.5626
"208","5am",325.2566,5647.406,771.8841
"209","5am",484.4138,9344.743,2513.0628
"210","5am",255.1511,7031.28,2008.683
"211","5am",398.7118,10796.045,3952.387
"212","5am",204.2331,3771.593,526.2704
"213","5am",225.8693,4219.586,2436.2384
"214","5am",98.1752,7571.372,1455.8843
"215","5am",223.1564,4721.237,992.5046
"216","5am",222.3429,4298.186,966.2506
"217","5am",136.1778,10067.329,1142.1802
"218","5am",54.8889,5654.306,2754.8391
"219","5am",483.0472,4731.378,2690.4351
"220","5am",0,6607.339,1269.3434
"221","5am",86.4455,4217.686,1180.4658
"222","5am",251.5653,8676.293,2291.7314
"223","5am",75.8652,3668.973,1577.0907
"224","5am",144.5482,11018.51,2239.8716
"225","5am",0,11631.869,2686.5602
"226","5am",58.3933,7392.001,2293.7432
"227","5am",41.7779,4032.201,930.3547
"228","5am",633.1037,12184.233,2648.5564
"229","5am",53.4868,4584.026,1685.9653
"230","5am",117.2222,6107.278,919.1318
"231","5am",94.4807,6783.959,3704.7567
"232","5am",101.4605,9570.3,1301.1025
"233","5am",398.1976,6212.944,2200.1079
"101","6am",406.8609,1597.982,2489.5732
"102","6am",441.4045,1375.323,2239.6066
"103","6am",651.9715,2424.903,1456.5012
"104","6am",407.7322,2584.644,834.35
"105","6am",426.553,3111.787,1611.429
"106","6am",271.3361,1972.112,1588.7788
"107","6am",705.7715,3791.224,1859.325
"108","6am",408.5114,3680.123,1380.2851
"109","6am",520.6149,1561.156,1277.3475
"110","6am",330.4191,2673.025,547.1394
"111","6am",641.6558,5865.777,1427.833
"112","6am",480.3783,2203.704,1857.3367
"113","6am",292.7478,3678.929,1219.0602
"114","6am",595.9739,1061.693,857.5727
"115","6am",391.6606,2397.563,1617.4616
"116","6am",791.0201,1067.683,1080.2802
"117","6am",828.6225,2199.321,1080.7289
"118","6am",321.9608,3179.82,519.3665
"119","6am",277.4985,1582.469,972.8354
"120","6am",1115.1757,2634.899,2342.6468
"121","6am",171.9051,1590.88,542.8136
"122","6am",621.8332,6261.652,827.4739
"123","6am",198.8206,2695.848,443.2724
"124","6am",400.2686,2782.977,790.5965
"125","6am",521.6539,2669.834,636.9963
"126","6am",261.1454,1699.438,500.3356
"127","6am",199.9117,2132.143,360.8407
"128","6am",279.6713,3238.963,805.2179
"129","6am",310.1743,3863.597,622.6356
"130","6am",236.3294,4375.622,426.4571
"131","6am",272.127,2278.733,860.2002
"132","6am",233.9037,5152.826,699.5927
"133","6am",404.5878,2355.347,832.9828
"134","6am",297.8752,5875.99,970.9855
"201","6am",498.1137,5231.155,1632.1929
"202","6am",142.6412,5215.026,1043.5384
"203","6am",184.8326,3290.27,697.6021
"204","6am",291.4715,6117.572,1468.0278
"205","6am",129.8454,4051.396,1069.1037
"206","6am",314.0696,7878.39,1870.9809
"207","6am",164.8054,10877.24,2309.0616
"208","6am",250.2942,5552.342,771.8841
"209","6am",484.4138,9177.018,2513.0628
"210","6am",255.1511,6928.043,1957.2211
"211","6am",0,10672.26,3952.387
"212","6am",204.2331,3594.546,526.2704
"213","6am",225.8693,4236.243,2389.7754
"214","6am",0,7479.525,1372.781
"215","6am",126.274,4540.273,1023.015
"216","6am",149.3238,4108.039,966.2506
"217","6am",136.1778,9837.244,1029.6298
"218","6am",54.8889,5931.503,2486.2212
"219","6am",425.0244,4819.73,2696.2206
"220","6am",0,6137.936,1269.3434
"221","6am",0,4124.157,1180.4658
"222","6am",251.5653,8165.959,2038.353
"223","6am",75.8652,3864.69,1589.0593
"224","6am",0,10595.447,2239.8716
"225","6am",0,11198.502,2686.5602
"226","6am",58.3933,7424.841,2175.434
"227","6am",0,3931.544,930.3547
"228","6am",0,11948.182,2397.0033
"229","6am",0,4578.911,1685.9653
"230","6am",117.2222,5693.363,919.1318
"231","6am",94.4807,7395.873,3704.7567
"232","6am",101.4605,9036.757,1301.1025
"233","6am",197.759,5987.373,2200.1079
"101","7am",1052.8859,2682.03,2235.1914
"102","7am",295.727,2815.7729,2306.1926
"103","7am",421.9924,2292.2619,1391.2126
"104","7am",335.4239,2572.9017,777.927
"105","7am",1145.0096,4138.9961,1678.5651
"106","7am",411.2225,2545.7752,1375.4118
"107","7am",1045.3665,3942.8435,1769.3369
"108","7am",280.6207,3606.2515,1360.4761
"109","7am",361.2406,2155.9763,1138.2167
"110","7am",234.6131,2725.1275,572.7757
"111","7am",2091.8241,9266.0715,1788.1491
"112","7am",1028.5269,4159.8518,1915.8423
"113","7am",1488.0204,5063.1876,1587.9606
"114","7am",570.1198,948.7379,709.4031
"115","7am",307.2946,2529.3707,1645.0514
"116","7am",743.7012,887.8305,995.5722
"117","7am",1647.1287,2389.0223,1152.1449
"118","7am",346.0873,4317.1266,420.9162
"119","7am",240.1522,1266.1325,936.3477
"120","7am",940.3769,2608.5041,2118.2649
"121","7am",111.5403,1595.7944,466.3833
"122","7am",616.4671,7578.724,737.077
"123","7am",103.0427,2916.2558,508.1744
"124","7am",280.9909,2770.6874,702.7148
"125","7am",497.2421,2605.1367,624.3092
"126","7am",182.2725,1517.0665,450.1392
"127","7am",63.3143,1821.3361,318.9563
"128","7am",126.0249,3883.2663,778.5925
"129","7am",76.142,3662.5586,548.7016
"130","7am",244.1072,3404.571,426.4571
"131","7am",147.3689,1778.0053,722.5466
"132","7am",93.2469,5257.2777,699.5927
"133","7am",231.9248,2908.7746,829.4364
"134","7am",255.1925,4785.4571,979.8621
"201","7am",325.2451,3908.4181,1590.0566
"202","7am",71.3206,4884.2969,1004.1482
"203","7am",0,2304.2765,612.0963
"204","7am",71.5451,5236.4027,1389.686
"205","7am",0,3066.6278,871.8962
"206","7am",231.7977,6967.236,1625.2375
"207","7am",0,8511.5723,1883.3781
"208","7am",0,4365.6274,645.8549
"209","7am",139.7755,7662.4141,2315.495
"210","7am",0,5918.3166,1957.2211
"211","7am",58.1294,11444.7527,3952.387
"212","7am",0,3581.8373,438.472
"213","7am",372.3989,3643.5842,2171.2809
"214","7am",0,6456.1022,1305.3192
"215","7am",0,4065.606,760.9369
"216","7am",92.3384,3079.8339,810.486
"217","7am",0,7941.3499,812.8872
"218","7am",687.2969,7116.6848,2557.281
"219","7am",536.4475,4832.5087,2621.015
"220","7am",0,5536.2071,1225.4911
"221","7am",20.66,4068.3332,1164.5818
"222","7am",0,6045.0932,1879.4115
"223","7am",75.8652,4279.5354,1589.0593
"224","7am",425.4741,9006.3155,2166.3751
"225","7am",0,8988.6123,2509.3122
"226","7am",181.4605,8533.898,2114.7345
"227","7am",0,3122.2258,773.9616
"228","7am",0,9532.3835,1776.422
"229","7am",0,4100.8903,1571.3484
"230","7am",58.6111,4922.2414,865.1202
"231","7am",591.4144,9238.9625,3704.7567
"232","7am",29.9907,7070.268,1098.5536
"233","7am",98.8795,4741.3346,2006.659
"101","8am",1416.8591,4102.5297,2231.9882
"102","8am",904.0319,4464.5267,2251.8939
"103","8am",249.0773,2174.642,1046.8411
"104","8am",257.2975,2895.231,762.3067
"105","8am",1150.0157,5148.8579,1653.777
"106","8am",636.9439,3223.1327,1252.9595
"107","8am",929.4774,4434.6322,1345.2109
"108","8am",350.6482,2900.1685,1136.4185
"109","8am",340.4373,1962.1681,1128.6784
"110","8am",214.8855,2514.984,517.8572
