"district","hour","act1","act2","act3","act4","act5"
"101","4am",96.70059,2.728117,0,0,0.5712978
"102","4am",95.45513,1.0293506,0,0,3.5155232
"103","4am",99.02182,0.9781785,0,0,0
"104","4am",100,0,0,0,0
"105","4am",96.17286,1.6809189,0,0,2.1462249
"106","4am",87.52496,8.5728241,0,0,3.9022185
"107","4am",98.85482,1.1451811,0,0,0
"108","4am",98.49655,0.4652679,1.0381774,0,0
"109","4am",97.85874,0,0,0,2.1412568
"110","4am",100,0,0,0,0
"111","4am",93.24952,5.7787475,0,0,0.9717337
"112","4am",93.30356,2.2122799,0,0,4.4841629
"113","4am",96.84314,1.5766107,0,0,1.5802515
"114","4am",100,0,0,0,0
"115","4am",97.62911,0.4269868,0,0,1.9439
"116","4am",100,0,0,0,0
"117","4am",98.61007,0,0.3597038,0,1.0302312
"118","4am",93.69545,6.3045538,0,0,0
"119","4am",96.94362,1.1907768,0,0,1.865602
"120","4am",98.48573,0,0.594461,0,0.919807
"121","4am",100,0,0,0,0
"122","4am",92.38982,7.6101772,0,0,0
"123","4am",91.64237,7.9718589,0,0,0.3857691
"124","4am",100,0,0,0,0
"125","4am",100,0,0,0,0
"126","4am",100,0,0,0,0
"127","4am",98.8129,1.1871044,0,0,0
"128","4am",97.19399,2.8060064,0,0,0
"129","4am",100,0,0,0,0
"130","4am",100,0,0,0,0
"131","4am",100,0,0,0,0
"132","4am",98.27589,0.465893,0,0,1.2582155
"133","4am",96.78803,2.3363001,0,0,0.8756667
"134","4am",98.36358,1.6364187,0,0,0
"201","4am",99.66237,0,0,0,0.3376335
"202","4am",99.55144,0,0,0,0.4485581
"203","4am",97.06185,2.9381516,0,0,0
"204","4am",98.23135,1.4051813,0,0,0.3634732
"205","4am",100,0,0,0,0
"206","4am",98.83011,0.8409235,0,0,0.3289691
"207","4am",97.66444,1.3048123,0,0,1.0307525
"208","4am",95.86473,1.4517213,0,0,2.6835493
"209","4am",99.45586,0.5441443,0,0,0
"210","4am",98.30821,1.3366925,0,0,0.3551003
"211","4am",97.86083,1.607598,0,0,0.5315673
"212","4am",99.69268,0,0,0,0.3073239
"213","4am",100,0,0,0,0
"214","4am",100,0,0,0,0
"215","4am",100,0,0,0,0
"216","4am",96.81946,0,0,0,3.1805362
"217","4am",98.84869,0.6000467,0,0,0.5512608
"218","4am",99.03679,0.9632062,0,0,0
"219","4am",99.2552,0.4338309,0,0,0.3109726
"220","4am",99.16158,0.8384212,0,0,0
"221","4am",98.13739,1.8626056,0,0,0
"222","4am",99.22543,0.7745711,0,0,0
"223","4am",98.32833,1.6716707,0,0,0
"224","4am",97.22747,1.6133806,0,0,1.1591496
"225","4am",99.70265,0,0,0,0.2973543
"226","4am",91.78589,7.6076149,0.6064949,0,0
"227","4am",100,0,0,0,0
"228","4am",96.35645,3.6435532,0,0,0
"229","4am",98.59275,1.4072526,0,0,0
"230","4am",99.25668,0.7433212,0,0,0
"231","4am",97.25891,1.8999876,0.5421826,0,0.2989222
"232","4am",100,0,0,0,0
"233","4am",99.51612,0,0,0,0
"101","5am",92.98191,6.456057,0,0,0.562036
"102","5am",95.45513,1.0293506,0,0,3.5155232
"103","5am",96.24543,3.7545721,0,0,0
"104","5am",100,0,0,0,0
"105","5am",94.98752,2.8691163,0,0,2.1433588
"106","5am",86.47271,9.6469708,0,0,3.8803163
"107","5am",98.25255,1.7474517,0,0,0
"108","5am",98.48785,0.4679621,1.0441891,0,0
"109","5am",96.34239,1.5370708,0,0,2.1205381
