"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"101","4am",138.7539,516.9248,1067.0678,1246.0145,615.6683
"102","4am",428.4886,214.9686,1006.9286,2051.1205,611.6228
"103","4am",266.107,796.9814,1781.9892,1287.9127,665.0749
"104","4am",422.4632,556.5378,1384.5475,1504.2393,623.2253
"105","4am",258.6093,634.2831,1121.53,2183.4401,988.1146
"106","4am",606.8126,226.4667,1460.6141,959.6135,644.2081
"107","4am",0,1742.5336,2827.2618,1683.4826,918.0941
"108","4am",312.0393,809.2185,1631.0363,2076.5224,883.4001
"109","4am",458.6517,1719.5156,1564.2266,254.8926,71.3693
"110","4am",299.0311,337.2028,830.2587,1654.9316,497.3828
"111","4am",643.0176,1566.9046,1756.2305,1665.8516,613.1364
"112","4am",389.8914,480.1105,1439.732,1074.7624,653.8664
"113","4am",318.1119,634.1359,2250.6909,1191.3653,761.927
"114","4am",235.4981,847.0969,1032.2442,236.5482,168.3138
"115","4am",265.6029,427.7695,1542.9633,1585.0901,600.4716
"116","4am",1296.8169,1228.0977,1097.9444,100.2943,0
"117","4am",967.2683,1599.8214,1865.6203,518.0606,120.0246
"118","4am",230.5534,1105.6296,1068.7561,1161.7279,238.5599
"119","4am",242.117,1221.9232,1236.2427,313.6657,27.7908
"120","4am",992.299,1638.1912,2711.5167,987.2911,341.9085
"121","4am",137.4582,950.0414,686.4251,687.5292,118.0116
"122","4am",539.8309,3405.7369,2983.2198,1294.159,83.3317
"123","4am",191.0583,1208.5724,1942.7875,352.9201,81.6406
"124","4am",425.8646,1110.9218,1554.0847,956.4896,331.6891
"125","4am",471.1384,1511.4557,818.4248,1079.0108,198.8402
"126","4am",414.4023,898.8642,1067.0163,435.609,318.7361
"127","4am",89.8813,544.6133,953.6381,1486.4436,92.7525
"128","4am",436.1973,1222.2687,1465.9714,1305.547,330.7923
"129","4am",408.2991,1344.1051,1608.2419,1576.8994,655.0626
"130","4am",218.3948,1072.4032,1878.9029,1623.678,931.5064
"131","4am",383.7531,656.6992,1531.3142,1290.4346,208.5299
"132","4am",779.8076,1426.0237,2585.8177,1329.6237,417.5039
