"district","hour","educmen1","educmen2","educmen3","educmen4"
"101","4am",120.5044,1290.857,1081.0786,1019.134
"102","4am",369.393,1229.862,999.6767,1610.1822
"103","4am",583.7542,1876.512,1153.1018,1184.6969
"104","4am",344.1645,1812.051,1608.4233,726.3741
"105","4am",362.6874,1450.231,1729.4721,1643.5866
"106","4am",189.2848,1311.645,1144.025,1074.9556
"107","4am",440.184,3809.087,1398.7527,1523.3483
"108","4am",424.9403,1893.89,2186.8053,1206.5805
"109","4am",1361.8209,1993.77,534.707,178.3583
"110","4am",207.1963,1394.159,981.8782,1035.5733
"111","4am",1031.6539,2461.985,1374.7765,1247.9005
"112","4am",249.6093,1518.746,766.3045,1314.9009
"113","4am",312.1954,1648.116,1787.9568,1407.9632
"114","4am",447.4628,1397.164,412.803,262.2712
"115","4am",174.1105,1405.56,1389.7875,1352.5501
"116","4am",874.005,2481.404,217.926,149.8187
"117","4am",1023.0879,3225.125,459.1557,332.2052
"118","4am",378.6455,2085.836,830.395,510.3507
"119","4am",646.8897,1951.55,259.7298,183.5701
"120","4am",956.5024,3931.871,1443.4735,339.3595
"121","4am",647.7484,1138.031,653.4649,140.2211
"122","4am",2062.795,4228.062,1703.0526,277.6198
"123","4am",968.849,2108.836,509.7257,157.6945
"124","4am",676.353,2232.118,942.0509,528.5283
"125","4am",626.7486,2440.999,407.6881,603.4337
"126","4am",642.5274,1599.552,396.3119,496.2363
"127","4am",425.1189,1501.59,631.3954,609.2242
"128","4am",551.7807,2998.049,933.9379,277.0095
"129","4am",745.0123,2264.388,1338.9487,1244.2589
"130","4am",664.2905,1976.939,1647.2695,1436.3862
"131","4am",793.9597,1726.332,961.252,552.2191
"132","4am",561.4556,3103.129,1839.7336,906.6661
"133","4am",1553.5129,1685.043,1017.2903,109.1362
"134","4am",1136.2052,5489.891,1346.4882,496.1587
"201","4am",1994.8998,1340.907,1891.4663,2166.8151
"202","4am",1127.5021,1654.689,1502.3336,1380.1848
"203","4am",828.4811,1400.517,1067.264,874.68
"204","4am",1643.3516,2679.365,2023.711,953.8931
"205","4am",1152.0553,1575.94,1180.234,731.6491
"206","4am",1152.0853,4998.228,2390.2572,1932.8042
"207","4am",1607.6588,3334.818,3597.1606,3293.6285
"208","4am",1037.2435,1407.909,2256.5009,1582.4922
"209","4am",2123.4205,1985.021,2568.8236,4109.7267
"210","4am",3155.7394,3089.141,1270.3489,2257.3742
"211","4am",3485.8996,5550.204,2247.2844,3310.0841
"212","4am",1146.9389,1088.847,637.7686,996.7909
"213","4am",1714.1293,2227.954,734.4332,1209.3562
"214","4am",2327.4885,2816.214,1756.3716,1048.6567
"215","4am",1274.1027,1610.72,1104.2291,791.3102
"216","4am",1633.9464,2204.879,906.878,643.2994
"217","4am",3195.653,2745.446,2476.8932,1512.8793
"218","4am",2146.2941,2819.73,1390.6208,1065.9414
"219","4am",2300.2131,2399.061,1347.4866,925.0689
"220","4am",2185.6447,2987.549,1090.8654,909.5064
"221","4am",2040.7398,1736.421,783.5494,549.3305
"222","4am",2583.3518,2858.082,2306.8681,1809.8026
"223","4am",1391.0226,1164.8,1161.0202,979.7759
"224","4am",4780.0871,2933.624,2745.8792,2179.6672
"225","4am",5849.2035,4805.895,1449.7349,1897.5648
"226","4am",3309.0933,3592.252,740.9373,916.4162
"227","4am",1585.3996,1838.529,764.001,498.7407
"228","4am",3427.5874,4904.586,3681.2785,1693.2736
"229","4am",2583.422,1815.106,1028.239,602.8345
"230","4am",2173.4305,2240.792,1681.3235,707.2873
"231","4am",2584.2881,3754.258,1077.5507,1564.6043
"232","4am",1841.5594,2060.557,2663.7678,2572.289
"233","4am",1686.6249,3174.733,2008.5661,1435.0751
"101","5am",120.5044,1316.024,1059.3269,1019.134
"102","5am",369.393,1229.862,999.6767,1610.1822
"103","5am",583.7542,2025.283,1122.3978,1184.6969
"104","5am",344.1645,1812.051,1608.4233,726.3741
"105","5am",428.3532,1427.506,1729.4721,1608.0115
"106","5am",189.2848,1336.082,1144.025,1074.9556
"107","5am",440.184,3751.949,1398.7527,1523.3483
"108","5am",424.9403,1893.89,2186.8053,1171.2089
"109","5am",1361.8209,2033.995,534.707,178.3583
"110","5am",207.1963,1374.432,981.8782,1035.5733
