"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"101","4am",55.2969,1164.8524,911.0333,1063.1301
"102","4am",257.067,1013.9952,950.8696,1407.6556
"103","4am",485.1016,1634.0252,961.9241,1311.8201
"104","4am",313.6442,1422.2661,1414.5783,1060.1122
"105","4am",292.6325,1202.4615,1553.5425,1682.4001
"106","4am",147.1494,932.2102,1104.2361,1126.3021
"107","4am",386.569,3156.6022,1535.7473,1751.7507
"108","4am",354.6791,1519.4599,1925.9355,1499.9803
"109","4am",950.8385,1750.78,778.3249,150.2028
"110","4am",166.6563,1137.9136,969.5174,1044.7986
"111","4am",608.0729,2371.2417,1552.7205,1401.126
"112","4am",211.9352,903.2039,1012.3081,1169.761
"113","4am",258.6896,983.2765,1879.2194,1433.6511
"114","4am",294.824,1272.6229,401.066,190.6753
"115","4am",143.4141,1145.3553,1233.7311,1567.4118
"116","4am",512.1126,2379.7806,357.7697,228.451
"117","4am",553.56,2923.8362,779.9955,358.871
"118","4am",277.6349,1910.8943,796.5485,568.1467
"119","4am",459.4813,1819.5316,415.1286,235.5301
"120","4am",635.2569,3357.743,1347.546,512.3802
"121","4am",516.2903,952.9343,645.541,279.3539
"122","4am",1378.5222,3582.4783,1749.3989,574.262
"123","4am",636.0794,1792.5896,706.0034,295.844
"124","4am",443.47,1955.0353,1030.6186,651.6744
"125","4am",402.3035,1947.444,745.6005,526.1562
"126","4am",481.858,1446.7508,428.8659,516.2026
"127","4am",360.4587,902.3831,712.9204,781.3863
"128","4am",324.697,2276.0734,1014.95,638.7863
"129","4am",275.1552,1682.7908,1458.8332,1452.0391
"130","4am",355.5353,1572.0253,1518.7466,1756.3802
"131","4am",440.527,1244.0171,994.0377,842.5236
"132","4am",311.1282,2415.6054,2227.8877,873.1334
"133","4am",1094.3252,1579.9851,1070.315,129.6008
"134","4am",896.2005,4619.4974,1583.2315,781.0898
"201","4am",1922.3197,1081.6036,1693.3823,2011.4527
"202","4am",986.3387,1549.6696,1252.8249,1258.7752
"203","4am",716.5125,1191.4942,874.2244,915.9288
"204","4am",1565.0152,2516.9726,1452.4379,1206.0362
"205","4am",1104.9947,1334.3193,1061.8857,934.9946
"206","4am",1069.8134,3973.7651,2230.256,1750.9286
"207","4am",1607.6588,3025.6649,2785.4593,3209.3243
"208","4am",974.0708,1215.7064,2029.7456,1567.4716
"209","4am",2015.734,1664.8442,2230.3819,3826.9467
"210","4am",2755.4373,2536.5176,1133.653,1536.0684
"211","4am",3485.8996,4722.4992,2047.9285,3273.9136
"212","4am",924.3922,886.5473,771.2521,907.5985
"213","4am",1614.6769,1824.8001,548.5786,1202.8311
"214","4am",2327.4885,2664.4254,1715.6146,1048.6567
"215","4am",1213.8786,1598.823,1064.13,791.3102
"216","4am",1423.4175,1809.5801,1029.5275,725.3715
"217","4am",3012.6394,2928.4594,2163.7975,1570.8596
"218","4am",1997.3318,2409.1085,1224.2651,1065.9414
"219","4am",2187.1817,2187.3734,1204.2465,997.8707
"220","4am",2144.078,2526.6108,1248.1887,850.9373
"221","4am",1905.4324,1306.3215,857.2122,501.1475
"222","4am",2307.6567,2330.822,2275.753,1928.4232
"223","4am",1290.8166,1131.4438,1031.3458,897.2266
"224","4am",4455.9987,2853.0936,2632.722,1642.8687
"225","4am",5376.646,4180.2778,1696.7413,2127.0821
"226","4am",3125.3266,2895.6352,799.2901,730.9813
"227","4am",1473.6658,1599.0686,766.9839,515.7936
"228","4am",3298.0476,4097.2182,3433.0062,1693.2736
"229","4am",2301.5122,1777.5776,937.0464,523.4897
"230","4am",2027.1437,1964.7905,1494.1313,707.2227
"231","4am",2484.3986,3167.8233,1077.5507,1552.0681
"232","4am",1841.5594,1792.3797,2592.298,2223.207
"233","4am",1617.332,2604.0969,1936.4451,1453.4259
"101","5am",55.2969,1190.0192,889.2816,1063.1301
"102","5am",257.067,1013.9952,950.8696,1407.6556
"103","5am",485.1016,1782.7954,931.2201,1311.8201
"104","5am",313.6442,1422.2661,1414.5783,1060.1122
"105","5am",292.6325,1245.4027,1553.5425,1646.825
"106","5am",147.1494,956.6474,1104.2361,1126.3021
"107","5am",386.569,3149.1293,1486.0818,1751.7507
"108","5am",354.6791,1519.4599,1925.9355,1464.6087
"109","5am",950.8385,1791.0055,778.3249,150.2028
"110","5am",166.6563,1118.186,969.5174,1044.7986
"111","5am",559.5227,2342.6118,1652.2664,1420.4384
"112","5am",211.9352,960.502,1012.3081,1169.761
"113","5am",258.6896,1042.7171,1879.2194,1433.6511
"114","5am",343.2888,1272.6229,401.066,190.6753
"115","5am",143.4141,1223.3899,1233.7311,1567.4118
"116","5am",488.0561,2362.4237,281.418,228.451
"117","5am",577.6165,2878.5399,779.9955,358.871
"118","5am",277.6349,2076.7612,910.5406,568.1467
"119","5am",519.8318,1737.1063,512.7526,235.5301
"120","5am",635.2569,3177.4195,1302.3079,512.3802
"121","5am",516.2903,1094.0109,645.541,266.3376
"122","5am",1379.9094,3746.6096,1921.6763,617.8998
"123","5am",683.2424,1948.7991,788.1716,295.844
"124","5am",443.47,1869.536,1122.3255,651.6744
"125","5am",402.3035,1879.9327,745.6005,526.1562
"126","5am",481.858,1446.7508,348.2496,496.8902
"127","5am",360.4587,902.3831,712.9204,781.3863
"128","5am",324.697,2514.9827,1014.95,611.3031
"129","5am",226.6904,1749.0403,1458.8332,1452.0391
"130","5am",355.5353,1572.0253,1518.7466,1756.3802
"131","5am",440.527,1217.4592,956.8915,842.5236
"132","5am",361.6693,2384.2392,2227.8877,819.6288
"133","5am",1094.3252,1603.5001,811.0588,129.6008
"134","5am",896.2005,4502.8227,1632.797,781.0898
"201","5am",1883.6855,981.9156,1595.7583,2011.4527
"202","5am",986.3387,1528.438,1468.5664,1233.066
"203","5am",694.7962,1169.7779,820.1771,915.9288
"204","5am",1565.0152,2388.7817,1452.4379,1206.0362
"205","5am",1104.9947,1302.999,1061.8857,934.9946
"206","5am",1069.8134,3994.9411,2130.6523,1750.9286
"207","5am",1607.6588,2599.6921,3135.9284,3143.2369
"208","5am",907.9834,1002.6169,1980.1801,1523.8338
"209","5am",2015.734,1664.8442,2230.3819,3701.0451
"210","5am",2755.4373,2598.7829,1133.653,1121.6131
"211","5am",3485.8996,4722.4992,2304.3791,3172.5874
"212","5am",847.2842,886.5473,771.2521,907.5985
"213","5am",1691.7849,1824.8001,548.5786,1202.8311
"214","5am",2288.528,2664.4254,1715.6146,1048.6567
"215","5am",1183.3682,1565.6552,1064.13,791.3102
"216","5am",1341.3454,1760.8084,1029.5275,725.3715
"217","5am",3012.6394,2848.7316,2163.7975,1570.8596
"218","5am",2063.4192,2441.2467,1292.6529,1065.9414
"219","5am",2226.1422,2140.5508,1204.2465,997.8707
"220","5am",2144.078,2386.4058,1179.8009,850.9373
"221","5am",1905.4324,1257.4596,857.2122,501.1475
"222","5am",2307.6567,2330.822,2243.2038,1928.4232
"223","5am",1290.8166,1131.4438,1031.3458,897.2266
"224","5am",4455.9987,2770.3745,2363.3186,1642.8687
"225","5am",5376.646,3887.485,1696.7413,2127.0821
"226","5am",3125.3266,3188.428,1068.6935,730.9813
"227","5am",1473.6658,1571.2827,766.9839,515.7936
"228","5am",3298.0476,4097.2182,3150.3873,1693.2736
"229","5am",2301.5122,1777.5776,937.0464,523.4897
"230","5am",2027.1437,1964.7905,1494.1313,707.2227
"231","5am",2484.3986,3086.7045,1116.0689,1552.0681
"232","5am",1841.5594,1889.764,2423.9972,2223.207
"233","5am",1566.7909,2470.6452,1855.2957,1453.4259
"101","6am",55.2969,1309.4197,877.1381,1032.6664
"102","6am",302.3051,998.5699,935.4443,1392.8359
"103","6am",485.1016,1634.0741,952.338,1311.8201
"104","6am",313.6442,1445.5459,1342.489,1020.5424
"105","6am",292.6325,1259.1224,1475.8093,1662.7227
"106","6am",147.1494,1076.8154,1129.089,1089.7163
"107","6am",374.1904,3249.4992,1418.882,1645.1225
"108","6am",354.6791,1504.2082,1924.6814,1398.6971
"109","6am",925.2022,1736.4762,722.0116,150.2028
"110","6am",195.6811,1209.9615,915.567,1000.293
"111","6am",519.4018,2649.0303,2002.9346,1588.6891
"112","6am",211.9352,960.502,1012.3081,1208.2419
"113","6am",258.6896,1056.1193,1832.7689,1395.1702
"114","6am",319.2279,1249.4616,350.43,190.6753
"115","6am",143.4141,1194.2539,1185.1231,1596.2342
"116","6am",513.6924,2346.0109,281.418,228.451
"117","6am",577.6165,2705.2296,779.9955,358.871
"118","6am",277.6349,2024.2412,867.0009,595.3365
"119","6am",551.8082,1695.9676,533.7957,235.5301
"120","6am",526.066,3219.2208,1345.8476,468.8405
"121","6am",516.2903,1130.4298,645.541,252.1641
"122","6am",1283.5686,3839.2957,1885.9488,750.9331
"123","6am",683.2424,1746.0444,699.9037,295.844
"124","6am",443.47,1747.4372,1086.4841,669.5874
"125","6am",402.3035,1853.0446,772.1584,526.1562
"126","6am",452.8332,1385.517,348.2496,496.8902
"127","6am",360.4587,741.0141,663.7373,763.4733
"128","6am",324.697,2552.6096,984.7023,611.3031
"129","6am",226.6904,1708.9194,1458.8332,1452.0391
"130","6am",355.5353,1572.0253,1419.894,1756.3802
"131","6am",440.527,1190.9013,930.3336,871.6596
"132","6am",361.6693,2422.0933,2148.1459,819.6288
"133","6am",1094.3252,1819.9903,780.0634,129.6008
"134","6am",896.2005,4290.9377,1774.7171,781.0898
"201","6am",1841.5492,939.7793,1623.9138,2011.4527
"202","6am",1240.2419,1506.4653,1429.1762,1123.2927
"203","6am",694.7962,1169.7779,766.1298,959.4685
"204","6am",1565.0152,2292.6385,1416.4487,1110.6427
"205","6am",1104.9947,1258.4539,1074.2703,899.1725
"206","6am",1069.8134,3911.7092,2174.8762,1617.8953
"207","6am",1607.6588,2478.8131,3135.9284,3080.7822
"208","6am",907.9834,934.9121,2003.9654,1523.8338
"209","6am",1945.9505,1664.8442,2230.3819,3701.0451
"210","6am",2501.5341,2598.7829,1232.8571,1121.6131
"211","6am",3485.8996,4523.1433,2304.3791,3172.5874
"212","6am",847.2842,858.4377,771.2521,858.3828
"213","6am",1691.7849,1792.3919,548.5786,1205.4337
"214","6am",2288.528,2660.2921,1665.0183,981.1949
"215","6am",1183.3682,1565.6552,1114.7263,735.9114
"216","6am",1341.3454,1670.9178,993.088,643.2994
"217","6am",2918.2272,2736.1812,2175.4962,1423.4874
"218","6am",2013.7651,2768.0977,1292.6529,1065.9414
"219","6am",2226.1422,2228.3713,1157.4239,900.8015
"220","6am",2092.5004,2125.9041,1088.4852,850.9373
"221","6am",1905.4324,1215.7252,815.4778,501.1475
"222","6am",2307.6567,2200.9789,1916.791,1856.6451
"223","6am",1290.8166,1303.6848,995.0116,969.0047
"224","6am",4455.9987,2611.1304,2318.6331,1727.6631
"225","6am",5189.6892,3758.7098,1696.7413,1940.1253
"226","6am",3227.489,3188.428,1068.6935,730.9813
"227","6am",1473.6658,1515.7109,766.9839,515.7936
"228","6am",3298.0476,3991.8662,3001.7683,1547.0725
"229","6am",2301.5122,1732.4047,937.0464,430.3615
"230","6am",1925.7488,1784.2351,1362.1665,707.2227
"231","6am",2615.9694,3396.4616,1218.192,1645.1963
"232","6am",1752.8426,1736.8884,2423.9972,2124.789
"233","6am",1566.7909,2406.4864,1776.6436,1315.3243
"101","7am",55.2969,1800.5544,1166.3823,1077.0344
"102","7am",319.662,1314.8343,1562.9747,1688.5027
"103","7am",485.1016,1609.1556,967.7534,900.3596
"104","7am",360.8072,1520.7854,1247.2431,988.0853
"105","7am",381.027,1360.1269,1678.6284,1913.9982
"106","7am",147.1494,1178.9224,1234.2123,1135.5611
"107","7am",399.8267,3286.5979,1407.0809,1683.17
"108","7am",439.0817,1317.6465,1786.0976,1420.5332
"109","7am",873.4542,1629.9584,929.1292,548.1294
"110","7am",195.6811,1273.7395,1161.195,840.4304
"111","7am",447.0397,3075.4151,3107.3652,2123.7295
"112","7am",211.9352,1212.436,1130.5883,1427.2173
"113","7am",258.6896,1232.6379,2029.0986,1505.8479
"114","7am",319.2279,1099.6721,330.3029,230.8226
"115","7am",276.3501,1464.9275,1069.1124,1284.1752
"116","7am",501.9204,2134.2037,191.3494,316.312
"117","7am",546.3953,2606.6304,768.0812,398.3929
"118","7am",342.6476,2225.8424,1336.1176,818.4334
"119","7am",514.4619,1468.5642,548.3459,195.8046
"120","7am",526.066,2968.0617,1302.3248,529.1065
"121","7am",496.5521,920.1595,546.7614,204.6603
"122","7am",1310.8991,4206.4678,2058.548,1018.1933
"123","7am",704.9587,1709.8395,918.6689,316.2917
"124","7am",443.47,1509.2689,972.3421,616.2379
"125","7am",462.654,1477.1866,958.0683,717.5563
"126","7am",452.8332,1283.5414,287.6947,419.9056
"127","7am",347.0565,725.3205,600.4544,716.1031
"128","7am",324.697,2998.1946,978.1385,548.1865
"129","7am",267.2411,1703.5484,1349.7607,1178.8349
"130","7am",355.5353,1419.3946,997.4577,1337.5984
"131","7am",331.7265,1101.8446,784.0323,624.4653
"132","7am",361.6693,2345.1574,2224.9515,989.6767
"133","7am",1136.4615,2042.0988,759.2774,345.2745
"134","7am",861.2841,3881.0004,1522.6403,448.576
"201","7am",1781.1987,937.9634,1137.7261,1612.827
"202","7am",1240.2419,1687.0947,1202.4454,1050.1225
"203","7am",651.3636,888.1294,688.5123,596.5737
"204","7am",1542.3727,1981.903,1338.6833,895.5608
"205","7am",1031.2991,1063.416,760.476,601.6697
"206","7am",1247.6496,3573.8504,2179.284,1340.1229
"207","7am",1646.6059,2366.9821,2832.0821,1982.0183
"208","7am",907.9834,829.1373,1326.4774,1161.5402
"209","7am",1945.9505,1657.9563,1730.1527,3285.2634
"210","7am",2571.3176,2667.7557,1232.8571,759.1234
"211","7am",3727.684,4881.3291,2304.3791,2972.8075
"212","7am",819.851,766.5159,743.8189,926.5947
"213","7am",1691.7849,1715.2852,516.0177,1072.8907
"214","7am",2337.9943,2430.3849,1582.8349,802.791
"215","7am",1111.3062,1489.1373,986.8575,548.0196
"216","7am",1301.7683,1494.8313,692.4835,682.8765
"217","7am",2450.094,2644.2556,1786.8084,926.9561
"218","7am",2156.7188,2972.0253,1506.2333,1542.3174
"219","7am",2321.055,2289.3879,1236.5103,735.8118
"220","7am",2092.5004,1798.2384,1088.4852,866.6951
"221","7am",1905.4324,1220.0308,708.1178,701.7777
"222","7am",2235.8786,2145.3341,1457.3472,1008.0324
"223","7am",1362.5947,1303.6848,967.0933,1282.4398
"224","7am",4303.8497,2511.9076,1901.1237,1217.1476
"225","7am",5056.7532,3199.967,1416.9706,1486.7848
"226","7am",3227.489,3584.1072,1072.611,884.9058
"227","7am",1473.6658,1285.2497,605.354,414.6283
"228","7am",3192.6956,4048.2095,2181.0445,915.8502
"229","7am",2301.5122,1755.4265,777.7573,157.7866
"230","7am",1914.6558,1588.1151,1359.7809,593.1782
"231","7am",2624.7619,3488.2174,1772.675,1877.8182
"232","7am",1769.3722,1806.1813,1397.8405,1829.4958
"233","7am",1485.441,2075.0056,1609.84,1146.091
"101","8am",152.9426,1876.3149,2016.2289,1845.4254
"102","8am",296.3195,2249.1246,2543.7083,1709.5585
"103","8am",464.3858,1638.0673,990.5109,701.3953
"104","8am",543.5347,1626.9877,904.0905,1233.8325
"105","8am",428.19,1538.9206,2139.3418,1488.231
"106","8am",121.0516,1212.9588,1391.3926,1023.8212
"107","8am",436.9104,3519.4359,1305.7774,1393.542
"108","8am",583.7682,1182.6937,1413.0364,870.2003
"109","8am",873.4542,1393.7851,804.6593,644.5614
"110","8am",195.6811,1172.7819,973.1885,967.7099
"111","8am",696.068,3559.9793,4894.241,4884.2068
"112","8am",180.6099,1423.9632,1223.2648,2206.8056
"113","8am",258.6896,1223.3108,1961.5991,1120.5342
"114","8am",276.8244,1096.0673,445.7599,188.3392
"115","8am",332.2822,1495.2472,895.5835,1227.4775
"116","8am",501.9204,2244.9883,263.9295,349.6666
"117","8am",546.3953,2397.3528,684.1793,578.0413
"118","8am",297.55,2413.302,2109.6098,1442.8328
"119","8am",490.1391,1465.4651,581.2473,465.8575
"120","8am",575.5587,2820.1508,1205.3729,825.7179
"121","8am",462.7889,1044.4854,380.153,249.1524
"122","8am",1229.393,4159.6323,2537.6985,1534.9582
"123","8am",739.9367,1633.6534,786.0748,331.0894
"124","8am",443.47,1219.2783,834.4307,478.2605
"125","8am",435.7659,1459.7686,1142.0834,910.6438
"126","8am",452.8332,1126.1525,262.523,299.6448
"127","8am",330.6335,648.399,371.2393,402.6994
"128","8am",262.4805,2947.8058,1131.7212,629.1471
"129","8am",267.2411,1455.7934,1158.0656,1556.5684
"130","8am",245.1617,1053.7176,1047.5659,668.8284
"131","8am",287.2543,1022.6886,480.2802,351.2519
"132","8am",339.1609,2389.7756,1732.061,681.271
"133","8am",1146.4725,2474.206,1360.4563,800.3067
"134","8am",844.9661,3058.1346,1169.4602,868.235
"201","8am",1638.2259,998.0686,1102.5645,1151.3123
"202","8am",1271.3927,1632.2809,850.0604,883.103
"203","8am",647.3788,934.5111,627.8259,511.6856
"204","8am",1485.5262,2073.6295,1350.6118,539.3719
"205","8am",1031.2991,864.3091,681.1824,138.0884
"206","8am",1147.2941,3387.7101,1855.502,1390.5958
"207","8am",1677.6271,2297.259,2500.6097,1508.4518
"208","8am",907.9834,1115.9412,1288.7206,688.5968
"209","8am",2011.4821,1656.956,1270.559,2692.6735
"210","8am",2548.2887,2658.5649,1351.7397,794.4668
"211","8am",3882.1869,5080.5937,2591.4772,3285.3815
"212","8am",792.4178,680.4933,632.4283,610.8286
"213","8am",1719.2181,1845.8984,787.6986,1026.3647
"214","8am",2094.2558,2586.3971,1371.2043,796.9691
"215","8am",1133.9019,1267.0704,956.281,299.0724
"216","8am",1272.7576,1206.1719,549.0188,708.8733
"217","8am",2460.8098,1898.0278,1182.2164,1301.5354
"218","8am",2119.8738,3725.7419,2156.4255,1479.0075
"219","8am",2282.576,2189.7314,1182.2872,801.5883
"220","8am",2036.2421,2113.583,1131.7344,1020.5364
"221","8am",1905.4324,1211.2861,831.1812,720.3086
"222","8am",2307.6567,1744.2929,1323.7687,920.1822
"223","8am",1315.945,1784.696,1064.5588,1288.033
"224","8am",4373.7487,2178.0568,1592.404,1112.1263
"225","8am",4879.5052,2800.8251,1155.2594,929.0726
"226","8am",3227.489,3721.3054,1469.3879,1499.2452
