"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0"
"5am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"0";"203.52"
"6am";"178.08";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"470.64"
"7am";"483.36";"381.60";"  0.00";"432.48";"394.32";"305.28";"190.80";"432.48";"  0.00";"  0.00";"  0.00";"203.52";"203.52";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"152.64";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"877.68"
"8am";" 915.84";"1106.64";"   0.00";" 763.20";" 686.88";" 381.60";" 356.16";" 661.44";"   0.00";" 152.64";" 178.08";" 394.32";" 318.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 165.36";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1246.56"
"9am";"1182.96";"1182.96";"   0.00";"1106.64";" 775.92";" 381.60";" 496.08";" 674.16";"   0.00";"   0.00";" 241.68";" 661.44";" 457.92";" 178.08";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 165.36";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1373.76"
"10am";"1246.56";"1284.72";" 228.96";"1297.44";" 826.80";" 407.04";" 559.68";" 725.04";"   0.00";" 228.96";" 330.72";" 814.08";" 496.08";" 190.80";" 165.36";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 152.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1666.32"
"11am";"1182.96";"1284.72";" 190.80";"1233.84";" 750.48";" 394.32";" 546.96";" 750.48";"   0.00";" 216.24";" 254.40";" 661.44";" 508.80";" 165.36";"   0.00";"   0.00";" 178.08";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 152.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1653.60"
