"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137";"138";"139";"140";"141";"142";"143";"144";"145";"146";"147";"148";"149";"150";"151";"152";"153";"154";"155";"156";"157"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.0508973";"0.0000000";"0.0000000";"0.0000000";"0.7538611";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.1506445";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"7am";"13.6255577";" 3.8149133";" 3.1073168";" 5.8900166";"27.0458343";" 5.3861626";" 0.0000000";" 0.6584656";"21.0563227";" 4.6081837";" 0.0000000";" 0.0000000";" 0.0000000";" 5.4904013";" 2.9478813";" 1.8189230";" 5.1655977";" 4.5897372";" 2.5416603";" 0.0000000";" 0.0000000";" 1.9901927";" 2.6693130";" 0.5148836";"21.4435742";" 0.8488567";" 4.7313315";" 0.0000000";" 0.8720995";"15.6781180";" 1.6047714";" 0.5461373";" 5.2305308";" 0.0000000";" 3.7499228";" 0.0000000";" 0.0000000";" 1.1306921";" 1.7687558";" 0.6080478";" 1.6306075";" 0.0000000";" 2.3150545";" 8.2525471";"15.3433847";"12.8305594";"11.7197157";" 8.1146713";" 3.9711651";" 3.6437814";" 5.3670964";" 1.4183934";" 5.9221392";" 0.4808965";" 0.0000000";" 1.2053865";" 1.3819286"
"8am";"12.3368237";" 6.0788256";" 4.4644065";"10.5572914";"35.5619426";"11.5603547";" 3.2449000";" 2.5085442";"35.0437376";" 7.8986687";" 0.0000000";" 0.0000000";" 0.0000000";" 8.9237921";" 4.1284945";" 5.1673116";" 5.2617981";" 6.2856200";" 7.6328777";" 5.0312773";" 0.0000000";" 3.3035410";" 4.0236819";" 1.6592940";"37.0426538";" 0.8990450";" 6.0140671";" 0.0000000";" 0.9785257";"26.8548306";" 1.4846911";" 5.1356284";" 5.8592131";" 0.0000000";" 8.9737009";" 0.0000000";" 0.0000000";" 2.8317994";" 2.0334918";" 1.0309647";" 2.5468401";" 0.7210558";" 2.3340634";" 9.8679069";"26.6810870";"14.7659321";"21.7444034";" 9.1489522";" 3.9539050";"14.3698874";"12.9461349";" 1.6016348";" 6.3693515";" 1.0063121";" 0.0000000";" 3.3167103";" 2.2964630"
"9am";"12.3208537";" 7.3948304";" 5.8774989";"10.2975365";"41.4053178";"14.4075645";" 3.3517715";" 2.4776847";"37.6472244";" 7.9075942";" 0.0000000";" 0.8561533";" 2.2427876";" 9.0195055";" 4.7067348";" 6.5470318";" 5.0710739";" 6.5178859";" 7.9121985";" 5.1260899";" 0.0000000";" 3.2376429";" 3.7277685";" 1.6078391";"39.6665667";" 0.9563689";" 8.9299765";" 0.0000000";" 0.9726632";"28.4044240";" 1.4879032";" 6.5807065";" 5.7920803";" 0.0000000";" 9.1918414";" 0.8582451";" 0.0000000";" 3.0381350";" 1.9027315";" 1.3887161";" 2.7531457";" 0.7485595";" 3.5831253";" 9.8454430";"27.4144175";"18.2143788";"21.9630617";"11.3863227";" 4.3311450";"18.9552957";"12.6371378";" 1.8657206";" 6.6686089";" 1.0013183";" 0.0000000";" 4.3942505";" 2.1036583"
"10am";"10.9015695";" 6.4500137";" 5.7965379";"11.6503729";"43.3648901";"15.5284260";" 4.2278071";" 2.5540980";"40.4400766";" 8.0416409";" 0.0000000";" 0.8989795";" 2.3109385";" 8.3797855";" 4.7461454";" 9.1816655";" 5.0177321";" 7.6210690";" 8.8098380";" 5.4491517";" 0.0000000";" 3.4764773";" 4.0701889";" 2.1874767";"41.2220110";" 0.9777705";" 7.4459585";" 0.0000000";" 0.9864257";"28.7606018";" 1.5589374";" 3.3712473";" 5.2648595";" 0.0000000";" 9.7765231";" 0.8167201";" 0.0000000";" 3.0807036";" 2.0681191";" 1.3466102";" 2.7935696";" 0.7803750";" 3.6151470";" 8.3371475";"27.0864590";"17.2365589";"21.7265836";"12.6852969";" 4.3369465";"20.0379237";"12.3576692";" 1.8066178";" 6.8170809";" 0.9523160";" 0.0000000";" 4.5483840";" 2.1238695"
