"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 49.11085";" 44.84921";" 40.79787";" 40.43291";" 47.12236";" 40.71004";" 40.78921";" 47.14084";" 41.58184";" 42.04239";" 47.42227";" 44.79316";" 37.79339";" 42.22313";" 44.30957";" 43.54923";" 44.32828";" 36.62897";" 45.49624";" 44.48849";" 45.25550";" 39.38959";" 46.53424";" 44.09004";" 40.52024";" 46.04644";" 47.08038";" 44.67285";" 45.06663";" 46.01851";" 52.86444";" 44.88752";" 41.80816";" 41.22097";" 49.61410";" 41.31610";" 48.70577";" 43.56239";" 42.27174";" 49.37877";" 46.07410";" 45.68447";" 48.10469";" 48.48621";" 48.15689";" 48.63631";" 44.86504";" 45.25241";" 39.68004";" 43.84450";" 43.21489";" 48.39840";" 48.46013";" 46.37996";" 41.45120";" 49.04518";" 43.90299";" 46.79887";" 49.33308";" 43.08929";" 48.88546";" 50.00966";" 52.82136";" 46.89253";" 47.48651";" 48.07440";" 48.41446";" 40.68445";" 50.00000";NA;" 50.00000";NA;NA;" 48.91005";" 48.18251";" 49.75792";" 52.86954";" 48.70395";" 44.66394";" 40.63513";"100.00000";" 51.52580";" 50.77460";" 41.76816";" 49.26906";" 51.05523";" 44.32164";" 44.40903";" 47.41144";" 45.11348";" 48.66541";" 49.09080";" 44.33557";" 42.12490";" 39.03996";" 43.76617";" 46.49580";" 31.06210";" 45.35690";" 46.23534";NA;NA;"100.00000";" 42.22646"
"5am";" 47.97129";" 47.00320";" 41.31489";" 41.18956";" 46.50393";" 39.68465";" 41.34755";" 46.83123";" 40.75571";" 41.61341";" 47.19463";" 44.37544";" 37.91001";" 46.40072";" 44.58137";" 44.10445";" 44.29575";" 36.93155";" 45.30887";" 44.47846";" 45.55090";" 38.96178";" 44.94326";" 41.99524";" 39.42291";" 45.74460";" 48.03806";" 44.30561";" 45.06663";" 46.74720";" 50.75405";" 44.88752";" 41.44241";" 40.71911";" 50.85686";" 41.80037";" 49.58163";" 42.06362";" 42.27174";" 49.94834";" 46.15161";" 45.32803";" 47.04498";" 48.05062";" 48.15689";" 48.48108";" 45.32856";" 44.86345";" 39.46443";" 43.02758";" 43.56770";" 49.93712";" 45.20329";" 46.68088";" 42.53563";" 49.04518";" 43.89021";" 46.94972";" 48.87589";" 42.48368";" 48.75883";" 52.88553";" 51.66631";" 47.44241";" 47.68943";" 48.82619";" 48.23559";" 40.99280";" 50.00000";NA;" 80.90808";NA;NA;" 48.13088";" 48.03150";" 49.44297";" 52.29655";" 48.56477";" 44.38890";" 40.63513";"100.00000";" 50.43887";" 50.91014";" 41.35179";" 49.22735";" 50.76580";" 45.84595";" 45.41874";" 45.83252";" 46.09452";" 47.33597";" 48.24080";" 43.50105";" 41.73347";" 38.58142";" 43.22604";" 47.91059";" 31.91028";" 46.43828";" 45.51160";NA;NA;"100.00000";" 42.55516"
"6am";" 45.54880";" 47.16564";" 39.93804";" 41.94788";" 47.19737";" 42.13935";" 40.38745";" 45.71394";" 37.68668";" 41.24127";" 45.72221";" 43.84957";" 36.76976";" 44.88680";" 43.03781";" 44.76371";" 42.53596";" 36.91650";" 45.30887";" 43.52238";" 44.51803";" 35.84089";" 43.47481";" 41.96577";" 38.20684";" 45.20023";" 45.84449";" 44.15744";" 45.77378";" 47.87731";" 49.12615";" 43.04804";" 40.06998";" 37.06104";" 54.30517";" 43.00825";" 50.69396";" 40.33433";" 42.83510";" 50.79536";" 45.16956";" 43.06571";" 44.40051";" 49.09901";" 47.96500";" 50.04330";" 43.66345";" 44.87325";" 38.07811";" 40.86201";" 42.40978";" 50.97443";" 43.20407";" 47.90796";" 43.01102";" 48.17427";" 43.69341";" 46.03300";" 46.75568";" 43.32930";" 49.87190";" 54.91259";" 51.46114";" 47.76346";" 48.13593";" 48.37861";" 48.23559";" 42.10966";" 50.00000";NA;" 80.90808";"100.00000";NA;" 47.50172";" 47.36771";" 48.60769";" 51.92547";" 47.12618";" 44.59606";" 50.00000";"100.00000";" 47.37350";" 50.38526";" 39.10907";" 48.73751";" 49.44242";" 43.23459";" 46.92791";" 45.53049";" 46.18203";" 48.31995";" 46.26870";" 43.06117";" 40.28525";" 38.09779";" 42.36218";" 47.69270";" 32.82813";" 46.22394";" 44.40621";NA;"100.00000";"100.00000";" 43.19043"
"7am";" 39.63519";" 48.86613";" 40.43091";" 40.51321";" 47.26956";" 41.61474";" 39.14303";" 45.82512";" 36.59193";" 38.02799";" 45.30014";" 41.66561";" 36.07367";" 48.96984";" 44.15498";" 40.79557";" 40.75864";" 34.34930";" 37.68967";" 43.05625";" 48.16258";" 29.10307";" 44.25616";" 42.73922";" 37.32298";" 45.96939";" 45.23411";" 43.84211";" 44.96370";" 47.42201";" 48.98301";" 41.61620";" 37.77005";" 35.49701";" 57.24616";" 47.78597";" 43.85479";" 41.20523";" 47.59561";" 53.29611";" 43.55203";" 46.81371";" 47.24024";" 46.32889";" 45.56574";" 47.73671";" 43.65831";" 42.38543";" 36.20779";" 36.95186";" 43.22212";" 49.89385";" 45.12812";" 44.36310";" 49.55961";" 44.90591";" 43.49216";" 47.57312";" 44.26282";" 44.23171";" 54.34044";" 57.23112";" 46.43751";" 49.58361";" 43.73238";" 51.05196";" 59.67280";" 46.58764";" 50.00000";"100.00000";" 80.90808";" 55.86880";" 30.49895";" 44.97099";" 43.83082";" 51.41366";" 51.20192";" 46.42290";" 44.91217";" 65.66997";"100.00000";" 46.04335";" 47.50997";" 39.81970";" 49.51774";" 46.66895";" 44.81920";" 48.85083";" 42.62153";" 44.29128";" 46.49829";" 44.69620";" 39.61960";" 39.55105";" 37.71771";" 45.44582";" 45.25999";" 38.27477";" 43.07487";" 45.80126";" 63.98992";"100.00000";" 75.47844";" 44.36987"
"8am";" 37.38565";" 42.50617";" 39.79697";" 40.38284";" 47.70974";" 45.16526";" 38.69134";" 47.17179";" 32.27867";" 35.85283";" 44.35611";" 38.01102";" 42.61050";" 51.46469";" 40.23930";" 39.97369";" 41.15084";" 32.13294";" 38.07416";" 41.80148";" 52.82923";" 28.22608";" 43.16462";" 39.38199";" 38.52411";" 37.17471";" 41.50371";" 43.13373";" 43.60281";" 48.40282";" 48.37945";" 41.70958";" 40.35598";" 34.32374";" 52.59442";" 48.74446";" 40.62371";" 41.66620";" 47.52717";" 55.35909";" 43.08329";" 46.71669";" 46.68221";" 45.98665";" 47.25471";" 43.59684";" 40.93214";" 47.45583";" 34.73459";" 42.58273";" 42.70804";" 52.86951";" 44.41619";" 46.43902";" 51.14504";" 44.35589";" 42.41943";" 49.94312";" 43.48387";" 45.27567";" 48.71175";" 57.58997";" 49.23505";" 49.23191";" 41.54873";" 49.99054";" 70.78275";" 46.85541";" 72.31565";"100.00000";" 80.90808";" 55.86880";" 30.49895";" 41.35556";" 45.40999";" 54.45366";" 52.30125";" 46.44305";" 49.20086";" 60.26759";" 73.91111";" 48.93042";" 43.39111";" 44.24666";" 47.58146";" 42.83421";" 41.59956";" 47.40334";" 37.28266";" 47.54232";" 49.58479";" 49.04818";" 33.46296";" 44.20228";" 38.45567";" 41.76089";" 43.00595";" 35.63002";" 43.22730";" 42.51482";" 43.94186";" 61.43998";" 75.47844";" 43.27245"
"9am";"40.60765";"40.92210";"40.15951";"42.10965";"44.29784";"46.42299";"41.24412";"47.98446";"29.72363";"36.52591";"41.72478";"38.99093";"42.61146";"46.69001";"41.71535";"41.12586";"39.72277";"32.04535";"40.14999";"41.81946";"51.85714";"27.97290";"42.35277";"38.93045";"40.03689";"33.10864";"41.68971";"42.20980";"43.32742";"45.04382";"46.98299";"42.36512";"44.47593";"34.59575";"53.62355";"49.34975";"39.57522";"45.38766";"49.32209";"51.57020";"45.42931";"48.49194";"46.33877";"49.85239";"48.63640";"40.05051";"39.60723";"45.23445";"33.89757";"43.91471";"47.20195";"53.05812";"46.35702";"45.75889";"49.57400";"45.20410";"43.80426";"51.99584";"42.55181";"46.40474";"47.94975";"55.09578";"39.94737";"39.60515";"38.37605";"50.43178";"74.99472";"51.36690";"72.31565";"87.48928";"72.59556";"53.61012";"69.06866";"43.33242";"45.25703";"57.31926";"55.03654";"48.21653";"48.37304";"67.15992";"83.85348";"50.75526";"42.96514";"50.10862";"47.15398";"43.59887";"42.40832";"44.00447";"40.33981";"47.49866";"47.52791";"50.03217";"35.40929";"40.51379";"38.76882";"45.19531";"39.81743";"37.70913";"43.32705";"42.21198";"72.90439";"65.57102";"77.82626";"41.83943"
"10am";" 43.01098";" 41.14761";" 39.69814";" 40.96323";" 46.74551";" 44.49272";" 43.37628";" 44.58958";" 31.74328";" 34.02677";" 40.09425";" 38.01553";" 41.14912";" 49.72778";" 42.12674";" 40.51014";" 41.92079";" 35.87078";" 36.44732";" 41.73206";" 51.36549";" 27.98308";" 42.08434";" 38.33038";" 39.74480";" 31.17335";" 39.57853";" 42.48555";" 42.79063";" 46.08439";" 47.57041";" 39.38220";" 39.35823";" 33.98043";" 51.63419";" 52.06665";" 39.13188";" 43.25607";" 50.48569";" 53.48655";" 43.15073";" 52.47772";" 47.73424";" 48.11346";" 49.30745";" 42.93631";" 40.02182";" 45.66791";" 35.38709";" 45.71770";" 43.57527";" 53.28775";" 47.08158";" 46.93438";" 50.39559";" 44.90410";" 44.59396";" 53.50622";" 46.06984";" 47.46408";" 47.88336";" 56.76764";" 42.41337";" 36.84843";" 40.40582";" 51.84937";" 68.20150";" 52.21342";" 59.90018";" 90.68613";" 47.79797";" 53.61012";" 69.06866";" 42.43530";" 45.44245";" 56.78447";" 53.08121";" 45.90634";" 50.92030";" 67.15992";" 87.92982";" 50.33273";" 41.99981";" 51.91881";" 46.49997";" 41.95594";" 44.36726";" 43.73521";" 37.25121";" 42.06695";" 51.59685";" 52.06847";" 35.94502";" 39.46689";" 35.94756";" 46.03115";" 42.54546";" 39.29070";" 39.20095";" 41.44642";" 72.90439";" 60.89617";"100.00000";" 39.43639"
"11am";" 42.86726";" 38.70461";" 41.50363";" 40.25565";" 48.18296";" 43.14578";" 45.57245";" 42.69045";" 31.43897";" 33.74587";" 42.63998";" 40.11166";" 43.30999";" 46.54097";" 39.15255";" 40.85520";" 43.61630";" 34.19341";" 38.53245";" 36.33967";" 50.51905";" 29.59199";" 42.12893";" 38.36949";" 36.49234";" 38.23179";" 39.82837";" 44.06445";" 45.28446";" 45.47299";" 48.60678";" 39.43042";" 43.42109";" 39.02152";" 49.77728";" 48.21382";" 37.76833";" 40.94727";" 52.64693";" 55.24579";" 45.07168";" 50.29259";" 48.71858";" 48.94735";" 51.16950";" 40.77405";" 48.00142";" 43.64509";" 34.37533";" 45.08514";" 45.41809";" 54.05282";" 47.61276";" 46.82786";" 50.67051";" 45.88709";" 47.06586";" 50.11787";" 44.83734";" 46.63335";" 51.62807";" 57.09862";" 44.22343";" 44.80798";" 40.38951";" 50.58807";" 66.88474";" 53.16417";" 84.33122";" 89.46620";" 47.79797";" 53.61012";"100.00000";" 39.46040";" 44.94394";" 56.66938";" 52.15647";" 45.92233";" 49.05239";" 67.15992";" 87.92982";" 50.59812";" 42.59914";" 48.41097";" 48.12292";" 42.60780";" 43.23222";" 46.26934";" 41.22450";" 42.57932";" 49.50509";" 51.59116";" 38.66659";" 40.16673";" 37.24454";" 40.81426";" 43.18792";" 39.38381";" 43.27521";" 42.58133";" 72.81892";" 59.88644";"100.00000";" 43.75836"
