"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669";"209.669"
"max";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834";"5161.834"
"4am";" 359.124";" 615.980";"1302.638";" 950.840";" 518.816";" 573.830";" 480.235";"1819.245";" 853.569";" 763.027";"1259.333";" 362.198";" 894.391";" 590.169";"1126.161";"1409.566";" 604.230";" 958.641";"1220.373"
"5am";" 359.124";" 615.980";"1171.378";" 950.840";" 518.816";" 705.090";" 480.235";"1819.245";" 853.569";" 763.027";"1259.333";" 362.198";" 922.049";" 590.169";"1126.161";"1409.566";" 580.066";" 958.641";"1192.715"
"6am";" 324.614";" 615.980";"1171.378";" 931.876";" 518.816";" 775.395";" 480.235";"1858.738";" 853.569";" 763.027";"1259.333";" 362.198";" 922.049";" 550.676";"1126.161";"1295.987";" 540.808";" 993.151";"1162.774"
"7am";" 344.803";" 592.961";"1171.378";" 925.488";" 377.161";"1027.820";" 525.382";"1697.636";" 890.930";" 763.027";"1259.333";" 353.347";" 944.102";" 629.902";"1117.309";"1258.626";" 500.101";" 898.188";"1120.831"
"8am";" 410.029";" 557.560";"1136.294";" 827.839";" 408.701";"1191.317";" 543.210";"1778.617";" 907.194";" 748.887";"1222.905";" 316.957";" 966.602";" 495.563";"1135.121";"1294.498";" 521.782";" 809.789";"1067.400"
"9am";" 432.589";" 646.189";"1066.507";" 888.286";" 377.161";"1075.134";" 489.735";"1718.277";" 877.632";" 778.749";"1222.905";" 370.372";" 841.700";" 569.619";"1156.802";"1330.375";" 483.600";" 809.789";"1042.625"
"10am";" 361.268";" 529.830";"1070.217";"1055.189";" 321.900";"1053.275";" 415.285";"1575.991";" 900.008";" 668.029";"1188.692";" 399.019";" 875.512";" 494.961";" 993.311";"1376.056";" 472.822";" 904.175";"1190.265"
"11am";" 376.293";" 522.037";"1227.485";" 890.766";" 455.157";"1164.650";" 472.005";"1702.477";" 854.068";" 744.508";"1184.129";" 312.128";" 925.815";" 553.484";"1116.513";"1184.445";" 472.822";" 796.005";"1065.800"
"12am";" 363.166";" 521.399";"1273.957";" 818.092";" 460.278";" 914.258";" 556.737";"1786.626";" 853.569";" 750.597";"1206.629";" 249.453";" 877.926";" 592.977";"1095.628";"1264.036";" 531.387";" 921.128";"1146.487"
"1pm";" 434.071";" 578.566";"1217.632";" 869.689";" 449.648";"1091.514";" 549.518";"1677.448";" 854.144";" 678.934";"1084.717";" 279.172";" 812.263";" 580.782";"1032.703";"1291.494";" 531.387";" 956.407";"1137.623"
"2pm";" 474.183";" 535.102";"1178.978";" 780.266";" 466.031";"1247.341";" 511.055";"1299.006";" 756.848";" 628.177";"1082.216";" 329.387";" 823.381";" 358.848";"1101.202";"1596.837";" 497.405";" 861.444";"1269.115"
"3pm";" 574.399";" 394.510";"1169.608";" 977.132";" 486.096";"1312.836";" 559.596";"1436.540";" 736.458";" 632.000";"1080.821";" 359.916";" 732.811";" 535.813";" 997.101";"1478.573";" 518.420";" 836.649";"1047.744"
"4pm";" 503.597";" 529.632";"1193.727";" 936.187";" 576.498";"1316.466";" 536.754";"1481.958";" 793.471";" 657.533";"1141.795";" 297.315";" 818.942";" 475.261";" 969.670";"1499.538";" 509.987";" 787.482";"1026.215"
"5pm";" 452.796";" 581.160";"1277.382";" 950.145";" 455.817";" 972.545";" 645.368";"1207.032";" 809.556";" 693.823";"1072.156";" 367.930";" 877.486";" 595.660";" 977.969";"1526.650";" 537.316";" 899.427";"1241.814"
"6pm";" 289.792";" 587.610";"1358.923";"1085.146";" 463.964";" 714.583";" 481.664";"1556.186";" 812.436";" 782.247";" 969.989";" 472.061";" 895.088";" 595.660";"1126.161";"1463.227";" 543.572";" 835.590";"1174.145"
"7pm";" 352.974";" 594.829";"1403.367";"1059.892";" 522.802";" 638.996";" 481.664";"1720.542";" 854.895";" 810.235";"1103.474";" 344.492";" 923.923";" 568.362";"1126.161";"1428.332";" 543.572";" 882.445";"1143.339"
"8pm";" 347.145";" 608.498";"1366.972";"1089.818";" 518.816";" 620.314";" 420.383";"1660.662";" 965.669";" 842.109";"1103.474";" 330.843";" 938.265";" 568.362";"1126.161";"1451.796";" 564.972";" 882.445";"1195.333"
"9pm";" 347.145";" 622.167";"1366.972";"1038.221";" 588.284";" 592.656";" 420.383";"1660.662";" 965.669";" 842.109";"1103.474";" 330.843";" 938.265";" 568.362";"1126.161";"1451.796";" 582.830";" 882.445";"1222.991"
"10pm";" 347.145";" 622.167";"1343.934";"1076.149";" 550.356";" 536.891";" 420.383";"1776.307";" 905.789";" 842.109";"1142.250";" 330.843";" 916.458";" 590.169";"1126.161";"1451.796";" 582.830";" 929.300";"1246.029"
"11pm";" 347.145";" 637.967";"1343.934";"1046.223";" 550.356";" 537.410";" 450.309";"1819.245";" 889.989";" 767.297";"1171.056";" 362.198";" 916.458";" 590.169";"1126.161";"1451.796";" 604.230";" 958.641";"1246.029"
"12pm";" 347.145";" 637.967";"1343.934";"1046.223";" 550.356";" 537.410";" 480.235";"1819.245";" 889.989";" 737.371";"1171.056";" 362.198";" 916.458";" 590.169";"1126.161";"1451.796";" 604.230";" 958.641";"1246.029"
"1am";" 347.145";" 637.967";"1343.934";"1046.223";" 550.356";" 537.410";" 480.235";"1819.245";" 889.989";" 737.371";"1259.333";" 362.198";" 916.458";" 590.169";"1126.161";"1451.796";" 604.230";" 958.641";"1246.029"
"2am";" 347.145";" 637.967";"1343.934";"1046.223";" 550.356";" 573.830";" 480.235";"1819.245";" 853.569";" 737.371";"1259.333";" 362.198";" 916.458";" 590.169";"1126.161";"1451.796";" 604.230";" 958.641";"1246.029"
"3am";" 347.145";" 637.967";"1343.934";"1046.223";" 550.356";" 573.830";" 480.235";"1819.245";" 853.569";" 737.371";"1259.333";" 362.198";" 916.458";" 590.169";"1126.161";"1451.796";" 604.230";" 958.641";"1246.029"
