"district","hour","act1","act2","act3","act4","act5"
"101","4am",5323.381,0,0,0,183.94881
"102","4am",9169.478,111.77797,0,0,38.60597
"103","4am",7376.506,82.60378,0,0,39.71154
"104","4am",6887.145,27.0644,0,0,0
"105","4am",6309.313,98.26233,0,0,0
"106","4am",5505.295,82.53846,0,0,0
"107","4am",3598.289,125.37738,0,0,0
"108","4am",9927.327,252.25871,0,0,0
"109","4am",5739.922,0,0,0,0
"110","4am",6086.855,0,0,0,46.89392
"111","4am",7854.473,63.43593,0,0,0
"112","4am",9221.992,0,0,0,0
"113","4am",6816.838,35.10174,0,0,24.90495
"114","4am",6188.905,236.80413,0,0,0
"115","4am",6326.618,0,0,0,0
"116","4am",7626.35,0,0,0,0
"117","4am",6714.236,100.8932,0,0,0
"118","4am",5615.33,38.87098,0,0,0
"119","4am",6990.608,72.3843,0,0,32.06875
"120","4am",6532.874,0,0,0,0
"121","4am",13911.753,0,0,0,0
"122","4am",6065.954,0,0,0,0
"123","4am",8293.976,0,0,0,0
"124","4am",8178.132,28.14997,0,0,0
"125","4am",5063.56,0,0,0,0
"126","4am",10407.368,0,0,0,0
"127","4am",11155.309,0,0,0,0
"128","4am",8126.397,92.52956,0,0,40.13952
"129","4am",9671.115,71.67911,0,0,0
"130","4am",5841.443,99.45702,0,0,0
"101","5am",5190.815,325.20543,0,0,148.141
"102","5am",9093.538,262.90421,0,0,38.60597
"103","5am",7158.873,274.43112,0,0,39.71154
"104","5am",6781.975,79.28359,0,0,0
"105","5am",6042.991,98.26233,0,0,0
"106","5am",5457.559,208.18044,0,0,0
"107","5am",3485.324,796.89774,0,0,0
"108","5am",9743.791,312.26742,0,0,0
"109","5am",5648.442,48.92377,0,0,0
"110","5am",5824.868,0,0,61.00708,46.89392
"111","5am",8001.215,175.18566,0,0,0
"112","5am",9145.822,103.05306,0,0,0
"113","5am",6738.869,84.56554,0,0,24.90495
"114","5am",6092.576,277.95675,0,0,0
"115","5am",6273.781,0,0,0,0
"116","5am",7495.704,50.01324,0,0,0
"117","5am",6682.167,132.96195,0,0,0
"118","5am",5492.829,38.87098,0,0,0
"119","5am",6990.608,209.9543,0,0,32.06875
"120","5am",6389.285,0,0,0,0
"121","5am",13694.665,145.99711,0,0,0
"122","5am",5954.614,0,0,0,0
"123","5am",7943.216,353.24484,0,0,0
"124","5am",7926.063,28.14997,0,0,0
"125","5am",5009.868,0,0,0,0
"126","5am",10132.186,384.30359,0,0,0
"127","5am",10746.214,52.59595,0,0,0
"128","5am",7921.945,217.55855,0,0,79.85106
"129","5am",9492.921,39.71154,0,0,0
"130","5am",5546.75,99.45702,0,0,0
"101","6am",4943.305,491.75649,0,0,148.141
"102","6am",8584.393,364.26038,27.78025,0,38.60597
"103","6am",6502.932,604.08117,0,0,39.71154
"104","6am",6593.23,242.84549,0,0,46.86191
"105","6am",5842.912,283.95891,0,0,0
"106","6am",5051.141,701.24584,0,0,0
"107","6am",3381.044,990.02487,0,0,0
"108","6am",8614.227,774.3157,0,0,0
"109","6am",5533.546,0,0,0,0
"110","6am",5810.49,115.2333,0,0,77.74802
"111","6am",7672.062,503.78442,0,0,0
"112","6am",8840.734,190.18931,0,0,79.59152
"113","6am",6520.576,124.30244,0,0,24.90495
"114","6am",5870.112,320.88957,0,0,0
"115","6am",5622.302,97.5585,0,0,0
"116","6am",7227.571,50.01324,0,66.41871,0
"117","6am",6314.878,441.53181,0,0,0
"118","6am",5303.297,231.5254,0,0,0
"119","6am",6960.816,277.21643,0,0,32.06875
"120","6am",5988.293,110.38918,80.06445,0,42.9812
"121","6am",12594.606,455.8629,0,0,208.61558
"122","6am",5661.436,0,0,0,0
"123","6am",7792.781,647.34648,0,0,0
"124","6am",7451.514,101.41761,0,0,0
"125","6am",4786.524,0,0,0,0
"126","6am",9668.412,695.56024,0,0,0
"127","6am",10368.542,52.59595,0,0,0
"128","6am",7521.518,408.61918,0,0,40.13952
"129","6am",9141.505,533.60229,0,0,0
"130","6am",5405.105,204.10782,0,0,0
"101","7am",4478.814,1786.1382,0,0,86.41407
"102","7am",7726.293,1853.3001,831.49046,121.30361,121.6462
"103","7am",5277.515,1719.0475,1109.1904,0,255.87491
"104","7am",5099.611,960.5327,1564.16739,29.84321,71.76686
"105","7am",4883.691,791.9706,0,0,87.52713
"106","7am",4446.989,1681.5162,0,0,141.46019
"107","7am",3042.907,2023.2038,0,0,45.21784
"108","7am",6319.487,1939.8127,0,46.89392,180.63195
"109","7am",3697.703,207.657,0,0,30.56854
"110","7am",4841.403,889.2567,0,0,233.89151
"111","7am",5574.02,1029.1501,80.82151,0,60.69659
"112","7am",7265.334,950.8592,144.03807,0,166.13656
"113","7am",5278.338,639.8852,0,0,24.90495
"114","7am",4455.898,1239.3069,0,0,35.80781
"115","7am",4448.472,341.7562,0,36.80431,106.93397
"116","7am",5788.312,255.64,0,0,51.44532
"117","7am",5442.935,661.8173,0,0,76.32271
"118","7am",4039,538.3741,712.32811,0,0
"119","7am",6281.161,884.3356,0,82.0894,34.64336
"120","7am",5247.436,372.6808,80.06445,0,0
"121","7am",10887.306,1868.017,0,0,61.00708
"122","7am",4401.518,324.9721,0,0,45.91079
"123","7am",6394.843,1318.4274,817.81676,57.41064,0
"124","7am",6572.255,261.1752,0,0,107.46748
"125","7am",3782.183,357.4631,0,0,90.39598
"126","7am",7125.557,1722.8173,0,0,237.18204
"127","7am",7694.705,1401.9959,0,179.91429,0
"128","7am",6902.004,890.452,0,64.81903,115.56212
"129","7am",8504.389,1507.7824,89.92237,0,129.95513
"130","7am",4616.372,470.2557,0,0,85.69968
"101","8am",3477.608,2578.9794,0,265.54864,277.64742
"102","8am",5743.068,3548.6957,1287.82675,110.66693,690.5041
"103","8am",4377.217,2259.7659,1449.4707,269.79562,222.10068
"104","8am",4421.016,1776.932,1994.09598,39.85446,351.56449
"105","8am",3976.929,1095.3629,0,267.09354,196.80902
"106","8am",3571.706,2455.6327,0,149.76117,282.10508
"107","8am",2569.073,2907.1063,0,73.54885,0
"108","8am",5527.327,2617.8522,0,154.44528,382.11886
"109","8am",2774.669,494.262,0,39.62764,181.78777
"110","8am",3677.505,1575.1833,0,26.89248,531.32996
"111","8am",4211.232,1335.3615,80.82151,98.31122,223.04153
"112","8am",5913.243,1614.8164,401.33217,88.5338,472.16316
"113","8am",4175.172,994.4634,0,120.8114,24.90495
"114","8am",3880.811,1586.9066,0,30.85518,194.5294
"115","8am",3167.665,773.0812,0,93.13883,172.89061
"116","8am",4484.118,920.6262,0,0,186.67656
"117","8am",4546.163,1544.5746,0,260.54006,361.72448
"118","8am",3157.858,997.0268,825.05581,139.68685,214.31673
"119","8am",4666.874,1529.1882,0,96.61794,59.65059
"120","8am",4371.01,726.6004,80.06445,76.38482,0
"121","8am",8639.933,2674.4004,115.1208,0,70.98237
"122","8am",3206.196,603.9917,0,135.09174,45.91079
"123","8am",5132.911,2327.3861,817.81676,37.63718,177.20471
"124","8am",5451.576,478.7266,0,43.47104,444.34162
"125","8am",2817.206,799.9471,0,104.35569,93.03741
"126","8am",5635.073,2447.5639,0,42.09918,356.32189
"127","8am",6101.643,2140.7128,0,0,202.62131
"128","8am",5773.278,1216.8104,52.32775,0,223.22473
"129","8am",6835.393,2387.9443,89.92237,176.28816,142.97656
"130","8am",4007.363,756.0364,0,0,208.32338
"101","9am",3046.38,2760.9699,0,1120.75968,569.04807
"102","9am",5022.754,3730.0161,1573.75663,429.59033,1511.24324
"103","9am",3677.122,2692.8403,1496.43524,1058.17743,474.68875
"104","9am",3622.864,1937.691,1994.09598,91.05946,502.36816
"105","9am",3432.436,1146.7717,0,393.40421,377.44147
"106","9am",2913.351,2783.7066,0,178.09382,536.51308
"107","9am",2447.39,3015.9085,0,297.15298,30.85617
"108","9am",4935.104,2751.7075,0,1009.73288,766.41926
"109","9am",2261.681,668.2362,0,161.22203,310.10672
"110","9am",3348.571,1683.5471,0,175.34628,588.83964
"111","9am",3747.443,1482.8493,80.82151,376.19455,99.65403
"112","9am",5358.194,1712.654,401.33217,477.83708,850.97228
"113","9am",3861.127,893.9924,0,267.9695,211.88013
"114","9am",3279.495,1634.8498,0,258.97168,248.51795
"115","9am",3103.357,779.9001,0,149.21506,209.92585
"116","9am",3742.875,1199.3054,0,0,277.86227
"117","9am",3869.971,1637.437,0,539.84355,580.58232
"118","9am",2791.585,1137.2579,825.05581,413.52182,269.19739
"119","9am",4327.661,1565.8638,0,114.765,435.67297
"120","9am",3789.099,638.5372,80.06445,164.7205,253.82687
"121","9am",7665.713,2725.95,115.1208,306.2206,358.44823
"122","9am",2963.112,669.2823,0,117.23724,238.9607
"123","9am",5013.673,2528.217,817.81676,636.96401,348.29167
"124","9am",4817.177,627.1627,0,152.24369,555.9519
"125","9am",2516.494,834.4852,0,162.16063,171.67081
"126","9am",5142.062,2425.9996,0,534.15209,235.35585
"127","9am",6224.477,2173.6219,0,192.56308,307.42011
"128","9am",5283.693,1308.9781,52.32775,106.73902,473.89556
"129","9am",5961.335,2469.8993,89.92237,683.29919,711.72919
"130","9am",3394.634,756.0364,0,25.98154,417.86897
"101","10am",3184.446,2848.3686,45.07173,1334.84969,863.3441
"102","10am",4612.705,3833.005,1573.75663,503.33782,1299.7797
"103","10am",3623.571,2656.8103,1496.43524,1332.24406,706.8368
"104","10am",3484.768,1768.7768,1683.76611,152.36792,577.1951
"105","10am",3382.887,1290.3795,0,476.4202,368.3671
"106","10am",2686.013,2670.8499,0,230.1151,406.9035
"107","10am",2243.354,3132.6985,0,339.54097,0
"108","10am",5014.451,2586.1364,0,1119.66018,648.9096
"109","10am",2434.316,702.452,0,0,305.8045
"110","10am",3413.39,1637.9375,0,140.02703,576.0331
"111","10am",3913.651,1486.3569,80.82151,259.14062,234.361
"112","10am",4993.467,1927.7193,401.33217,755.32886,836.4036
"113","10am",3761.02,1001.2144,0,216.11776,174.5439
"114","10am",2977.434,1637.7793,0,82.48975,285.5151
"115","10am",3007.107,779.9001,0,323.28687,118.6952
"116","10am",3912.266,1199.3054,0,37.64951,90.782
"117","10am",3824.745,1759.3756,0,639.03525,532.2953
"118","10am",2890.234,1048.7313,825.05581,414.80902,288.8264
"119","10am",4084.054,1553.5489,0,237.53997,478.7399
"120","10am",3766.437,699.2112,80.06445,188.07163,307.6801
"121","10am",7304.82,2765.4144,115.1208,367.07189,131.7587
"122","10am",3166.62,500.6619,0,0,127.4697
"123","10am",5175.975,2257.2675,817.81676,584.28518,312.4017
"124","10am",4310.367,710.9098,0,534.3537,525.9854
"125","10am",2427.236,833.5629,0,192.69208,231.9702
"126","10am",5021.731,2580.7125,0,447.7509,559.957
"127","10am",5626.442,2173.6219,0,133.6235,685.6884
"128","10am",5085.241,1290.8983,52.32775,181.2971,341.312
"129","10am",6125.127,2448.6039,89.92237,989.97057,309.8113
"130","10am",3067.812,724.2735,0,55.87928,358.6546
"101","11am",3566.427,2748.1963,45.07173,451.29261,399.79172
"102","11am",5105.716,3587.4435,1260.41302,186.66262,1223.24852
"103","11am",4231.225,2622.6338,1133.94959,972.67703,460.78731
"104","11am",3840.662,1685.2311,1538.19242,92.99257,466.01645
"105","11am",3985.438,1145.2553,0,251.7943,287.78545
"106","11am",3152.199,2460.8578,0,100.55771,406.54158
"107","11am",2718.279,2951.6329,0,155.07772,37.73586
"108","11am",5015.75,2022.4466,0,995.09855,858.80213
"109","11am",2488.33,575.2392,0,0,189.983
"110","11am",3387.463,1520.9439,0,53.40332,367.70676
"111","11am",4046.791,1109.6801,80.82151,87.05806,364.23957
"112","11am",5328.512,1770.8568,401.33217,379.41757,720.77157
"113","11am",3951.202,1112.7764,0,33.74467,179.88963
"114","11am",3470.064,1720.2055,0,99.34314,99.37153
"115","11am",3267.868,893.1867,0,33.95094,54.09712
"116","11am",3951.679,1125.1799,0,37.64951,128.41918
"117","11am",4182.108,1130.2658,0,400.41969,394.77743
"118","11am",3130.588,1200.7866,825.05581,189.23749,246.68106
"119","11am",4346.44,1591.3665,0,149.64109,364.83884
"120","11am",3810.439,557.2643,80.06445,42.9812,278.11077
"121","11am",7692.938,2546.4511,115.1208,0,229.90561
"122","11am",3089.463,500.6619,0,40.75726,75.60685
"123","11am",4971.517,2252.5076,712.37446,398.63138,472.09853
"124","11am",5202.608,705.6129,0,88.58245,75.45805
"125","11am",2877.893,777.3144,0,63.29442,203.21156
"126","11am",5181.993,2211.4169,0,55.19849,473.79299
"127","11am",5996.42,2079.8126,0,111.39778,504.50354
"128","11am",5128.429,1201.6382,52.32775,48.527,309.85491
"129","11am",6604.932,2336.5983,89.92237,368.87621,95.89858
"130","11am",3152.04,674.5947,0,132.88695,197.74499
"101","12am",3594.519,1623.5213,0,491.50115,799.95613
"102","12am",6262.976,2051.5949,899.30467,213.30838,1745.18877
"103","12am",4914.129,1822.1121,756.88436,552.49633,871.03115
"104","12am",5204.47,1257.6838,1271.07707,29.19198,528.49583
"105","12am",4767.353,424.6361,0,0,407.54627
"106","12am",3731.964,1937.0491,0,27.97301,699.71437
"107","12am",2846.684,2216.2997,0,61.7989,503.76663
"108","12am",6755.352,1314.3904,41.5972,395.91135,1315.57417
"109","12am",3566.414,197.8528,0,0,76.29135
"110","12am",4381.555,897.3785,0,0,324.10136
"111","12am",4932.239,952.1792,0,0,352.40483
"112","12am",6677.301,1097.5179,144.03807,0,405.41101
"113","12am",4824.871,1039.0435,0,0,106.12103
"114","12am",4645.04,896.1491,0,0,171.86429
"115","12am",4070.86,427.3105,0,0,291.32252
"116","12am",5326.681,579.9659,0,0,178.9512
"117","12am",4915.643,912.8954,0,178.68217,475.70796
"118","12am",3822.871,799.3646,723.99585,106.18823,149.20224
"119","12am",5576.641,513.0131,0,0,340.39166
"120","12am",4811.811,531.197,80.06445,0,189.75637
"121","12am",10064.265,1772.2317,0,0,237.01579
"122","12am",3931.355,381.8458,0,0,86.63766
"123","12am",6300.79,1442.6124,397.37847,64.54316,326.75887
"124","12am",6430.613,408.9436,0,29.74299,269.68422
