"district","hour","resarea1","resarea2","resarea3"
"101","4am",3.3400723,0,96.6599277
"102","4am",1.6135854,0,98.3864146
"103","4am",0.5295704,0,99.4704296
"104","4am",0.3914316,0,99.6085684
"105","4am",1.5335337,0,98.4664663
"106","4am",0,0,100
"107","4am",1.3093272,0,98.6906728
"108","4am",2.1332593,0,97.8667407
"109","4am",100,0,0
"110","4am",99.2354771,0,0.7645229
"111","4am",100,0,0
"112","4am",100,0,0
"113","4am",99.1317535,0,0.8682465
"114","4am",97.0334996,0,2.9665004
"115","4am",0,100,0
"116","4am",100,0,0
"117","4am",1.4804297,98.5195703,0
"118","4am",0,100,0
"119","4am",0,100,0
"120","4am",100,0,0
"121","4am",100,0,0
"122","4am",100,0,0
"123","4am",0,100,0
"124","4am",99.6569705,0,0.3430295
"125","4am",100,0,0
"126","4am",99.47602,0,0.52398
"127","4am",100,0,0
"128","4am",99.2921776,0.7078224,0
"129","4am",0.7357141,99.2642859,0
"130","4am",98.3258931,1.6741069,0
"101","5am",3.9709825,0.6414452,95.3875723
"102","5am",1.6006724,0,98.3993276
"103","5am",2.0773963,0,97.9226037
"104","5am",1.1555255,0,98.8444745
"105","5am",1.6000371,0,98.3999629
"106","5am",1.9478079,0,98.0521921
"107","5am",6.6313692,3.4969656,89.8716651
"108","5am",2.244984,0,97.755016
"109","5am",100,0,0
"110","5am",99.2095779,0,0.7904221
"111","5am",98.6744971,0.7416743,0.5838286
"112","5am",99.432079,0,0.567921
"113","5am",99.1281577,0,0.8718423
"114","5am",97.5426514,0,2.4573486
"115","5am",0,100,0
"116","5am",100,0,0
"117","5am",1.4749054,98.5250946,0
"118","5am",0,100,0
"119","5am",0,100,0
"120","5am",100,0,0
"121","5am",100,0,0
"122","5am",100,0,0
"123","5am",1.3420271,98.3118629,0.34611
"124","5am",99.6460999,0,0.3539001
"125","5am",100,0,0
"126","5am",99.4814569,0,0.5185431
"127","5am",100,0,0
"128","5am",99.2887577,0.7112423,0
"129","5am",0.4165852,99.5834148,0
"130","5am",98.2477706,1.7522294,0
"101","6am",4.6878166,0.6507464,94.6614369
"102","6am",3.1006005,0,96.8993995
"103","6am",4.5078729,1.6721548,93.8199724
"104","6am",3.5282247,0,96.4717753
"105","6am",3.1354113,0,96.8645887
"106","6am",2.7125672,2.9959939,94.291439
"107","6am",7.3965123,2.2171003,90.3863874
"108","6am",3.0187853,0.9268035,96.0544112
"109","6am",100,0,0
"110","6am",98.7049489,0.5139377,0.7811134
"111","6am",96.3655121,0.7417246,2.8927633
"112","6am",97.7532106,0,2.2467894
"113","6am",99.1049374,0,0.8950626
"114","6am",96.7144553,0,3.2855447
"115","6am",0.8833565,99.1166435,0
"116","6am",100,0,0
"117","6am",4.1256977,94.7663634,1.107939
"118","6am",1.778869,98.221131,0
"119","6am",0.9251884,99.0748116,0
"120","6am",98.2530181,1.7469819,0
"121","6am",99.439888,0,0.560112
"122","6am",100,0,0
"123","6am",1.9117483,97.2359007,0.852351
"124","6am",99.1898249,0.4429276,0.3672475
"125","6am",100,0,0
"126","6am",97.8659931,0,2.1340069
"127","6am",100,0,0
"128","6am",99.2665309,0.7334691,0
"129","6am",2.7682771,96.6760498,0.5556731
"130","6am",96.9473447,3.0526553,0
"101","7am",13.351713,2.4525585,84.195729
"102","7am",12.601215,1.1394651,86.2593195
"103","7am",21.254495,1.863379,76.8821258
"104","7am",17.404352,2.4441063,80.1515422
"105","7am",4.557731,0,95.4422687
"106","7am",13.152241,3.9036006,82.9441581
"107","7am",19.642699,3.1627908,77.1945101
"108","7am",14.14227,2.1860867,83.6716434
"109","7am",98.378574,0.8558903,0.7655355
"110","7am",95.161396,0.5099601,4.3286439
"111","7am",92.775613,2.6239798,4.6004067
"112","7am",95.366703,0,4.6332968
"113","7am",95.946444,1.276826,2.7767301
"114","7am",96.067879,0,3.9321212
"115","7am",2.825715,97.1742845,0
"116","7am",99.125617,0.8743828,0
"117","7am",4.508139,94.2812192,1.210642
"118","7am",11.730503,88.2694972,0
"119","7am",3.01524,95.8592299,1.1255297
"120","7am",96.524497,3.4755029,0
"121","7am",99.705275,0,0.2947247
"122","7am",99.012173,0.9878273,0
"123","7am",12.401976,86.4385137,1.1595104
"124","7am",99.516145,0.4838549,0
"125","7am",100,0,0
"126","7am",95.291978,1.4030581,3.3049634
"127","7am",99.035202,0.3456945,0.6191036
"128","7am",98.023232,1.6792281,0.2975395
"129","7am",8.220036,89.2918244,2.48814
