"district","hour","mode1","mode2","mode3"
"101","4am",12.3712724,32.15389,55.47484
"102","4am",7.9998131,48.47237,43.52781
"103","4am",3.5789609,63.0287,33.39234
"104","4am",3.6523525,55.87764,40.47001
"105","4am",1.9434134,69.51778,28.5388
"106","4am",6.7590891,74.52161,18.7193
"107","4am",5.3906818,76.15655,18.45277
"108","4am",5.8083827,79.08914,15.10248
"109","4am",7.426396,71.05058,21.52303
"110","4am",1.9666744,79.64148,18.39184
"111","4am",3.1764533,74.96256,21.86099
"112","4am",5.5849742,65.181,29.23402
"113","4am",5.9457159,65.35508,28.6992
"114","4am",2.3074098,76.55218,21.14041
"115","4am",2.7272214,71.01829,26.25449
"116","4am",2.7699291,68.08222,29.14785
"117","4am",6.394655,60.90502,32.70033
"118","4am",0.7963191,75.6619,23.54178
"119","4am",2.0462729,61.91254,36.04119
"120","4am",2.0022177,78.04981,19.94797
"121","4am",4.020898,70.50487,25.47424
"122","4am",4.5746675,66.12829,29.29704
"123","4am",0.661547,66.25859,33.07986
"124","4am",1.977171,63.12321,34.89962
"125","4am",0,69.03294,30.96706
"126","4am",0,64.59852,35.40148
"127","4am",1.4650419,65.13879,33.39617
"128","4am",0,71.85587,28.14413
"129","4am",1.7030076,62.73721,35.55978
"130","4am",0,70.94283,29.05717
"101","5am",11.9514603,34.45621,53.59233
"102","5am",7.9272869,49.23511,42.8376
"103","5am",3.5938346,64.31189,32.09427
"104","5am",3.6857326,55.47439,40.83988
"105","5am",2.0431197,68.9446,29.01228
"106","5am",6.6532447,74.92059,18.42617
"107","5am",3.0506535,81.47265,15.4767
"108","5am",5.8956675,79.48617,14.61817
"109","5am",7.4867958,70.81513,21.69808
"110","5am",2.0424281,79.65034,18.30723
"111","5am",3.0603681,75.87757,21.06207
"112","5am",5.5667256,65.29477,29.1385
"113","5am",5.9734341,65.19357,28.83299
"114","5am",2.3322329,76.29993,21.36784
"115","5am",2.7530342,70.74398,26.50299
"116","5am",2.8034051,68.42977,28.76683
"117","5am",6.3675236,61.07089,32.56159
"118","5am",0.8168179,75.03539,24.14779
"119","5am",2.0033747,62.71101,35.28562
"120","5am",2.0533387,77.48938,20.45729
"121","5am",4.0457531,70.32254,25.6317
"122","5am",4.6710041,67.52087,27.80813
"123","5am",0.6613134,64.00578,35.33291
"124","5am",2.0501455,62.8636,35.08625
"125","5am",0,68.65166,31.34834
"126","5am",0,65.00364,34.99636
"127","5am",1.5200927,63.82884,34.65107
"128","5am",0,72.84699,27.15301
"129","5am",1.7477713,61.75775,36.49448
"130","5am",0,68.63653,31.36347
"101","6am",8.8665749,36.2989,54.83452
"102","6am",8.3079749,47.85053,43.84149
"103","6am",3.7931566,63.60976,32.59708
"104","6am",3.6549832,56.72576,39.61926
"105","6am",2.048796,69.72906,28.22214
