"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"101","4am",406.93781,614.9401,2125.513,1412.0227,706.2326
"102","4am",442.35375,1374.1701,4004.004,2366.346,772.2345
"103","4am",303.06704,1145.6711,3499.054,1194.4639,1084.6156
"104","4am",249.31239,811.4212,3533.205,1729.2133,291.6696
"105","4am",224.4478,800.5522,3392.336,1044.8371,679.8607
"106","4am",625.96773,859.5228,2568.743,1011.4288,480.5741
"107","4am",428.89885,637.8068,1892.603,431.2579,307.4934
"108","4am",190.74589,2416.6904,4113.926,2063.3171,1122.0075
"109","4am",109.90251,367.8329,2826.65,1797.734,602.3047
"110","4am",202.22352,730.8146,3037.888,1429.7703,647.5853
"111","4am",376.04886,1453.1224,3584.925,1405.3962,867.7291
"112","4am",443.48199,1257.0483,4179.555,1765.2336,1440.4481
"113","4am",334.95131,667.0742,3310.508,1504.3524,929.027
"114","4am",271.36382,1088.1417,3801.066,874.3895,390.7486
"115","4am",232.71435,630.5037,2943.604,1551.6999,812.5103
"116","4am",550.61221,660.9491,3180.796,1880.6664,1165.5668
"117","4am",361.71752,885.9085,3648.768,1103.9651,546.4506
"118","4am",278.83453,812.6413,3028.611,691.5833,778.4382
"119","4am",154.75601,1020.7155,3631.853,1573.6392,714.0976
"120","4am",177.70576,780.6019,3318.938,1631.8662,623.7617
"121","4am",790.9601,991.2849,7119.277,3722.186,629.3025
"122","4am",300.71659,883.7088,2354.349,1682.6718,709.248
"123","4am",122.31177,991.7052,3479.91,2639.9426,1025.2894
"124","4am",319.43794,1622.2527,3708.119,1632.7495,923.7232
"125","4am",35.34675,468.3721,2037.884,1899.7365,622.2202
"126","4am",367.90255,1572.4466,5416.384,2330.3679,720.2668
"127","4am",598.1596,1726.521,4859.357,2908.4927,813.1201
"128","4am",311.77592,598.4683,3654.963,2729.8076,911.7233
"129","4am",224.85439,1242.8941,4321.787,2696.4931,1256.7651
"130","4am",282.15304,1450.3685,2622.18,1155.7952,430.4036
"101","5am",406.93781,547.6231,2349.661,1412.0227,706.2326
"102","5am",442.35375,1473.8691,3979.49,2366.346,772.2345
"103","5am",303.06704,1045.9721,3649.52,1194.4639,1008.0426
"104","5am",249.31239,812.2316,3533.205,1675.4513,291.6696
"105","5am",224.4478,756.6939,3169.872,1044.8371,679.8607
"106","5am",625.96773,811.7867,2618.595,1087.2189,480.5741
"107","5am",428.89885,774.9362,2175.308,472.7251,404.7474
"108","5am",190.74589,2518.626,3932.88,2063.3171,1077.5903
"109","5am",109.90251,317.8196,2875.574,1756.2668,602.3047
"110","5am",202.22352,693.7167,2947.045,1356.7309,647.5853
"111","5am",376.04886,1567.6658,3728.873,1405.3962,867.7291
"112","5am",443.48199,1307.575,4155.911,1765.2336,1440.4481
"113","5am",334.95131,667.0742,3320.609,1465.7464,929.027
"114","5am",271.36382,1062.1877,3771.843,874.3895,390.7486
"115","5am",232.71435,630.5037,2943.604,1551.6999,759.6734
"116","5am",550.61221,629.2406,3131.872,1880.6664,1165.5668
"117","5am",361.71752,885.9085,3648.768,1129.4915,546.4506
"118","5am",278.83453,812.6413,2931.637,666.0568,778.4382
"119","5am",154.75601,1020.7155,3769.423,1573.6392,714.0976
"120","5am",177.70576,713.7947,3242.156,1631.8662,623.7617
"121","5am",790.9601,1020.7874,7119.277,3621.5931,629.3025
"122","5am",300.71659,828.0384,2298.679,1682.6718,709.248
"123","5am",122.31177,1047.3756,3398.01,2639.9426,1054.0042
"124","5am",319.43794,1521.1992,3632.894,1556.9594,923.7232
"125","5am",35.34675,468.3721,2037.884,1846.0446,622.2202
"126","5am",367.90255,1572.4466,5525.505,2330.3679,720.2668
"127","5am",598.1596,1726.521,4502.857,2908.4927,813.1201
"128","5am",311.77592,598.4683,3615.251,2729.8076,911.7233
"129","5am",224.85439,1161.6115,4192.908,2696.4931,1256.7651
"130","5am",282.15304,1345.2618,2462.414,1155.7952,430.4036
"101","6am",406.93781,547.6231,2268.702,1412.0227,706.2326
"102","6am",442.35375,1221.4245,3867.264,2296.1876,827.0555
"103","6am",303.06704,970.8324,3525.017,1067.816,1008.0426
"104","6am",249.31239,778.5881,3632.686,1658.3576,264.6052
"105","6am",224.4478,712.5258,3199.658,1044.8371,679.8607
"106","6am",625.96773,641.7012,2702.157,1301.9865,480.5741
"107","6am",382.6254,962.8932,2175.308,472.7251,351.9106
"108","6am",190.74589,2362.9748,3716.002,1844.2731,1077.5903
"109","6am",109.90251,317.8196,2731.202,1706.2535,632.8698
"110","6am",202.22352,778.797,2905.602,1356.7309,674.6497
"111","6am",376.04886,1614.4473,3609.027,1453.5752,892.0611
"112","6am",443.48199,1257.0483,4235.503,1746.4506,1291.8066
"113","6am",334.95131,627.5469,3216.113,1505.4833,929.027
"114","6am",271.36382,1033.5049,3735.036,794.9157,356.181
"115","6am",232.71435,596.3272,2803.98,1213.6258,717.6282
"116","6am",550.61221,589.9039,3082.948,1767.2127,1165.5668
"117","6am",361.71752,961.0482,3734.497,1088.5877,447.8306
"118","6am",239.96355,812.6413,3067.958,571.7285,778.4382
"119","6am",154.75601,1020.7155,3806.893,1573.6392,714.0976
"120","6am",177.70576,629.6524,3050.049,1660.4942,623.7617
"121","6am",790.9601,1080.9282,6784.975,3416.6456,629.3025
"122","6am",300.71659,790.4013,2264.246,1642.9383,663.1343
"123","6am",122.31177,1097.8041,3491.248,2639.9426,1054.0042
"124","6am",319.43794,1354.9121,3706.161,1506.4326,778.1781
"125","6am",35.34675,413.6646,1869.247,1846.0446,622.2202
"126","6am",367.90255,1609.2506,5502.801,2221.4148,720.2668
"127","6am",598.1596,1601.8166,4404.4,2753.9828,813.1201
"128","6am",311.77592,521.9528,3548.734,2623.7636,911.7233
"129","6am",224.85439,1189.3917,4186.743,2817.3527,1256.7651
"130","6am",282.15304,1317.4815,2506.962,1102.0334,430.4036
"101","7am",406.93781,706.9161,2822.114,1306.6961,963.9394
"102","7am",442.35375,1194.4116,4834.675,2906.1474,779.4676
"103","7am",349.34049,1087.5223,4718.069,1125.7844,866.4504
"104","7am",249.31239,1000.9994,3168.734,1864.1969,709.2132
"105","7am",224.4478,544.2509,2970.261,1047.8166,844.2717
"106","7am",625.96773,677.717,3058.343,1370.8412,613.064
"107","7am",382.6254,1339.1685,2557.866,488.5325,317.5307
"108","7am",190.74589,2323.1379,3222.962,1830.9105,1061.4025
"109","7am",109.90251,220.7159,2098.385,1086.895,477.1937
"110","7am",202.22352,991.2332,3118.78,1342.8052,395.2545
"111","7am",435.33987,992.1614,3089.693,1254.8546,782.2393
"112","7am",443.48199,1224.3162,3929.508,1719.9698,1054.9319
"113","7am",275.6603,652.9792,2978.775,1144.3139,880.2721
"114","7am",271.36382,945.5811,3514.625,704.9165,335.0158
"115","7am",232.71435,515.0914,2488.078,1030.4929,589.8585
"116","7am",550.61221,594.7338,2681.236,1379.3734,824.5706
"117","7am",361.71752,732.0183,3557.641,988.2692,566.955
"118","7am",239.96355,572.3287,3054.624,609.5924,666.888
"119","7am",154.75601,992.9514,3855.774,1590.7088,688.0387
