"district","hour","age1","age2","age3","age4"
"101","4am",18.663497,17.652051,43.55347,20.13098
"102","4am",14.064505,9.89098,44.01344,32.03107
"103","4am",13.526584,18.466837,37.89562,30.11096
"104","4am",12.577636,18.029793,42.96114,26.43144
"105","4am",9.774379,9.187622,46.37207,34.66593
"106","4am",10.833166,10.671447,55.95905,22.53634
"107","4am",10.529671,12.894279,45.05606,31.51999
"108","4am",11.943837,10.321444,53.49472,24.24
"109","4am",6.573042,11.785412,55.68816,25.95338
"110","4am",10.99628,11.564691,52.16896,25.27007
"111","4am",11.386712,10.084724,54.26296,24.2656
"112","4am",9.254612,12.935092,46.67953,31.13076
"113","4am",10.791227,15.214548,49.76194,24.23228
"114","4am",11.321905,14.553179,51.2687,22.85621
"115","4am",10.45352,9.849557,54.91224,24.78468
"116","4am",10.245853,12.714632,52.34517,24.69434
"117","4am",10.767504,16.575965,45.8556,26.80093
"118","4am",11.051825,6.589202,47.86846,34.49052
"119","4am",8.364356,9.62013,51.03709,30.97842
"120","4am",9.021386,9.978766,52.02944,28.97041
"121","4am",11.1335,8.946964,53.28921,26.63033
"122","4am",9.979054,12.877692,50.17858,26.96468
"123","4am",9.544147,10.644221,50.20097,29.61067
"124","4am",7.016273,10.877193,53.28683,28.81971
"125","4am",6.859093,10.391105,51.81822,30.93158
"126","4am",8.868229,11.05798,51.20751,28.86628
"127","4am",9.730889,10.539434,52.04227,27.6874
"128","4am",6.907296,12.721738,49.33511,31.03586
"129","4am",7.52091,10.064255,51.19849,31.21634
"130","4am",6.178144,7.676388,55.68926,30.45621
"101","5am",18.146736,17.82695,44.45273,19.57359
"102","5am",13.951952,10.873013,43.4003,31.77474
"103","5am",13.573293,17.961894,38.24987,30.21494
"104","5am",12.674704,18.93001,41.75987,26.63542
"105","5am",10.198256,8.871895,44.7606,36.16925
"106","5am",10.684207,10.524711,56.56462,22.22646
"107","5am",9.156223,13.10522,50.32991,27.40865
"108","5am",12.090554,10.122269,53.24942,24.53776
"109","5am",6.62214,11.873444,55.35717,26.14724
"110","5am",11.368793,11.95646,50.54862,26.12613
"111","5am",11.026729,11.526434,53.94837,23.49846
"112","5am",9.227712,12.897495,46.83451,31.04028
"113","5am",10.835919,15.277559,49.55388,24.33264
"114","5am",11.419967,15.860057,49.6658,23.05417
"115","5am",10.541558,9.932508,54.53252,24.99341
"116","5am",10.355339,12.158461,52.52798,24.95822
"117","5am",10.727324,16.51411,45.68448,27.07408
"118","5am",11.296571,5.638854,48.27171,34.79286
"119","5am",8.20526,9.437148,51.9684,30.38919
"120","5am",9.224128,10.203023,50.95138,29.62147
"121","5am",11.190686,8.266126,53.77608,26.76711
"122","5am",10.165645,13.118482,49.24701,27.46887
"123","5am",9.541287,10.641032,50.21589,29.60179
"124","5am",7.238619,9.640944,53.38743,29.733
"125","5am",5.86088,10.502469,52.37357,31.26308
"126","5am",8.77621,10.94324,51.71379,28.56676
"127","5am",10.052133,10.887371,50.45905,28.60144
"128","5am",6.940669,12.783203,49.09032,31.1858
"129","5am",7.686719,10.286136,50.12259,31.90456
"130","5am",6.466449,5.709286,55.94681,31.87745
"101","6am",15.854133,16.659895,47.62856,19.85741
"102","6am",13.615527,11.33134,41.939,33.11413
"103","6am",11.931905,15.627801,41.54635,30.89395
"104","6am",12.634783,16.970662,43.84303,26.55153
"105","6am",11.105246,9.656268,43.38123,35.85726
"106","6am",10.523272,9.990997,57.59407,21.89166
"107","6am",7.911483,12.054489,53.18249,26.85154
"108","6am",10.353309,9.248539,54.69662,25.70153
"109","6am",6.818187,12.224955,54.8566,26.10025
"110","6am",11.234905,14.185907,48.24681,26.33238
"111","6am",9.722622,12.099407,55.12288,23.0551
"112","6am",9.367852,13.966989,45.15348,31.51168
"113","6am",9.155526,15.684454,50.17932,24.9807
"114","6am",11.751133,16.319979,48.20617,23.72272
"115","6am",10.827345,11.777745,49.9811,27.41381
"116","6am",10.639764,12.492411,51.22409,25.64374
"117","6am",11.462038,17.765031,44.06757,26.70537
"118","6am",11.2902,4.627648,49.30891,34.77324
"119","6am",8.16297,10.313697,51.29077,30.23257
"120","6am",10.759395,8.792266,50.02913,30.41921
"121","6am",8.71911,8.670579,54.8834,27.72691
"122","6am",8.30293,13.189618,49.61611,28.89134
"123","6am",9.378877,10.459902,51.42887,28.73235
"124","6am",6.252094,7.881734,55.01178,30.85439
"125","6am",6.134355,9.719313,51.42448,32.72185
"126","6am",9.304626,11.39599,50.96477,28.33461
"127","6am",9.724488,9.79928,50.83824,29.63799
"128","6am",6.322997,11.39043,50.12619,32.16038
"129","6am",8.26104,10.479473,49.82475,31.43473
"130","6am",6.508871,7.035672,54.36888,32.08658
"101","7am",12.892095,17.088835,51.30973,18.70934
"102","7am",19.102741,11.019834,41.46036,28.41706
"103","7am",21.110238,13.444381,39.31911,26.12627
"104","7am",27.436586,11.104864,37.74234,23.71621
"105","7am",6.829213,10.318471,46.85136,36.00096
"106","7am",7.343046,11.442674,61.70783,19.50645
"107","7am",5.56062,16.314633,55.16205,22.9627
"108","7am",5.054788,13.76023,53.24634,27.93865
"109","7am",0,9.146437,55.82219,35.03137
"110","7am",8.982292,15.274496,50.05911,25.6841
"111","7am",9.497843,11.688622,49.98353,28.83
"112","7am",6.168242,12.395811,47.76538,33.67057
"113","7am",6.564279,16.243731,49.17452,28.01747
"114","7am",10.749549,16.783858,47.0196,25.44699
"115","7am",9.632935,7.935496,52.28434,30.14723
"116","7am",7.644018,12.401704,49.09561,30.85867
"117","7am",8.619813,15.739307,47.01817,28.62271
"118","7am",18.00631,1.044264,46.24479,34.70464
"119","7am",8.149376,14.573807,46.13513,31.14169
"120","7am",9.794861,7.371512,50.77543,32.0582
"121","7am",13.249561,9.039437,48.80456,28.90645
"122","7am",6.066751,12.027028,49.20142,32.7048
"123","7am",14.772463,8.016197,49.1058,28.10554
"124","7am",6.829799,6.291048,53.17376,33.70539
"125","7am",4.352668,9.557223,49.06355,37.02656
"126","7am",3.13806,13.090597,51.45928,32.31206
"127","7am",7.995513,9.841091,48.86876,33.29464
"128","7am",5.664641,10.694348,52.01311,31.6279
"129","7am",9.738544,9.833194,50.40326,30.025
"130","7am",7.096175,7.67051,50.25152,34.9818
"101","8am",9.836843,14.359206,56.78018,19.02377
"102","8am",14.860045,9.451652,48.92751,26.76079
"103","8am",23.028439,10.877465,39.7095,26.3846
"104","8am",30.655855,8.718738,38.6306,21.99481
"105","8am",5.514589,11.695177,43.63329,39.15695
"106","8am",8.492516,14.387736,58.51824,18.60151
"107","8am",5.625846,18.04409,57.40228,18.92779
"108","8am",6.312375,12.953233,52.55416,28.18023
"109","8am",0,7.075661,56.44157,36.48277
"110","8am",4.98812,16.612891,53.90731,24.49168
"111","8am",6.015242,10.319326,52.45096,31.21447
"112","8am",7.57605,15.572862,45.53127,31.31982
"113","8am",6.449832,18.095996,47.1834,28.27077
"114","8am",10.653615,16.396203,49.22437,23.72582
"115","8am",10.451916,7.687725,46.88455,34.97581
"116","8am",7.497372,12.226629,48.48752,31.78848
"117","8am",7.939381,13.794734,51.43726,26.82862
"118","8am",19.268952,1.35705,44.49725,34.87675
"119","8am",2.490412,15.059713,48.67169,33.77818
"120","8am",10.375503,6.884342,50.30548,32.43467
"121","8am",12.025752,8.642176,48.2129,31.11917
"122","8am",3.894954,13.123204,44.23278,38.74907
