"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322";"98.728813559322"
"4am";"26.4705882";"11.3861386";"13.7931034";"11.2012987";"17.0263789";"10.5263158";"12.1451104";"10.9615385";" 5.0583658";"19.1304348";" 6.8143101";" 2.8263795";" 1.9900498";" 1.9434629";" 0.5235602";" 3.1250000";" 3.8240918";" 1.4799154";" 1.7828201";" 1.1952191";" 7.4596774";" 0.7677543";" 4.5368620";" 4.2105263";" 2.6639344";" 0.7984032";" 8.9456869";" 1.7077799";" 2.1276596"
"5am";"26.1904762";"11.1922141";"13.8248848";"11.0210697";"17.0316302";"10.7226107";"12.5195618";"10.8317215";" 5.0000000";"19.0130624";" 6.6334992";" 2.6845638";" 1.8151815";" 1.9819820";" 0.5366726";" 3.2763533";" 3.9062500";" 1.5053763";" 1.6694491";" 1.2121212";" 7.3170732";" 0.5917160";" 4.7619048";" 4.3290043";" 2.7253669";" 0.8196721";" 8.9536138";" 1.7274472";" 1.3333333"
"6am";"23.8461538";"11.2781955";"13.7850467";"10.1669196";"16.7919799";"11.5089514";"12.2913505";"11.0251451";" 5.2854123";"19.1073919";" 6.6022544";" 2.6717557";" 1.5177066";" 1.9493177";" 0.5859375";" 3.4743202";" 4.1928721";" 1.3698630";" 1.7825312";" 1.3422819";" 7.9822616";" 0.6437768";" 5.1801802";" 4.6341463";" 3.1180401";" 0.8733624";" 9.0614887";" 1.8000000";" 0.4444444"
"7am";"16.6666667";"10.8247423";"13.4517766";" 9.9859353";"14.1716567";"12.3563218";"10.4054054";"11.2167300";" 7.1618037";"15.3318078";" 5.5248619";" 2.6595745";" 1.8691589";" 1.9417476";" 0.5390836";" 3.9370079";" 4.1899441";" 1.2012012";" 2.8169014";" 2.0000000";" 8.8167053";" 1.0554090";" 6.1662198";" 5.8461538";" 3.3854167";" 1.5625000";" 9.0712743";" 1.8648019";" 0.0000000"
"8am";"12.6329787";"10.6557377";"12.3249300";" 7.8811370";"11.6666667";"11.8541033";" 8.5501859";" 9.9818512";" 7.9754601";"11.5656963";" 4.8554913";" 2.1341463";" 1.1126565";" 2.4647887";" 0.3676471";" 4.4392523";" 5.0724638";" 1.5936255";" 3.7037037";" 2.0618557";" 8.6046512";" 1.2658228";" 6.3953488";" 7.8231293";" 3.3333333";" 1.6447368";" 8.4178499";" 2.5787966";" 0.1597444"
"9am";"12.4358974";"10.6936416";"13.1736527";" 7.7905492";"11.6154873";"11.3207547";" 8.6904762";" 9.6774194";" 8.5034014";"10.7402032";" 4.1109969";" 2.1374046";" 1.0540184";" 3.0651341";" 0.4081633";" 4.5673077";" 5.9925094";" 1.6597510";" 3.9473684";" 2.3437500";" 8.7264151";" 1.3745704";" 6.6860465";" 7.9710145";" 4.1401274";" 1.8587361";" 8.2917083";" 3.0581040";" 0.1383126"
"10am";"12.3252859";"10.7954545";"12.9909366";" 7.4122237";"11.3157895";"12.4203822";" 8.3032491";"10.4014599";" 9.0252708";"10.9025271";" 3.7864078";" 2.0833333";" 1.0152284";" 3.4090909";" 0.4310345";" 4.7381546";" 5.3231939";" 1.3274336";" 3.6065574";" 1.9762846";" 8.9371981";" 1.4134276";" 7.6696165";" 8.2031250";" 4.4728435";" 2.1818182";" 8.3417085";" 2.8213166";" 0.1295337"
"11am";"12.6760563";" 9.8591549";"12.9032258";" 8.3879423";"11.9840213";"12.6213592";" 8.5396040";"11.0108303";" 9.4594595";"11.0375276";" 4.0681173";" 1.8978102";" 0.8962868";" 4.0740741";" 0.4347826";" 4.8469388";" 5.0193050";" 1.2711864";" 3.3112583";" 1.9379845";" 7.9254079";" 2.0270270";" 6.8965517";" 8.0769231";" 4.6439628";" 1.8050542";" 8.9249493";" 2.1472393";" 0.1243781"
"12am";"14.6540027";"11.2600536";"12.6126126";" 8.6340206";"12.1621622";"10.7491857";" 8.3333333";"11.2932605";" 8.8524590";"11.4729830";" 4.4692737";" 1.9374069";" 1.5189873";" 4.0590406";" 0.4048583";" 4.7619048";" 6.3241107";" 1.2711864";" 3.8709677";" 1.9379845";" 8.6046512";" 1.9543974";" 6.9069069";" 7.8066914";" 4.0372671";" 1.8050542";" 9.1286307";" 2.7439024";" 0.1215067"
"1pm";"13.9949109";"11.2565445";"13.2352941";" 8.8688946";"12.9205922";"10.5802048";" 8.5748792";"11.1721612";" 9.3548387";"11.3069016";" 4.1704442";" 1.8018018";" 1.4869888";" 3.0769231";" 0.0000000";" 5.6097561";" 5.0209205";" 1.7094017";" 3.5947712";" 1.8796992";" 9.2457421";" 2.0000000";" 7.5301205";" 7.9710145";" 4.4871795";" 1.1111111";" 8.9048106";" 2.5974026";" 0.1176471"
"2pm";"13.7254902";"10.4166667";"13.7931034";" 9.2171717";"13.4408602";"11.0738255";" 8.4054388";"11.7216117";" 9.3548387";"11.5931189";" 4.4214487";" 1.9033675";" 2.0330368";" 3.3582090";" 0.4065041";" 5.1886792";" 4.8387097";" 1.7391304";" 3.4055728";" 1.5094340";" 9.8522167";" 1.9108280";" 7.6023392";" 7.0671378";" 4.0247678";" 1.0638298";" 8.8024565";" 2.5723473";" 0.1183432"
"3pm";"13.648649";"10.379747";"12.356322";" 9.055627";"13.876967";"11.897106";" 9.923664";"12.092131";" 9.384164";"12.208398";" 4.690619";" 1.963746";" 2.119205";" 3.000000";" 1.060071";" 5.286344";" 5.050505";" 1.587302";" 3.529412";" 1.355932";" 9.345794";" 1.754386";" 6.989247";" 6.229508";" 3.582090";" 1.355932";" 8.425276";" 2.639296";" 0.000000"
