"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463"
"4am";"   73.72427";"    0.00000";"    0.00000";"   40.69170";"   43.27030";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"   76.37002";"    0.00000";"    0.00000";"    0.00000";"  173.20022";"    0.00000";"    0.00000";"    0.00000";"   56.00602";"  280.55690";"  157.11609";" 7681.72473";"    0.00000";" 6330.57953";" 9163.55058";" 9934.49128";" 7196.72391";" 9388.03888";"   51.81525";" 9524.65506";"10876.18543";"10050.22837"
"5am";"   73.72427";"    0.00000";"    0.00000";"   40.69170";"   43.27030";"    0.00000";"   64.90199";"    0.00000";"    0.00000";"   76.37002";"    0.00000";"    0.00000";"    0.00000";"  359.27219";"    0.00000";"    0.00000";"    0.00000";"   56.00602";"  331.17263";"  436.74609";" 7440.27975";"    0.00000";" 6247.91068";" 9230.76145";" 9675.93803";" 6953.45946";" 9312.76349";"  127.09064";" 9374.44134";"10672.45497";"10050.22837"
"6am";"   73.72427";"  182.72570";"   75.27539";"   40.69170";"   43.27030";"  135.50211";"  186.00349";"    0.00000";"    0.00000";"   76.37002";"    0.00000";"    0.00000";"    0.00000";"  567.60648";"    0.00000";"    0.00000";"    0.00000";"   56.00602";"  393.59731";"  436.74609";" 6631.98663";"   68.11138";" 6057.81791";" 9068.39727";" 9208.48167";" 6629.22050";" 9033.76357";"  241.52456";" 9176.51008";"10294.73467";" 9841.53037"
"7am";"  73.72427";" 306.80690";"1343.58094";" 421.59533";" 256.84476";"  77.01861";" 235.75719";"   0.00000";" 198.40477";" 356.82452";"  62.42468";"   0.00000";"   0.00000";"1556.62205";"   0.00000";" 143.56890";"  95.17783";"  56.00602";"1025.31108";"1469.08812";"5492.15266";" 342.10564";"5451.01000";"8039.99786";"7608.33232";"5289.31333";"7196.35580";" 828.33213";"7509.13711";"9327.95369";"8834.49445"
"8am";" 478.95838";" 628.56160";"2191.75728";" 894.85932";" 326.39098";" 174.42308";" 444.21185";" 210.72424";" 328.58267";" 404.81345";" 275.26955";" 137.40348";" 127.79820";"2420.80917";"   0.00000";" 233.76677";"  95.17783";" 159.06572";"1177.57311";"3265.49869";"5017.74781";" 581.08349";"4787.20491";"7309.60143";"7005.57870";"4764.17418";"5791.14632";" 781.95264";"6181.31317";"7861.41948";"8508.98728"
"9am";" 652.8933";"1003.2828";"2792.3838";"1154.9900";" 366.0711";" 174.4231";" 507.4526";" 282.0933";" 515.3678";" 504.3297";" 523.6682";" 137.4035";" 127.7982";"2894.1533";"   0.0000";" 360.1262";" 174.5880";" 159.0657";"1271.0653";"4581.5819";"4785.2629";" 524.1026";"4250.9437";"6650.4806";"6477.2543";"4080.5538";"4814.7428";" 958.0604";"5338.3558";"7671.6268";"8127.5872"
"10am";" 815.9318";" 938.7048";"2699.0312";"1155.6058";" 438.8982";" 174.4231";" 574.7633";" 332.7090";" 452.6639";" 427.9597";" 588.2462";" 205.7287";" 183.0483";"2911.1286";" 255.5964";" 360.1262";" 174.5880";" 334.5291";"1260.6696";"4636.3350";"4472.4194";" 652.4999";"4094.2387";"6445.8881";"5854.9320";"4341.2773";"4866.2772";"1054.3920";"5744.4738";"7196.7376";"7848.3793"
"11am";" 704.92204";" 910.75476";"2157.11878";"1000.30646";" 366.07105";" 174.42308";" 574.76326";" 332.70901";" 388.81812";" 475.94858";" 537.63045";" 137.40348";" 255.18700";"2886.97650";"   0.00000";" 357.05779";"  79.41012";" 424.80699";"1150.78278";"4397.08056";"4887.35618";" 554.38917";"3996.52046";"6653.20227";"6338.21666";"4201.85664";"5134.44512";" 997.28393";"5849.88235";"7544.12349";"7867.16033"
