"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8am";"  0.00000";"233.93197";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"158.24810";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"9am";"  0.0000";"763.7191";"282.0944";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"123.8463";"192.6499";"  0.0000";"178.8892";"  0.0000";"  0.0000";"357.7783";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"10am";"   0.0000";"1217.8223";" 364.6587";"   0.0000";" 123.8463";"   0.0000";"   0.0000";" 116.9660";" 227.0516";"   0.0000";" 213.2909";"   0.0000";"   0.0000";" 460.9836";"   0.0000";" 116.9660";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"   0.0000";"1204.0616";" 357.7783";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 123.8463";" 144.4874";"   0.0000";" 220.1713";"   0.0000";"   0.0000";" 350.8980";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"12am";"   0.0000";"1149.0188";" 261.4534";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 103.2053";" 185.7695";"   0.0000";" 213.2909";"   0.0000";"   0.0000";" 268.3337";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"1pm";"  82.56422";"1610.00237";" 653.63344";"   0.00000";" 116.96598";"   0.00000";"   0.00000";" 199.53021";" 295.85514";"   0.00000";" 288.97478";"   0.00000";"   0.00000";" 605.47098";"   0.00000";" 137.60704";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"2pm";"   0.00000";"1382.95075";" 612.35133";"   0.00000";"  89.44458";"   0.00000";"   0.00000";" 178.88915";" 254.57302";"   0.00000";" 213.29091";"   0.00000";"   0.00000";" 536.66746";"   0.00000";" 103.20528";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
