"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542"
"4am";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"5am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0"
"7am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"461.49";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00"
"8am";"  0.000";"  0.000";"  0.000";"  0.000";"396.004";"612.631";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"521.905";"  0.000";"  0.000";"  0.000";"  0.000"
"9am";"  0.000";"  0.000";"  0.000";"  0.000";"372.531";"612.631";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"616.886";"  0.000";"  0.000";"  0.000";"  0.000"
"10am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"612.631";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"555.545";"  0.000";"  0.000";"  0.000";"  0.000"
"11am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"766.117";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"506.343";"  0.000";"  0.000";"  0.000";"  0.000"
"12am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"600.482";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"1pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"600.482";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"496.086";"  0.000";"  0.000";"  0.000";"  0.000"
"2pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"668.688";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"620.224";"  0.000";"  0.000";"  0.000";"  0.000"
"3pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"645.161";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"574.306";"  0.000";"  0.000";"  0.000";"  0.000"
"4pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"10pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
