"hour","cs1","cs2","cs3","cs4","cs5"
"4am",0.126742425663821,0.393693416655421,0.322029597813769,0.339073659433898,0.46891824691429
"5am",0.126197458799367,0.379409787858474,0.312920735579747,0.323394730340664,0.466780555939088
"6am",0.102272047451097,0.353739303063197,0.280138912408125,0.310120380084513,0.461775368083803
"7am",0.0448451548137139,0.362136191553228,0.251607193324501,0.310016875316093,0.452230052838283
"8am",0.0349985301993948,0.403111121800267,0.120734947555324,0.245727780173325,0.41314908166337
"9am",0.0232253704805891,0.429381780841695,0.112099626909814,0.198963631040951,0.326145345351866
"10am",-0.000169665619409625,0.38512771358868,0.12440877676656,0.215845067277794,0.356611739652862
"11am",0.027996394322564,0.395835747007733,0.124714436432791,0.236675035494887,0.353474856942255
"12am",0.0236865719686432,0.393660072752693,0.134520991795138,0.234596830679855,0.395351406780767
"1pm",0.00915377438868575,0.406490946925832,0.0891113785808276,0.235365207364787,0.356796182118945
"2pm",0.0979153624744321,0.409993130786975,0.061239238117262,0.236228147948399,0.382475722885395
"3pm",0.024212179759122,0.423295495136664,0.0843588937519048,0.237536133918309,0.38370198898336
"4pm",0.112137660721448,0.415088752037671,0.121819899859863,0.246357686031161,0.382845830912661
"5pm",0.0831163572653902,0.446089810356064,0.206837082784163,0.322040102583934,0.411861761004023
"6pm",0.110640149175495,0.439261865885521,0.251721359876405,0.308044634793484,0.441134661110815
"7pm",0.0944909201342859,0.404243761320157,0.317547597425544,0.357149977795664,0.483318299537911
"8pm",0.121510275510387,0.396424415483471,0.339514335718846,0.333537692069316,0.490520373449584
"9pm",0.130090621939124,0.390913686273872,0.345884499406882,0.345039655234875,0.489418253113868
"10pm",0.142561819459233,0.395133918609967,0.333520679687649,0.336718518651475,0.47861555099943
"11pm",0.149571956947959,0.396320010032999,0.33365672834998,0.338222629683388,0.471871267423305
"12pm",0.130766103060132,0.41249006546863,0.330921431010545,0.344505381393488,0.471529558265921
"1am",0.128998585451073,0.41326831352142,0.334013683384226,0.346075311768924,0.476545251912686
"2am",0.128505886387702,0.412856806385688,0.336179999772608,0.347760973965345,0.47612715651719
"3am",0.128096969609304,0.409735730080692,0.335394483785329,0.34262351634636,0.475864240335258
