"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"6pm";"1914.371";" 828.487";"1127.759";" 933.661";" 677.163";" 822.852";" 566.471";" 462.907";" 467.757";" 587.703";" 497.160";" 916.112";" 709.714";"1357.101";" 490.850";" 575.221";" 576.421";" 279.276"
"7pm";"1866.042";" 922.152";"1407.746";" 813.597";" 931.508";" 624.069";" 582.350";" 524.079";" 425.724";" 427.326";" 624.203";" 774.805";" 865.064";"1389.037";" 623.489";" 603.079";" 704.285";" 354.214"
"8pm";"1735.950";" 941.298";"1257.779";" 753.790";" 931.508";" 624.069";" 541.900";" 597.319";" 471.830";" 404.273";" 684.010";"1015.874";" 865.064";"1402.688";" 654.139";" 673.073";" 680.842";" 354.214"
"9pm";"1819.482";" 815.253";"1415.576";" 873.983";" 797.921";" 662.093";" 608.347";" 630.109";" 490.133";" 376.467";" 586.845";"1015.874";" 865.064";"1453.937";" 616.115";" 552.880";" 711.560";" 330.771"
"10pm";"1760.713";" 771.056";"1415.576";" 688.308";" 775.321";" 662.093";" 608.347";" 630.109";" 615.699";" 353.024";" 498.760";"1015.874";" 865.064";"1453.937";" 616.115";" 552.880";" 799.645";" 354.214"
"11pm";"1808.950";" 771.056";"1261.589";" 688.308";" 775.321";" 662.093";" 541.900";" 597.319";" 615.699";" 392.327";" 631.654";" 993.671";" 865.064";"1453.937";" 616.115";" 585.670";" 799.645";" 399.860"
"12pm";"1561.342";" 815.732";"1261.589";" 688.308";" 889.010";" 662.093";" 607.700";" 597.319";" 615.699";" 443.576";" 631.654";" 993.671";" 888.507";"1402.688";" 616.115";" 585.670";" 799.645";" 399.860"
"1am";"1361.783";" 815.732";"1261.589";" 817.873";" 889.010";" 662.093";" 607.700";" 597.319";" 615.699";" 443.576";" 631.654";" 993.671";" 857.857";"1402.688";" 646.765";" 655.664";" 799.645";" 399.860"
"2am";"1361.783";" 815.732";"1261.589";" 817.873";" 889.010";" 662.093";" 607.700";" 597.319";" 615.699";" 443.576";" 631.654";" 993.671";" 857.857";"1402.688";" 646.765";" 655.664";" 799.645";" 399.860"
"3am";"1361.783";" 815.732";"1261.589";" 817.873";" 889.010";" 662.093";" 607.700";" 597.319";" 615.699";" 443.576";" 631.654";" 993.671";" 857.857";"1402.688";" 646.765";" 655.664";" 799.645";" 399.860"
