"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149"
"max";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666"
"4am";" 3.547799";"13.452813";"13.072244";" 5.471564";" 2.774289";" 2.572076";" 7.357486";" 3.739091";" 8.719214";"10.194849";" 3.166321";" 4.384062";" 8.498023";" 4.530568";" 6.117917";" 1.089996";" 5.299064";" 5.798697";" 7.306287"
"5am";" 3.450421";"13.512058";"13.706990";" 5.396789";" 2.800468";" 2.449801";" 7.357486";" 3.740230";" 8.806668";"10.038693";" 3.221467";" 4.515904";" 8.589283";" 4.435102";" 6.080686";" 1.097102";" 5.575109";" 5.962104";" 7.343753"
"6am";" 3.291202";"13.994999";"14.281009";" 5.478112";" 2.775643";" 2.560074";" 7.278468";" 3.831939";" 8.625404";"10.110601";" 3.221467";" 4.663288";" 8.859371";" 4.169211";" 6.357797";" 1.110727";" 5.796710";" 6.058405";" 7.474734"
"7am";" 6.529907";" 8.068006";"10.399804";" 6.231749";" 2.351091";" 3.813039";"10.489556";" 4.559044";" 9.115908";" 7.984635";" 3.769580";" 5.415594";" 6.514920";" 3.807646";" 6.634146";" 1.301471";" 5.880042";" 7.815979";"10.550388"
"8am";" 5.016041";" 8.177403";"11.899803";" 5.610523";" 2.431058";" 2.846060";"11.077037";" 5.318136";" 9.167787";" 8.592318";" 3.903858";" 7.125961";" 6.089629";" 3.900578";" 8.725722";" 1.414711";" 6.817804";" 8.843094";"11.015471"
"9am";" 4.064238";" 7.688250";"12.060209";" 6.680948";" 2.526975";" 2.783138";"10.149520";" 5.948996";"10.812298";" 8.969661";" 3.992466";" 7.154002";" 6.832585";" 4.160130";" 9.108132";" 3.196538";" 3.280791";" 9.396611";" 8.422852"
"10am";" 3.984652";" 8.797714";"11.809909";" 7.259409";" 1.539926";" 3.191191";"10.123280";" 6.138579";"11.486642";" 8.944316";" 3.373063";" 6.590182";" 5.975449";" 4.353767";" 8.551561";" 3.165140";" 3.539730";" 8.911479";" 8.453302"
"11am";" 4.524466";" 6.223118";"11.094961";" 7.728606";" 2.666058";" 3.053931";"10.562524";" 5.090280";"11.197320";" 9.523598";" 3.288413";" 7.683328";" 7.343014";" 4.285846";" 9.443561";" 1.021453";" 6.570309";" 8.844582";" 8.140292"
"12am";" 4.500949";" 4.403949";"10.466064";" 7.498385";" 3.345456";" 3.104895";"10.315388";" 4.462716";"10.610727";"10.076812";" 3.119894";" 7.662610";" 6.477778";" 5.006972";" 8.483775";" 1.383648";" 9.974663";" 8.152620";" 7.987838"
"1pm";" 4.037803";" 6.933966";" 9.004614";" 8.714160";" 3.174938";" 4.196610";"10.700670";" 5.810429";" 6.455895";" 8.541143";" 2.809674";" 8.478860";" 6.384640";" 4.732283";" 8.442740";" 1.457291";" 7.391606";" 7.490739";" 7.575066"
"2pm";" 4.048345";" 7.327193";" 9.435659";"10.352495";" 3.938530";" 3.983795";"11.933786";" 5.154873";"10.690239";" 8.598738";" 3.565119";" 7.524378";" 5.846821";" 4.385212";" 7.404136";" 3.026150";" 6.348420";" 6.148939";" 6.959832"
"3pm";" 3.888256";" 3.793189";"11.019928";" 9.602924";" 3.652214";" 4.033406";"11.612425";" 6.023039";" 9.868167";"10.531181";" 4.524217";" 4.166567";" 6.109044";" 5.107263";" 8.247094";" 1.855777";" 6.381139";" 6.650630";" 6.623531"
"4pm";" 3.834410";" 4.418738";"12.401133";" 7.795504";" 4.850821";" 4.874081";"10.997648";" 5.518281";"10.490944";" 9.810909";" 3.524724";" 6.271562";" 5.369515";" 4.824381";" 7.951544";" 2.000327";" 6.090165";" 5.212563";" 6.567207"
"5pm";" 1.496824";" 9.647825";"15.888994";" 6.334230";" 5.065211";" 4.646260";"10.264170";" 4.890278";"10.721290";" 9.019669";" 2.483046";" 5.503066";" 5.338331";" 3.768497";" 6.424308";" 1.371968";" 7.107708";" 4.132057";" 7.687089"
"6pm";" 2.215030";" 7.287680";"14.027577";" 5.220085";" 3.380004";" 5.773455";"12.743017";" 3.810037";" 9.748580";"10.608675";" 2.470728";" 4.355177";" 5.923532";" 4.200876";" 7.165771";" 1.038915";" 6.484845";" 3.870326";" 7.499780"
"7pm";" 4.293552";" 7.064096";"12.816933";" 5.374031";" 3.026391";" 5.238453";" 8.455366";" 3.530599";" 8.395523";" 9.205928";" 2.982906";" 4.651956";" 9.121874";" 4.585790";" 6.066848";" 1.108105";" 6.084944";" 5.332115";" 7.699843"
"8pm";" 4.309850";" 7.001536";"13.151903";" 5.745377";" 3.107856";" 4.511121";" 7.855826";" 3.270430";" 8.377619";" 9.641157";" 2.756234";" 4.545933";" 8.857241";" 4.700948";" 6.127984";" 1.119043";" 5.525933";" 5.384678";" 8.303327"
"9pm";" 4.354437";" 7.310102";"11.285966";" 5.882878";" 3.106364";" 6.247160";" 7.611084";" 3.211228";" 8.337146";" 9.467672";" 2.637555";" 4.687907";" 8.760299";" 4.693547";" 6.099308";" 1.093443";" 5.402838";" 5.387016";" 7.247903"
"10pm";" 4.135469";" 7.306659";"11.341236";" 5.537812";" 3.139862";" 6.098281";" 7.330501";" 3.672536";" 8.531165";" 9.394849";" 3.215200";" 4.516869";" 8.862999";" 4.586543";" 5.943717";" 1.099416";" 5.366199";" 5.277922";" 7.085264"
"11pm";" 4.435227";" 7.214668";"12.608033";" 5.476980";" 3.228293";" 4.923964";" 7.203387";" 3.519559";" 8.568780";"10.159576";" 3.180521";" 4.443846";" 8.798401";" 4.527944";" 6.049986";" 1.081307";" 5.239543";" 5.182209";" 7.151971"
"12pm";" 4.375841";" 7.214668";"12.464430";" 5.456866";" 3.211332";" 5.036950";" 6.922869";" 3.519559";" 8.568780";"10.538352";" 3.180521";" 4.443846";" 8.581118";" 4.527944";" 6.049986";" 1.081307";" 5.209287";" 5.142863";" 7.125860"
"1am";" 3.360216";" 7.214668";"12.464430";" 5.456866";" 3.211332";" 5.128152";" 6.830671";" 3.519559";" 8.617969";"10.538352";" 3.148414";" 4.426801";" 8.366122";" 4.509575";" 6.041454";" 1.075276";" 5.149600";" 5.811281";" 7.134814"
"2am";" 3.413219";" 7.214668";"12.511175";" 5.456866";" 3.211332";" 4.961589";" 7.077506";" 3.519559";" 8.696894";"10.491043";" 3.131109";" 4.426801";" 8.366122";" 4.538262";" 5.975079";" 1.075276";" 5.149600";" 5.811281";" 7.226983"
"3am";" 3.197573";"13.114764";"12.511175";" 5.456866";" 3.211332";" 2.642859";" 7.077506";" 3.519559";" 8.696894";"10.491043";" 3.131109";" 4.426801";" 8.366122";" 4.538262";" 5.975079";" 1.075276";" 5.149600";" 5.811281";" 7.226983"
