"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"5pm";" 3.6411212";" 3.0125037";" 5.1493707";" 2.8094758";" 0.0000000";" 2.4337314";" 1.5553945";" 4.6037052";"97.2676158";" 5.1020664";" 7.6409743";" 0.9068825";" 1.0246843";"76.3173109";" 5.1056620"
"6pm";" 1.7377775";" 1.1691163";" 2.1449361";" 0.6067881";" 0.0000000";" 0.7112620";" 0.6695677";" 4.0927578";"98.4785534";" 0.0000000";" 0.0000000";" 1.6104155";" 0.3996588";"83.6493607";" 1.5277726"
"7pm";" 0.7133381";" 1.2150772";" 0.9978396";" 0.0000000";" 0.0000000";" 0.0000000";" 0.6389632";" 2.2411476";"98.6036500";" 0.0000000";" 0.0000000";" 0.5513648";" 0.3793976";"88.0583799";" 1.3900942"
"8pm";" 1.7219614";" 0.3983919";" 0.3118585";" 0.0000000";" 0.0000000";" 0.3645496";" 0.0000000";" 0.4424915";"99.7939174";" 0.0000000";" 0.7915383";" 0.4335055";" 0.0000000";"85.9970982";" 0.0000000"
"9pm";" 1.4546460";" 0.0000000";" 0.3189463";" 0.0000000";" 0.0000000";" 0.3567316";" 0.0000000";" 0.0000000";"99.8010829";" 0.0000000";" 0.0000000";" 0.4157450";" 0.0000000";"89.8505588";" 0.0000000"
"10pm";" 1.4312211";" 0.0000000";" 0.3240182";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";"99.8031293";" 0.0000000";" 0.0000000";" 0.4158869";" 0.0000000";"98.4752004";" 0.0000000"
"11pm";"  0.8722897";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 99.8067877";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000"
"12pm";"  0.4057456";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 99.8117266";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000"
"1am";"  0.3915514";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 99.8129238";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000"
"2am";"  0.3904722";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 99.8129238";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000"
"3am";"  0.3904722";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 99.8129238";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000"
