"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094";"69.8778171747094"
"4am";"33.11892";"20.55070";"27.89410";"28.10738";"29.47373";"38.69219";"38.67249";"39.94670";"38.96092";"36.86319";"35.95680";"25.92736";"34.16315";"37.84773";"40.90058";"31.47511";"38.06947";"48.13699";"45.61687";"45.56013";"45.16082";"43.67845";"41.83436";"21.18167";"41.30177";"55.69469";"50.68689";"47.52023";"39.89991";"46.82879";"46.41112";"43.78328";"52.41149";"49.39804";"51.43974";"58.59850";"44.45980";"41.31153";"54.42989";"49.19677";"53.22321";"61.62048";"58.28984";"46.98231";"54.73041";"52.54230";"44.43029";"59.00787";"55.72242";"54.93100";"60.72030";"62.64615";"56.33944";"50.35059";"62.51399";"63.18361";"58.76535";"62.47256";"54.66920";"63.42149";"64.83635";"65.90183";"62.46432";"56.65482";"60.50640";"56.95607"
"5am";"33.11892";"21.17069";"27.89410";"27.83215";"29.23152";"39.50573";"37.97188";"39.80783";"38.61334";"36.86319";"35.28245";"25.22864";"34.36007";"37.23721";"42.23835";"32.08371";"37.01521";"48.26394";"46.52893";"45.03855";"43.92020";"43.89137";"42.16709";"21.91346";"41.55454";"56.36264";"49.63616";"47.56079";"41.61087";"46.64613";"46.58091";"44.09162";"52.73225";"49.39048";"52.58716";"58.37056";"43.42964";"42.40848";"54.19157";"49.05016";"52.65619";"62.60510";"57.71742";"45.65551";"54.73041";"52.28245";"44.03842";"58.54352";"56.47958";"54.01955";"60.94823";"62.12575";"55.52440";"51.07719";"62.51399";"63.30261";"58.21746";"62.47256";"54.39186";"62.60316";"64.09437";"65.90183";"62.22349";"56.65482";"60.34715";"57.36849"
"6am";"35.22540";"22.79032";"28.39174";"27.09916";"29.82570";"39.41294";"37.69037";"40.84498";"41.36013";"36.88616";"34.84146";"25.99977";"36.53984";"37.03492";"42.44345";"33.06311";"38.75372";"47.04822";"45.71355";"44.68347";"42.58424";"42.80226";"41.05659";"23.34076";"46.24152";"57.41412";"48.17733";"47.62095";"43.66514";"49.51390";"44.39157";"46.49670";"52.79492";"49.34267";"55.20564";"57.15503";"43.03742";"40.85105";"53.33445";"48.90072";"51.61016";"60.92510";"58.63902";"46.68884";"53.53758";"52.97767";"43.01705";"58.99020";"59.10828";"53.71877";"60.59543";"62.33546";"52.24504";"51.83710";"63.63405";"65.98423";"54.23626";"61.83549";"52.07145";"60.27566";"62.17169";"64.92141";"62.51064";"56.05227";"60.73123";"57.69485"
"7am";"35.03801";"23.67254";"32.51658";"32.33605";"36.33774";"42.29139";"37.82011";"38.07586";"35.37814";"36.95656";"36.51580";"25.55609";"38.46434";"37.80582";"44.62376";"32.59748";"49.69053";"54.63872";"44.96772";"42.93696";"43.71448";"46.64809";"50.81006";"19.35960";"60.24516";"50.56573";"56.54048";"46.81049";"48.97319";"47.88021";"41.30322";"50.45481";"42.51878";"50.90112";"44.09910";"55.01923";"46.50360";"42.15293";"47.96738";"44.12428";"47.08106";"61.54861";"58.25607";"45.84146";"56.45100";"56.61833";"42.34830";"55.36435";"58.87585";"49.31655";"59.30707";"60.63048";"44.45584";"50.54026";"60.11876";"67.51928";"55.78126";"62.36018";"47.49703";"61.00216";"59.01744";"63.47243";"61.14455";"55.24359";"58.15311";"58.78143"
"8am";"43.87383";"30.03864";"46.08360";"36.12398";"36.84192";"48.04269";"38.74170";"43.82501";"33.91575";"34.65527";"32.97193";"28.38758";"37.90441";"39.15942";"42.47373";"26.74424";"46.84953";"57.29917";"41.84973";"41.47029";"39.04725";"42.33605";"57.02589";"20.47780";"64.39105";"52.84335";"62.14067";"45.30551";"49.61115";"54.98513";"40.38481";"50.22304";"45.76356";"50.98968";"44.04392";"48.06210";"46.16148";"45.30340";"45.12663";"43.84540";"50.88217";"56.46246";"54.68698";"45.26394";"47.47862";"54.62070";"37.97853";"48.77715";"57.91842";"47.11062";"58.04422";"57.18791";"46.18752";"52.96298";"49.84410";"62.90994";"56.99513";"51.13879";"39.30258";"61.24060";"51.47648";"63.39177";"55.89339";"52.31083";"53.21999";"58.23187"
"9am";"44.59141";"31.69394";"46.42309";"41.58694";"39.97657";"48.56706";"36.78503";"50.25616";"34.32527";"38.84159";"30.82342";"29.81695";"40.60642";"37.98977";"42.55548";"29.11641";"45.11869";"56.40317";"43.15066";"42.47023";"36.54634";"45.13501";"56.59625";"21.02496";"64.39420";"49.65803";"60.61805";"45.14646";"47.34636";"53.67721";"46.97541";"48.09377";"43.80307";"52.84429";"43.04594";"48.23805";"45.68555";"45.88647";"45.72239";"44.95002";"51.09483";"53.87482";"52.18280";"45.87522";"49.24149";"53.00739";"37.50717";"49.42577";"55.72498";"49.34279";"59.46027";"58.91758";"47.37902";"51.49177";"50.94128";"57.65272";"58.58439";"52.75952";"42.40869";"62.52870";"55.47216";"62.14597";"58.82831";"52.40973";"54.83685";"59.51264"
"10am";"40.40307";"31.88723";"44.57746";"39.47244";"38.33978";"50.52669";"34.57401";"49.90758";"34.66419";"35.22299";"33.96989";"31.30056";"43.84329";"34.55448";"45.14111";"30.13968";"46.63098";"59.24217";"46.07941";"44.82825";"36.58339";"45.04031";"55.82675";"21.40629";"66.16561";"52.24052";"59.84346";"43.98663";"47.54252";"54.55974";"45.32662";"49.08006";"45.94002";"52.99854";"41.67908";"47.23457";"43.23782";"48.26968";"48.17692";"40.24199";"51.88683";"55.77404";"50.30133";"45.99363";"48.96178";"52.97917";"39.41293";"49.28085";"54.69562";"45.92861";"60.68911";"59.83655";"49.01528";"52.02780";"46.71171";"56.03012";"54.55899";"51.66186";"42.92205";"60.86631";"55.53602";"62.67175";"57.27376";"52.66112";"56.90141";"57.20711"
"11am";"42.86490";"31.43267";"46.33291";"40.29692";"36.29227";"51.98867";"36.39154";"48.82221";"32.68083";"32.27526";"29.60385";"34.07672";"43.83966";"38.84886";"46.14507";"28.76007";"48.33455";"59.84479";"47.93503";"41.85551";"36.44789";"46.45041";"55.43794";"21.70489";"65.93166";"50.24700";"63.38247";"42.14745";"49.56999";"54.62619";"43.79945";"46.58637";"48.20556";"52.82483";"42.49879";"47.62637";"46.49425";"49.56683";"48.99196";"41.18672";"48.72905";"57.04950";"51.86736";"45.02893";"49.22684";"55.58747";"37.99416";"50.64979";"56.42286";"48.72450";"58.93777";"55.07015";"48.82442";"50.07812";"47.34011";"60.96855";"52.47163";"48.69894";"40.59620";"61.39730";"55.96759";"62.03612";"59.34629";"53.61198";"58.51091";"57.54757"
