"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88"
"4am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"181.08"
"5am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"191.14"
"6am";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"251.5"
"7am";"  0.00";"  0.00";"  0.00";"181.08";"191.14";"  0.00";"241.44";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"251.50"
"8am";"201.20";"  0.00";"  0.00";"392.34";"231.38";"  0.00";"613.66";"140.84";"  0.00";"181.08";"271.62";"  0.00";"291.74";"  0.00";"  0.00";"231.38";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"271.62";"130.78";"492.94"
"9am";"311.86";"150.90";"  0.00";"623.72";"321.92";"  0.00";"935.58";"191.14";"  0.00";"231.38";"392.34";"120.72";"513.06";"120.72";"  0.00";"331.98";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"372.22";"231.38";"824.92"
"10am";" 331.98";" 181.08";" 150.90";" 563.36";" 301.80";"   0.00";" 905.40";" 221.32";"   0.00";" 231.38";" 452.70";" 191.14";" 603.60";"   0.00";"   0.00";" 362.16";"   0.00";"   0.00";"   0.00";" 130.78";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 321.92";" 251.50";"1086.48"
"11am";" 342.04";" 140.84";" 201.20";" 482.88";" 201.20";"   0.00";" 764.56";" 130.78";"   0.00";" 221.32";" 714.26";" 231.38";" 513.06";"   0.00";"   0.00";" 382.28";"   0.00";"   0.00";"   0.00";"   0.00";" 120.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 281.68";" 301.80";"1317.86"
"12am";" 422.52";" 251.50";" 251.50";" 623.72";" 352.10";"   0.00";" 895.34";" 160.96";"   0.00";" 311.86";" 995.94";" 261.56";" 573.42";"   0.00";"   0.00";" 543.24";"   0.00";"   0.00";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 362.16";" 281.68";"1478.82"
"1pm";" 523.12";" 171.02";" 372.22";" 573.42";" 321.92";"   0.00";"1036.18";" 171.02";"   0.00";" 301.80";" 865.16";" 311.86";" 613.66";"   0.00";"   0.00";" 513.06";"   0.00";"   0.00";"   0.00";" 150.90";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 442.64";" 201.20";"1629.72"
"2pm";" 452.70";" 171.02";" 301.80";" 643.84";" 352.10";"   0.00";" 875.22";" 150.90";" 120.72";" 251.50";" 603.60";" 281.68";" 593.54";"   0.00";"   0.00";" 442.64";"   0.00";"   0.00";" 130.78";" 160.96";"   0.00";" 120.72";"   0.00";"   0.00";"   0.00";"   0.00";" 392.34";" 130.78";"1669.96"
"3pm";" 372.22";" 150.90";" 231.38";" 593.54";" 241.44";"   0.00";" 543.24";"   0.00";"   0.00";" 251.50";" 352.10";" 231.38";" 372.22";"   0.00";"   0.00";" 311.86";"   0.00";"   0.00";" 120.72";" 181.08";"   0.00";" 150.90";"   0.00";"   0.00";"   0.00";"   0.00";" 311.86";" 140.84";"1448.64"
"4pm";" 503.00";" 160.96";"   0.00";" 372.22";" 321.92";" 120.72";" 452.70";" 181.08";"   0.00";" 291.74";" 382.28";" 231.38";" 261.56";" 130.78";"   0.00";" 372.22";"   0.00";"   0.00";"   0.00";" 130.78";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";" 291.74";" 140.84";"1207.20"
"5pm";" 804.80";" 221.32";" 211.26";" 462.76";" 412.46";" 130.78";" 523.12";" 171.02";"   0.00";" 321.92";" 704.20";" 281.68";" 352.10";"   0.00";"   0.00";" 563.36";" 160.96";"   0.00";" 171.02";" 221.32";"   0.00";" 130.78";"   0.00";"   0.00";"   0.00";"   0.00";" 271.62";" 181.08";"1227.32"
"6pm";"1297.74";" 281.68";" 271.62";" 633.78";" 855.10";" 221.32";" 573.42";" 231.38";" 181.08";" 593.54";" 935.58";" 311.86";" 392.34";"   0.00";"   0.00";" 744.44";" 221.32";"   0.00";" 221.32";" 201.20";" 140.84";" 211.26";" 140.84";"   0.00";"   0.00";"   0.00";" 472.82";" 221.32";"1438.58"
