"hour";"001";"003";"004";"005";"006";"007";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"21.306818";"19.859402";"17.910448";"18.846154";"18.993840";"18.786464";" 8.745875";"11.739130";"13.690953";"16.338880";"10.952381";"11.317254";"12.519320";" 9.965035";"12.860310";"13.341493";"16.955684";" 9.876543";"11.901984";"12.589074";" 9.328358";"15.992293";"10.574713";" 6.067416";" 8.187135";" 7.850708";" 8.571429";"12.872841";"11.678832";"11.849192";" 8.316832";"11.913357";"10.608021";" 7.852564";" 6.588235";" 8.714286";"10.278373";" 9.673203";" 8.875000";" 7.644306";" 2.956989";" 6.168831";" 6.378132";"10.450450";" 5.116959";" 6.586826";" 4.761905";" 8.226221";"10.061602";" 7.500000";" 2.325581";" 4.859335";" 3.485839";" 5.752212";" 5.208333";" 5.626598";" 5.236908";" 4.260652";" 2.724796";" 3.708987";" 2.137767";" 2.967359";" 0.000000";"20.197044";"21.538462";"12.406015";"21.553885";"11.894273";" 3.200000";" 3.982301"
"5am";"20.952381";"19.655172";"17.803030";"18.410853";"18.802521";"18.669778";" 8.557845";"12.068966";"13.596138";"16.090226";"10.935024";"11.216730";"12.558870";"10.215054";"12.612613";"13.591022";"17.021277";"10.035211";"11.812865";"12.560386";"10.156250";"16.237624";"10.602410";" 5.990783";" 8.259587";" 7.810499";" 8.445298";"12.461059";"11.367673";"11.978221";" 7.835821";"11.864407";"10.610080";" 7.920792";" 7.000000";" 8.651026";"10.816777";" 9.455959";" 8.734177";" 7.523511";" 3.055556";" 6.219313";" 6.666667";"10.288809";" 5.295008";" 6.720978";" 4.892966";" 8.142494";"10.294118";" 7.563025";" 2.515723";" 4.724409";" 3.463203";" 5.869074";" 5.106383";" 5.945946";" 5.384615";" 4.381443";" 2.808989";" 3.806735";" 2.222222";" 3.039514";" 1.754386";"20.293399";"21.356784";"12.336449";"20.763723";"11.941964";" 3.296703";" 4.100228"
"6am";"20.067644";"18.550725";"15.954774";"17.647059";"18.915929";"18.044237";" 8.589744";"12.133072";"13.000818";"15.114504";"10.396040";" 9.825328";"11.130742";" 9.611452";"12.230216";"12.614980";"16.767677";" 9.386282";"10.586735";"11.621622";" 9.956710";"14.939759";"10.795455";" 5.912596";" 7.324365";" 7.493188";" 8.163265";"12.519320";"10.166667";"11.516315";" 6.153846";"10.413885";" 9.748892";" 6.464646";" 6.060606";" 7.962963";"10.704225";" 8.900524";" 8.276798";" 6.461538";" 2.912621";" 6.727273";" 7.500000";" 9.057971";" 5.033557";" 6.236080";" 4.395604";" 6.241700";" 8.478803";" 6.500000";" 2.641509";" 4.985337";" 1.964637";" 5.232558";" 5.000000";" 4.225352";" 5.698006";" 3.921569";" 3.436426";" 3.934426";" 2.209945";" 3.103448";" 1.980198";"19.858156";"21.258134";"12.252252";"22.182469";"11.442193";" 3.692308";" 4.761905"
"7am";"27.546917";"21.286660";"13.788660";"14.431487";"18.596882";"14.405762";"10.937500";"14.217252";"12.351327";"11.705686";" 8.571429";" 7.474227";" 6.621005";" 6.590258";"10.704961";"10.997067";"14.782609";" 7.773852";" 7.383628";" 9.621993";" 9.340659";"13.278008";"10.629921";" 5.263158";" 5.283019";" 6.003431";" 7.309487";" 9.515571";" 8.199122";"10.401891";" 5.128205";" 7.455429";" 9.548611";" 5.396825";" 5.284553";" 8.396947";"13.095238";" 8.405797";" 7.883212";" 6.330598";" 2.766798";" 5.773196";" 6.563707";" 8.561644";" 4.935622";" 3.794038";" 3.664921";" 5.090312";" 7.723577";" 4.402516";" 1.694915";" 5.303030";" 1.132075";" 5.158730";" 4.635762";" 3.061224";" 5.902778";" 4.573171";" 3.734440";" 3.898635";" 2.413793";" 3.964758";" 2.022472";"19.407559";"24.929577";"12.640000";"27.120141";" 8.795670";" 3.529412";" 3.237410"
"8am";"30.8040201";"20.3246295";"11.8404118";"15.0192555";"19.7004608";"11.2305854";"12.8297362";"12.9526462";"13.7596899";" 6.6539924";" 6.5625000";" 8.6253369";" 3.7037037";" 7.1428571";" 7.6923077";"13.5893648";"12.8364389";" 9.6214511";" 5.0933786";"10.7692308";" 6.1728395";"11.0526316";" 7.0175439";" 2.8436019";" 3.2188841";" 5.2953157";" 6.4690027";"10.7954545";" 5.8906031";" 8.2901554";" 5.5004509";" 8.1705151";"11.1504425";" 3.3898305";" 3.4653465";" 6.8656716";" 2.7472527";" 5.4773083";" 7.0121951";"10.2866779";" 0.9345794";" 4.4289044";" 2.8037383";" 6.6666667";" 2.7848101";"10.3896104";" 0.6622517";" 1.9920319";" 3.7500000";" 3.5211268";" 1.3071895";" 1.8604651";" 2.6515152";" 1.9512195";" 1.3333333";" 0.6711409";" 1.2552301";" 5.8997050";" 0.4950495";" 2.1739130";" 0.4149378";" 3.0927835";" 1.8691589";"21.0945274";"23.1631382";"12.5000000";"29.0399523";" 8.6232980";" 1.0152284";" 0.4329004"
"9am";"31.0493531";"19.9339934";"11.3842173";"14.8148148";"19.7660819";"11.1245466";"13.5702746";"13.0434783";"13.3133133";" 6.3079777";" 6.2500000";" 8.5164835";" 2.7027027";" 6.4189189";" 7.8488372";"13.3915575";"11.6465863";"10.7250755";" 4.0636042";"12.7490040";" 5.9210526";" 9.1954023";" 5.6338028";" 2.5125628";" 4.0169133";" 5.1391863";" 6.1662198";"11.0694184";" 5.6241427";" 7.1246819";" 5.3259141";" 8.0438757";"11.7543860";" 3.0303030";" 3.7234043";" 6.0975610";" 2.8735632";" 5.8544304";" 6.6775244";" 9.9460293";" 0.5076142";" 4.6913580";" 3.0303030";" 6.6770186";" 2.7700831";"11.8733509";" 1.4184397";" 1.8255578";" 2.9850746";" 2.8985507";" 1.3333333";" 1.8779343";" 3.0888031";" 1.6574586";" 1.4563107";" 0.0000000";" 0.8928571";" 6.0693642";" 0.0000000";" 2.5114155";" 0.4524887";" 3.3333333";" 2.0915033";"20.3458800";"23.8204833";"12.5190840";"29.6709130";" 8.9922481";" 1.0989011";" 0.4739336"
"10am";"30.5188679";"19.2926045";"10.9947644";"14.1230068";"20.0235571";"10.5515588";"13.6409736";"12.9076087";"13.3900106";" 5.9369202";" 5.8823529";" 9.1922006";" 2.0895522";" 6.5743945";" 8.1395349";"15.0297619";"10.6122449";"10.3397341";" 4.0707965";"13.3333333";" 5.7142857";" 8.1871345";" 5.9259259";" 2.2099448";" 4.0322581";" 4.7109208";" 5.9219381";"11.0891089";" 5.5020633";" 7.0312500";" 5.6742815";" 8.8631985";"10.8928571";" 3.2710280";" 3.1914894";" 5.5900621";" 2.5157233";" 5.8727569";" 6.2602965";" 9.3592513";" 0.5434783";" 4.6195652";" 3.0000000";" 6.5182830";" 2.3323615";"12.2905028";" 1.5037594";" 1.4403292";" 3.1496063";" 3.0075188";" 0.7352941";" 1.8604651";" 3.3268102";" 1.2048193";" 1.6129032";" 0.0000000";" 0.4672897";" 6.4896755";" 0.0000000";" 2.4038462";" 0.4716981";" 2.9585799";" 2.5761124";"20.2868852";"24.7727273";"13.0094044";"30.4568528";" 8.4260731";" 2.4096386";" 0.5000000"
