"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461"
"max";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742"
"4am";" 8.839704";" 8.506344";"16.038516";" 9.107224";"15.054482";" 5.718018";"13.537356";"12.316309";" 8.595139";"11.466357";" 2.587599";" 6.274458";" 5.954285";"14.674930";"10.008944";" 9.006916";"10.264737";" 9.681601";"13.482019";"13.450883";"13.847813";"17.012499";"11.497075";"14.367956";"11.851109";" 6.243587";"10.648018";" 8.145431"
"5am";" 8.836327";" 8.454273";"16.114456";" 9.046710";"15.178361";" 5.766126";"13.749317";"12.362141";" 8.565092";"11.328249";" 1.721481";" 6.358252";" 5.970356";"14.436759";" 9.629614";" 8.888695";"10.270835";" 9.868472";"13.555748";"13.933408";"13.939645";"17.122475";"11.700011";"14.585053";"11.938125";" 6.243587";"10.732085";" 8.150457"
"6am";" 9.165694";" 8.495673";"16.715946";" 9.284354";"14.739680";" 5.546384";"12.899526";"12.574922";" 8.870776";"10.756986";" 1.681422";" 6.625948";" 6.103038";"14.666823";" 8.893075";" 8.981256";"10.445996";"10.510619";"13.785623";"14.670242";"12.401537";"17.633866";"12.646602";"15.839626";"12.863781";" 6.189020";"10.579361";" 8.388759"
"7am";" 7.764591";" 7.952085";"15.582267";" 8.431421";"14.038463";" 5.281275";"13.348309";"13.137021";" 9.757029";"11.071397";" 1.875834";" 9.672438";" 6.702187";"13.803913";" 8.886153";"10.256285";"11.933359";"12.706759";"14.357873";"17.583275";"14.993715";"23.401257";"15.951042";"18.239224";"14.962274";" 8.140206";"12.850741";"10.739307"
"8am";" 5.416374";" 8.016026";"11.592570";" 7.560331";"11.992346";" 5.137073";"14.083315";"12.963183";" 9.173934";"12.719319";" 2.099924";"10.599373";" 6.839635";"14.284439";"10.079745";" 9.829071";"12.749429";"14.109971";"16.598117";"20.310909";"21.408028";"28.209839";"23.029963";"19.876844";"16.959073";"11.147575";"16.381572";"10.738459"
"9am";" 5.1247311";" 8.2290127";"12.2534696";" 7.4821008";"11.8735095";" 5.3619572";"16.8763040";"13.3188901";" 7.5456507";"12.4014663";" 0.8971507";" 9.9530678";" 6.1694160";"14.0443506";" 8.7028108";" 8.3914659";"14.5160066";"13.6268247";"17.1932650";"19.2220246";"21.8184492";"28.0290453";"22.8210337";"20.2203816";"15.6419997";" 9.9252231";"15.8507350";"10.8159270"
"10am";" 6.682111";" 7.995646";"12.213781";" 7.451975";"11.239382";" 4.579637";"15.846671";"11.600720";"10.281472";"11.752910";" 2.002873";" 9.937862";" 8.994748";"10.863504";"10.439226";"10.446614";"13.740987";"16.334546";"14.982985";"21.770309";"21.647644";"29.888772";"26.105547";"23.085254";"13.425127";" 8.792003";"16.829296";"10.567596"
"11am";" 7.376568";" 8.453000";"11.473482";" 7.231954";"10.345685";" 4.761154";"14.514337";" 9.901567";"11.228239";"12.698952";" 5.748773";"10.486302";" 7.370245";"11.831644";" 9.659623";" 8.572368";"13.836117";"15.320890";"16.792646";"19.904514";"23.334647";"26.407183";"23.998436";"22.976854";"16.597563";"10.217900";"17.113238";"12.598705"
