"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801"
"4am";"2031.9102";"1352.7954";"1611.9470";"1251.3723";"2369.1850";"1698.9873";"1102.5414";"2205.1385";"3074.8744";"3009.0384";"1753.8770";"2335.7342";"2853.9818";"1792.0202";"1364.8960";"1050.1759";"2649.5857";"2086.7828";"1190.0671";"1783.3729";"3334.2466";" 522.1605";" 783.1723";"1736.4404";"2131.9528";"1908.0782";"1207.5468";"1277.9308";"1267.6712";" 994.0669";"2718.7682";"1728.5965";"1945.2440";" 945.6672";"1196.6943";"2466.8838";"2132.4763";"1170.2891";"2272.8565";"2402.3472";"1597.9626"
"5am";"2092.2868";"1352.7954";"1611.9470";"1205.8586";"2404.8345";"1723.2147";"1054.0867";"2205.1385";"3022.8504";"2993.8766";"1753.8770";"2335.7342";"2792.4545";"1726.9260";"1382.9883";"1109.4053";"2681.3775";"2034.7181";"1190.0671";"1783.3729";"3334.2466";" 522.1605";" 733.2882";"1736.4404";"2131.9528";"1908.0782";"1149.7101";"1174.7060";"1267.6712";" 994.0669";"2718.7682";"1728.5965";"1945.2440";" 945.6672";"1132.0709";"2504.7617";"2164.2190";"1094.9325";"2307.8283";"2274.3838";"1597.9626"
"6am";"2265.6621";"1171.3986";"1786.6982";"1145.7226";"2412.7234";"1723.2147";"1054.0867";"2278.8062";"3037.8938";"2850.4907";"1718.4913";"2303.2137";"2934.9294";"1636.2226";"1328.5948";"1063.9193";"2596.4632";"1981.4575";"1190.0671";"1727.1343";"3310.1039";" 489.9814";" 733.2882";"1690.9396";"1902.4611";"1746.5453";"1107.8699";"1134.8240";"1145.7814";" 975.5335";"2843.5846";"1653.4959";"1896.8735";" 885.3011";"1130.5457";"2407.1532";"2123.7822";"1017.5881";"2356.5694";"2231.6547";"1635.9309"
"7am";"2618.3660";"1737.9884";"1555.8503";"1336.4684";"2807.1387";"1591.4791";"1005.6430";"1880.3185";"2774.0962";"3006.6055";"1469.7251";"2130.3377";"3216.1621";"1660.2178";"1265.1687";"1015.7944";"2528.5447";"1816.1877";" 951.8718";"1728.4084";"3388.9025";" 434.2297";" 694.9365";"1541.7576";"1746.4884";"1598.9026";"1021.1866";" 925.3739";"1184.7336";" 913.2656";"3187.2376";"1418.3695";"1766.5786";" 793.6373";"1036.8849";"2301.4219";"1989.9606";" 909.0694";"2184.9583";"2246.0935";"1282.1678"
"8am";"3757.1647";"1864.4324";"1647.6554";"1234.5633";"2925.6561";"1549.0738";" 944.3040";"1718.9845";"2459.7260";"2742.0194";"1807.3401";"1724.0627";"3787.7030";"1591.3998";"1193.8643";" 875.5571";"2553.2450";"1725.0637";" 929.3659";"1728.4084";"3213.8776";" 374.5753";" 777.6817";"1537.4061";"1538.8375";"1419.9688";" 886.2501";" 754.4893";"1135.0925";" 875.3508";"3268.6537";"1396.0845";"1604.6657";" 768.5134";" 855.3278";"2081.5744";"2206.9693";" 766.3242";"1985.5238";"2262.5699";"1131.4799"
"9am";"4261.2847";"1918.9456";"1647.6554";"1232.5335";"2773.7459";"1516.2346";" 946.0707";"1757.6611";"2358.9022";"2923.7922";"1934.4857";"1658.8573";"4036.6840";"1548.7129";"1133.9040";" 920.9915";"2212.9297";"1474.4449";" 960.0685";"1609.9052";"3638.3197";" 370.6098";" 706.5073";"1290.7986";"1590.5158";"1184.4514";" 826.5826";" 711.1830";"1275.9356";" 894.0602";"3239.9304";"1391.3555";"1557.3506";" 738.3303";" 719.7191";"1930.6910";"2229.6576";" 787.1407";"1963.5591";"2317.5434";"1047.0183"
"10am";"4364.1815";"1867.9066";"1685.1662";"1125.9591";"2755.7815";"1588.9786";" 968.7250";"1890.7142";"2283.4711";"2729.6190";"1921.1869";"1680.4238";"4148.1053";"1489.4108";"1168.3025";" 822.7967";"2154.8281";"1538.7468";" 960.0685";"1668.5255";"3995.7514";" 302.7032";" 660.3704";"1276.3036";"1502.1726";"1286.1149";" 788.8795";" 638.6056";"1216.1188";" 894.0602";"3017.4952";"1521.9079";"1558.4060";" 764.0604";" 947.0528";"1861.6933";"2071.7968";" 813.9568";"1879.9293";"2297.6883";"1047.0183"
"11am";"3997.6927";"1967.1810";"1580.8616";"1303.1353";"2787.5995";"1780.2561";" 919.6019";"1608.1514";"2409.5682";"3011.2946";"1805.1524";"1668.8566";"3880.2117";"1613.7155";"1127.3843";" 956.6223";"2591.1306";"1784.4796";" 791.3746";"1669.7881";"3486.1279";" 358.6176";" 636.0139";"1480.3602";"1590.5158";"1362.2104";" 819.3262";" 720.5466";"1362.9317";" 799.0334";"3229.4969";"1466.2233";"1582.5016";" 839.4668";" 915.8864";"1868.5147";"1748.0007";" 882.3918";"1912.7614";"2330.1155";"1040.6507"
