"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"2043.46454";" 915.08682";" 935.72787";" 722.43696";"1231.58301";"1231.58301";" 330.25690";" 577.94957";"1382.95075";" 564.18886";" 653.63344";" 165.12845";"   0.00000";"2401.24285";" 261.45338";" 254.57302";"   0.00000";" 653.63344";" 233.93197";" 275.21408";"  89.44458"
"1pm";"2181.0716";"1155.8991";"1073.3349";" 777.4798";"1334.7883";"1355.4293";" 350.8980";" 681.1548";"1630.6434";" 598.5906";" 763.7191";" 247.6927";"   0.0000";"2772.7819";" 268.3337";" 288.9748";"   0.0000";" 736.1977";" 268.3337";" 275.2141";" 103.2053"
"2pm";"2112.2681";"1025.1724";"1011.4117";" 729.3173";"1245.3437";"1293.5062";" 371.5390";" 646.7531";"1486.1560";" 598.5906";" 653.6334";" 240.8123";"   0.0000";"2752.1408";" 261.4534";" 268.3337";"   0.0000";" 674.2745";" 254.5730";" 282.0944";"   0.0000"
"3pm";"1795.7719";" 791.2405";" 873.8047";" 626.1120";"1210.9420";"1100.8563";" 357.7783";" 509.1460";"1355.4293";" 529.7871";" 557.3085";" 206.4106";"   0.0000";"2174.1912";" 185.7695";" 227.0516";"   0.0000";" 536.6675";" 172.0088";" 261.4534";"   0.0000"
"4pm";"1066.45456";" 543.54781";" 550.42816";" 392.18006";" 736.19766";" 619.23168";" 158.24810";" 275.21408";" 708.67626";" 268.33373";" 330.25690";"  82.56422";"   0.00000";"1314.14723";" 144.48739";"  96.32493";"   0.00000";" 254.57302";"  96.32493";" 206.41056";"   0.00000"
"5pm";"577.94957";"316.49619";"357.77830";"110.08563";"405.94077";"419.70147";" 96.32493";"116.96598";"302.73549";"178.88915";"288.97478";"  0.00000";"  0.00000";"502.26570";"  0.00000";" 82.56422";"  0.00000";"185.76950";" 82.56422";"103.20528";"  0.00000"
"6pm";"591.71027";"357.77830";"330.25690";"144.48739";"481.62464";"337.13725";"158.24810";"165.12845";"385.29971";"206.41056";"344.01760";" 96.32493";"  0.00000";"509.14605";" 89.44458";"116.96598";"  0.00000";"213.29091";"116.96598";"  0.00000";"  0.00000"
"7pm";"536.66746";"357.77830";"357.77830";"144.48739";"488.50499";"247.69267";"116.96598";"130.72669";"412.82112";"192.64986";"399.06042";" 89.44458";"  0.00000";"399.06042";" 82.56422";"137.60704";"  0.00000";"185.76950";"110.08563";"  0.00000";"  0.00000"
"8pm";"426.58182";"227.05162";"288.97478";"130.72669";"364.65866";"240.81232";"103.20528";"123.84634";"364.65866";"178.88915";"364.65866";" 82.56422";"  0.00000";"316.49619";"  0.00000";"123.84634";"  0.00000";"137.60704";" 96.32493";" 82.56422";"  0.00000"
"9pm";"233.93197";"103.20528";"137.60704";" 96.32493";"240.81232";"178.88915";"  0.00000";"  0.00000";"213.29091";"137.60704";"268.33373";"  0.00000";"  0.00000";"220.17126";"  0.00000";" 89.44458";"0";"103.20528";" 82.56422";"  0.00000";"  0.00000"
"10pm";"144.48739";"  0.00000";"  0.00000";"  0.00000";"123.84634";"144.48739";"  0.00000";"  0.00000";"144.48739";" 96.32493";"178.88915";"  0.00000";"  0.00000";"206.41056";"  0.00000";"  0.00000";"0";" 82.56422";"  0.00000";"  0.00000";"  0.00000"
"11pm";"110.08563";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"123.84634";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"110.08563";"  0.00000";"  0.00000";"151.36774";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"12pm";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"116.96598";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"151.36774";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"1am";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"144.48739";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"2am";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"151.36774";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"3am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"110.0856";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"144.4874";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
