"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894"
"max";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135"
"4am";" 55.212";" 98.510";"234.103";"218.868";"103.944";"453.979";"196.335";"405.924";"223.745";"280.300";"329.674";"817.886";"268.110";"138.769";"123.993"
"5am";" 55.212";" 98.510";"253.073";"218.868";"103.944";"453.979";"196.335";"405.924";"204.775";"280.300";"329.674";"817.886";"268.110";"138.769";"123.993"
"6am";" 66.405";" 98.510";"253.073";"218.868";" 92.751";"425.103";"124.390";"366.680";"204.775";"264.571";"342.144";"753.555";"268.110";"123.564";"111.523"
"7am";" 66.405";" 54.057";"284.407";"218.868";" 84.263";"431.424";"190.014";"501.103";"181.197";"170.074";"331.651";"632.455";"218.648";" 96.473";"160.249"
"8am";" 79.497";" 54.057";"314.111";"194.433";" 84.263";"455.996";"152.350";"509.446";"126.383";"164.277";"288.908";"656.890";"218.648";" 81.268";" 95.918"
"9am";" 66.405";" 54.057";"314.111";"257.080";" 74.751";"393.052";"175.928";"453.756";"151.628";"201.854";"295.918";"624.280";"218.648";" 74.258";" 95.918"
"10am";"111.022";" 67.599";"267.403";"213.501";" 62.599";"445.956";"165.408";"350.904";"158.638";"210.342";"315.469";"686.414";"218.648";" 75.925";" 95.918"
"11am";" 91.946";" 54.057";"267.403";"211.608";" 72.731";"455.996";"189.020";"342.956";"181.197";"290.360";"218.878";"667.797";"230.111";" 81.268";" 95.918"
"12am";" 65.705";" 54.057";"236.069";"211.608";"119.503";"441.975";"193.484";"382.110";"181.197";"213.127";"273.860";"697.309";"275.713";"145.599";"111.523"
"1pm";" 65.705";" 54.057";"267.403";"211.608";"111.015";"455.996";"203.041";"331.490";"198.880";"230.010";"256.296";"656.890";"218.648";" 87.838";"160.249"
"2pm";" 85.209";" 35.253";"277.309";"211.608";" 99.822";"351.084";"203.041";"341.608";"217.850";"292.028";"214.420";"642.654";"218.648";" 94.848";"172.719"
"3pm";"166.792";" 53.972";"281.043";"196.335";" 99.822";"354.715";"189.020";"315.532";"192.690";"337.079";"205.181";"610.044";"218.648";" 81.119";"119.501"
"4pm";"147.988";" 72.776";"248.433";"196.335";" 99.822";"315.771";"205.892";"299.446";"192.690";"295.470";"246.185";"706.985";"154.317";"105.691";" 94.341"
"5pm";" 84.325";"112.557";"212.729";"211.608";" 81.219";"415.961";"196.335";"328.924";"223.508";"450.632";"247.368";"707.693";"211.382";"130.134";" 98.897"
"6pm";" 66.405";" 98.510";"201.680";"236.043";" 81.219";"453.979";"196.335";"328.924";"241.428";"386.301";"258.275";"874.951";"211.045";"130.134";"123.993"
"7pm";" 66.388";" 98.510";"201.680";"236.043";" 92.412";"453.979";"196.335";"387.267";"241.428";"327.958";"243.143";"833.305";"268.110";"145.339";"123.993"
"8pm";" 66.388";" 98.510";"201.680";"211.430";"103.944";"453.979";"223.377";"360.225";"241.428";"449.287";"243.143";"792.886";"268.110";"145.339";"123.993"
"9pm";" 66.388";" 98.510";"201.680";"211.430";"103.944";"453.979";"223.377";"387.498";"241.428";"449.287";"243.143";"792.886";"268.110";"145.339";"123.993"
"10pm";" 55.212";"112.531";"201.680";"211.430";"103.944";"453.979";"196.335";"400.519";"241.428";"408.868";"269.738";"817.886";"268.110";"145.339";"123.993"
"11pm";" 55.212";" 98.510";"201.680";"211.430";"103.944";"453.979";"210.356";"400.519";"241.428";"408.868";"269.738";"817.886";"268.110";"145.339";"123.993"
"12pm";" 55.212";" 98.510";"201.680";"155.133";"103.944";"453.979";"210.356";"400.519";"241.428";"408.868";"269.738";"817.886";"268.110";"145.339";"123.993"
"1am";" 55.212";" 98.510";"201.680";"155.133";"103.944";"453.979";"210.356";"400.519";"241.428";"408.868";"269.738";"817.886";"268.110";"145.339";"123.993"
"2am";" 55.212";" 98.510";"201.680";"155.133";"103.944";"453.979";"210.356";"400.519";"241.428";"408.868";"269.738";"817.886";"268.110";"145.339";"123.993"
"3am";" 55.212";" 98.510";"201.680";"155.133";"103.944";"453.979";"210.356";"388.241";"241.428";"408.868";"269.738";"817.886";"268.110";"145.339";"123.993"
