"hour","act1","act2","act3","act4","act5"
"4am",-0.00458026262029313,-0.00855611328359212,0.0178022436752814,-0.0363078617993695,0.00208938101842815
"5am",-0.030192382537662,-0.0183237931730421,0.0153448710468718,0.0885421652620226,-0.0148245685868907
"6am",-0.0203373080804081,-0.0142193066836364,0.0507036495030607,0.0657359838055454,-0.0441545634053052
"7am",0.0821746504844425,0.0949627383738985,0.13080310196114,-0.0364111601519698,-0.0382558647000056
"8am",0.165153978410111,0.19035360904209,0.129676517113332,-0.0916516683200908,0.105870928027167
"9am",0.180045851692445,0.22419693591561,0.142721430730022,-0.07183118962057,-0.0759179444125447
"10am",0.194308868922185,0.223071698740842,0.143332005445779,-0.0519460464481925,-0.0587119753480701
"11am",0.221402088877263,0.221684542826763,0.134526183009498,-0.00178342880527491,0.197482636253556
"12am",0.259944867720513,0.186867319621877,0.134107098158021,0.0080872246605337,0.197714185242365
"1pm",0.259132505705464,0.19475130248973,0.126838039073299,-0.064013470887516,0.30800381161941
"2pm",0.229775038906674,0.213439319747933,0.150125790451652,-0.0693571627472543,0.170590966502697
"3pm",0.224007094238537,0.174755943575965,0.162216286260417,-0.0321796658927111,0.254381442367841
"4pm",0.206998868522897,0.179632811703052,0.144807455238985,-0.0459321250540607,0.243279789952295
"5pm",0.170488168285177,0.176892921723636,0.0894704437996723,-0.0333275108292652,0.162871460833272
"6pm",0.168974602325996,0.213940827667029,0.0702840886766001,-0.063622658499695,0.130251241188197
"7pm",0.215882523240303,0.101420341328153,-0.0175257380805915,-0.0156950603475676,0.299280800991492
"8pm",0.363113076099246,0.0519443915960616,-0.0243073685031339,-0.0298483049781358,0.450153806352697
"9pm",0.462064641326468,0.0723158288004248,-0.0246935572816304,-0.0282689594219639,0.525769831517938
"10pm",0.477122974612763,0.0482382291388532,-0.0335678631983028,-0.0337492951697798,0.543406758534501
"11pm",0.380361442842403,0.0198010138639642,-0.0298602434274161,-0.021787264691133,0.447944014129029
"12pm",0.333981665083155,0.0151240233020301,-0.0118253968253968,0.0223032713869663,0.283884191751885
"1am",0.185604301378407,0.0210942515944103,-0.0118253968253968,-0.0138306878306878,0.223071597527884
"2am",0.128511795172,0.00755264369793129,-0.0118253968253968,-0.0138306878306878,0.154427020542071
"3am",0.128418816047254,-0.0185045100575969,-0.0118253968253968,-0.0138306878306878,0.169237696257692
