"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"100.0000000";"100.0000000";"  1.5253100";"  0.0000000";" 99.6223749";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 97.4100984";"  2.4870533";"  0.0000000";"  0.0000000";"  0.0000000";"  0.5535322";"  0.4395098";"100.0000000";"  2.2246127";"100.0000000";"100.0000000";"  0.6597956";"  0.2814168";" 96.6537400";"  2.9431139";"100.0000000";"100.0000000";" 98.0412384";" 99.2467447";"100.0000000";"  3.1514150"
"5am";"100.0000000";"100.0000000";"  1.5314105";"  0.0000000";" 99.6203096";"  0.0000000";"  0.9632295";"  0.0000000";"  0.0000000";"100.0000000";"  4.0442907";"  0.0000000";"  0.4795660";"  0.0000000";"  0.0000000";"  1.4062274";"100.0000000";"  1.9931266";" 98.1824286";" 99.8460662";"  0.6838507";"  0.2939742";" 96.6210974";"  2.9845528";"100.0000000";" 99.4529716";" 97.2428421";" 98.6794913";"100.0000000";"  3.9850604"
"6am";" 99.6783169";"100.0000000";"  2.5047582";"  0.0000000";" 97.7928712";"  1.6856315";"  1.0467746";"  0.0000000";"  0.0000000";"100.0000000";"  5.0077896";"  0.0000000";"  1.3257364";"  1.4014963";"  0.0000000";"  1.7244195";" 99.4903110";"  4.2741152";" 97.5214240";" 99.4295773";"  1.2664525";"  0.2897651";" 96.0059783";"  5.4047008";"100.0000000";" 99.4529716";" 97.2114049";" 98.6387487";"100.0000000";"  6.2425348"
"7am";" 98.6864241";"100.0000000";" 12.8127983";"  2.5612906";" 97.2624001";"  4.6519863";"  4.8466186";"  0.7050008";"  4.3743304";" 98.0654217";" 14.8188371";"  5.7001751";" 10.5824158";"  4.9199715";"  7.0252109";" 16.8760586";" 97.3547412";" 13.7017392";" 94.9759872";" 97.0657308";" 15.4721541";"  1.2116765";" 96.9814273";" 12.7945607";" 93.7347944";" 99.3910111";" 96.9044547";" 97.4846548";" 98.8132006";" 14.8604139"
"8am";"97.255246";"91.604807";"16.557088";" 7.843893";"96.204915";" 7.211457";" 5.202572";" 1.162550";" 4.951068";"96.974811";"20.969966";"11.560005";"13.319286";"12.032082";"17.297437";"22.062276";"91.853303";"16.787797";"89.282980";"94.358358";"16.473852";" 4.821902";"91.696115";"16.225287";"91.299574";"99.334051";"96.641976";"95.785096";"97.320695";"26.460422"
"9am";"97.135925";"85.611653";"18.382771";"10.654049";"92.485233";" 9.832884";" 7.246723";" 2.328653";" 6.594517";"96.340751";"21.580044";"14.689351";"18.032273";"12.357542";"19.600345";"21.685973";"91.711361";"20.048927";"83.998743";"89.317459";"18.614938";" 8.244628";"91.720909";"18.504598";"90.023757";"97.787770";"95.119588";"95.712315";"97.149114";"31.932263"
"10am";"97.134765";"85.770096";"21.712726";"10.504829";"92.450748";" 9.141647";" 5.386716";" 2.344708";" 6.675910";"96.059511";"20.864281";"15.824270";"18.104117";"12.032515";"20.828505";"25.158602";"90.814800";"19.532533";"81.272556";"89.159110";"18.676846";" 9.679615";"91.627106";"15.848205";"89.359235";"97.683123";"95.715352";"96.246535";"94.349838";"33.910593"
"11am";"97.153653";"84.212661";"22.495214";"11.609109";"93.179003";" 8.795497";" 5.000490";" 1.899396";" 6.203483";"97.839830";"19.773568";"15.436053";"19.368971";"10.887709";"22.530958";"23.253074";"91.867157";"16.538501";"83.692987";"89.768032";"17.238754";" 5.975396";"91.379910";"16.173199";"96.173542";"96.623377";"95.393483";"96.817719";"95.593017";"30.163177"
