"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"6am";"103.2053";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"7am";"302.73549";" 82.56422";"  0.00000";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"8am";"495.38534";"185.76950";"151.36774";"  0.00000";"185.76950";"137.60704";"  0.00000";"  0.00000";"158.24810";"213.29091";"213.29091";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000"
"9am";"646.7531";"247.6927";"302.7355";"103.2053";"275.2141";"123.8463";"103.2053";"  0.0000";"240.8123";"220.1713";"220.1713";"  0.0000";"  0.0000";"130.7267";"  0.0000";"123.8463";"  0.0000";"123.8463";"165.1284";"  0.0000";"  0.0000"
"10am";"701.7959";"261.4534";"288.9748";"130.7267";"316.4962";"123.8463";"137.6070";"  0.0000";"213.2909";"288.9748";"233.9320";"  0.0000";"  0.0000";"158.2481";"  0.0000";"110.0856";"  0.0000";"123.8463";"192.6499";"  0.0000";"  0.0000"
"11am";"495.38534";"282.09443";"213.29091";"110.08563";"268.33373";"103.20528";"123.84634";"  0.00000";"144.48739";"227.05162";"268.33373";"  0.00000";"  0.00000";"206.41056";"116.96598";"116.96598";"  0.00000";"130.72669";"137.60704";" 89.44458";"  0.00000"
"12am";"522.90675";"337.13725";"213.29091";"268.33373";"481.62464";"130.72669";"130.72669";"130.72669";"158.24810";"350.89795";"288.97478";"  0.00000";"  0.00000";"137.60704";"165.12845";" 89.44458";"  0.00000";"130.72669";"123.84634";" 89.44458";"  0.00000"
"1pm";"619.23168";"350.89795";"220.17126";"254.57302";"474.74429";"165.12845";"151.36774";"123.84634";"220.17126";"371.53901";"337.13725";" 82.56422";"  0.00000";"172.00880";"192.64986";" 82.56422";"  0.00000";"178.88915";"185.76950";"103.20528";"  0.00000"
