"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544";"24371.544"
"4am";" 6212.352";" 1787.463";" 2445.568";" 9503.938";"12750.229";" 3537.850";" 5844.756";"10207.220";" 7908.045";" 9281.728";"10819.338";"12153.124";" 7513.322";" 6545.608";"10779.931";" 5341.379";" 6449.689";" 5771.118";" 7685.666";" 7023.967";" 6711.999";" 2149.109";" 3786.551";" 5395.773";" 6938.446";" 6461.445";" 5637.880";" 4631.561";" 9407.069";" 6860.167";" 4442.130";" 4801.571";" 5897.323";" 7005.758";"10636.032";" 6887.474";" 4135.007";" 6379.491";" 7260.667";" 5939.611";" 6701.109";" 4806.102";" 1859.536";" 3500.984";" 2435.697";" 2787.805";"11668.520";" 5063.626";" 5529.444";" 4387.769";" 4961.311";" 7800.072";" 5073.366";" 2301.992";" 1783.398";" 1579.459";" 2174.038";" 3206.015";" 4784.843";" 4667.309";" 5304.841";" 3385.840";" 1911.088";" 1862.874";" 4103.227";" 2201.786";" 4050.762";" 4519.328";" 4422.165";" 7573.130";" 5404.417";" 2984.201";"10817.325";" 4841.074";" 2990.633";" 4968.599";" 8049.746";" 3904.297";" 6719.986";" 5743.925";" 5810.650";" 2690.141";" 2113.053";" 5063.082";" 5527.835";" 5358.189";" 3511.452";" 2503.401";" 7179.694";" 3860.610";" 2498.350";" 8027.805";" 5440.484";" 1942.658";" 2552.956";" 3379.640";" 2487.015";" 3413.079";" 3908.983";" 5053.338";" 4631.399";" 1517.279";" 4272.989";" 7185.571";" 5025.181";" 1936.869";" 5242.155";" 5029.097";" 3869.078";" 4235.451";" 2590.410";" 1769.019";" 6273.437";" 5379.866";" 6976.884";" 4793.583";" 4978.880";"10259.965";" 6076.501";" 1884.458";" 9416.213";"  368.239";" 7256.529";" 4084.160";" 4464.222";" 6536.555";" 2796.761";" 5064.657";" 4016.279";" 4952.874";" 2326.385";" 5093.214";" 5432.832";" 3038.577";" 3103.494";" 4943.784";" 5556.418"
"5am";" 6243.464";" 1742.940";" 2356.552";" 9992.960";"12548.714";" 3753.343";" 5887.292";"10864.299";" 8526.181";" 9403.863";"10773.177";"11706.244";" 8162.255";" 6570.565";"10741.523";" 5302.130";" 6154.272";" 5713.274";" 7670.589";" 6918.108";" 6395.985";" 2239.078";" 3868.766";" 5611.934";" 6957.516";" 5919.496";" 5435.068";" 4507.486";" 9150.856";" 6393.923";" 4731.444";" 4543.233";" 5640.599";" 6754.901";"10538.556";" 6543.754";" 3746.247";" 6100.963";" 7218.835";" 5294.757";" 6452.044";" 4557.053";" 1790.216";" 3488.474";" 2351.669";" 2588.474";"11407.560";" 5063.626";" 5460.670";" 4016.576";" 5852.491";" 7751.400";" 5075.841";" 2328.342";" 1783.398";" 1619.730";" 2102.181";" 3448.789";" 4616.833";" 4611.983";" 5411.736";" 3385.840";" 2017.326";" 1862.874";" 3888.260";" 2062.058";" 3909.336";" 4816.971";" 4218.940";" 7299.391";" 5418.217";" 3162.038";"11375.475";" 4687.774";" 2795.129";" 5131.774";" 8495.309";" 3824.109";" 7429.526";" 5528.932";" 5622.992";" 2647.330";" 2090.357";" 5314.472";" 5541.518";" 5267.623";" 3547.600";" 2397.933";" 7028.585";" 3607.358";" 2674.359";" 7655.465";" 5785.111";" 1904.530";" 2475.876";" 3398.413";" 2450.941";" 3355.301";" 3832.420";" 4929.805";" 4775.546";" 1469.718";" 4501.948";" 7209.212";" 5008.729";" 1850.940";" 5211.885";" 5069.336";" 3710.899";" 4182.495";" 2550.555";" 1574.205";" 5860.971";" 5438.122";" 6971.011";" 4461.409";" 4786.968";"10464.077";" 6053.040";" 1897.748";" 8873.725";"  333.677";" 6910.618";" 4130.419";" 4410.056";" 6726.188";" 2796.761";" 5064.657";" 4097.867";" 4889.250";" 2270.087";" 4977.097";" 5499.632";" 3198.118";" 3032.451";" 4852.359";" 5556.418"
"6am";" 5973.554";" 1889.792";" 2651.530";" 9572.250";"12508.422";" 3681.828";" 5471.601";"11271.300";" 8033.742";" 9736.993";" 9932.390";"11156.796";" 8120.091";" 6807.720";"11169.663";" 5150.665";" 5078.548";" 5303.540";" 7529.704";" 6850.614";" 5258.295";" 2374.442";" 3816.014";" 5421.733";" 6639.963";" 5223.112";" 4695.091";" 4684.758";" 7809.621";" 5360.817";" 5074.696";" 4882.221";" 6331.227";" 7069.476";"10483.189";" 5979.778";" 3014.012";" 6402.173";" 6854.575";" 5298.340";" 6190.287";" 4254.523";" 1562.740";" 3588.672";" 2505.347";" 2501.832";"10109.108";" 4721.275";" 5617.102";" 3518.687";" 5731.413";" 7126.421";" 4456.885";" 2258.240";" 1642.033";" 1378.228";" 1756.529";" 3362.160";" 4104.987";" 4609.443";" 4793.856";" 3038.559";" 1893.677";" 1736.277";" 3224.101";" 1911.001";" 3580.179";" 4609.839";" 3984.933";" 7126.584";" 5395.351";" 3105.195";"11675.297";" 4276.455";" 2638.451";" 4877.738";"11045.248";" 3529.392";" 6118.490";" 5069.117";" 4912.133";" 2588.349";" 2049.961";" 5117.292";" 5318.049";" 5121.184";" 3287.150";" 2306.162";" 6302.065";" 3108.983";" 2707.496";" 7462.857";" 6671.697";" 1827.864";" 2275.961";" 3142.677";" 2444.626";" 3122.229";" 3762.309";" 4976.984";" 4481.879";" 1245.717";" 4117.818";" 6746.437";" 4601.386";" 1449.660";" 5104.597";" 4768.541";" 3383.237";" 4105.374";" 2317.265";" 1409.386";" 5183.041";" 5432.299";" 6745.185";" 4806.745";" 4441.219";" 9715.074";" 6123.830";" 1693.314";" 7603.251";"  291.956";" 6064.605";" 3905.173";" 3983.019";" 7192.701";" 2594.401";" 4250.187";" 4199.723";" 4508.000";" 2202.314";" 4699.400";" 5296.939";" 3375.535";" 2816.637";" 4337.906";" 5047.441"
"7am";" 6732.960";" 2937.727";" 3412.035";" 8576.831";"13671.643";" 4892.931";" 4155.843";"11120.690";" 8616.223";" 7640.622";"10036.284";"10987.610";" 8508.037";" 8973.278";"13525.542";" 5591.000";" 4758.688";" 4161.012";" 5067.084";" 6478.953";" 3820.008";" 3565.695";" 4758.063";" 5067.420";" 5942.298";" 4312.952";" 2854.595";" 5019.201";" 6132.380";" 5566.424";" 6657.093";" 6358.769";" 8110.549";" 7194.166";" 9258.636";" 4674.668";" 2600.485";" 6028.492";" 5830.811";" 3718.681";" 4137.749";" 3623.087";"  920.529";" 3672.207";" 2271.169";" 1832.959";" 7727.038";" 3933.204";" 4887.545";" 3231.464";" 6724.728";" 5614.637";" 2893.344";" 1945.557";" 1261.991";"  849.413";" 1310.544";" 3601.996";" 2528.898";" 4013.378";" 3654.922";" 2428.208";" 1892.536";" 1345.718";" 2384.299";" 1328.971";" 2545.338";" 5402.366";" 2856.946";" 7735.288";" 3781.008";" 2890.760";"12786.872";" 4079.292";" 2412.328";" 4637.539";"14374.381";" 2328.236";" 4723.778";" 4789.518";" 3883.439";" 2361.469";" 1564.271";" 5629.123";" 5995.157";" 4355.920";" 3232.725";" 1686.932";" 6617.650";" 2885.475";" 2519.611";" 5863.377";"11036.096";" 1722.406";" 2258.436";" 3039.768";" 2452.620";" 2289.570";" 2920.852";" 4603.440";" 4955.876";" 1028.454";" 5544.352";" 6307.925";" 3695.025";" 1199.605";" 3841.343";" 4094.722";" 2486.302";" 2769.286";" 1703.919";" 1139.831";" 4542.095";" 4993.611";" 5271.321";" 6667.839";" 3432.059";" 7728.648";" 7009.751";" 1617.491";" 6452.709";"  416.362";" 6128.220";" 4059.600";" 3041.557";" 9097.112";" 2731.322";" 4340.149";" 3362.854";" 3086.602";" 2204.149";" 3476.134";" 5356.741";" 3066.908";" 2199.403";" 3261.471";" 4573.345"
"8am";"11299.461";" 2980.928";" 4019.948";" 8016.622";"18615.484";" 5206.614";" 3818.254";"10383.585";" 9285.971";" 6594.285";" 8945.295";" 9814.704";" 9442.382";"13470.464";"12672.994";" 5625.862";" 3488.027";" 3505.815";" 5348.502";" 5568.084";" 5539.282";" 4400.908";" 5703.550";" 5485.131";" 6947.317";" 4316.607";" 2126.647";" 4790.241";" 4844.469";" 4710.926";" 7283.900";" 7267.170";" 8072.071";" 8224.217";" 9342.377";" 2905.764";" 2171.039";" 6944.683";" 5746.490";" 4118.214";" 5035.017";" 3780.847";"  536.270";" 3816.721";" 2185.598";" 2008.786";" 6036.055";" 3378.305";" 5490.182";" 3407.274";" 9272.456";" 4805.803";" 2968.831";" 1497.472";"  870.769";"  502.898";"  833.227";" 4322.448";" 2222.371";" 3804.709";" 4201.687";" 1651.421";" 1964.506";"  971.449";" 1872.534";" 1004.426";" 2474.426";" 6274.555";" 1818.986";" 8257.636";" 2875.593";" 1874.383";"15544.917";" 4196.842";" 2266.867";" 4378.431";"14632.434";" 1766.294";" 3887.900";" 4589.758";" 2936.529";" 2663.205";" 1741.013";" 8118.086";" 7988.269";" 4293.259";" 3174.196";" 1668.651";" 5735.853";" 2544.499";" 3142.450";" 4933.888";"19083.009";" 1211.418";" 2003.525";" 3500.269";" 2229.801";" 1735.914";" 2175.754";" 3505.004";" 5050.008";" 1005.858";" 6735.250";" 6026.222";" 3422.515";" 1261.323";" 3431.212";" 4302.382";" 2336.703";" 1955.053";" 1429.655";"  813.505";" 4468.918";" 5278.256";" 7399.754";" 6826.308";" 3219.264";" 7424.476";" 7959.062";" 1416.245";" 6686.584";"  917.214";" 6464.053";" 3586.057";" 2860.657";"10470.094";" 2850.781";" 4257.430";" 2697.219";" 2430.635";" 2865.995";" 2711.214";" 4991.142";" 3541.853";" 2107.985";" 3221.572";" 4366.695"
"9am";"11901.276";" 3172.670";" 4115.198";" 7705.012";"22192.152";" 5394.251";" 3465.697";"12612.056";" 9331.586";" 6472.116";" 9459.439";"10755.237";" 9729.880";"14274.294";"11961.736";" 6018.357";" 3062.239";" 3190.790";" 4558.865";" 5333.294";" 5443.010";" 4653.416";" 5477.598";" 6301.732";" 8039.771";" 5128.697";" 2054.557";" 4906.272";" 4928.956";" 5028.621";" 7624.171";" 7187.265";" 8623.612";" 8770.502";" 8644.734";" 2601.826";" 2342.394";" 7621.528";" 5636.523";" 4319.283";" 4940.413";" 3757.740";"  438.338";" 3928.499";" 2052.038";" 1622.732";" 5737.359";" 3325.795";" 5209.456";" 3771.319";" 9726.200";" 4909.974";" 3007.349";" 1530.686";"  939.793";"  361.477";"  841.577";" 5257.186";" 2022.068";" 3779.564";" 4510.662";" 1361.436";" 2080.256";"  800.765";" 1911.140";"  936.105";" 2020.394";" 6929.064";" 1831.316";" 7740.893";" 2594.067";" 2044.064";"16601.012";" 3783.015";" 2048.051";" 4505.606";"14809.003";" 1740.495";" 3822.625";" 4070.276";" 2992.160";" 2582.759";" 1889.222";" 9932.451";" 7571.693";" 4657.884";" 3095.609";" 1630.741";" 5501.001";" 2465.481";" 3631.487";" 4356.227";"23228.411";" 1254.664";" 2262.076";" 3588.662";" 2728.310";" 1559.970";" 2286.639";" 3597.500";" 4856.892";" 1043.462";" 6853.308";" 6883.973";" 3604.999";" 1275.768";" 3255.155";" 3708.977";" 2135.390";" 1858.689";" 1312.643";" 1254.445";" 4562.957";" 4989.791";" 7839.820";" 6955.830";" 3039.613";" 7424.996";" 8441.627";" 1438.941";" 5497.511";"  800.921";" 6735.121";" 3453.733";" 2968.231";"10226.489";" 2923.868";" 4128.320";" 2654.442";" 2295.963";" 2911.971";" 2335.045";" 5307.338";" 3848.174";" 2001.204";" 2989.117";" 3519.264"
"10am";"11841.688";" 3029.700";" 4192.161";" 7241.307";"23138.853";" 5105.106";" 3847.197";"12281.174";" 9968.802";" 6539.167";" 8783.441";"10221.253";" 9827.948";"14503.924";"12015.182";" 5262.836";" 2959.196";" 3324.838";" 4273.484";" 5969.271";" 5199.838";" 4952.524";" 5339.000";" 6202.589";" 8422.478";" 5029.604";" 1735.768";" 4313.619";" 3505.191";" 5286.060";" 7455.667";" 7218.318";" 8927.648";" 9392.149";" 8623.591";" 3115.138";" 2261.959";" 7676.191";" 5788.685";" 5452.094";" 4449.569";" 3860.710";"  389.372";" 4245.609";" 1953.236";" 1636.750";" 5742.406";" 3400.490";" 5226.235";" 4062.417";"10879.453";" 4386.415";" 2934.247";" 1557.778";"  819.983";"  348.973";"  755.682";" 5747.083";" 1752.090";" 3712.659";" 4159.179";" 1398.452";" 2176.634";"  762.139";" 2063.759";" 1056.554";" 2113.178";" 6668.650";" 1877.415";" 7851.623";" 2485.267";" 1984.368";"17116.502";" 4218.645";" 2072.574";" 3983.841";"14963.160";" 1687.915";" 3868.903";" 3907.159";" 2732.265";" 2529.130";" 1901.261";"10209.440";" 7809.880";" 4630.655";" 2979.200";" 1698.186";" 6317.870";" 2659.030";" 3969.440";" 4217.583";"22865.630";" 1220.882";" 2086.070";" 3545.537";" 2247.658";" 1521.764";" 2148.443";" 3236.287";" 4721.407";"  951.214";" 6742.055";" 6762.662";" 3167.818";" 1070.366";" 2718.296";" 3827.693";" 1950.676";" 1600.956";" 1237.800";" 1526.165";" 4755.252";" 5154.575";" 7572.286";" 6189.822";" 3255.123";" 7438.458";" 8770.438";" 1466.846";" 6376.823";"  909.188";" 6610.671";" 3281.381";" 3220.939";"10398.498";" 2923.868";" 4160.166";" 2832.857";" 2168.246";" 2848.232";" 2123.892";" 5456.369";" 3983.075";" 2057.099";" 2917.285";" 3178.254"
"11am";"12310.252";" 2740.521";" 3768.861";" 7048.655";"23824.401";" 5435.850";" 3716.553";"12394.760";"10355.495";" 6294.081";" 8608.503";" 9960.841";" 9685.865";"14743.819";"11823.577";" 5360.760";" 2832.011";" 2632.555";" 4918.556";" 6295.953";" 5399.590";" 4828.494";" 5434.129";" 6416.784";" 8460.844";" 3945.783";" 1636.396";" 4756.044";" 3133.055";" 4861.375";" 7357.579";" 6524.165";" 8842.408";" 9313.901";" 9581.514";" 3298.718";" 2148.807";" 8221.737";" 5519.525";" 5831.467";" 4100.753";" 3571.543";"  443.850";" 4213.509";" 2010.164";" 1615.443";" 5715.538";" 3506.185";" 5648.028";" 4005.133";"10938.872";" 4069.728";" 2911.763";" 1454.357";"  850.344";"  407.512";"  709.901";" 6238.588";" 1932.294";" 3853.838";" 3727.038";" 1355.010";" 2114.618";"  703.558";" 2124.317";"  996.500";" 2020.339";" 6747.460";" 1919.701";" 7400.534";" 2906.544";" 1849.346";"16876.603";" 3892.160";" 2168.933";" 4313.783";"14728.926";" 1867.919";" 3968.878";" 3612.515";" 3298.517";" 2487.610";" 1985.142";"10065.893";" 7620.776";" 4666.975";" 3229.523";" 1648.054";" 6534.461";" 2421.063";" 3982.133";" 4422.499";"22136.906";"  915.898";" 2161.690";" 3648.167";" 2175.449";" 1587.946";" 1975.674";" 3524.579";" 4234.748";"  972.939";" 6922.756";" 6679.369";" 3053.102";"  931.862";" 2622.327";" 4246.742";" 1978.345";" 2098.133";" 1384.566";" 1123.199";" 4698.386";" 5468.666";" 7471.466";" 6133.132";" 3317.402";" 7586.073";" 8182.604";" 1340.781";" 6408.417";"  885.856";" 6751.094";" 2880.098";" 3372.039";"10339.725";" 2698.761";" 3804.505";" 2868.291";" 2265.208";" 2843.795";" 2309.899";" 5234.224";" 4346.806";" 2101.943";" 2954.811";" 2945.927"
