"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988"
"4am";"11.06078";"29.09134";"24.54088";"32.01111";"35.99694";"19.82745";"45.67828";"32.26797";"39.50913";"26.29200";"34.80372";"27.73273";"29.83068";"18.55060";"24.85040";"30.94908";"24.75210";"29.74337";"36.49735"
"5am";"10.88091";"29.21490";"25.67664";"31.57066";"36.32616";"18.96126";"45.67828";"32.27768";"39.88852";"25.88697";"35.40836";"28.54589";"30.15053";"18.17428";"24.69619";"31.14178";"26.06275";"30.58240";"36.69353"
"6am";"10.57773";"30.22067";"26.69950";"32.04968";"36.01397";"19.98322";"45.16217";"33.05896";"39.10180";"26.07347";"35.40836";"28.22453";"31.09709";"17.12297";"25.84485";"31.51101";"26.40983";"31.07690";"37.38015"
"7am";" 8.845331";"36.402739";"25.223518";"33.966286";"29.723237";"14.593252";"44.209561";"40.538728";"39.663062";"23.033884";"41.898611";"35.049743";"33.706924";"17.566589";"33.469548";"37.383251";"26.378055";"41.247102";"41.135620"
"8am";" 7.565917";"38.075223";"26.788879";"35.754505";"31.038306";"12.646954";"40.809211";"44.123798";"43.439097";"20.605701";"40.649307";"46.294967";"32.837614";"18.798236";"44.726472";"41.600254";"30.713632";"47.652085";"42.466383"
"9am";" 8.158764";"39.715763";"23.377552";"38.018501";"31.603868";"11.921655";"39.688989";"43.015608";"46.943330";"20.319657";"40.675963";"43.000233";"32.128156";"19.328540";"42.412482";"43.078786";"33.812118";"52.191259";"41.458494"
"10am";" 7.329276";"37.587052";"23.620113";"39.637254";"32.587131";"12.054506";"38.034247";"41.576338";"46.618050";"20.706251";"40.635081";"47.509574";"30.918296";"19.469103";"41.467491";"42.233703";"34.630018";"51.722205";"42.530848"
"11am";" 7.401388";"42.309369";"25.711459";"36.054899";"33.568418";"13.401056";"42.079080";"44.862258";"49.098204";"19.029863";"43.059624";"42.164878";"32.649269";"19.802644";"44.318230";"38.512942";"33.300641";"49.074860";"39.891406"
"12am";" 8.603011";"30.197582";"24.000163";"35.765580";"32.571242";"12.658457";"41.963494";"38.602797";"47.027942";"22.514111";"41.044966";"39.990323";"31.684893";"19.893311";"42.282003";"37.284595";"43.593403";"51.140046";"39.196461"
