"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"12am";"24.834363";" 6.382961";"16.832411";"12.970233";"17.036744";" 5.393571";" 5.879313";" 4.279122";"12.393379";"15.479543";" 8.307612";" 2.129736";" 5.342936";"12.940789";" 5.959470";" 3.836670";" 2.788333";" 3.976110"
"1pm";"23.131136";" 4.961269";"16.943391";"14.705490";"24.185774";" 5.105629";" 3.618951";" 4.525306";"10.788534";"13.679659";" 9.524003";" 2.437271";" 3.908270";"12.308505";" 6.289173";" 5.769517";" 2.885573";" 4.506862"
"2pm";"21.538373";" 5.533856";"17.735654";"15.096631";"26.021112";" 5.134404";" 3.713965";" 5.470715";"10.984690";"15.442375";" 6.002309";" 1.130684";" 4.141460";"11.783020";" 6.499504";" 7.074936";" 5.215282";" 4.586525"
"3pm";"22.298696";" 7.329764";"17.678908";"11.374358";"18.024103";" 4.696845";" 5.933393";" 5.292106";"10.346822";"10.385289";"10.285377";" 1.740936";" 5.843133";"10.906777";" 7.622045";" 6.725505";" 7.041299";" 5.627917"
"4pm";"24.591499";" 6.425742";"14.979433";" 8.040703";"23.018390";" 4.110073";" 8.504366";" 6.618455";" 8.836479";"14.244234";"10.871935";" 3.621068";" 6.622810";" 6.800099";" 5.190896";" 6.703514";" 3.757850";" 7.501940"
"5pm";"23.539310";" 8.368431";"13.195912";" 6.325169";"26.278320";" 7.660941";" 6.648859";" 7.682838";" 9.027474";" 9.146773";"12.802457";" 9.599373";" 4.542475";" 8.815152";" 4.846490";" 7.708691";" 7.975823";" 7.648062"
"6pm";"22.441497";" 9.490193";"12.726747";" 4.017911";"16.462835";" 9.223133";"10.851800";" 8.027574";" 7.968316";"10.827301";"11.677465";" 5.762183";" 8.117534";"16.566656";" 8.342359";" 5.453706";" 7.869133";" 7.283755"
"7pm";"21.401227";"11.161934";"13.171681";" 2.927421";"17.695338";" 9.925890";"10.065051";" 8.021247";" 7.189592";" 7.356038";"13.557898";" 6.038359";" 8.381349";"17.421836";" 7.931932";" 5.538304";" 7.980744";" 8.101698"
"8pm";"20.361041";"11.334174";"11.954894";" 2.170266";"16.872638";" 9.764680";" 9.963413";" 7.827103";" 8.254141";" 6.838975";"14.161021";" 9.110294";" 8.597955";"17.965108";" 8.071955";" 6.230095";" 8.098636";" 7.490733"
"9pm";"18.071902";"11.638802";"15.312694";" 3.683320";"13.731615";" 9.643788";"11.074283";" 7.730314";" 8.632918";" 5.962222";"12.424556";" 8.976163";" 8.677250";"18.597062";" 8.109722";" 4.544014";" 8.508306";" 7.333988"
"10pm";"19.841669";"10.971318";"15.567049";" 3.745080";"13.076192";" 9.285895";"10.930468";" 7.732172";" 8.071532";" 6.053122";"11.010205";" 8.960297";" 8.842893";"18.481282";" 8.045877";" 4.517956";" 9.448223";" 7.109713"
"11pm";"21.006807";"10.976092";"13.897391";" 3.746994";"12.913742";" 9.341048";" 9.650766";" 7.651320";" 8.073594";" 6.931810";"13.042929";" 8.790498";" 8.777356";"18.453058";" 8.045877";" 4.462396";" 9.342026";" 7.693870"
"12pm";"18.433819";"10.712207";"13.860588";" 3.769744";"15.210136";" 9.402817";"10.805994";" 7.461920";" 8.120391";" 8.170367";"12.913834";" 8.753335";" 9.144701";"18.079386";" 7.992072";" 4.394401";" 9.453283";" 7.650446"
"1am";"16.001880";"10.712207";"13.860588";" 5.419616";"14.962581";" 9.375820";"10.805994";" 7.489255";" 8.081381";" 8.170367";"12.913834";" 8.753335";" 8.642220";"18.079386";" 8.405814";" 5.371814";" 9.453283";" 7.845285"
"2am";"16.054581";"10.677962";"13.860588";" 5.419616";"14.812531";" 9.375820";"10.805994";" 7.489255";" 8.081381";" 8.206879";"12.913834";" 8.753335";" 8.642220";"18.079386";" 8.405814";" 5.371814";" 9.453283";" 7.845285"
"3am";"16.054581";"10.677962";"13.860588";" 5.419616";"14.857624";" 9.375820";"10.805994";" 7.489255";" 8.081381";" 8.245698";"12.913834";" 8.753335";" 8.642220";"18.079386";" 8.357370";" 5.371814";" 9.453283";" 7.845285"
