"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584";"62.3784754990584"
"4am";"24.084286";"19.222625";"23.309144";"19.644594";"29.854125";"35.153950";"29.294315";" 3.865510";"14.766171";"11.812764";"21.801067";" 3.011036";" 4.959109";" 4.970501";"20.347068";"26.527850";"29.209433";"16.166863";" 5.372796";"16.038524";"15.360206";"15.874402";"38.187340";"23.897727";"20.360981";"23.301631";"23.766375";"24.959321";"24.030342";"12.653573";"27.628567"
"5am";"24.183020";"19.663597";"23.755153";"19.828339";"29.671680";"35.153950";"28.767747";" 3.930795";"15.154306";"11.838125";"22.453101";" 3.088894";" 4.316839";" 5.834618";"20.142567";"26.876420";"27.280576";"15.800663";" 6.316549";"14.721982";"15.858661";"15.884177";"37.369469";"23.723723";"22.130148";"24.116831";"23.958479";"24.676901";"24.344238";"13.175583";"27.628567"
"6am";"23.878290";"21.805671";"23.217503";"19.660037";"30.375969";"34.389243";"28.953097";" 4.745193";"15.396543";"12.239589";"22.221928";" 2.598198";" 4.451823";" 8.549648";"19.777887";"26.997439";"27.344840";"14.853597";" 6.713126";"14.373511";"17.041275";"16.164225";"38.542114";"22.200083";"22.447422";"24.098519";"22.787561";"22.970285";"24.018876";"13.433628";"26.985313"
"7am";"24.487223";"20.865482";"21.702058";"20.640793";"29.320571";"30.797008";"28.576596";" 5.412488";"16.176809";"13.808175";"20.804133";" 3.876570";" 6.347698";"12.000986";"18.727178";"25.214805";"23.021877";"15.627362";"11.002187";"16.088267";"16.956174";"14.307850";"36.561314";"20.391035";"19.320304";"24.277656";"24.591900";"18.206051";"23.736154";"13.766500";"26.946253"
"8am";"18.252178";"19.306979";"25.200588";"20.243503";"24.667755";"31.218200";"21.647795";"14.672934";"15.747365";"15.955823";"18.338171";" 8.017473";" 7.983457";"19.235780";"23.447427";"20.143084";"19.040496";"21.766846";"11.386419";"16.925998";"15.421614";"15.136767";"36.315317";"18.647715";"19.871468";"21.873928";"22.217328";"19.121357";"17.153000";"11.135801";"24.874971"
"9am";"21.556174";"20.478757";"23.780093";"21.494128";"22.450547";"29.507024";"20.294513";"14.440963";"18.861417";"16.279787";"23.102601";"10.085138";" 8.319378";"18.195181";"21.161431";"25.432316";"18.980715";"21.602139";"15.046967";"17.708479";"17.836896";"14.633862";"32.151760";"17.641178";"16.653593";"23.138381";"25.199397";"19.019951";"17.028868";"15.252545";"24.977572"
"10am";"21.265920";"25.074919";"23.162078";"23.977183";"21.756632";"26.519523";"17.959196";"17.312212";"17.849916";"15.260018";"20.773902";"11.661123";" 5.396109";"18.839205";"17.753739";"23.995805";"20.602998";"15.715474";"14.514853";"18.679436";"18.211830";"12.357705";"31.974535";"14.410852";"17.094528";"22.280847";"20.889351";"18.236863";"19.860783";"14.904010";"25.427579"
"11am";"20.669179";"22.830271";"23.783187";"22.917240";"24.979191";"28.009810";"20.176936";"16.702083";"20.056726";"13.303996";"19.093357";" 9.945528";" 5.128076";"20.243999";"22.772858";"21.923623";"21.432775";"19.428214";"11.705567";"17.807185";"17.318104";"12.217234";"31.536893";"16.782636";"14.848391";"21.764165";"19.568459";"20.559589";"20.093865";"14.811379";"23.810069"
"12am";"26.845458";"23.997593";"24.678823";"20.137683";"25.791055";"29.790655";"22.423549";" 8.211629";"23.179633";"14.785824";"22.287050";" 8.437874";" 2.992213";"17.181030";"21.237556";"22.449551";"19.363753";"15.523668";" 8.605513";"20.790805";"18.414624";"10.449323";"32.774770";"15.272318";"17.027551";"19.154206";"19.165025";"19.899803";"22.114163";"13.466921";"22.455610"
"1pm";"25.412805";"22.787461";"25.614322";"21.888729";"24.280004";"30.758436";"21.884881";"10.068946";"20.562611";"16.337833";"22.246854";" 8.554949";" 5.094257";"18.984110";"21.267424";"21.899875";"18.004681";"14.434445";"16.186559";"17.958005";"16.834578";"10.398206";"30.986088";"16.299857";"16.317674";"20.328549";"20.035714";"21.592224";"20.817594";"11.098677";"20.968665"
"2pm";"23.126344";"21.982398";"27.479712";"19.286386";"23.510357";"26.248815";"16.045817";"16.572354";"19.151200";"14.935970";"22.148426";" 7.666771";" 7.203751";"17.128370";"18.981908";"24.590873";"22.411852";"14.308838";"16.595821";"18.133994";"18.873593";"10.798583";"31.760047";"18.295779";"16.758446";"20.133892";"23.553102";"21.955692";"20.546983";"13.318367";"19.163475"
"3pm";"26.629550";"21.773199";"24.834425";"19.945297";"29.004968";"24.257267";"20.483523";"15.248736";"17.267099";"16.053852";"20.151214";" 7.053898";" 2.546981";"16.926510";"19.192285";"26.582282";"21.274631";"16.704448";"15.714019";"16.342514";"18.517961";"11.040086";"35.618892";"19.657373";"15.687147";"22.748904";"26.866353";"20.723091";"20.599626";"14.498152";"20.082231"
"4pm";"28.787397";"19.977951";"25.021244";"21.522561";"27.900686";"26.799737";"21.431967";"13.878079";"16.724208";"14.000564";"17.709914";" 3.514205";"10.179892";"18.887356";"16.275643";"29.722546";"23.492216";"11.160860";"12.313446";"17.607707";"16.110953";"10.806142";"30.289886";"18.494519";"14.592765";"22.531079";"27.280204";"20.726301";"23.937843";"14.714251";"21.389630"
