"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19";"5749.19"
"4am";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"5am";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"7am";"644.736";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000"
"8am";"1096.256";" 817.351";" 940.902";"   0.000";"1025.907";"1267.709";"1101.234";" 965.956";" 653.887";"   0.000";"   0.000";" 726.540";"   0.000";"   0.000";"   0.000";"   0.000";" 870.335";"   0.000";"   0.000";"   0.000";"   0.000";" 901.049";"   0.000";"   0.000";" 488.244";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 826.807";"   0.000";"   0.000";"   0.000";"   0.000";"1173.691";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"9am";"1424.829";" 983.650";" 982.018";"   0.000";" 988.447";"1184.039";"1241.133";" 899.227";" 737.890";"   0.000";"   0.000";" 950.439";"   0.000";"   0.000";"   0.000";"   0.000";"1103.104";"   0.000";"   0.000";"   0.000";"   0.000";" 826.907";"   0.000";"   0.000";" 489.180";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 844.272";"   0.000";"   0.000";"   0.000";"   0.000";"1366.449";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
"10am";"1849.448";"1068.621";" 871.920";"   0.000";"1073.328";"1063.903";"1062.064";" 972.230";" 972.411";"   0.000";"   0.000";"1057.569";"   0.000";"   0.000";"   0.000";"   0.000";"1269.671";"   0.000";"   0.000";"   0.000";"   0.000";" 784.634";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 944.100";"   0.000";"   0.000";"   0.000";"   0.000";"1265.286";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"11am";"1778.968";"1084.835";" 826.193";"   0.000";" 956.031";" 957.575";"1068.422";" 908.146";" 990.889";"   0.000";"   0.000";" 851.988";"   0.000";"   0.000";"   0.000";"   0.000";"1107.622";"   0.000";"   0.000";"   0.000";"   0.000";" 671.078";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 879.480";"   0.000";"   0.000";"   0.000";"   0.000";"1007.784";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0"
