"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742";"8474.5742"
"4am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"7am";"   0.000";"1723.186";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1414.616";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1988.513";"2143.251";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000"
"8am";"1351.9148";"4057.8807";"1741.8721";"1842.6637";"   0.0000";"1042.1550";"   0.0000";" 964.8119";" 824.4167";"   0.0000";"   0.0000";"   0.0000";"1084.8734";"   0.0000";"   0.0000";"1303.5433";"1600.2135";"   0.0000";"   0.0000";"   0.0000";" 948.7480";"   0.0000";"5147.1669";"1322.1914";"1810.2256";"   0.0000";"   0.0000";"3680.6759";"5377.2916";"6311.6733";"   0.0000";"   0.0000";"   0.0000";" 792.1212";"   0.0000";"   0.0000";"1395.9793";"1563.8730";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1646.0800";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"9am";"1761.2645";"4553.1019";"1978.6503";"2558.4084";"   0.0000";"1258.4924";"   0.0000";"1192.1536";"1001.2035";"   0.0000";"   0.0000";"   0.0000";"1506.6556";"   0.0000";"   0.0000";"1471.4868";"1722.0221";" 761.4632";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"6699.9789";"1798.4157";"2216.4432";"   0.0000";"   0.0000";"5860.5096";"6644.8927";"8133.4068";"   0.0000";"1114.7822";"   0.0000";" 850.5223";"   0.0000";"   0.0000";"1560.6386";"1651.4193";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2087.7097";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"10am";"1550.1789";"5110.6385";"1925.9583";"2164.5223";"   0.0000";"1042.1550";"   0.0000";"1188.4685";"1010.4525";"   0.0000";"   0.0000";"   0.0000";"1468.5092";"   0.0000";"   0.0000";"1548.5387";"1780.6780";" 903.3731";"   0.0000";"   0.0000";"1301.4212";"   0.0000";"6844.1813";"2096.9225";"2216.4432";"   0.0000";"   0.0000";"6218.2229";"6837.6652";"8395.8433";"   0.0000";" 982.0196";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1602.5533";"1660.2705";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2379.9214";" 975.6318";"   0.0000";" 965.1988";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"11am";"1529.3077";"5035.7925";"2027.5479";"2038.4690";"   0.0000";"   0.0000";"   0.0000";"1289.4050";"1010.4525";"   0.0000";"   0.0000";"   0.0000";"1555.0467";"   0.0000";"   0.0000";"1264.7102";"1654.8995";" 903.3731";"   0.0000";"   0.0000";"1333.3060";"   0.0000";"6618.2004";"2111.8845";"2275.9746";"   0.0000";"   0.0000";"5882.6307";"6388.7445";"8278.6976";"   0.0000";"   0.0000";"   0.0000";" 957.5434";"   0.0000";"   0.0000";"1687.6624";"1803.7055";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2202.6115";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"12am";"1689.3584";"5201.2887";"1735.9823";"1999.0352";"   0.0000";" 830.0103";"   0.0000";"1044.6733";" 722.1805";"   0.0000";"   0.0000";"   0.0000";"1520.5235";"   0.0000";"   0.0000";"   0.0000";"1220.0669";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"5364.2092";"1947.8479";"2005.5767";"   0.0000";"   0.0000";"4969.9592";"5267.3440";"8121.9287";"   0.0000";" 870.3309";" 864.9490";" 751.5247";"   0.0000";"   0.0000";"1436.0127";"1810.4828";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2183.8233";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
