"hour";"001";"003";"004";"005";"006";"007";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076"
"min";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991";"41.6991"
"max";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446";"6279.88446"
"4am";"1376.0703";"1175.9146";"2376.8487";"1317.6916";"3077.3936";"2251.7514";"1117.5359";" 633.8263";"2435.2274";"1684.6436";" 808.9625";"1718.0029";"2126.6541";"1084.1766";"1192.5943";"2476.9265";"1484.4880";"1501.1676";"2134.9939";"1200.9341";" 775.6033";"1125.8757";"1517.8472";"1042.4775";"1376.0703";"1909.8188";"1567.8862";"1701.3233";"1734.6826";"1317.6916";" 925.7200";"2243.4116";"2260.0912";"2084.9550";"1801.4011";"2126.6541";"1726.3427";"1442.7889";"2043.2559";"1684.6436";"1284.3323";"1576.2260";"1342.7110";"1501.1676";"1984.8772";"1467.8083";" 967.4191";"2068.2754";"1184.2544";" 859.0015";"1192.5943";"1509.5074";"1267.6526";"1351.0508";" 817.3024";"1125.8757";"1459.4685";"1417.7694";"1326.0314";"2326.8098";"1359.3907";"1234.2934";" 717.2245";"1492.8278";" 658.8458";" 833.9820";" 934.0598";"2718.7813";"1225.9535";"1476.1481"
"5am";"1501.1676";"1184.2544";"2351.8292";"1317.6916";"3035.6945";"2260.0912";"1192.5943";" 658.8458";"2401.8682";"1667.9640";" 808.9625";"1642.9445";"2093.2948";"1075.8368";"1159.2350";"2410.2080";"1451.1287";"1517.8472";"2109.9745";"1192.5943";" 742.2440";"1117.5359";"1459.4685";"1009.1182";"1392.7499";"1918.1586";"1542.8667";"1701.3233";"1776.3817";"1284.3323";"1025.7979";"2201.7125";"2201.7125";"2001.5568";"1692.9835";"2051.5957";"1701.3233";"1492.8278";"2018.2364";"1667.9640";"1267.6526";"1534.5269";"1284.3323";"1476.1481";"1918.1586";"1426.1092";" 934.0598";"2084.9550";"1159.2350";" 867.3413";"1142.5553";"1509.5074";"1275.9925";"1326.0314";" 800.6227";"1092.5164";"1401.0898";"1367.7305";"1259.3128";"2285.1107";"1326.0314";"1192.5943";" 808.9625";"1526.1871";" 675.5254";" 842.3218";"1034.1377";"2668.7424";"1200.9341";"1434.4490"
"6am";"1801.4011";"1334.3712";"2285.1107";"1392.7499";"2985.6556";"2243.4116";"1492.8278";" 825.6422";"2418.5478";"1642.9445";" 783.9431";"1517.8472";"1876.4595";"1017.4580";"1117.5359";"2360.1691";"1442.7889";"1467.8083";"2034.9161";"1059.1571";" 717.2245";" 959.0793";"1292.6721";" 917.3802";"1367.7305";"1834.7604";"1609.5853";"1768.0418";"1884.7993";"1159.2350";"1284.3323";"2101.6346";"1993.2170";"1701.3233";"1542.8667";"1784.7215";"1467.8083";"1559.5463";"1859.7799";"1676.3038";"1125.8757";"1459.4685";"1117.5359";"1467.8083";"1768.0418";"1267.6526";" 792.2829";"2093.2948";"1025.7979";" 733.9042";" 975.7589";"1367.7305";"1225.9535";"1000.7784";" 750.5838";" 850.6616";"1317.6916";"1359.3907";"1150.8952";"2109.9745";"1284.3323";"1067.4970";"1175.9146";"1651.2844";" 909.0404";" 850.6616";"1342.7110";"2443.5673";"1092.5164";"1217.6137"
"7am";"2652.0628";"1976.5373";"2134.9939";"1793.0613";"2835.5388";"2218.3921";"2426.8876";"1117.5359";"2293.4505";"1526.1871";" 633.8263";"1292.6721";"1509.5074";" 909.0404";"1067.4970";"2151.6736";"1284.3323";"1509.5074";"1818.0808";" 925.7200";" 608.8069";" 658.8458";" 992.4386";" 733.9042";"1225.9535";"1467.8083";"1809.7409";"1451.1287";"2059.9355";"1059.1571";"1726.3427";"1884.7993";"1793.0613";"1292.6721";"1192.5943";"1442.7889";"1150.8952";"1576.2260";"1793.0613";"1951.5179";" 959.0793";"1442.7889";" 817.3024";"1567.8862";"1501.1676";"1075.8368";" 600.4670";"1918.1586";" 692.2051";" 633.8263";" 733.9042";"1125.8757";"1225.9535";" 817.3024";" 617.1467";" 600.4670";"1217.6137";"1351.0508";"1034.1377";"1876.4595";"1059.1571";" 867.3413";"1634.6047";"1851.4400";"1334.3712";" 992.4386";"2385.1885";"2109.9745";" 967.4191";" 959.0793"
"8am";"3436.0058";"2652.0628";"2176.6930";"1901.4790";"2760.4804";"2201.7125";"3294.2289";"1317.6916";"2243.4116";"1367.7305";" 617.1467";"1284.3323";"1317.6916";" 817.3024";"1000.7784";"2168.3532";"1309.3517";"1659.6242";"1884.7993";" 892.3607";" 575.4476";" 558.7679";" 767.2634";" 575.4476";"1134.2155";"1359.3907";"2076.6152";"1392.7499";"2034.9161";"1042.4775";"2335.1496";"1684.6436";"1768.0418";"1067.4970";"1050.8173";"1209.2739";" 934.0598";"1676.3038";"1684.6436";"2727.1211";" 909.0404";"1326.0314";" 667.1856";"1776.3817";"1326.0314";"1109.1961";" 492.0494";"1701.3233";" 533.7485";" 592.1272";" 683.8652";" 950.7395";"1242.6332";" 708.8847";" 517.0688";" 525.4087";"1084.1766";"1342.7110";" 925.7200";"1701.3233";" 892.3607";" 800.6227";"1951.5179";"1793.0613";"1526.1871";"1067.4970";"3419.3262";"1934.8382";" 800.6227";" 817.3024"
"9am";"3677.8606";"2827.1990";"2160.0134";"1984.8772";"2718.7813";"2126.6541";"3686.2004";"1417.7694";"2210.0523";"1417.7694";" 525.4087";"1250.9730";"1317.6916";" 767.2634";"1025.7979";"2126.6541";"1342.7110";"1809.7409";"1759.7020";" 859.0015";" 550.4281";" 525.4087";" 683.8652";" 567.1078";"1142.5553";"1367.7305";"2068.2754";"1342.7110";"2134.9939";"1067.4970";"2743.8008";"1684.6436";"1743.0224";"1050.8173";"1025.7979";"1142.5553";" 892.3607";"1651.2844";"1634.6047";"2968.9759";" 850.6616";"1250.9730";" 650.5060";"1859.7799";"1267.6526";"1067.4970";" 458.6901";"1701.3233";" 500.3892";" 542.0883";" 692.2051";" 942.3997";"1234.2934";" 667.1856";" 525.4087";" 483.7096";"1050.8173";"1334.3712";" 867.3413";"1651.2844";" 842.3218";" 742.2440";"2084.9550";"1793.0613";"1676.3038";"1100.8562";"3761.2588";"1909.8188";" 750.5838";" 767.2634"
"10am";"3752.9190";"2868.8981";"2109.9745";"2143.3337";"2752.1406";"2084.9550";"3894.6959";"1451.1287";"2143.3337";"1342.7110";" 567.1078";"1242.6332";"1242.6332";" 758.9236";" 992.4386";"2151.6736";"1359.3907";"1826.4206";"1718.0029";" 850.6616";" 542.0883";" 492.0494";" 658.8458";" 508.7290";"1117.5359";"1417.7694";"2018.2364";"1284.3323";"2126.6541";"1009.1182";"2960.6361";"1567.8862";"1718.0029";" 959.0793";"1059.1571";"1192.5943";" 833.9820";"1642.9445";"1626.2649";"3219.1705";" 817.3024";"1250.9730";" 658.8458";"1776.3817";"1184.2544";"1042.4775";" 467.0299";"1734.6826";" 467.0299";" 542.0883";" 658.8458";" 959.0793";"1192.5943";" 617.1467";" 492.0494";" 467.0299";" 992.4386";"1342.7110";" 833.9820";"1634.6047";" 792.2829";" 733.9042";"2160.0134";"1759.7020";"1659.6242";"1009.1182";"3928.0552";"1943.1781";" 708.8847";" 767.2634"
