"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703"
"4am";"3335.435";" 279.648";" 806.388";" 605.008";" 378.299";"1037.909";" 321.907";"1128.202";" 385.000";" 451.805";" 504.382";" 461.027";" 806.981";" 696.941";" 286.104";" 839.453";" 176.107";" 725.986";" 480.812"
"5am";"3335.435";" 279.648";" 755.099";" 605.008";" 378.299";"1037.909";" 321.907";"1128.202";" 385.000";" 451.805";" 504.382";" 461.027";" 806.981";" 696.941";" 286.104";" 890.742";" 176.107";" 725.986";" 480.812"
"6am";"3335.435";" 279.648";" 755.099";" 605.008";" 378.299";"1037.909";" 321.907";"1128.202";" 385.000";" 421.413";" 504.382";" 461.027";" 806.981";" 696.941";" 286.104";" 890.742";" 176.107";" 725.986";" 480.812"
"7am";"4040.178";"  31.955";" 937.700";" 494.989";"1111.965";"2484.708";" 307.918";" 530.093";" 552.297";" 247.862";" 456.804";" 146.693";" 209.006";" 326.915";" 188.759";" 434.682";"  39.730";" 222.964";" 113.355"
"8am";"4133.249";"   0.000";"1134.288";" 555.407";"1223.626";"3066.742";" 505.168";" 293.767";" 569.171";" 109.852";" 421.639";"  61.265";" 226.588";" 426.458";"  56.949";" 182.947";"  39.730";" 179.440";" 236.326"
"9am";"4023.058";"   0.000";"1134.288";" 555.407";"1208.709";"3645.952";" 530.269";" 323.935";" 405.288";"  89.900";" 421.639";"  61.265";" 226.588";" 220.093";"  56.949";" 146.575";"  39.730";"  92.600";" 236.326"
"10am";"4023.058";"   0.000";"1134.288";" 591.116";"1154.154";"3597.111";" 530.269";" 323.935";" 405.288";" 103.032";" 421.639";"  61.265";" 226.588";" 220.093";"  97.345";" 146.575";"  39.730";"  92.600";" 236.326"
"11am";"4157.776";"   0.000";"1096.315";" 591.116";"1078.614";"3169.052";" 535.560";" 647.870";" 242.704";" 501.643";" 364.690";"  61.265";" 226.588";" 220.093";" 154.294";" 260.513";"  39.730";"  62.432";" 236.326"
"12am";"3779.930";" 317.964";"1253.439";" 455.811";"1151.601";"2584.522";" 552.120";" 614.323";" 365.384";" 208.668";" 326.100";"  44.118";" 348.102";" 220.093";" 211.541";" 285.120";"  39.730";" 130.438";" 356.634"
"1pm";"3536.468";" 269.322";"1259.056";" 492.540";"1209.284";"2857.779";" 530.269";" 444.110";" 518.472";" 188.716";" 326.100";"  44.118";" 405.349";" 258.606";" 154.294";" 285.120";"  39.730";" 163.081";" 356.634"
"2pm";"3714.369";" 230.992";"1234.587";" 293.689";"1090.996";"3025.818";" 424.225";" 371.468";" 438.266";" 109.256";" 405.318";" 143.661";" 226.588";" 283.075";" 154.294";" 312.875";" 178.307";" 160.606";" 416.617"
"3pm";"3590.183";" 246.966";"1114.162";" 463.808";" 871.160";"3308.409";" 406.609";" 413.942";" 413.642";"  65.732";" 326.100";" 105.383";" 434.590";" 307.544";"  97.345";" 485.191";" 178.307";" 124.864";" 416.617"
"4pm";"3776.238";" 263.653";" 850.834";" 401.902";" 354.551";"2836.755";" 411.723";" 945.683";" 330.867";" 153.187";" 284.790";" 284.857";" 503.147";" 361.426";" 171.908";" 628.204";" 178.307";" 234.499";" 313.150"
"5pm";"2965.126";" 296.342";" 803.663";" 616.193";" 178.122";"2037.074";" 795.954";"1035.690";" 338.154";" 185.734";" 447.433";" 602.040";" 368.291";" 413.733";" 546.067";" 730.401";" 111.770";" 351.842";" 419.942"
"6pm";"2977.188";" 334.672";" 694.020";" 726.787";" 207.956";"1318.279";" 603.128";" 916.534";" 453.100";" 260.156";" 487.525";" 873.628";" 510.959";" 529.089";" 603.016";" 724.816";" 176.107";" 730.074";" 517.602"
"7pm";"3184.841";" 312.316";" 575.281";" 726.787";" 400.876";"1311.100";" 410.075";" 949.207";" 474.965";" 471.123";" 487.525";" 530.396";" 485.565";" 567.419";" 433.060";" 767.267";" 176.107";" 616.656";" 491.508"
"8pm";"2920.665";" 338.821";" 523.992";" 558.752";" 538.829";"1534.580";" 297.658";" 902.448";" 498.388";" 521.467";" 487.525";" 589.413";" 711.633";" 735.454";" 604.147";" 767.267";" 176.107";" 492.328";" 471.556"
"9pm";"3214.698";" 338.821";" 484.262";" 763.545";" 388.918";"1516.349";" 287.039";" 957.115";" 371.926";" 521.467";" 487.525";" 375.586";" 890.394";" 567.419";" 343.053";" 803.360";" 176.107";" 560.334";" 367.457"
"10pm";"3354.946";" 312.316";" 484.262";" 934.632";" 388.918";"1468.022";" 321.907";" 957.115";" 304.794";" 607.480";" 448.935";" 470.903";" 654.906";" 735.454";" 343.053";" 803.360";" 176.107";" 679.438";" 367.457"
"11pm";"3614.909";" 312.316";" 675.277";" 894.902";" 388.918";"1171.966";" 321.907";" 957.115";" 304.794";" 416.465";" 448.935";" 470.903";" 628.220";" 735.454";" 343.053";" 839.453";" 215.837";" 679.438";" 394.143"
