"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979";"1015.979"
"max";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508";"43195.508"
"4am";"13270.370";" 5320.883";" 5663.945";"18314.338";"24692.601";" 8144.745";"12086.563";"20524.489";"18774.086";"21463.758";"23169.484";"24737.496";"18627.201";"19520.738";"24198.527";"12243.899";"13074.513";"14051.861";"16368.961";"18049.921";"18868.463";" 6810.019";"12440.034";"11304.176";"16380.351";"11369.374";"12418.181";"12388.694";"20699.031";"17427.526";"10471.478";"13781.929";"13074.932";"17608.874";"23445.090";"13252.451";" 8325.610";"12133.620";"16921.275";"16534.001";"15331.706";" 8773.819";" 4556.546";" 7872.228";" 4336.705";" 7394.367";"23690.148";"11261.839";"12783.803";"10524.226";"10954.393";"15326.037";"10247.745";" 4569.923";" 3451.740";" 3120.832";" 4522.400";" 6868.171";"10016.099";"13469.611";"13836.871";" 7022.642";" 4637.575";" 3685.439";" 8356.718";" 3945.253";" 7692.970";" 8125.977";" 6929.931";"16216.375";"10077.716";" 6574.659";"17813.253";" 9876.174";" 5808.280";" 9674.125";"16694.244";" 7014.372";"17772.285";"11068.419";" 9245.301";" 5101.376";" 4018.799";"14236.830";"13020.919";"13416.925";" 7863.879";" 6854.032";"15557.160";"10133.279";" 5086.049";"14490.184";" 8830.717";" 3275.586";" 6161.909";" 6529.918";" 6065.101";" 6201.148";" 6328.003";" 9134.076";" 9351.016";" 3298.005";" 9885.164";"14717.556";"10384.683";" 4153.046";"11768.975";"10346.287";" 6410.542";" 7941.656";" 5429.472";" 4341.403";"13281.856";"11241.925";"15852.612";"10323.317";" 9289.196";"19605.089";"12315.285";" 4234.359";"21103.066";" 1092.262";"13673.865";" 8404.102";"10535.833";"12357.928";" 6397.494";"11069.010";" 9077.727";" 9494.955";" 4818.039";" 9617.048";"10894.924";" 6905.081";" 6345.783";"10787.404";"12378.543"
"5am";"13224.301";" 5276.360";" 5574.929";"18803.360";"24491.086";" 8360.238";"12129.099";"21181.568";"19437.031";"21411.207";"23123.323";"24290.616";"19276.134";"19545.695";"24160.119";"12204.650";"12779.096";"13994.017";"16229.524";"17707.356";"18552.449";" 6899.988";"12522.249";"11461.551";"16399.421";"10827.425";"12215.369";"12612.959";"20442.818";"16961.282";"10760.792";"13523.591";"12681.419";"17358.017";"23347.614";"12908.731";" 7936.850";"11855.092";"16879.443";"15795.447";"14734.301";" 8459.978";" 4487.226";" 7964.014";" 4252.677";" 7195.036";"23305.992";"11261.839";"12715.029";"10153.033";"11845.573";"15277.365";"10250.220";" 4596.273";" 3424.956";" 3161.103";" 4450.543";" 7110.945";" 9848.089";"13414.285";"13943.766";" 7022.642";" 4743.813";" 3685.439";" 8141.751";" 3805.525";" 7551.544";" 8423.620";" 6726.706";"15942.636";"10091.516";" 6752.496";"18371.403";" 9660.869";" 5612.776";" 9776.884";"17327.047";" 6934.184";"18375.673";"10880.210";" 9057.643";" 5058.565";" 3996.103";"14488.220";"13034.602";"13326.359";" 7900.027";" 6748.564";"15406.051";" 9880.027";" 5262.058";"14117.844";" 9175.344";" 3237.458";" 6084.829";" 6548.691";" 6029.027";" 6143.370";" 6251.440";" 9010.543";" 9444.273";" 3250.444";"10114.123";"14741.197";"10368.231";" 4067.117";"11667.758";"10386.526";" 6252.363";" 7888.700";" 5389.617";" 4146.589";"12869.390";"11300.181";"15952.891";" 9991.143";" 9097.284";"19809.201";"12291.824";" 4247.649";"20444.285";" 1057.700";"13327.954";" 8501.251";"10481.667";"12547.561";" 6397.494";"11069.010";" 9159.315";" 9431.331";" 4761.741";" 9500.931";"10961.724";" 7064.622";" 6274.740";"10604.554";"12378.543"
"6am";"13132.754";" 5355.550";" 5821.348";"18382.650";"24450.794";" 8332.514";"11807.108";"21437.860";"19187.366";"21788.128";"22282.536";"23255.620";"18834.181";"19251.803";"24707.251";"11950.232";"11613.206";"13584.283";"15964.279";"17917.202";"17260.387";" 6859.228";"12609.145";"11422.059";"16081.868";"10179.627";"11566.400";"12600.042";"18729.494";"15767.621";"11038.204";"13862.579";"13372.047";"17653.384";"23186.426";"12344.755";" 7046.960";"12088.428";"16125.986";"15799.030";"14353.429";" 8113.657";" 4210.784";" 8106.166";" 4358.156";" 7108.394";"21676.136";"10935.440";"12663.129";" 9343.384";"11945.239";"14065.223";" 9501.999";" 4494.857";" 3185.951";" 2919.601";" 4033.197";" 6863.538";" 9209.024";"13411.745";"12870.748";" 6480.252";" 4577.474";" 3536.031";" 7477.592";" 3654.468";" 6935.183";" 8127.364";" 6319.810";"15536.436";" 9968.649";" 6695.653";"18632.059";" 9249.550";" 5456.098";" 9522.848";"19788.100";" 6552.369";"17108.186";"10471.613";" 8297.569";" 4961.907";" 3939.891";"14076.658";"12635.553";"13092.212";" 7818.062";" 6656.793";"14484.685";" 9381.652";" 5352.478";"13925.236";"10186.290";" 3253.875";" 5796.105";" 6292.955";" 5988.368";" 5910.298";" 6168.990";" 9119.727";" 9150.606";" 2894.723";" 9577.078";"14208.517";" 9390.399";" 3422.854";"11489.523";" 9960.673";" 5847.876";" 7710.171";" 5156.327";" 3917.224";"12062.184";"11068.611";"15727.065";"10336.479";" 8698.804";"19007.622";"12208.702";" 4017.623";"19173.811";" 1015.979";"12396.197";" 8218.457";"10211.633";"12903.441";" 6150.289";" 9915.002";" 9209.896";" 8918.438";" 4654.890";" 9223.234";"10678.117";" 7242.039";" 6058.926";" 9586.682";"11869.566"
"7am";"13575.597";" 6221.563";" 6427.056";"17820.683";"27861.358";"10482.538";"10065.453";"21315.104";"21304.179";"20436.228";"22870.025";"22339.301";"19026.101";"21137.875";"26582.021";"11376.594";"10046.337";"11638.548";"12676.967";"18815.040";"14810.223";" 7632.715";"14584.935";"11024.812";"15884.206";"10778.000";" 9971.609";"13018.585";"16057.892";"15975.549";"12250.100";"15652.094";"14890.813";"18435.015";"21558.138";"10684.925";" 5759.225";"11653.106";"15663.579";"13053.750";"11537.432";" 7519.471";" 3209.362";" 7795.091";" 3966.844";" 6020.744";"17428.286";" 9904.449";"11813.053";"10842.445";"12583.777";"12032.641";" 7680.428";" 3788.658";" 2642.188";" 2157.055";" 3280.157";" 6729.489";" 6937.763";"12532.910";"11954.964";" 5788.069";" 4439.170";" 2835.595";" 6332.618";" 2954.370";" 5725.986";" 8743.323";" 4995.056";"16491.522";" 7996.617";" 5998.229";"20473.019";" 9258.980";" 5005.323";" 9150.985";"23285.163";" 5200.927";"14107.717";"10236.028";" 7081.217";" 4484.598";" 3342.561";"15444.636";"14243.962";"12182.619";" 9034.518";" 5749.360";"15282.015";" 8865.165";" 7078.676";"11147.687";"14601.524";" 3645.800";" 5468.364";" 6046.041";" 5627.018";" 4804.249";" 5202.803";" 8212.426";" 9164.030";" 2582.138";"10572.843";"13997.746";" 8484.038";" 3055.759";" 9565.210";" 8536.510";" 4856.204";" 6055.701";" 4263.022";" 3440.370";"11918.060";"10837.391";"13716.644";"11969.138";" 7461.274";"16460.630";"14983.628";" 3854.303";"17582.976";" 1175.399";"12153.745";" 8420.088";" 9414.949";"14411.965";" 6396.468";" 9706.147";" 7918.146";" 7369.792";" 4586.058";" 7848.018";"11106.894";" 6590.039";" 5335.968";" 8602.316";"11253.332"
"8am";"18674.032";" 6514.629";" 7401.940";"17465.959";"33542.383";"10278.216";" 9603.973";"21036.687";"23798.964";"18870.079";"22172.960";"21856.142";"19515.425";"26504.219";"26278.768";"11588.258";" 7965.655";"11140.905";"12869.450";"18272.989";"16981.101";" 8612.869";"15505.219";"11178.231";"17417.876";"11516.519";" 8789.587";"12248.608";"13932.151";"15964.395";"12781.634";"16502.834";"14588.953";"19649.396";"21706.480";" 8209.751";" 5042.684";"13405.289";"15314.409";"13451.510";"12042.140";" 7790.821";" 2566.249";" 7910.775";" 3842.472";" 6003.579";"15740.106";" 8997.916";"12022.763";"11387.509";"16138.938";"11269.302";" 7271.543";" 3163.103";" 2103.656";" 1710.899";" 2665.280";" 7504.868";" 6655.476";"12416.584";"11994.191";" 4726.698";" 4320.295";" 2388.854";" 6075.908";" 2604.950";" 5556.394";" 9540.744";" 4320.631";"17448.505";" 6986.407";" 4823.003";"23515.048";" 9576.627";" 4750.855";" 9897.212";"22757.326";" 4632.014";"12599.659";" 9987.751";" 5720.533";" 4611.802";" 3501.509";"17682.726";"16287.440";"13136.752";"10682.322";" 5448.142";"14567.306";" 8521.310";" 7797.706";"10057.232";"22682.511";" 3140.742";" 5261.982";" 6540.871";" 5246.623";" 4222.088";" 4456.254";" 6782.197";" 9059.602";" 2535.043";"11530.679";"14002.750";" 7918.122";" 3182.044";" 9254.108";" 8696.893";" 4681.954";" 4927.087";" 4207.876";" 2882.406";"11633.556";"11939.750";"16772.399";"12188.424";" 7140.278";"16030.148";"17041.005";" 3511.831";"17921.392";" 1775.514";"12442.195";" 8195.706";" 9165.135";"16012.239";" 6437.601";" 9316.585";" 6899.162";" 6644.428";" 5395.433";" 6722.282";"10806.925";" 7562.005";" 4939.194";" 8320.875";"10926.983"
"9am";"20884.971";" 6572.857";" 7476.457";"16722.282";"39368.293";"10237.709";" 8926.738";"23235.988";"24284.636";"19529.437";"22252.104";"22327.675";"21742.008";"26008.229";"23893.802";"11867.045";" 7148.464";"10342.647";"12121.010";"17392.061";"15632.403";" 9050.347";"14747.766";"12373.798";"18889.855";"12856.721";" 8591.192";"11245.260";"13925.564";"15671.646";"13199.468";"14840.263";"14562.422";"20157.810";"21004.199";" 7557.099";" 4676.926";"15399.920";"15487.527";"14832.800";"12424.325";" 8196.068";" 2225.860";" 7926.426";" 3593.329";" 6095.455";"14667.700";" 8689.840";"11600.399";"11690.010";"18499.657";"11127.996";" 7160.371";" 3085.679";" 2204.819";" 1306.788";" 2476.880";" 8119.311";" 5980.354";"11134.847";"13231.071";" 4102.984";" 4317.865";" 2194.962";" 5984.337";" 2443.514";" 5334.002";"10069.549";" 4013.292";"17380.160";" 6346.149";" 4950.105";"25350.259";" 9233.801";" 4276.435";"10258.708";"22539.921";" 4219.203";"12442.475";" 9583.226";" 5577.265";" 4426.073";" 3492.603";"20551.839";"16979.507";"12833.965";"12697.958";" 5433.279";"13528.782";" 8134.011";" 8247.386";" 9030.680";"27770.143";" 3188.398";" 5192.367";" 6737.287";" 5640.869";" 3821.001";" 4508.898";" 6534.679";" 8930.415";" 2525.086";"11917.326";"15114.633";" 8100.452";" 3086.620";" 9039.241";" 8045.841";" 4929.032";" 4798.810";" 3885.516";" 3244.285";"11750.478";"11990.725";"17162.682";"11997.125";" 6611.194";"15759.561";"17952.992";" 3509.738";"16078.370";" 1385.272";"12294.344";" 8536.446";" 9338.779";"15568.639";" 6451.303";" 9077.414";" 6753.835";" 6339.784";" 5306.466";" 6474.695";"11419.812";" 7964.397";" 4766.088";" 7743.789";" 9841.775"
"10am";"21254.057";" 6643.892";" 7800.608";"16086.795";"42045.362";"10561.679";" 9800.975";"23650.377";"25301.859";"19461.520";"20874.631";"21495.164";"19479.650";"26955.269";"23066.645";"11514.408";" 6685.359";"10713.027";"11452.274";"18037.461";"15826.777";" 8953.758";"13918.754";"13672.024";"19302.240";"12688.819";" 7982.592";"10803.163";"13324.409";"15381.123";"12749.102";"15525.729";"14732.231";"20706.823";"21006.770";" 8075.217";" 4599.934";"14402.995";"15620.309";"15567.890";"10612.398";" 8257.213";" 1883.361";" 8063.933";" 3383.519";" 5466.168";"14642.483";" 8952.023";"11272.871";"12059.220";"19623.895";"10733.813";" 7005.638";" 3130.855";" 2131.527";" 1156.983";" 2308.100";"10188.108";" 5824.912";"11054.928";"12419.528";" 4128.420";" 4842.306";" 2043.085";" 5847.186";" 2544.684";" 5604.720";" 9468.051";" 4282.986";"17044.226";" 6331.303";" 4705.725";"26312.246";" 9664.294";" 4245.022";" 9340.008";"23112.024";" 4307.156";"11289.539";" 9295.359";" 5409.415";" 4470.315";" 3614.250";"21642.708";"18615.720";"13619.521";"12817.979";" 5216.724";"13409.388";" 8371.158";" 8528.531";" 8387.937";"27754.394";" 3120.927";" 5075.071";" 6474.696";" 4895.352";" 3576.056";" 4172.566";" 6088.606";" 8570.767";" 2360.778";"11561.890";"14739.045";" 7449.579";" 2746.704";" 8686.722";" 8210.075";" 4471.489";" 4525.448";" 3953.605";" 3818.291";"12103.397";"11998.232";"17324.199";"10555.236";" 6849.692";"15779.925";"18741.681";" 3735.082";"16565.554";" 1540.536";"12292.636";" 8680.691";" 9160.552";"15815.761";" 6474.783";" 8979.770";" 6941.729";" 6026.334";" 5336.344";" 5993.913";"11710.911";" 8324.207";" 4554.184";" 7779.272";" 9508.065"
"11am";"22717.056";" 6332.405";" 6968.368";"16432.791";"41524.806";"10506.347";" 9677.006";"23909.536";"25592.225";"19003.110";"21238.801";"22043.545";"19255.568";"26613.865";"24231.072";"11076.973";" 7359.514";" 9525.752";"12713.960";"18492.460";"15484.668";" 8706.477";"14333.802";"12594.642";"17516.367";"11089.833";" 7908.024";"11549.169";"12516.752";"15358.175";"12322.680";"15181.661";"15001.808";"20480.402";"23114.185";" 8044.535";" 4396.263";"15348.884";"14084.593";"15332.845";"10311.627";" 8156.389";" 2234.190";" 7873.398";" 3325.065";" 5263.826";"15028.799";" 8762.633";"12153.776";"11389.688";"17758.838";"10461.210";" 6530.272";" 3021.971";" 2186.770";" 1393.781";" 2437.745";"11405.891";" 5878.346";"11627.947";"11992.205";" 4081.192";" 4873.716";" 2037.283";" 6345.964";" 2550.713";" 5302.014";" 9600.183";" 4352.332";"16497.579";" 6693.034";" 4586.625";"25070.552";" 9603.002";" 4692.329";" 9031.280";"22703.508";" 4793.326";"11724.701";" 8743.642";" 6137.442";" 4213.597";" 3824.852";"20754.226";"17417.049";"13456.261";"13228.402";" 5244.497";"14241.493";" 8075.318";" 8746.345";" 9109.240";"26986.786";" 2974.225";" 4831.451";" 6558.368";" 4930.780";" 3709.989";" 4300.147";" 6612.234";" 8382.556";" 2382.503";"11939.857";"14025.288";" 7557.356";" 2381.622";" 8684.988";" 8569.591";" 4523.651";" 5128.989";" 4136.995";" 3484.746";"11862.864";"12240.231";"17108.056";"10874.995";" 7082.962";"15534.702";"17519.121";" 3549.733";"17242.694";" 1570.577";"13063.649";" 7149.550";" 9589.943";"15861.900";" 6106.201";" 8350.118";" 7152.150";" 6412.036";" 5377.740";" 6244.211";"10812.907";" 8574.784";" 4844.389";" 8068.106";" 9463.304"
