"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12"
"4am";"1124.494";" 489.349";"1273.470";" 379.999";" 680.697";"1852.469";"1161.656";" 977.170";" 452.258";" 604.509";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1138.824";"1438.681";"  31.078";" 281.403";" 280.346";" 152.475";" 534.937";" 178.702";" 775.582";" 125.982";" 970.720";" 174.586";" 304.962";"  90.525";" 250.561";" 284.237";" 202.444";" 178.336";" 526.114";" 366.690";" 124.903";" 259.858";" 672.425";" 269.403";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"5am";"1124.494";" 489.349";"1273.470";" 379.999";" 680.697";"1852.469";"1161.656";" 977.170";" 452.258";" 604.509";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1138.824";"1438.681";"  31.078";" 281.403";" 280.346";" 152.475";" 534.937";" 178.702";" 775.582";" 125.982";" 970.720";" 174.586";" 304.962";"  90.525";" 250.561";" 284.237";" 202.444";" 178.336";" 526.114";" 366.690";" 124.903";" 259.858";" 672.425";" 269.403";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"6am";"1124.494";" 489.349";"1273.470";" 379.999";" 680.697";"1852.469";"1161.656";" 977.170";" 452.258";" 604.509";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1191.764";"1385.741";"  31.078";" 281.403";" 280.346";" 152.475";" 534.937";" 178.702";" 775.582";" 125.982";" 970.720";" 174.586";" 304.962";"  90.525";" 250.561";" 284.237";" 202.444";" 178.336";" 526.114";" 366.690";" 124.903";" 259.858";" 672.425";" 269.403";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"7am";"1189.392";" 424.451";"1273.470";" 379.999";" 680.697";"1852.469";"1161.656";" 977.170";" 452.258";" 604.509";" 332.113";" 926.445";"1602.373";" 850.581";" 905.140";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1191.764";"1305.722";"  31.078";" 281.403";" 242.966";" 152.475";" 534.937";" 178.702";" 775.582";" 125.982";" 902.001";" 174.586";" 304.962";"  90.525";" 250.561";" 284.237";" 173.989";" 178.336";" 526.114";" 366.690";" 124.903";" 259.858";" 672.425";" 269.403";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"8am";"1177.161";" 821.551";"1206.673";" 322.428";" 565.266";"1816.815";"1094.927";" 991.247";" 452.258";" 505.569";" 295.488";" 869.430";"1663.019";" 850.581";" 990.575";" 435.468";" 917.460";" 286.246";" 305.377";" 819.284";" 764.908";" 880.544";" 216.059";"1146.523";"1261.302";"  31.078";" 281.403";" 280.346";" 106.718";" 534.937";" 178.702";" 775.582";" 125.982";" 902.001";" 174.586";" 256.716";"  90.525";" 250.561";" 284.237";" 173.989";" 216.396";" 447.343";" 263.050";" 124.903";" 259.858";" 489.806";" 313.875";" 633.703";" 409.116";" 285.978";" 217.143";" 181.720"
"9am";"1120.899";" 929.351";"1145.433";" 211.800";" 565.266";"1816.815";"1246.795";" 924.518";" 452.258";" 505.569";" 332.113";" 926.445";"1663.693";" 850.581";"1221.686";" 451.200";" 917.460";" 211.628";" 276.884";" 725.550";" 743.795";" 835.303";" 184.836";"1222.987";"1357.850";"  31.078";" 281.403";" 280.346";" 122.196";" 471.455";" 171.235";" 775.582";" 207.314";"1125.035";" 114.930";" 163.755";"  90.525";" 212.900";" 347.414";" 145.534";" 254.456";" 409.283";" 300.068";" 124.903";" 259.858";" 307.187";" 313.875";" 633.703";" 409.116";" 285.978";" 217.143";" 181.720"
"10am";"1440.944";" 595.926";"1109.446";" 268.398";" 794.673";"1766.077";"1103.977";"1034.849";" 441.668";" 724.958";" 175.660";" 953.161";"1727.917";" 850.581";"1221.686";" 386.976";" 965.591";" 286.246";" 276.884";" 725.550";" 761.776";" 873.999";" 164.427";"1271.111";"1363.080";"  31.078";" 281.403";" 229.251";" 122.196";" 515.189";" 163.768";" 825.248";" 162.677";"1032.074";" 146.949";" 260.247";"  90.525";" 212.900";" 210.280";" 145.534";" 260.130";" 447.343";" 268.049";" 124.903";" 259.858";" 307.187";" 313.875";" 633.703";" 409.116";" 285.978";" 217.143";" 199.570"
"11am";"1081.138";" 455.244";"1273.470";" 379.999";" 645.517";"1887.649";"1094.927";"1043.899";" 441.668";" 568.505";" 332.113";" 926.445";"1727.917";" 850.581";"1173.194";" 435.468";" 915.487";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 133.204";"1271.111";"1332.801";"  31.078";" 281.403";" 229.251";" 138.725";" 585.062";" 150.308";" 753.955";" 162.677";"1031.600";" 146.949";" 119.040";"  90.525";" 250.561";" 267.290";" 143.196";" 261.111";" 488.054";" 268.049";" 101.637";" 259.858";" 489.806";" 313.875";" 633.703";" 409.116";" 285.978";" 200.682";" 199.570"
"12am";"1026.076";" 600.256";"1267.292";" 379.999";" 645.517";"1887.649";"1085.766";"1115.226";" 397.196";" 560.037";" 332.113";" 926.445";"1683.946";" 719.992";" 990.575";" 435.468";" 908.020";" 143.123";" 305.377";" 745.959";" 800.472";" 835.303";" 164.427";"1166.539";"1438.681";"  31.078";" 281.403";" 229.251";" 152.475";" 594.431";" 150.308";" 775.582";" 125.982";" 965.958";" 146.949";" 260.247";"  90.525";" 250.561";" 284.237";" 171.651";" 216.396";" 556.559";" 302.733";" 124.903";" 259.858";" 672.425";" 313.875";" 633.703";" 409.116";" 285.978";" 198.269";" 199.570"
"1pm";"1101.966";" 535.358";"1267.292";" 322.428";" 488.997";"1761.859";" 925.634";"1159.698";" 397.196";" 447.871";" 298.594";"1007.572";"1620.935";" 719.992";" 990.575";" 435.468";" 983.910";" 219.013";" 305.377";" 704.700";" 698.965";" 872.830";" 133.162";"1166.539";"1358.662";"  31.078";" 281.403";" 205.871";" 152.475";" 454.841";" 150.308";" 753.955";" 125.982";" 998.045";" 114.930";" 293.438";"  65.988";" 259.184";" 362.461";" 190.804";" 230.400";" 611.274";" 271.077";"  94.832";" 259.858";" 672.425";" 171.051";" 633.703";" 454.239";" 240.855";" 181.808";" 199.570"
"2pm";"1038.073";" 916.283";"1223.149";" 322.428";" 538.663";"1560.837";"1032.809";"1273.732";" 397.196";" 447.871";" 389.792";"1020.358";"1691.576";" 719.992";" 921.131";" 386.976";"1139.798";" 144.395";" 305.377";" 515.529";" 655.630";"1045.045";" 221.168";"1137.123";"1497.672";"  31.078";" 237.863";" 168.491";" 111.225";" 384.968";" 163.768";" 823.828";"  99.195";" 966.048";" 114.930";" 256.716";"  65.988";" 221.523";" 362.461";" 143.196";" 213.020";" 663.338";" 201.709";"  94.832";" 259.858";" 672.425";" 171.051";" 662.566";" 392.884";" 240.855";" 136.484";" 163.870"
"3pm";"1129.454";" 866.481";"1328.532";" 322.428";" 620.816";"1423.161";" 934.068";"1214.072";" 342.134";" 393.403";" 389.792";"1083.528";"1663.019";" 850.581";" 931.838";" 386.976";"1169.122";" 144.395";" 305.377";" 684.291";" 563.391";"1020.819";" 214.229";"1067.692";"1497.672";" 100.509";" 194.323";" 168.491";" 124.975";" 384.968";" 145.795";" 705.709";" 160.902";" 995.128";" 107.902";" 256.716";"  65.988";" 248.516";" 243.369";" 160.011";" 213.020";" 663.338";" 162.026";" 118.098";" 259.858";" 672.425";" 171.051";" 662.566";" 454.239";" 240.855";" 136.484";" 199.570"
"4pm";"1178.235";" 752.615";"1273.470";" 398.873";" 447.908";"1655.916";"1081.450";" 971.239";" 452.258";" 505.569";" 389.792";" 974.053";"1710.627";" 850.581";"1021.368";" 386.976";"1063.686";" 211.628";" 276.884";" 684.291";" 700.460";" 912.389";" 208.069";"1146.523";"1444.732";"  31.078";" 237.863";" 219.586";" 124.975";" 534.937";" 138.328";" 845.647";" 106.662";"1068.609";" 163.176";" 208.470";"  65.988";" 220.879";" 133.083";" 112.403";" 178.336";" 594.833";" 228.366";" 101.637";" 259.858";" 672.425";" 171.051";" 633.703";" 454.239";" 195.732";" 181.808";" 199.570"
"5pm";"1139.233";" 655.668";"1273.470";" 379.999";" 650.610";"1868.644";" 991.171";" 874.354";" 452.258";" 560.037";" 332.113";" 963.535";"1663.019";" 939.423";"1021.368";" 435.468";" 838.654";" 300.470";" 276.884";" 725.550";" 743.795";" 943.612";" 156.584";"1134.160";"1439.502";"  31.078";" 281.403";" 216.389";" 138.725";" 534.937";" 160.729";" 831.204";"  72.408";" 833.282";" 190.813";" 256.716";"  90.525";" 213.839";" 267.290";" 112.403";" 178.336";" 594.833";" 366.690";" 101.637";" 276.319";" 672.425";" 218.659";" 633.703";" 488.470";" 285.978";" 181.808";" 199.570"
"6pm";"1201.801";" 422.436";"1273.470";" 379.999";" 680.697";"1852.469";"1094.927";" 924.518";" 452.258";" 560.037";" 332.113";" 926.445";"1663.019";" 939.423";" 990.575";" 435.468";" 789.448";" 211.628";" 276.884";" 667.173";" 743.795";" 891.980";" 164.427";"1113.992";"1521.052";"  31.078";" 281.403";" 256.966";" 138.725";" 594.431";" 160.729";" 831.204";"  80.361";" 902.001";" 190.813";" 256.716";"  90.525";" 250.561";" 329.858";" 173.989";" 178.336";" 526.114";" 327.007";" 124.903";" 259.858";" 672.425";" 266.267";" 633.703";" 488.470";" 285.978";" 198.269";" 199.570"
"7pm";"1237.651";" 506.467";"1273.470";" 379.999";" 680.697";"1897.710";"1094.927";" 977.170";" 452.258";" 590.830";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 211.628";" 305.377";" 725.550";" 800.472";" 835.303";" 147.309";"1113.992";"1452.431";"  31.078";" 281.403";" 280.346";" 138.725";" 653.925";" 160.729";" 831.204";"  99.195";" 902.001";" 142.567";" 304.962";"  90.525";" 250.561";" 311.024";" 143.196";" 216.396";" 488.054";" 366.690";" 124.903";" 259.858";" 672.425";" 313.875";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"8pm";"1191.223";" 506.467";"1273.470";" 397.972";" 680.697";"1897.710";"1094.927";" 924.518";" 480.713";" 612.689";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 198.941";"1093.583";"1438.681";"  31.078";" 281.403";" 256.966";" 152.475";" 653.925";" 160.729";" 831.204";"  99.195";" 902.001";" 142.567";" 304.962";"  90.525";" 250.561";" 311.024";" 173.989";" 216.396";" 519.710";" 335.034";" 124.903";" 259.858";" 672.425";" 313.875";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"9pm";"1191.223";" 489.349";"1273.470";" 397.972";" 680.697";"1897.710";"1094.927";" 924.518";" 480.713";" 612.689";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1093.583";"1438.681";"  31.078";" 281.403";" 280.346";" 152.475";" 653.925";" 160.729";" 831.204";"  99.195";" 902.001";" 142.567";" 304.962";"  90.525";" 250.561";" 311.024";" 173.989";" 216.396";" 519.710";" 335.034";" 124.903";" 259.858";" 672.425";" 313.875";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"10pm";"1124.494";" 489.349";"1273.470";" 397.972";" 680.697";"1897.710";"1094.927";" 924.518";" 452.258";" 657.161";" 332.113";" 993.174";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1093.583";"1438.681";"  31.078";" 281.403";" 280.346";" 152.475";" 653.925";" 160.729";" 831.204";" 125.982";" 902.001";" 142.567";" 304.962";"  90.525";" 250.561";" 284.237";" 202.444";" 216.396";" 519.710";" 335.034";" 124.903";" 259.858";" 672.425";" 269.403";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"11pm";"1124.494";" 489.349";"1273.470";" 397.972";" 680.697";"1852.469";"1161.656";" 977.170";" 452.258";" 604.509";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1138.824";"1438.681";"  31.078";" 281.403";" 280.346";" 152.475";" 653.925";" 160.729";" 831.204";" 125.982";" 970.720";" 174.586";" 304.962";"  90.525";" 250.561";" 284.237";" 202.444";" 216.396";" 488.054";" 366.690";" 124.903";" 259.858";" 672.425";" 269.403";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"12pm";"1124.494";" 489.349";"1273.470";" 397.972";" 680.697";"1852.469";"1161.656";" 977.170";" 452.258";" 604.509";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1138.824";"1438.681";"  31.078";" 281.403";" 280.346";" 152.475";" 653.925";" 160.729";" 831.204";" 125.982";" 970.720";" 174.586";" 304.962";"  90.525";" 250.561";" 284.237";" 202.444";" 178.336";" 526.114";" 366.690";" 124.903";" 259.858";" 672.425";" 269.403";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"1am";"1124.494";" 489.349";"1273.470";" 397.972";" 680.697";"1852.469";"1161.656";" 977.170";" 452.258";" 604.509";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1138.824";"1438.681";"  31.078";" 281.403";" 280.346";" 152.475";" 653.925";" 160.729";" 831.204";" 125.982";" 970.720";" 174.586";" 304.962";"  90.525";" 250.561";" 284.237";" 202.444";" 178.336";" 526.114";" 366.690";" 124.903";" 259.858";" 672.425";" 269.403";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"2am";"1124.494";" 489.349";"1273.470";" 397.972";" 680.697";"1852.469";"1161.656";" 977.170";" 452.258";" 604.509";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1138.824";"1438.681";"  31.078";" 281.403";" 280.346";" 152.475";" 653.925";" 160.729";" 831.204";" 125.982";" 970.720";" 174.586";" 304.962";"  90.525";" 250.561";" 284.237";" 202.444";" 178.336";" 526.114";" 366.690";" 124.903";" 259.858";" 672.425";" 269.403";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
"3am";"1124.494";" 489.349";"1273.470";" 397.972";" 680.697";"1852.469";"1161.656";" 977.170";" 452.258";" 604.509";" 332.113";" 926.445";"1663.019";" 850.581";" 990.575";" 435.468";" 908.020";" 286.246";" 305.377";" 725.550";" 800.472";" 835.303";" 216.059";"1138.824";"1438.681";"  31.078";" 281.403";" 280.346";" 152.475";" 653.925";" 160.729";" 831.204";" 125.982";" 970.720";" 174.586";" 304.962";"  90.525";" 250.561";" 284.237";" 202.444";" 178.336";" 526.114";" 366.690";" 124.903";" 259.858";" 672.425";" 269.403";" 633.703";" 488.470";" 285.978";" 217.143";" 199.570"
