"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92"
"4am";" 0.00";"50.88";" 0.00";" 0.00";"25.44";"12.72";"12.72";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";"25.44";" 0.00";" 0.00";"12.72";"12.72";"12.72";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"12.72"
"5am";" 0.00";"50.88";" 0.00";" 0.00";"25.44";"12.72";"12.72";"12.72";"12.72";" 0.00";" 0.00";" 0.00";"25.44";" 0.00";" 0.00";"12.72";"12.72";"12.72";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"12.72"
"6am";" 0.00";"63.60";" 0.00";" 0.00";"63.60";"25.44";"12.72";"25.44";"12.72";" 0.00";" 0.00";"12.72";"38.16";" 0.00";" 0.00";"12.72";"12.72";"12.72";" 0.00";" 0.00";" 0.00";"38.16";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"89.04"
"7am";" 457.92";"1017.60";"  89.04";" 445.20";"1233.84";"  12.72";"  38.16";" 394.32";"  12.72";"   0.00";"   0.00";" 178.08";"  38.16";"   0.00";"  12.72";"  12.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 114.48";"   0.00";"  12.72";"   0.00";"  12.72";"  12.72";"   0.00";" 368.88"
"8am";" 928.56";"2696.64";" 152.64";" 954.00";"1844.40";"  38.16";" 139.92";"1106.64";"  12.72";"   0.00";"  12.72";" 572.40";"  50.88";"  25.44";"  12.72";"  12.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 165.36";"  12.72";"   0.00";"   0.00";"  12.72";"  50.88";"   0.00";" 597.84"
"9am";" 954.00";"2900.16";" 152.64";" 979.44";"2149.68";"  38.16";" 178.08";"1106.64";"   0.00";"   0.00";"  12.72";" 610.56";"  50.88";"  25.44";"  12.72";"  12.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 178.08";"  12.72";"  12.72";"   0.00";"  12.72";"  50.88";"   0.00";" 661.44"
"10am";" 966.72";"3103.68";" 165.36";"1043.04";"2289.60";"  25.44";" 152.64";"1144.80";"   0.00";"   0.00";"  12.72";" 623.28";"  50.88";"  25.44";"  12.72";"  12.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 203.52";"  12.72";"   0.00";"   0.00";"  12.72";"  50.88";"   0.00";" 661.44"
"11am";" 954.00";"3141.84";" 165.36";"1017.60";"2187.84";"  25.44";" 178.08";"1106.64";"   0.00";"   0.00";"  12.72";" 636.00";"  50.88";"  12.72";"  12.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 178.08";"   0.00";"   0.00";"   0.00";"  12.72";"  76.32";"   0.00";" 661.44"
"12am";" 941.28";"3167.28";" 165.36";"1106.64";"2302.32";"  25.44";" 165.36";"1043.04";"   0.00";"   0.00";"  12.72";" 636.00";"  25.44";"  12.72";"  12.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 165.36";"   0.00";"   0.00";"   0.00";"  12.72";"  50.88";"   0.00";" 661.44"
