"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845";"13465.845"
"4am";"2264.326";"3269.882";"4389.073";"2473.147";"4200.556";"4147.578";"4201.894";"5066.838";"3126.885";"2237.660";"2803.566";"3362.983";"5558.182";"3710.098";"4419.184";"3851.346";"3267.945";"3319.248";"4453.042";"3516.926";"3036.525";"1953.573";"3992.637";"3950.824";"4384.765";"4760.021";"4336.748";"2722.939";"4089.439";"3241.278";"4751.423";"4902.500";"3253.462";"2037.711";"4895.492";"5343.300";"3893.731";"2848.739";"4158.718";"3353.550";"4370.004";"2618.462";"7248.698";"3189.200";"5268.864";"6647.441";"3735.821";"3843.919";"4917.052";"5158.840";"4804.954";"6270.137";"7810.008";"2353.218";"7808.658";"7990.005";"6495.288";"4936.077";"4056.219";"6122.096";"6155.100";"2770.122";"7302.122";"1167.459";"4805.354";"3941.344";" 398.168";"3790.031";"  44.808";NA;"  87.588";NA;NA;"2331.212";"9203.268";"5707.022";"4573.905";"8474.817";"3460.299";"   0.000";"   0.000";"1558.021";"7017.115";"2067.568";"4160.612";"1908.621";"3567.472";"5960.606";"2532.512";"4645.406";"5943.954";"7804.512";"4192.404";"7534.868";"4933.014";"6903.687";"6512.895";"4762.127";"3098.585";"3052.665";NA;NA;" 375.109";"9448.800"
"5am";"2152.194";"3395.670";"4491.487";"2568.226";"4142.516";"4152.343";"4286.475";"5005.018";"3117.032";"2197.549";"2773.949";"3301.420";"5433.847";"4200.863";"4362.531";"3929.602";"3215.324";"3352.955";"4419.335";"3539.465";"2993.035";"1885.776";"3902.914";"3837.026";"4257.863";"4706.441";"4455.668";"2675.364";"4089.439";"3234.519";"4694.680";"4902.500";"3186.360";"2037.711";"4966.861";"5329.489";"3653.297";"2982.663";"4158.718";"3311.472";"4271.127";"2587.555";"7105.512";"3189.200";"5268.864";"6504.803";"3654.150";"3925.590";"4982.284";"5079.527";"4873.135";"6290.708";"7052.925";"2320.629";"8267.078";"7990.005";"6495.288";"4948.198";"3966.303";"6053.915";"6125.206";"3170.316";"6955.867";"1138.614";"4634.046";"4075.403";" 409.259";"3849.690";"  44.808";NA;" 229.385";NA;NA;"2279.763";"9203.268";"5647.332";"4486.743";"8424.495";"3326.992";"   0.000";"   0.000";"1529.579";"6971.720";"2042.581";"4051.312";"1866.175";"3670.710";"5797.128";"2652.919";"4779.635";"5782.142";"7633.219";"3931.017";"7435.074";"4844.107";"6841.426";"6741.579";"4888.646";"3114.852";"3087.909";NA;NA;" 375.109";"9290.946"
"6am";"2071.758";"3695.352";"4441.681";"2421.477";"4284.347";"4419.513";"4280.251";"4979.973";"2920.118";"2112.034";"2726.119";"3189.586";"5132.379";"3981.857";"4670.629";"4079.003";"3315.350";"3185.896";"4419.335";"3230.956";"2897.501";"1967.381";"3264.236";"3649.022";"4031.265";"4333.472";"4686.000";"2625.240";"3833.159";"3240.162";"4781.911";"4725.495";"3003.753";"1819.001";"5562.200";"5480.413";"3714.978";"2782.237";"4090.717";"3377.540";"3922.510";"2276.716";"6042.792";"3030.816";"5077.517";"6276.641";"3329.051";"3920.599";"4461.738";"4631.295";"4511.824";"6310.024";"6795.715";"2450.458";"8137.022";"7731.137";"6374.944";"4685.084";"3879.332";"6109.494";"6004.474";"3265.333";"6424.883";"1004.377";"4618.902";"4064.333";" 409.259";"3941.641";"  44.808";NA;" 229.385";"  58.605";NA;"2141.333";"8885.274";"5730.223";"4569.085";"8127.809";"3358.972";"   0.000";"   0.000";"1393.102";"6798.180";"1964.183";"4226.520";"1791.278";"3346.261";"5806.300";"2826.768";"4782.183";"5735.961";"7317.888";"3877.969";"7061.176";"4751.762";"7177.086";"6655.112";"5094.365";"3104.352";"3417.297";NA;"  80.189";" 375.109";"8932.681"
"7am";"2693.791";"4324.176";"4029.095";"2598.503";"3721.655";"4579.848";"5082.988";"4096.985";"3334.556";"2079.111";"2368.221";"2956.981";"4342.735";"3593.856";"4788.230";"3718.697";"3210.896";"2638.053";"2912.872";"3034.008";"2852.720";"1897.066";"3209.086";"3920.003";"3453.306";"3115.305";"3746.929";"2318.561";"3320.941";"3535.319";"6364.859";"3809.578";"2377.336";"1266.142";"6367.042";"4677.018";"3370.845";"2981.568";"4207.979";"2819.473";"3405.494";"2317.618";"4776.428";"2415.210";"4576.477";"5219.429";"3111.818";"4082.823";"4065.891";"4051.023";"4384.446";"5414.034";"5788.485";"2248.427";"8757.670";"7379.902";"5157.345";"4830.169";"3824.304";"5551.017";"4960.221";"4036.938";"5095.920";"1616.677";"3477.283";"4753.319";" 493.711";"4579.603";"  44.808";" 102.945";" 229.385";"  58.605";"  21.223";"1656.199";"7029.863";"7358.298";"4123.325";"6402.547";"2911.529";"  75.088";"  70.449";"1248.216";"5824.983";"1579.811";"4473.417";"1414.970";"3009.070";"4944.367";"2697.195";"4815.340";"4492.710";"7361.389";"3041.895";"5932.070";"4155.562";"7826.845";"6931.410";"5058.554";"3109.438";"4460.671";" 110.308";" 139.225";" 496.975";"8173.895"
"8am";" 2861.169";" 7574.609";" 6230.829";" 3046.437";" 4194.637";" 5083.923";" 5186.773";" 4643.802";" 2926.538";" 2227.400";" 1923.229";" 2434.103";" 4722.023";" 3523.968";" 4776.647";" 2901.407";" 3170.748";" 2192.301";" 1765.556";" 3180.914";" 2990.633";" 2688.300";" 3603.245";" 3597.544";" 2607.422";" 2681.862";" 3779.188";" 1741.715";" 2708.682";" 3807.967";" 7082.136";" 3214.468";" 2317.244";"  973.572";" 8543.680";" 4358.782";" 3040.188";" 3315.418";" 4246.032";" 2541.446";" 3293.057";" 2390.153";" 4496.925";" 1969.897";" 4808.824";" 3297.491";" 2962.497";" 4689.704";" 4384.331";" 2728.163";" 3973.737";" 4714.582";" 5071.911";" 2167.803";" 9421.679";" 6636.196";" 4118.224";" 5271.389";" 4660.820";" 4288.103";" 4806.745";" 4880.744";" 3816.962";" 1123.993";" 2852.308";" 5041.119";"  702.592";" 4874.120";"   44.808";"  102.945";"  229.385";"   58.605";"   21.223";" 1235.609";" 6033.240";"11297.538";" 4336.654";" 6593.272";" 2559.479";"   75.088";"  174.119";" 1144.227";" 5238.999";" 1413.945";" 4267.351";" 1500.797";" 3429.958";" 4471.436";" 3239.156";" 4788.222";" 4217.928";" 7869.147";" 2560.128";" 6070.765";" 3117.512";" 9021.869";" 6830.016";" 5686.278";" 2912.541";" 6342.874";"  160.635";"   80.189";"  496.975";" 7242.447"
"9am";" 3290.563";" 9292.597";" 6380.017";" 3618.206";" 4691.569";" 5228.008";" 5595.316";" 4675.312";" 2828.536";" 2089.192";" 1784.746";" 2425.523";" 4441.968";" 3379.165";" 4845.910";" 2692.457";" 3055.597";" 2160.458";" 1672.055";" 2762.714";" 2764.763";" 2478.158";" 3755.411";" 4068.049";" 2748.744";" 2642.313";" 3709.091";" 1680.439";" 2486.698";" 3705.082";" 7577.752";" 2791.823";" 2108.330";"  753.594";" 9448.336";" 3555.430";" 3383.201";" 3349.121";" 4409.653";" 2614.952";" 3773.493";" 2408.110";" 4353.330";" 1491.749";" 4789.327";" 3435.435";" 2882.680";" 5133.543";" 3918.433";" 2421.410";" 4137.757";" 4134.924";" 4787.504";" 2099.069";"10169.842";" 6731.776";" 4128.086";" 5216.486";" 5290.630";" 4284.235";" 4922.766";" 5610.089";" 3156.932";"  936.701";" 2293.652";" 4962.087";"  772.116";" 5712.046";"   44.808";"  102.945";"  229.385";"   58.605";"  107.993";" 1104.946";" 5314.428";"13180.751";" 4371.613";" 6415.758";" 2457.295";"   75.088";"  287.500";" 1084.526";" 4906.766";" 1283.666";" 4571.042";" 1877.141";" 3490.243";" 4775.579";" 3417.200";" 4400.066";" 4131.609";" 8247.784";" 2165.255";" 5959.668";" 2781.234";" 9969.667";" 6446.563";" 6022.388";" 2388.125";" 7221.957";"  242.424";"  104.165";"  549.596";" 7149.723"
"10am";" 3519.027";"10590.550";" 6107.010";" 3491.801";" 5450.343";" 4910.018";" 6179.019";" 5458.058";" 2478.115";" 2120.015";" 1991.963";" 2402.049";" 3945.944";" 3718.321";" 4952.400";" 2712.787";" 2614.480";" 1732.694";" 1869.982";" 2616.262";" 2529.564";" 2264.739";" 3901.199";" 3526.038";" 2553.885";" 2363.241";" 3860.812";" 1544.483";" 2309.383";" 3422.702";" 7354.231";" 3325.714";" 2211.106";"  873.273";" 9765.122";" 3652.361";" 3273.567";" 4228.682";" 4311.798";" 2318.698";" 3379.366";" 2437.957";" 3780.984";" 1302.243";" 4418.653";" 3317.348";" 2588.916";" 5120.368";" 3972.154";" 2406.946";" 3742.652";" 4068.880";" 4193.997";" 1994.961";"10070.935";" 5986.528";" 4159.976";" 5160.488";" 5426.865";" 4388.007";" 4783.646";" 5697.991";" 3514.770";"  903.781";" 2632.927";" 4899.840";"  769.096";" 6249.511";"  136.764";"  139.584";"  351.251";"   58.605";"  107.993";" 1104.534";" 5324.563";"13465.845";" 4024.759";" 6108.478";" 2828.051";"   75.088";"  397.989";"  963.524";" 4937.323";" 1211.194";" 4368.215";" 1900.651";" 3320.013";" 4907.156";" 3688.843";" 4618.686";" 3779.624";" 7521.216";" 2338.036";" 5868.476";" 2851.375";" 9862.360";" 6366.453";" 5877.957";" 2349.552";" 8204.966";"  242.424";"  104.165";"  375.109";" 6786.979"
"11am";" 4105.724";"10200.371";" 6332.536";" 3491.689";" 4903.413";" 5457.218";" 5812.728";" 5121.460";" 2955.728";" 2033.284";" 1773.229";" 2742.944";" 4322.911";" 3643.189";" 4295.088";" 2438.528";" 2705.849";" 1851.620";" 2009.756";" 2839.887";" 2734.217";" 2355.893";" 3807.502";" 3762.315";" 2984.031";" 2489.306";" 3942.328";" 1530.489";" 2286.751";" 3763.912";" 7677.958";" 3168.474";" 2253.699";"  838.461";" 8919.593";" 3452.633";" 3070.264";" 4089.026";" 4215.764";" 2235.301";" 3188.523";" 2246.679";" 4055.252";" 1398.696";" 4412.659";" 2847.098";" 2573.184";" 4969.070";" 4041.140";" 2398.105";" 3424.543";" 4224.541";" 4902.477";" 1960.081";"10271.590";" 6728.390";" 3696.793";" 5914.695";" 5129.158";" 4224.760";" 4569.419";" 5044.842";" 3354.435";"  934.645";" 3161.556";" 4920.077";"  648.007";" 5962.915";"   94.932";"  102.945";"  351.251";"   58.605";"  107.993";" 1134.438";" 5450.974";"13030.719";" 3711.588";" 6048.756";" 2740.974";"   75.088";"  397.989";"  988.093";" 5129.315";" 1157.722";" 4611.763";" 1723.200";" 3401.756";" 4566.685";" 3896.572";" 4288.205";" 3819.250";" 8020.704";" 2260.265";" 5660.950";" 3084.045";" 9457.569";" 6219.671";" 5476.625";" 2449.845";" 8015.594";"  160.635";"  104.165";"  427.730";" 7369.523"
