"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58"
"4am";"100.60";"150.90";"150.90";" 60.36";"120.72";" 40.24";"100.60";"  0.00";" 90.54";"130.78";" 20.12";"100.60";"110.66";" 30.18";" 70.42";"150.90";"120.72";" 10.06";" 20.12";"100.60";" 30.18";"110.66";" 50.30";" 50.30";" 30.18";" 70.42";"110.66";" 70.42";"181.08"
"5am";"100.60";"201.20";"150.90";" 80.48";"110.66";" 40.24";"110.66";"  0.00";" 90.54";"120.72";" 40.24";"110.66";"110.66";" 30.18";" 70.42";"181.08";"120.72";" 10.06";" 20.12";" 90.54";" 40.24";"110.66";" 60.36";" 40.24";" 40.24";" 70.42";"130.78";" 90.54";"191.14"
"6am";"130.78";"171.02";"140.84";"120.72";"140.84";" 60.36";"160.96";" 30.18";" 90.54";"150.90";" 40.24";"130.78";"120.72";" 30.18";" 70.42";"140.84";"100.60";" 10.06";" 20.12";" 60.36";" 50.30";"100.60";" 70.42";" 50.30";" 40.24";" 70.42";"171.02";" 90.54";"251.50"
"7am";"150.90";"130.78";"140.84";"221.32";"281.68";" 40.24";"331.98";" 50.30";" 60.36";"181.08";"120.72";"100.60";"171.02";" 30.18";" 90.54";"150.90";" 70.42";" 20.12";" 20.12";" 60.36";" 60.36";" 60.36";" 90.54";" 60.36";" 40.24";" 80.48";"181.08";" 90.54";"251.50"
"8am";"241.44";"140.84";"241.44";"432.58";"301.80";" 70.42";"684.08";"191.14";" 90.54";"261.56";"281.68";"181.08";"352.10";"110.66";" 70.42";"291.74";"130.78";" 40.24";" 40.24";"100.60";"130.78";" 70.42";"130.78";"110.66";" 40.24";"130.78";"402.40";"201.20";"492.94"
"9am";" 362.16";" 201.20";" 191.14";" 663.96";" 392.34";" 120.72";"1006.00";" 241.44";" 130.78";" 311.86";" 422.52";" 181.08";" 583.48";" 150.90";" 120.72";" 402.40";" 160.96";"  50.30";"  80.48";" 160.96";" 130.78";" 110.66";" 191.14";"  90.54";" 110.66";" 150.90";" 603.60";" 291.74";" 824.92"
"10am";" 392.34";" 231.38";" 201.20";" 613.66";" 382.28";" 140.84";" 985.88";" 281.68";" 140.84";" 331.98";" 513.06";" 261.56";" 694.14";" 150.90";" 110.66";" 442.64";" 110.66";"  70.42";" 110.66";" 191.14";" 160.96";" 100.60";" 160.96";"  90.54";" 110.66";" 160.96";" 603.60";" 321.92";"1086.48"
"11am";" 422.52";" 191.14";" 251.50";" 543.24";" 241.44";" 110.66";" 814.86";" 160.96";" 100.60";" 321.92";" 754.50";" 301.80";" 593.54";" 130.78";"  70.42";" 452.70";"  80.48";"  70.42";"  90.54";" 150.90";" 231.38";"  40.24";" 120.72";"  70.42";" 110.66";" 160.96";" 503.00";" 352.10";"1317.86"
"12am";" 503.00";" 321.92";" 321.92";" 704.20";" 442.64";" 120.72";" 975.82";" 211.26";"  70.42";" 372.22";"1076.42";" 301.80";" 613.66";"  80.48";"  80.48";" 603.60";"  70.42";"  70.42";" 100.60";" 171.02";" 251.50";"  90.54";" 110.66";"  80.48";" 160.96";" 150.90";" 573.42";" 342.04";"1478.82"
"1pm";" 593.54";" 241.44";" 442.64";" 714.26";" 402.40";"  70.42";"1076.42";" 211.26";" 120.72";" 372.22";" 905.40";" 362.16";" 653.90";"  80.48";"  70.42";" 543.24";"  70.42";"  30.18";" 140.84";" 231.38";" 241.44";" 120.72";" 140.84";" 160.96";" 110.66";" 181.08";" 744.44";" 251.50";"1629.72"
"2pm";" 543.24";" 221.32";" 352.10";" 754.50";" 412.46";" 120.72";" 955.70";" 241.44";" 150.90";" 342.04";" 633.78";" 321.92";" 643.84";"  80.48";"  90.54";" 462.76";" 100.60";"  30.18";" 160.96";" 221.32";" 191.14";" 171.02";" 130.78";" 150.90";" 120.72";" 150.90";" 663.96";" 181.08";"1669.96"
"3pm";" 432.58";" 191.14";" 281.68";" 684.08";" 271.62";" 110.66";" 623.72";" 130.78";" 100.60";" 392.34";" 392.34";" 251.50";" 422.52";"  90.54";"  90.54";" 352.10";"  60.36";"  20.12";" 120.72";" 231.38";" 150.90";" 191.14";" 150.90";" 100.60";"  90.54";" 140.84";" 553.30";" 201.20";"1448.64"
"4pm";" 533.18";" 201.20";" 130.78";" 452.70";" 331.98";" 130.78";" 503.00";" 211.26";"  50.30";" 462.76";" 402.40";" 241.44";" 301.80";" 150.90";"  90.54";" 392.34";" 130.78";"   0.00";" 100.60";" 160.96";" 110.66";" 181.08";" 160.96";"  70.42";"  40.24";" 160.96";" 482.88";" 160.96";"1207.20"
"5pm";" 845.04";" 261.56";" 251.50";" 573.42";" 462.76";" 150.90";" 573.42";" 211.26";" 110.66";" 472.82";" 764.56";" 301.80";" 402.40";" 110.66";" 100.60";" 613.66";" 191.14";"  10.06";" 181.08";" 261.56";" 140.84";" 171.02";" 181.08";" 110.66";"  70.42";" 100.60";" 452.70";" 191.14";"1227.32"
"6pm";"1398.34";" 321.92";" 301.80";" 744.44";" 905.40";" 241.44";" 613.66";" 301.80";" 191.14";" 704.20";" 995.94";" 382.28";" 442.64";" 130.78";" 120.72";" 804.80";" 251.50";"  50.30";" 241.44";" 231.38";" 271.62";" 271.62";" 221.32";" 110.66";"  70.42";" 110.66";" 744.44";" 241.44";"1438.58"
