"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562"
"4am";"94.44444";"97.41935";"97.16535";"97.09141";"96.43463";"96.58120";"95.85714";"96.25167";"96.01594";"96.67171";"97.57489";"95.03448";"97.88054";"94.36090";"96.95291";"96.41379";"97.88520";"97.35450";"96.70659";"95.16340";"95.99407"
"5am";"92.65537";"96.47436";"94.96855";"96.12188";"94.76351";"93.62606";"95.62044";"95.55256";"93.90728";"95.89666";"97.40260";"94.99305";"97.42574";"89.90268";"96.90141";"95.56787";"97.67081";"96.27164";"95.49550";"94.65241";"96.18321"
"6am";"83.13413";"91.60187";"90.64417";"91.35286";"87.90850";"83.96095";"92.98780";"89.12467";"88.33780";"91.70507";"94.13534";"94.37870";"96.42105";"75.81921";"95.44765";"94.47761";"96.63300";"90.40541";"93.26019";"91.29794";"95.23026"
"7am";"48.86792";"79.73856";"72.60062";"80.58252";"61.51798";"65.82278";"83.36134";"76.07727";"64.55224";"76.15499";"80.27108";"91.74147";"95.20384";"52.41449";"88.80734";"86.62093";"94.89194";"81.68605";"83.79791";"85.43372";"92.96875"
"8am";"38.16667";"65.65350";"57.44089";"72.53886";"49.28230";"57.26619";"76.40653";"68.09211";"53.07782";"66.08696";"65.52217";"89.32238";"93.83033";"43.85614";"82.03125";"80.55046";"92.50000";"75.07463";"79.10448";"81.92982";"90.26915"
"9am";"33.22555";"53.65854";"49.47090";"68.22262";"45.10932";"53.70920";"74.09524";"65.39735";"47.51131";"64.72347";"59.67078";"88.93805";"92.43243";"40.23324";"78.96907";"76.08286";"92.25664";"71.53729";"74.65619";"78.46715";"86.27451"
"10am";"32.07091";"47.28192";"46.36724";"67.14032";"42.16028";"52.31481";"71.59309";"65.54622";"45.91484";"60.53412";"58.34483";"87.14597";"91.89944";"39.50617";"78.27004";"72.53385";"92.23744";"68.90625";"74.12451";"78.57143";"87.18535"
"11am";"34.29787";"48.45105";"49.54368";"70.08696";"44.18886";"55.62310";"74.80916";"68.25397";"49.47368";"64.57055";"59.34516";"87.25275";"91.98895";"41.81118";"79.75709";"75.97656";"92.37875";"70.63369";"78.05344";"77.73723";"88.19599"
"12am";"34.50947";"48.17610";"53.58127";"68.94198";"44.77435";"56.64122";"76.16387";"67.72655";"49.82206";"62.96852";"59.86486";"88.91403";"93.29609";"44.10569";"77.29941";"75.97656";"92.35955";"71.58218";"78.81679";"78.17531";"89.41441"
"1pm";"30.70608";"41.75692";"46.10304";"64.63196";"40.99526";"53.10651";"70.84189";"62.29236";"46.24146";"59.24242";"55.84239";"83.52403";"91.66667";"38.80455";"75.30612";"73.12253";"91.84149";"66.92547";"75.97536";"77.77778";"86.72769"
"2pm";"32.42123";"42.37500";"48.45638";"67.37968";"43.81068";"54.61201";"74.06680";"63.28904";"48.00910";"60.05917";"56.98166";"85.32731";"93.42105";"40.28571";"76.20000";"74.85149";"92.41379";"69.89080";"75.43860";"79.35943";"89.30958"
"3pm";"38.37312";"53.76045";"55.63380";"72.36181";"49.38119";"60.76135";"77.15827";"71.05263";"53.96096";"66.46884";"64.27547";"87.57764";"94.60784";"48.34835";"81.32075";"79.10714";"94.60043";"74.09639";"82.48588";"82.84734";"90.55794"
"4pm";"58.31435";"68.72370";"68.77761";"84.22665";"67.48555";"77.27273";"88.51913";"85.24333";"70.89552";"81.38042";"77.41935";"93.30986";"95.89633";"65.05495";"90.11725";"90.69374";"96.64804";"86.72566";"90.15544";"89.20635";"94.66912"
"5pm";"71.41058";"78.44828";"80.93797";"91.33627";"79.87616";"84.92754";"91.93038";"93.05136";"83.42318";"86.41975";"82.97297";"95.01608";"97.27463";"82.70202";"95.34161";"93.69231";"97.86096";"90.58488";"93.36570";"92.87834";"95.47739"
"6pm";"72.60101";"78.09798";"79.29985";"90.49034";"76.62142";"86.08321";"90.46154";"90.47619";"80.47809";"84.49612";"81.75676";"93.53796";"97.02128";"81.86398";"94.71299";"91.89602";"97.01230";"89.64539";"90.37855";"92.53294";"94.11765"
"7pm";"75.03201";"77.71429";"81.56682";"90.00000";"76.19048";"89.26471";"92.01878";"92.23881";"81.78295";"84.61538";"81.98675";"93.81933";"97.26316";"85.02538";"94.42771";"91.56627";"96.93878";"90.61166";"91.25000";"93.13869";"94.41708"
"8pm";"80.15873";"86.44068";"85.53655";"92.40876";"80.90062";"90.55794";"92.94479";"93.10345";"84.23707";"87.90199";"84.21053";"94.52055";"98.12500";"88.43188";"95.01466";"92.52616";"97.81513";"92.40506";"92.67176";"93.96552";"95.60261"
"9pm";"87.51753";"93.73997";"93.07568";"94.38990";"88.31169";"93.94813";"96.06061";"96.15385";"89.87013";"90.72948";"89.40853";"96.02356";"98.39034";"91.36598";"96.40805";"94.75219";"98.51485";"94.73684";"94.28571";"95.07042";"96.27329"
"10pm";"91.41631";"96.26623";"96.44013";"97.32771";"93.61345";"95.53957";"97.88520";"97.32771";"92.53927";"92.87879";"92.98738";"96.67630";"98.40637";"93.12977";"97.31259";"95.60284";"98.53420";"96.26039";"95.65217";"95.67643";"96.34703"
"11pm";"92.80576";"98.51485";"96.78973";"97.89621";"95.43147";"96.10951";"98.23529";"97.91377";"94.48819";"95.37750";"95.57143";"97.27403";"98.81188";"94.60154";"97.35744";"97.43954";"98.71589";"96.55647";"96.85157";"95.46703";"97.28097"
"12pm";"94.05797";"98.20261";"97.27564";"98.04196";"96.41638";"96.40288";"98.38473";"97.91956";"95.37037";"95.68567";"96.41834";"97.56795";"98.81890";"94.61538";"97.63561";"97.86325";"98.72408";"96.83631";"97.58673";"95.61043";"97.58308"
"1am";"94.33140";"98.20261";"97.27564";"98.04196";"96.25850";"96.68110";"98.38473";"97.92244";"95.88313";"95.99384";"96.42857";"97.57143";"98.82122";"94.86521";"97.77159";"98.00570";"98.72611";"96.98217";"97.73756";"95.48564";"97.58308"
"2am";"94.89796";"98.36066";"97.28435";"98.04469";"96.60441";"96.68110";"98.38473";"98.19444";"95.88313";"96.14792";"96.43367";"97.57143";"98.82122";"94.98715";"97.91086";"98.14815";"98.72611";"96.85363";"97.88520";"95.47945";"97.58308"
"3am";"95.17544";"98.36066";"97.28868";"98.18182";"96.77419";"96.54179";"98.38473";"98.19444";"96.00533";"96.15975";"96.85265";"97.71102";"98.82122";"95.10940";"97.91086";"98.14815";"98.72611";"96.98630";"97.88520";"95.49795";"97.58308"
