"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652"
"4am";"54.358829";"41.252351";"48.279574";"33.833807";"28.073180";"33.223741";"21.374179";"28.732927";"21.264733";"30.280234";"20.866851";" 9.513747";"18.872446";"13.924696";"21.802066";"24.538172";"12.962711";"12.317125";"15.447455";" 7.600125";"12.881509";"16.334167";"15.059029";"12.991898";"16.227114";" 8.818689";" 9.063583";"15.634438"
"5am";"54.677012";"41.013433";"48.485468";"34.071192";"27.549857";"32.658807";"21.719025";"28.842035";"21.189945";"29.904567";"20.872895";" 9.640309";"18.919731";"13.695792";"20.922808";"24.791090";"12.970199";"12.554543";"15.542955";" 7.883898";"12.974779";"16.453123";"15.321063";"13.199042";"16.351489";" 8.818689";" 9.138470";"15.644636"
"6am";"56.615063";"40.563125";"48.477248";"35.336397";"27.446088";"30.160963";"20.899114";"30.295491";"19.946368";"31.192858";"21.318706";" 9.415751";"18.597458";"12.879634";"20.344562";"23.754464";"13.185195";"12.196520";"15.841582";" 9.199322";"13.200382";"17.344838";"16.981436";"13.874974";"16.574608";" 8.862111";" 9.059549";"14.212591"
"7am";"55.024190";"32.701329";"46.183813";"37.052630";"28.086611";"29.824002";"21.523267";"32.120380";"19.049176";"27.276804";"20.260564";" 7.087001";"19.121609";"10.526765";"15.533933";"22.561244";"16.394480";"15.977482";"17.950443";" 9.260769";"15.247970";"22.230300";"16.893434";"14.003388";"22.645272";"12.451689";"12.601246";"18.388892"
"8am";"49.511983";"26.967864";"43.419289";"34.204248";"22.400974";"26.818368";"22.144732";"30.196278";"16.021876";"26.951047";"15.663149";" 6.460731";"18.847364";" 9.771961";"15.788875";"22.380572";"15.252295";"24.668258";"14.878017";"11.200076";"19.688196";"31.273558";"25.548729";"17.961745";"27.832067";"16.031160";"16.871229";"22.520864"
"9am";"41.726678";"27.239919";"41.994248";"35.353972";"20.824691";"25.450932";"21.764269";"31.811215";"16.840956";"23.653049";"14.796850";" 7.320100";"19.151059";" 9.360752";"16.563285";"21.948701";"14.764305";"25.923114";"19.084576";"10.351808";"23.555310";"31.952916";"30.025499";"19.670935";"27.366510";"17.646409";"17.312480";"23.903225"
"10am";"41.484103";"26.633923";"44.585962";"35.802030";"20.778516";"23.458451";"22.537989";"35.268611";"19.670444";"23.264100";"16.669541";" 6.894209";"22.712713";" 9.206097";"17.793495";"23.282703";"15.775976";"28.224291";"21.102354";"12.725090";"24.601607";"35.679851";"29.908515";"19.668485";"27.441094";"18.109769";"18.783426";"24.647591"
"11am";"42.299658";"24.662829";"46.627906";"38.935332";"22.165645";"21.523388";"25.985153";"34.638188";"18.280522";"21.504430";"17.724644";" 6.795513";"24.543022";"11.249138";"20.481469";"24.140694";"19.008272";"30.937352";"20.429952";"12.115556";"22.055619";"33.706524";"30.244688";"18.565235";"33.869778";"17.075918";"20.987923";"22.623228"
"12am";"47.779317";"31.403911";"50.041377";"45.805896";"29.779156";"22.181466";"26.795718";"34.428257";"19.081516";"25.433223";"17.838921";" 8.754349";"23.676831";"13.632040";"22.395474";"25.424131";"17.403310";"31.346051";"17.691862";"10.002118";"19.401167";"26.189613";"23.506740";"15.732335";"32.012077";"16.699287";"20.442075";"25.032816"
"1pm";"53.479329";"28.445574";"48.418795";"41.992439";"30.267796";"23.620994";"24.172211";"32.381233";"21.005081";"25.833452";"18.117387";" 9.761338";"21.659240";"13.434714";"17.376916";"21.656743";"17.195348";"27.633235";"20.684298";"11.916277";"22.118672";"31.191548";"25.610874";"17.961313";"32.272770";"17.168168";"19.587889";"30.261038"
"2pm";"55.164146";"30.507489";"48.687754";"41.484149";"31.202831";"23.917599";"22.158238";"27.978347";"19.191623";"21.859734";"18.333940";" 9.816723";"19.629987";"16.545337";"16.656846";"22.414258";"15.508173";"32.520258";"19.244978";"12.874492";"20.421301";"32.542015";"25.640482";"16.444702";"33.958481";"13.657664";"21.129750";"26.632620"
"3pm";"52.46229";"29.51321";"49.19956";"43.58887";"31.69335";"27.08144";"22.64046";"24.82873";"17.88136";"25.21347";"19.97075";"10.62201";"20.72398";"17.47102";"15.89270";"16.94138";"18.74127";"30.10838";"15.92317";"12.52920";"18.38434";"31.80515";"24.75227";"14.45822";"33.65297";"12.04883";"21.53373";"25.55681"
