"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533"
"4am";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"5am";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"7am";"   0.000";"2894.019";"   0.000";"   0.000";"   0.000";"   0.000";"1426.957";"   0.000";"   0.000";" 777.108";"   0.000";"1028.694";"   0.000";"   0.000";"1270.798";"   0.000";" 780.914";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 684.058";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 639.383";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 931.026";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"8am";" 995.582";"3619.546";"   0.000";"   0.000";"   0.000";"   0.000";"2160.594";"   0.000";"1150.003";"1038.577";"   0.000";"2103.169";"   0.000";"   0.000";"1429.102";"   0.000";"1115.536";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 584.321";"   0.000";" 799.385";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 769.083";"   0.000";"   0.000";"   0.000";"   0.000";" 648.599";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1301.236";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";" 995.582";"4485.452";"   0.000";"   0.000";"   0.000";"   0.000";"2357.445";"   0.000";"1320.555";"1130.387";"   0.000";"2103.169";"   0.000";"   0.000";"1429.102";"   0.000";"1305.051";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 584.321";"   0.000";" 870.691";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 902.057";"   0.000";"   0.000";"   0.000";"   0.000";" 782.425";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1301.236";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
"10am";"1116.847";"4500.778";"   0.000";"   0.000";"   0.000";"   0.000";"2488.034";"   0.000";"1344.469";"1130.387";"   0.000";"2049.971";"   0.000";"   0.000";"1429.102";"   0.000";"1365.450";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 584.321";"   0.000";" 854.162";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 961.540";"   0.000";"   0.000";"   0.000";"   0.000";" 777.736";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1301.236";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"1060.721";"4323.939";"   0.000";" 940.844";"   0.000";"   0.000";"2429.864";"   0.000";" 868.675";"1194.529";"   0.000";"1936.475";"   0.000";"   0.000";"1272.726";"   0.000";"1391.066";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 584.321";"   0.000";" 837.633";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 902.221";"   0.000";"   0.000";"   0.000";"   0.000";" 686.697";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1301.236";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
